ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4266186	40485387	3	3
4274025	37396261	4	11
4309075	42535532	3	4
4301351	40489803	3	6
4274025	619726	4	7
4269370	4276201	4	7
4274025	3654629	4	6
4275431	4174050	5	7
4282006	4297460	7	14
4274025	4128891	4	6
4301351	36676432	4	7
4274025	37116286	5	9
4274025	37016370	5	7
4274025	46273762	3	8
4274025	43020551	3	5
4274025	4325857	5	8
4266186	434292	6	10
4281237	4352360	7	8
4297090	3026296	4	4
4274025	40491993	7	12
4274025	44811610	3	8
4281237	4044353	3	3
4257651	4014250	2	2
4259064	4246312	2	2
4274025	44808049	3	4
4274025	4056725	4	5
4274025	4341656	3	6
4301351	4129075	4	8
4274025	4246927	4	9
4269370	620357	7	8
4285280	36695672	4	4
4300192	606228	2	2
4282006	4000646	5	8
4274025	3657962	6	11
4310553	620214	7	7
4301891	37118973	4	4
4274025	40486554	6	11
4285280	4062374	4	8
4301295	619695	6	6
4274025	4053659	2	2
4270897	604175	1	1
4274025	37016882	5	10
4262680	4080653	4	4
4297090	42539231	6	10
4266186	40486583	5	7
4274025	4295457	3	7
4301891	4077758	5	5
4269865	608144	1	1
4266169	442138	4	4
4304209	4198629	3	3
4274025	442268	5	9
4274025	4309018	3	3
4310109	37118167	5	6
4274025	439648	4	5
4291304	609203	2	4
4266186	36676409	3	8
4274025	137053	5	6
4275188	36715303	4	4
4274025	4055511	3	10
4274025	3661849	3	3
4307122	4033454	6	7
4274025	4135220	6	8
4274025	608953	6	10
4274025	605833	6	11
4260918	36686184	3	3
4274025	761519	5	8
4282006	4275043	7	15
4274025	4097345	5	6
4274025	4066601	5	9
4274025	4151920	4	7
4274025	4004144	5	8
4266186	4317549	5	7
4282006	4349389	7	13
4274025	606393	4	8
4274025	4196196	4	6
4274025	4297360	6	10
4274025	36715608	4	8
4274025	438761	3	8
4274025	437867	6	7
4274025	45765441	4	7
4274025	4104568	6	9
4274025	4099651	5	6
4274025	4028847	6	8
4274025	4315146	4	6
4259632	601402	10	11
4274025	40493475	7	10
4274025	4241891	5	9
4274025	377552	6	10
4269370	4319173	3	3
4264168	4176052	4	5
4274025	4141028	3	7
4282006	37112606	8	14
4274025	42689752	5	5
4274025	4107391	5	9
4302537	36685120	4	11
4274025	4119951	4	8
4266186	609237	4	7
4274025	4160663	4	7
4310109	4105058	7	9
4274025	4132082	4	7
4274025	4247267	2	6
4285280	37219185	5	5
4274025	4111473	6	8
4266186	36715914	4	11
4304916	4093359	5	8
4293902	4123912	5	6
4297090	4169778	6	9
4301416	4004789	3	3
4274025	4293409	5	6
4274025	4321232	6	10
4274025	765485	5	7
4274025	4208780	3	4
4274025	4268609	2	8
4264168	4146017	5	6
4297090	3006997	5	6
4274025	760358	9	14
4274025	762728	7	10
4274025	36712779	4	8
4274025	4043399	6	6
4301295	37118013	3	3
4274025	4157973	4	6
4274025	4001977	3	7
4302926	4184170	4	4
4274025	4179610	4	6
4270273	604835	3	3
4274025	76191	3	3
4282006	4319901	4	7
4293902	4144725	4	5
4274025	4220079	4	6
4274025	4033306	4	8
4266186	4295605	5	5
4274025	4149471	6	9
4305274	765515	3	3
4259632	4306557	10	10
4274025	4242057	6	11
4282006	4111878	7	11
4266186	132850	6	6
4269370	4128899	5	5
4306758	618657	6	6
4274025	44783846	5	10
4274025	4075762	3	3
4274025	4033160	6	7
4274025	28060	4	9
4274025	40482847	4	8
