ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4045900	4258421	4	4
4040721	4148042	4	5
4085225	4140211	8	8
4042836	4003170	4	5
4088610	4198983	11	12
4062417	4058527	1	1
4090921	4079080	9	11
4111018	4091466	4	4
4071048	4306960	3	5
4071689	4070929	6	8
4100357	42535543	3	4
4085400	4253071	2	2
4086095	4223021	5	5
4079975	4289542	5	6
4071876	760466	5	6
4077967	4093654	3	5
4071048	4056508	4	6
4084690	4085148	2	2
4040725	4081697	4	4
4044022	4045662	5	5
4042836	44784457	5	5
4074421	4105608	3	3
4042504	4048556	5	5
4089688	37114830	1	1
4040721	44790399	5	5
4041283	45770006	3	3
4041269	4117221	5	5
4042505	4095577	5	7
4077953	37310516	1	1
4114166	4183995	2	2
4103320	4096693	3	3
4058735	4164421	1	1
4082516	4090923	2	2
4045900	44783125	5	8
4048234	4197833	6	6
4115235	444213	2	2
4112430	4156221	1	1
4089214	4111833	4	5
4095793	4129166	3	3
4060873	3002800	1	1
4042503	36683411	2	3
4080992	4221356	5	6
4042836	4005629	6	7
4115105	4243296	4	6
4042533	4046673	2	2
4091839	4088784	2	2
4089214	4110750	6	6
4040395	4187872	5	5
4063917	4289080	1	1
4114307	4133397	10	10
4071689	4150304	2	2
4090125	4218790	5	7
4041263	4071802	3	5
4042502	4033227	3	4
4086398	42872535	1	1
4116023	4115078	3	3
4047304	4331878	2	2
4042836	36716443	6	8
4079975	37109617	4	5
4105065	4222552	1	1
4058735	4033371	1	1
4048506	40480853	3	3
4041284	37110417	2	2
4074958	4235197	4	4
4042505	760241	6	10
4054783	4174628	1	1
4090425	37110563	3	3
4048231	4048866	7	8
4106394	4070780	5	5
4086181	4100702	5	5
4043025	4078575	4	4
4044366	4107586	1	1
4045900	44814096	4	5
4040721	4150575	5	5
4042645	4050562	3	3
4044900	40479248	4	6
4078852	4067357	4	4
4088610	4245397	8	8
4058835	4259207	1	1
4040721	4070719	4	7
4040395	4083781	5	6
4043160	37394895	4	4
4101845	37112872	6	6
4041283	4231684	1	1
4087257	4065025	2	2
4043017	3655511	5	6
4088217	4075479	2	2
4107669	4120905	7	7
4090124	4058206	7	7
4100395	37310066	3	3
4078622	4091228	2	2
4050102	4154571	2	2
4040552	4028656	4	5
4043025	4252908	4	7
4101796	37204491	3	3
4085400	37112299	4	4
4115259	37397538	4	6
4067766	760660	2	2
4041283	44811583	4	4
4071876	760035	5	6
4042505	4069318	2	2
