ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
36708234	46266423	1	1
36708238	46171147	1	1
36708298	37210837	1	1
36708238	36692367	1	1
36708237	46176961	1	1
36708258	46200312	1	1
36703940	46069249	1	1
36708238	37015652	1	1
36703932	46063656	1	1
36708240	46162982	1	1
36714941	44805985	3	3
36708234	42688974	1	1
36708254	36708591	1	1
36708237	46207780	1	1
36703928	37387586	1	1
36708240	46194763	1	1
36708323	46187995	1	1
36703932	46043595	1	1
36703932	46008597	1	1
36708238	46174417	1	1
36708238	46175683	1	1
36717216	36717329	1	1
36708240	46281835	1	1
36716177	36716178	1	1
36708238	46202675	1	1
36703940	46069394	1	1
36708234	42688929	1	1
36708245	46281485	1	1
36708234	46199844	1	1
36703933	46055355	1	1
36703929	46061171	1	1
36703940	46069465	1	1
36708237	46208304	1	1
36715453	35632149	1	1
36708238	37013883	1	1
36708240	46194364	1	1
36703932	37006481	1	1
36708234	36709465	1	1
36708312	46207651	1	1
36713367	4097733	2	2
36708237	46212033	1	1
36708298	37388528	1	1
36708240	46148734	1	1
36708237	46153229	1	1
36708240	46194775	1	1
36708304	46155205	1	1
36708240	37013934	1	1
36708234	36692852	1	1
36713973	36714214	1	1
36703932	46066917	1	1
36708234	37012173	1	1
36708238	46174429	1	1
36703932	37386019	1	1
36717650	36714315	1	1
36708238	37012280	1	1
36708237	46214143	1	1
36708234	37014950	1	1
36708237	46282612	1	1
36708238	36709816	1	1
36703940	46069294	1	1
36708240	46281841	1	1
36708234	36709328	1	1
36708234	46266603	1	1
36708314	3666854	1	1
36708238	36691263	1	1
36708298	46194347	1	1
36708298	37015101	1	1
36708238	36691476	1	1
36703929	37104371	1	1
36708237	46175472	1	1
36708234	46186060	1	1
36708298	3664267	1	1
36703932	46019449	1	1
36708263	46197487	1	1
36703932	46044125	1	1
36703932	46066970	1	1
36703939	46075281	1	1
36703940	46065794	1	1
36703939	37387558	1	1
36703932	36706716	1	1
36714294	36714413	3	3
36708240	37015222	1	1
36708234	36691118	1	1
36703932	46069086	1	1
36703932	37385137	1	1
36703932	46053490	1	1
36708234	46199251	1	1
36703935	46075387	1	1
36716415	4217234	5	5
36708298	37012872	1	1
36714349	42537812	1	1
36708234	37389946	1	1
36715400	37219084	2	3
36703940	46071281	1	1
36703932	46019701	1	1
36703935	36706368	1	1
36708226	37107546	1	1
36703929	37104356	1	1
36708237	46220685	1	1
36703932	46066901	1	1
36708238	46163409	1	1
441840	4092243	7	8
36703929	37104123	1	1
36703940	37209707	1	1
36708238	46205068	1	1
36708238	37015793	1	1
36703929	37104099	1	1
36708298	46193785	1	1
36703932	46067024	1	1
36703932	46043822	1	1
36714164	36676326	3	3
36713368	4141402	1	1
36708234	37014107	1	1
36708298	37013287	1	1
36708234	46266259	1	1
36708237	46214227	1	1
36715150	4039073	3	3
36708238	37013535	1	1
36708237	46208369	1	1
36708234	46171625	1	1
36708238	36693645	1	1
36708238	46193867	1	1
36703932	37385110	1	1
36708238	46216649	1	1
36708314	46282563	1	1
36703940	46069284	1	1
36708298	37211385	1	1
36708240	36709786	1	1
36713756	37399504	1	1
36703940	46069014	1	1
36708234	46205582	1	1
36703929	37104460	1	1
36717616	4197166	2	2
36703932	46067887	1	1
36708234	46265211	1	1
36708237	46160652	1	1
36708292	36687670	1	1
36703928	37105191	1	1
36708304	46184876	1	1
36703932	46047043	1	1
36716519	4345221	3	3
36703932	46053480	1	1
36703932	46063683	1	1
36708237	46153471	1	1
36703940	46019153	1	1
36708238	37015548	1	1
36708298	37388559	1	1
36708234	46267071	1	1
36708234	46205463	1	1
36703932	46009197	1	1
36708238	46193842	1	1
36703932	46063655	1	1
36708238	46204288	1	1
36708298	46264930	1	1
36708237	46208629	1	1
36708234	46208913	1	1
36703932	37387852	1	1
36703932	46053564	1	1
36703929	37386946	1	1
36708238	46204089	1	1
36708237	46282007	1	1
36708238	37388880	1	1
36708234	46267175	1	1
36708237	46282168	1	1
36708312	46155152	1	1
36708298	37210721	1	1
36703932	46068311	1	1
36703932	46011050	1	1
36708237	46148909	1	1
36708234	46205607	1	1
36708234	46199495	1	1
36703932	46068200	1	1
