ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4296937	4296939	1	1
4311844	37019081	5	5
4295570	4060944	3	3
4269304	44807302	5	5
4314892	4075543	10	12
4294433	3654275	4	4
4275262	4176189	1	1
4282857	4010363	4	4
4270429	4199568	2	2
4299602	4117617	4	5
4297887	4005758	3	3
4281857	4194114	1	1
4287390	4084245	5	5
4301483	40489424	1	1
4297887	4315929	4	6
4310851	37219200	2	2
4311038	4072693	4	4
4272314	45768363	2	2
4305376	4006312	3	3
4272314	4160124	5	5
4272314	46001235	8	8
4304482	4107243	11	11
4295649	4246381	2	3
4288455	4127189	5	5
4318404	4084973	3	7
4288455	46271589	7	7
4272314	45762794	2	2
4288455	46272254	7	7
4271118	4111841	2	2
4270484	4073406	4	4
4300244	37395174	6	6
4297887	440448	4	4
4300857	37119115	2	2
4295650	4060028	6	7
4267888	4213454	2	2
4302848	4307431	4	4
4298979	4239551	3	3
4269314	4023033	3	3
4306942	4014098	3	3
4289602	4167996	12	15
4318691	440396	1	1
4272314	35613089	6	6
4272314	36717765	3	3
4294546	4138592	5	6
4297887	4340807	5	7
4275564	4049980	3	5
4300167	4271567	5	13
4269314	4075931	4	5
4300167	4145131	5	7
4270828	4200382	4	4
4317258	4308630	4	5
4309827	37115253	7	12
4272314	45967015	2	2
4311041	4307479	4	6
4313483	46271976	2	2
4287390	4332228	7	13
4287390	4286727	6	7
4305027	45771072	6	6
4302532	4130259	5	5
4300167	37118172	4	4
4268558	4053233	4	4
4313889	44790118	2	2
4311844	4086725	5	5
4302532	4336753	2	2
4311844	37113790	5	5
4305027	4113080	4	4
4272314	45762231	3	3
4296022	4133443	4	4
4276572	4052711	8	8
4270919	4068779	1	1
4309827	4236775	8	8
4298194	4093734	1	1
4297887	4024227	3	3
4299725	4249161	2	2
4296689	4292580	2	2
4308812	4302821	1	1
4272314	35614694	4	4
4274970	36676621	1	1
4311638	4313079	1	1
4317258	4324953	3	3
4287390	4279214	4	6
4296695	4243682	4	4
4287390	4075691	8	11
4291935	4090922	3	3
4285289	35632330	7	9
4313045	4147547	2	2
4293706	45770874	1	1
4300606	4307691	7	7
4269866	37108571	2	2
4309827	4144761	3	4
4287390	4285232	13	13
4318982	37312155	4	5
4293175	4215037	3	3
4299320	4265307	3	3
4288455	4089557	6	6
4288455	4310610	6	6
4293032	4128864	4	6
4267355	46285414	2	2
4266926	4156510	4	4
4303380	4081027	4	4
4309827	4197171	6	10
4309827	4215618	9	11
