ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4215871	4275963	7	7
4182117	4327125	3	3
4180628	36686511	3	3
4180938	42534942	6	9
4180628	4231452	4	7
4180628	373461	7	7
4190005	620036	4	9
4209977	4057870	7	11
4199158	4157858	6	13
4180627	4312471	6	8
4200396	4278145	9	13
4181063	437897	3	4
4200396	4056217	5	9
4200396	4057091	3	3
4180065	619977	3	3
4179141	45767613	2	2
4190005	4121896	7	12
4181187	36685204	6	7
4199158	37117296	8	11
4227253	45769828	7	10
4190005	4194608	8	13
4180938	37397266	4	5
4193450	4230205	8	10
4199158	4180483	4	7
4199473	4349532	8	10
4199158	4073949	4	10
4180767	4231412	5	5
4179141	4313652	3	3
4190005	35632295	8	13
4190005	4098554	9	13
4185031	37207782	2	2
4180628	36717352	7	12
4180628	4283745	5	7
4168335	40482517	3	7
4185503	42536767	5	5
4180628	4315819	6	9
4195957	4338963	6	7
4202685	4308786	4	4
4209977	4056496	6	7
4180628	4017386	5	10
4179141	444376	4	4
4209977	4091989	7	10
4174982	4284325	5	9
4178367	42535624	7	8
4215871	4094026	6	9
4199158	4186435	7	14
4190005	42538385	6	11
4200396	4137507	9	15
4174982	4208346	3	6
4190005	37114382	11	12
4180627	4311528	6	10
4212577	618742	6	10
4209977	4094198	5	8
4180628	4285893	7	7
4180628	618683	7	8
4180628	609012	6	10
4190005	37114176	7	11
4178947	37204743	2	2
4247371	601985	7	10
4199158	620269	5	11
4174982	4135966	6	9
4203098	37018635	6	7
4180628	44804966	8	11
4209989	609095	4	5
4199158	4283592	5	9
4180651	44782634	1	1
4216293	40479750	4	5
4178401	4093731	6	6
4199473	4201133	2	10
4195957	4100189	4	6
4216042	604625	1	1
4178367	4328022	4	6
4185503	4041288	4	5
4174982	37109524	6	6
4185503	605234	6	6
4241538	609040	3	3
4189705	4328154	2	2
4214466	4139289	3	5
4169265	46047508	3	3
4211016	4136496	4	11
4190005	4081649	10	13
4195957	4093085	6	6
4190005	37118966	5	10
4249842	606821	1	1
4201745	4116339	6	7
4199473	4084091	5	8
4195288	45763944	2	4
4190005	4131312	5	10
4200862	37113256	4	4
4212577	4058354	5	9
4212577	4210034	4	9
4209977	4084237	6	11
4182165	36714940	3	6
4169265	617037	3	4
4227253	763028	5	5
4200396	35632121	4	12
4169265	614687	3	4
4201745	36686429	3	8
4213605	4115902	4	4
4212481	37117520	12	12
4195683	37113238	6	8
4200396	4208671	4	6
4211016	37113805	8	8
4178401	37112960	4	4
4171541	4160847	3	3
4178367	4334813	7	11
4185503	4125007	5	6
4178545	378048	4	4
4215871	37303896	5	5
4181664	606190	4	4
4190005	4165796	8	15
4239441	4337391	3	4
4192373	620365	2	2
4190005	4322626	10	17
4180628	36715647	7	9
4169265	4214065	5	8
4199158	4343585	8	16
4247371	31339	7	7
4181063	3667000	6	6
4190005	4128576	5	9
4199158	4215431	6	12
4180628	4095999	6	6
4180628	4033346	6	7
4180628	608890	5	13
4192421	35632330	6	6
4247371	4096332	6	7
4180628	3655955	5	10
4227252	36686522	4	5
4247371	607976	6	8
4199158	44784088	6	9
4169265	616226	3	4
4216185	434184	3	3
4185115	42538940	5	10
4180627	603245	3	11
4169265	614612	3	4
4209989	601082	3	4
4199158	4056635	9	18
4182165	4177234	3	4
4247370	4284402	7	10
4214466	604809	5	7
