ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4043018	4160710	5	10
4054503	4116079	4	4
4096235	4246956	2	2
4034850	46287183	4	4
4092907	42536391	7	11
4048384	4298959	5	18
4040396	4107708	3	4
4096864	312358	6	6
4105113	4027398	2	2
4042220	257375	3	3
4102111	3655628	5	7
4040390	4196331	7	10
4054501	4244641	5	5
4042641	35615189	4	4
4103352	46271781	5	5
4040726	37113323	7	7
4113999	4048797	6	6
4048384	4005320	6	6
4083787	36715785	5	5
4040392	4264485	5	6
4051068	4278611	8	16
4096864	4178966	6	7
4093991	4345224	6	7
4040400	4189726	4	5
4115870	4115883	1	1
4042641	40486668	5	7
4103837	4009410	6	6
4047269	4323123	2	3
4042529	4271193	7	13
4105826	4310878	10	10
4040390	40481840	4	6
4040390	4203388	5	8
4048384	4266658	8	14
4047651	4076146	8	12
4093991	3657029	5	8
4042641	4049666	5	5
4043346	43020622	5	6
4078460	4208194	4	4
4043022	4120051	5	8
4086925	37394106	3	3
4113997	439745	3	4
4043022	4073005	4	8
4042516	4127142	4	5
4075947	4183470	1	1
4089083	4089084	1	1
4111017	4111778	5	7
4040400	4066011	7	8
4073565	4333421	3	3
4091363	4295462	4	6
4034052	4056386	4	10
4048365	40758618	4	4
4092931	4205681	4	4
4058754	4196111	1	1
4073047	44805860	2	2
4041103	45765694	3	3
4042529	4218767	6	9
4043020	4283953	4	4
4083650	4191612	6	6
4042496	4338155	5	6
4034052	37109574	6	8
4034052	37304015	6	10
4113999	4097268	5	5
4042150	4269367	5	6
4046265	4117069	2	2
4043018	4066878	4	7
4101105	4195365	6	6
4085600	40643794	5	5
4043346	40486706	5	9
4043022	4068879	5	5
4082316	4134030	1	1
4085083	4048714	9	9
4048384	4139765	9	17
4048384	37112325	9	22
4037611	4087362	8	10
4048384	3661543	9	10
4043354	37114148	6	6
4034052	37112630	5	6
4078460	4170254	3	3
4094283	37207804	4	4
4048365	46284978	6	6
4040390	4032769	7	8
4049222	4312557	3	3
4071518	506942	5	5
4110858	4244499	5	5
4096864	45763891	4	5
4038502	375184	8	11
4105826	36714738	8	8
4043022	4118044	6	6
4040400	3655391	6	8
4040396	4125482	3	3
4048365	3043929	4	4
4040396	4235942	2	4
4040400	4298556	5	6
4042493	4170690	3	3
4103352	380510	3	3
4043020	4184780	4	4
4086925	37393832	4	4
4040551	46272906	4	6
4033543	45770481	6	7
4083787	141213	5	5
4115390	3656086	7	9
4083787	45763763	5	5
4073022	4073342	2	2
4033853	4295485	5	5
4048384	4159020	9	9
4078475	4086000	3	3
4042516	4085289	5	7
4110858	136916	3	5
4112603	4312037	5	5
4070830	4197706	2	2
4054514	4239726	3	4
4046729	37118292	5	5
4048384	4194450	9	14
4048384	37115385	7	9
4077761	37204275	2	2
4040400	4335760	2	2
4086783	4211347	2	2
4093393	4107927	1	1
4042516	40488881	6	7
4042641	4234802	5	5
4034850	4176618	4	4
4105742	764863	6	6
4040400	4068989	8	10
4047938	3021220	2	2
4048365	3037441	3	3
4043178	46273693	3	3
4091056	4129894	3	4
4043023	4208555	5	6
4107709	4311949	1	1
4040400	4019237	4	8
4040577	4341994	3	3
4034850	4309859	3	7
4103837	4242880	8	8
4081728	42538330	4	5
4040390	4022632	5	6
4101673	4100991	6	6
4034052	4114999	6	12
4042150	4313295	6	7
4103837	4099009	10	10
4043354	4066944	7	7
4034303	4238279	2	2
4040390	4240361	6	9
4098879	44807936	4	4
4096864	4260398	7	7
4056334	4212361	3	3
4041980	4182376	4	4
4042646	4021588	3	3
4043021	4072349	3	4
4043161	4067024	2	2
4040715	4196331	4	4
4034052	4238172	6	8
4033677	35613147	4	4
4109350	4058394	2	2
4040390	4050265	8	9
4091056	4126118	5	6
4048384	4027948	7	7
4040400	4065330	3	5
4046266	4172660	3	5
4043346	4337263	3	3
4083610	4099985	4	4
4043018	4340245	3	3
4042178	198100	3	3
4115106	25748	5	8
4034052	4070760	6	7
4114075	4029757	4	4
4106705	4264190	6	6
4110275	4159560	2	2
4040923	4074850	4	4
4086925	37398325	6	6
4044046	4183880	4	4
4043022	4148779	7	9
4065366	4275894	6	8
4040390	4104100	6	7
4067285	4010393	3	3
4034052	42537892	7	7
4040400	4138888	5	6
4047651	4048120	6	6
4106576	4329564	3	3
4090616	4015338	3	3
4074660	45759745	2	2
4083964	441477	2	2
4094114	4314644	4	4
4042150	40487148	5	6
4042835	765208	5	5
4115106	37016162	6	9
4033677	35614469	4	4
4067285	4195076	3	3
4079012	4137839	1	1
4048384	4235344	8	9
4040401	37204680	4	4
4099590	4017963	2	2
4041262	4341537	5	5
4090615	37209062	3	3
4104314	3655243	3	3
4040390	4086275	6	8
4078632	4229394	2	2
4040396	40489860	4	5
4043670	37310823	1	1
4111017	4162861	4	7
4042680	4080952	1	1
4091056	443597	4	4
4048365	44811454	4	4
4034052	36695635	6	6
4042671	4134538	2	2
