ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
764153	37207801	1	1
756346	756275	1	1
765692	37209523	2	3
1004118	3034364	2	2
1004118	1176467	2	2
1147321	756265	1	3
1004118	3049981	2	2
1001505	42870384	4	4
1004118	40771841	2	2
1004118	21493724	2	2
761559	3655235	3	3
441840	4015490	4	15
1003157	3004475	4	4
1003157	1003800	3	3
1001796	1002262	2	2
1004118	36304038	2	2
760399	760348	2	2
1004118	37037274	1	1
1001949	36659731	3	3
1002126	40758030	2	2
1003029	1003182	1	1
1004118	3051459	2	2
1002689	3007541	2	2
1004031	1001919	1	1
760775	760487	2	2
764154	760995	2	2
1147321	1147543	1	6
441840	4003526	5	9
761559	36684618	2	2
760046	759978	1	1
1004118	3051839	2	2
1004118	37049139	1	1
1004118	40771743	2	2
763941	35615034	2	2
765061	36687072	1	1
1147866	1147425	6	6
1002053	36032298	1	1
1004118	3038684	2	2
1004118	3052804	2	2
764153	37309738	2	2
1004118	37050354	1	1
1004118	37029021	1	1
759991	759990	1	1
1004140	1003574	1	1
1003552	3024227	1	1
1004118	3052477	2	2
764524	37207977	4	4
1004118	3028228	2	2
1004118	3027246	2	2
441840	439148	4	6
756329	1147543	4	5
1004118	21493730	2	2
1003128	3006419	2	2
762558	762559	1	1
1003069	1175855	1	1
200174	37208341	4	6
762302	42539202	1	1
1004118	3048709	2	2
1001522	1002455	1	1
1003157	1002840	3	3
607147	4172112	2	4
1003157	3004366	4	4
1004118	40771643	2	2
1003157	3028074	4	4
1002668	1003623	1	1
1004118	3037928	2	2
1002188	3013762	4	4
1002188	1002394	3	4
1003157	3027018	4	5
1004118	3048215	2	2
1003157	3002797	4	4
1147197	756265	1	2
764112	3657045	3	3
764154	36686203	5	5
438112	37018659	5	11
1004006	1617108	1	1
1002629	1002013	1	1
1002689	3047186	2	2
760895	37309704	3	3
1004118	3047494	2	2
764154	765062	2	2
764153	37310179	4	4
1003658	3025220	3	3
1004118	3007947	2	2
764153	760658	3	3
1004118	1989695	2	2
760115	36685090	1	1
1004118	42527983	2	2
763809	36686096	3	3
1004118	42529462	2	2
765692	3657108	2	2
760194	760084	2	2
1147678	1147425	6	6
761191	761320	2	2
760898	760833	1	1
1147284	1147543	1	2
1004118	21493110	2	2
1004118	36305031	2	2
441840	4171269	6	10
1147783	1147543	3	3
1003591	46235048	1	1
1147028	1147425	1	8
1004118	3033411	2	2
440921	4005500	6	7
1004118	37038470	1	1
765692	760888	3	3
1004118	40771589	2	2
1003128	37051331	1	1
1001526	3024448	1	1
1003157	1003450	3	3
1004118	3048666	2	2
1004118	3037069	2	2
765692	36684637	2	2
1004118	3032574	2	2
764154	760788	3	4
1004118	37057770	1	1
441840	4271007	5	9
1002683	40760253	1	1
1003157	1002759	3	3
1002689	3004913	2	2
1004118	3043212	2	2
1003525	3007541	4	4
1147760	1147543	3	3
761324	761321	1	1
764154	37207816	3	3
441840	4274425	5	5
1004118	3051213	2	2
441840	4088100	4	6
1147059	1147425	1	8
1002689	3028694	2	2
1004118	3029114	2	2
1147641	1147425	5	8
140190	4054768	5	5
1004118	37075969	1	1
764153	762219	3	4
1004118	3038721	2	2
760895	764596	1	1
1003157	3016922	4	4
764154	42539165	1	1
765692	37208044	2	2
762383	36713133	1	1
1004025	3015006	3	3
1004118	3048080	2	2
765186	760611	1	1
1147873	1147425	6	6
764154	36686397	2	2
1003402	3011189	3	3
1003069	36304223	1	1
764153	37309922	4	4
1003807	37020795	1	1
1003234	3015264	1	1
1003157	3006419	4	4
1002188	36659711	4	4
1003069	36031413	1	1
441840	45757219	6	8
1004118	3053117	2	2
1002710	3028358	1	1
1146974	1147425	1	8
435839	619121	2	3
1003978	21492771	1	1
1004118	1617858	2	2
765718	37309996	2	2
1147304	1147166	1	1
1003383	3016341	2	2
1002689	1004095	1	1
1004118	3052091	2	2
765692	3657077	5	5
1003128	1003599	1	1
441840	4203460	7	8
1004118	3050682	2	2
1004118	3040394	2	2
195906	4100709	1	1
1004118	36304193	2	2
1004101	21491034	1	1
765238	761547	2	2
1147304	1147178	1	1
765243	761600	1	1
760115	760081	2	2
1147332	1147539	1	1
763806	760508	1	1
441840	604888	4	10
1002281	36660351	2	2
1004118	3044400	2	2
1003157	3006396	4	4
1004118	36305505	2	2
441840	4090553	4	8
1147316	1147252	1	1
1003302	3032300	2	2
1004118	3047501	2	2
761559	36674765	2	2
760178	760031	1	1
764153	37309724	1	1
1147298	1147543	1	2
1004118	37036628	1	1
1004118	21492115	2	2
1004118	3053083	2	2
441840	604323	7	9
1004118	3004287	2	2
75128	3657670	2	6
441840	4095239	5	6
764112	3654941	3	3
763807	760327	2	3
1003157	3035430	4	4
761559	761438	2	2
1001949	36660567	3	3
441840	4125951	4	9
763803	760309	1	1
764524	761583	2	2
1004118	3048487	2	2
1004118	3049573	2	2
1003511	3036837	1	1
200174	4307674	4	7
761325	3657140	1	1
441840	4120900	8	10
1004118	3051172	2	2
1003128	3010443	2	2
1002689	1002967	1	1
761540	37209523	1	1
756342	756265	1	2
