ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
36675054	44807804	9	10
36675054	4121902	4	5
36675054	4144750	8	8
36675054	4154691	4	4
36675054	37395327	2	5
36703914	46052094	1	1
36703914	46077239	1	1
36675054	4048834	4	5
36675054	4128302	4	4
36703864	46054849	1	1
36703914	36705513	1	1
317248	4101447	5	6
36675054	4245124	8	8
36703914	37008890	1	1
36703921	46025609	1	1
36675054	4066199	7	8
36675054	4048267	5	6
36703921	46072840	1	1
36675054	44807072	6	7
36703919	46024769	1	1
36675054	37395154	9	9
36703856	46075313	1	1
36675054	4148053	8	8
36303616	40765038	1	1
36660894	36661193	1	1
36703921	46260853	1	1
36675054	4068022	6	7
36675054	4080289	5	7
36675054	4082871	4	7
36675054	4122340	6	8
36675054	40492950	5	7
36703921	46053619	1	1
36675054	4197501	6	9
36703867	46066245	1	1
36703921	36705627	1	1
36675054	37395253	8	8
36674247	36674248	1	1
36676834	36685031	1	1
36703921	46072406	1	1
36675054	4081185	6	7
36703868	46261220	1	1
36675054	4263231	6	9
36304316	40758081	2	2
441840	4108652	4	7
36675054	4227000	4	7
36661347	36659850	1	1
36675054	4334812	5	10
36675054	36675711	4	6
36675054	40492336	7	10
36685920	36686021	1	1
36703914	46015820	1	1
36675054	40479729	4	6
440921	4158856	2	2
441840	4243940	4	6
36703922	37104333	1	1
36703868	36705360	1	1
36703857	46075122	1	1
36686033	36686008	3	3
36675054	4071742	5	7
36675054	4231866	7	8
36703919	46052963	1	1
36675054	46270686	6	8
36703921	36707523	1	1
36675054	4313590	6	8
36703868	37007512	1	1
36675054	4084138	7	7
36674489	4312662	3	3
36675054	44783154	5	8
36703919	46029199	1	1
36703909	46075486	1	1
36703867	37211198	1	1
36675054	4236997	3	6
36303487	36031996	1	1
36675054	4020077	10	10
36675054	4259621	7	8
36675054	4127871	6	9
36675069	4312884	4	4
378523	37310022	5	5
441840	37310568	5	12
36675054	4184905	6	6
36703868	46261529	1	1
36703850	37387138	1	1
36675054	764450	2	7
36703917	46029654	1	1
36703921	46062616	1	1
36703921	46009255	1	1
36675054	4125303	5	10
36703919	46037083	1	1
36675054	37109819	5	7
36304942	40758159	2	2
36675054	4212256	6	7
441840	4124316	4	9
36304033	40757981	2	2
36703917	46011086	1	1
36675054	4341106	5	6
135061	4262860	4	4
36675054	44783100	5	6
36703842	36705887	1	1
36703917	46037425	1	1
36703919	46029917	1	1
36675054	4033706	8	10
36675054	4062873	5	5
36675054	37394946	5	7
36661357	36203823	3	3
36305402	36659711	2	2
36305461	40761232	4	4
36703921	46035536	1	1
