ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4247371	45757568	9	10
4171379	37018648	5	7
4176614	608965	2	2
4208025	4170959	2	2
4179922	606928	5	5
4227378	4143736	5	8
4206591	4131593	3	3
4212577	42538768	6	11
4171379	4117775	5	6
4199158	37118315	5	11
4212481	4277348	9	9
4235458	4312269	8	8
4199158	4337187	8	15
4169265	45978018	3	4
4180627	4206834	6	9
4180628	764502	6	9
4180627	4102746	5	9
4199158	44784081	5	8
4229751	4006114	3	3
4201554	4317978	2	3
4235458	35632176	8	9
4215871	35632238	4	9
4205440	606362	4	4
4185503	4353740	8	10
4180628	4054855	7	7
4200396	4249003	5	6
4208059	37114927	6	6
4180767	605599	4	4
4218477	620289	3	3
4199158	4057852	5	12
4235458	4281906	11	13
4199158	4283663	4	10
4180627	4174534	6	7
4190005	37303892	7	13
4220073	35632310	3	5
4212577	4031763	6	8
4185503	36715743	5	6
4243161	4153712	3	3
4201745	44803136	6	7
4247371	4165911	3	7
4211016	4087193	7	11
4178367	4346069	5	6
4167864	4123522	3	5
4199158	37112607	6	12
4199158	37114831	14	16
4169265	615359	3	4
4190005	4083814	7	13
4169265	45977804	3	3
4237151	4291296	1	1
4180628	4320486	5	8
4199158	620072	6	14
4230233	4330507	2	3
4179713	608576	2	2
4180938	607811	5	8
4169265	45992056	3	3
4174982	37112383	7	11
4175154	35608120	5	5
4199158	4220298	5	12
4246661	37310022	4	4
4229604	4122474	2	2
4180628	4232595	4	7
4180651	35622053	1	1
4235458	37113450	12	15
4180628	37110169	5	10
4206591	602051	4	5
4200396	4074087	8	13
4180628	761446	6	9
4181322	4168045	3	8
4180628	45767138	11	12
4215871	4275975	8	9
4199158	4353269	5	15
4209977	42539326	8	11
4205805	4202979	2	2
4190005	37303949	6	8
4182165	4185350	5	6
4199158	37118397	5	12
4190005	4071431	9	16
4199158	36715143	5	15
4174982	4245994	6	9
4185115	4073975	3	5
4168335	4015492	7	7
4178664	604361	4	5
4199158	4244736	11	16
4241214	604548	5	5
4180628	4067774	6	7
4185115	42872714	4	5
4181063	45763641	3	5
4209977	4105143	7	13
4201554	372272	4	4
4199158	35632292	7	16
4237077	4057716	3	4
4199473	4093880	6	10
4200396	37112804	7	11
4201398	620184	7	9
4190005	37114319	9	14
4199473	4216812	6	10
4181063	36715480	6	8
4180628	4031762	7	11
4190496	4230284	4	5
4199800	4013606	3	3
4190005	4223099	10	10
4178367	44808383	3	4
4237367	4237569	10	10
4196024	4172427	2	2
4180628	4115184	7	9
4247371	4335448	5	10
4185503	618823	6	6
4199013	620181	6	8
4187659	601062	2	2
4190005	4123740	10	18
4200396	4297169	6	9
4215871	37117370	11	15
4169265	45771952	7	9
4180160	46271818	4	6
4180651	4232315	3	3
4199158	42539107	4	11
4180628	605783	4	5
4227253	4119599	4	6
4180628	4005301	6	7
4180938	42535277	5	5
4215871	37114098	5	8
4200396	4204019	8	13
4175951	4263963	9	9
4247371	608092	5	7
4180628	4013594	5	12
4193465	4086221	2	2
4214466	4013668	4	4
4180627	4124054	5	8
4180628	4200993	6	7
4237367	4284627	6	8
4190005	4056212	4	13
4169265	614266	3	4
4180628	606036	8	9
4199473	4348709	3	6
4215871	37113974	8	10
4180628	4025859	4	7
4180628	4018494	7	11
4201745	4270642	5	9
4171379	4126121	2	6
4200854	4054867	2	2
4178025	4236810	10	11
4181063	46270427	4	5
4199158	35632149	6	14
4235458	4172130	5	15
4169265	37006212	3	3
4214466	4021654	9	12
4216544	620256	2	2
4247371	37207916	5	10
4180628	36716583	6	6
4214799	4130687	5	5
4190005	4240453	7	15
4227253	601143	4	6
4180628	601849	3	5
4180628	40488383	5	9
4214466	4261774	5	7
4247371	4110192	5	7
4171379	4082920	4	4
4199158	4202859	9	10
4180628	192367	6	7
4180628	74126	5	6
4174982	4241573	6	10
4212577	4051607	5	9
4180628	4150592	7	8
4181194	605169	6	6
4190005	42537030	10	16
4206244	3655960	4	4
4168332	605492	5	5
4169265	37213214	3	3
4181322	43531540	5	5
4212577	4298221	5	7
4199158	4120156	6	11
4181664	619871	3	3
4203155	4261634	8	12
4199158	4005245	8	14
4180628	4134950	5	8
4209977	42538408	7	11
4169265	617525	3	4
4169265	45990755	3	3
4168335	4173808	5	6
4181063	42534830	3	5
4195957	4157339	5	6
4180314	36674711	2	2
4211016	37117453	10	12
4179141	4044387	1	1
4178367	4258558	3	5
4212481	37117461	6	14
4169265	46013898	3	3
4199158	4074799	6	15
4190005	620022	7	15
4181063	4223641	4	5
4205256	601109	3	5
4180628	4274487	6	8
4199158	4264903	7	15
4195780	4018074	2	2
4180628	4229431	5	5
4212076	4001851	4	5
4247371	45772079	3	3
4247371	4111245	5	8
4182165	4054758	6	8
4237367	37113428	11	11
4215757	4082889	4	4
4195957	4089705	4	7
4190005	4089127	6	15
4190005	37115225	7	8
4180651	4094220	2	2
4220073	4080472	6	6
4195288	4303821	4	5
4199158	4230195	6	17
4190005	37112736	7	12
4199158	37304017	6	15
4212076	4001855	4	5
4190005	4121971	7	9
4243161	4338754	3	5
4209977	37115240	4	4
4178367	36685546	4	6
4180628	37209290	6	7
4176642	4332920	6	9
4227378	4281325	6	9
4181664	40486017	6	6
4180628	4044351	5	5
4208811	4338391	2	2
4190005	44783548	5	5
4180651	36676629	1	1
4185250	4217616	2	2
4190005	4250017	8	15
4199158	4092618	12	14
4217846	601252	9	10
4227253	44784440	7	7
4190496	44808024	4	5
4181322	36676205	5	6
4180627	4146621	6	8
4174982	37114656	8	9
4199013	620182	6	8
4190005	4351748	11	14
4217846	609153	9	10
4209977	4194813	6	9
4180938	4196012	6	10
4175951	3661662	5	7
4169265	612565	3	4
4199158	4128565	10	19
4180628	35617371	7	10
4217846	601737	9	10
4200396	36715447	6	10
4180938	42535388	7	9
4199158	4135862	6	18
4190005	4039758	7	7
4169265	45761722	10	10
4209977	4278157	8	13
4190005	4137096	11	17
4180627	4229832	6	10
4227253	4124701	5	7
4190005	37109849	6	11
4209977	4091555	7	11
4185206	4069946	3	3
4190005	4320046	7	12
4185503	4018088	4	7
4168335	4015073	4	6
4180651	37110119	1	1
4180314	36714109	3	4
4211098	620063	4	4
4190005	4074369	7	13
4190005	4089279	9	14
4180643	600551	3	3
4214466	42537841	5	8
4214466	37117613	6	10
4203155	4275666	6	6
4199473	4083809	5	7
4190005	4284052	6	12
4180628	45757609	8	11
4227253	604717	6	6
4182165	4003309	3	3
4219381	605218	5	5
4190005	4027235	6	10
4169265	616232	3	4
4175951	37204019	7	7
4199158	35632180	6	15
4171379	619382	6	8
4199158	4196502	7	12
4206592	4130844	5	6
4247371	376537	7	9
4199158	4238604	5	21
4199158	4145661	7	9
4232923	4159262	4	5
4169977	4031270	4	6
4180938	4330247	7	11
4180628	4002664	6	8
4186606	605826	2	2
4175154	37110529	4	4
4211016	4078231	11	13
4215871	4180935	7	10
4240605	605116	3	3
4168335	37310232	7	9
4234717	4285226	5	5
4219484	37208147	1	1
4168335	373057	6	7
4199158	4178204	5	20
4169265	614595	3	4
4174982	4283155	6	9
4208025	4079831	2	2
4199158	4209985	5	16
4209986	4056514	2	2
4227071	620370	2	2
4173409	4088453	10	10
4190005	4352133	11	16
4199158	4075266	4	11
4227253	36686403	4	6
4185206	4246788	2	2
4199158	4283009	6	12
4201745	4094836	5	9
4247371	3662177	5	10
4208811	608008	5	8
4192373	4137100	8	8
4175951	4179651	5	7
4171379	4137867	4	5
4215871	4238989	7	9
4211016	37117600	10	11
4169265	45977273	3	4
4180627	602732	9	12
4174982	4311842	7	10
4247371	601146	4	10
4180627	4124877	5	5
4181664	4016186	4	4
4209977	35632123	6	11
4200396	35632117	4	12
4169265	614496	3	4
4199158	37112471	9	18
4174229	606833	4	4
4190005	4126415	6	11
4185206	4240642	2	2
4247371	608052	5	6
4190005	620134	7	12
4190005	4171056	7	12
4239442	4111967	6	6
4181192	618732	2	2
4180628	4204999	7	8
4182165	4178975	3	5
4235458	37117461	11	13
4199158	4201133	3	16
4227378	4084087	4	9
4180651	374353	1	1
4212481	4088944	10	10
4209977	37115015	8	11
4223622	45763322	2	2
4178545	4129251	5	6
4173409	37396986	9	13
4190005	4347786	9	14
4206591	4129742	3	4
4180004	4301911	3	4
4190005	44784087	8	10
4199158	4112039	4	6
4201745	36686430	3	8
4185503	4279620	4	4
4180938	4234777	5	7
4219381	37018646	4	5
4182165	4094057	5	5
4190005	4109908	6	16
4220187	4000083	5	5
4190005	4245510	8	14
4215871	4352122	9	9
4200396	37112736	6	10
4169265	616976	3	4
4227253	36675677	4	5
4212577	4035023	3	3
4190005	42536200	6	10
4206591	4313794	4	5
4190005	4017811	9	16
4232106	602118	5	5
4190005	4097219	5	11
4216293	4161389	2	3
4190005	4275969	8	14
4177067	602133	5	5
4192373	4128565	8	8
4181064	601002	1	1
4176173	37209568	3	3
4180004	4162050	4	5
4233946	4075901	4	8
4180628	600986	6	7
4180628	4116339	7	8
4199158	4282903	8	13
4178947	4330950	3	5
4181664	603261	2	2
4215871	37219085	6	9
4237077	4090452	7	12
4214466	4206844	2	11
4199158	620202	5	10
4209977	4325099	5	8
4184256	37109262	1	1
4237077	4093548	7	12
4199158	37112774	10	14
4216293	4231925	3	8
4200396	4240772	5	9
4224515	4296355	4	4
4180314	37395804	3	4
4227253	193326	6	6
4180627	4178107	8	9
4180628	36687211	5	8
4217846	601541	9	10
4235913	620167	3	4
4190005	606515	9	14
4175638	4205818	3	3
4227253	4028974	5	6
4190185	4331966	4	6
4180628	4034148	5	7
4247371	4022440	3	6
4209977	4111616	6	10
4197119	4325612	6	11
4178683	603247	3	3
4200396	4298559	8	9
4199158	4149283	6	13
4200396	36716642	4	9
4185115	4129905	4	5
4181190	4115056	4	4
4209977	4056643	7	11
4180628	3654398	7	7
4217988	4282849	4	4
4185503	4178934	4	7
4239360	36686272	1	1
4180628	4108902	7	7
4190005	4213535	7	12
4203155	4089677	3	6
4199158	37114895	8	16
4180627	36715390	6	11
4179304	765562	4	4
4190005	4055882	6	7
4180628	40487012	4	10
4169984	435812	3	3
4212577	4170853	5	8
4214466	4203905	8	11
4180004	4333470	6	9
4169265	46008070	3	3
4180627	42539311	6	12
4214466	37115476	6	6
4199158	4219351	6	17
4247371	37311966	5	8
4209977	4079070	7	9
4178367	4330949	5	5
4201745	4340262	3	10
4181322	43531115	5	5
4190005	4309231	6	10
4201745	40493008	6	10
4247371	4150436	8	8
4171379	4127422	6	6
4212481	3667296	7	9
4180628	37110210	5	7
4200396	42538326	6	12
4180627	4239226	3	12
4237367	4172130	5	15
4181064	761982	4	4
4190005	4239099	10	14
4227253	4029793	5	6
4180628	376401	6	7
4209977	4005176	8	9
4169265	45991173	3	3
4209977	606574	4	4
4212577	4035787	5	5
4214641	607822	9	10
4226121	609103	4	4
4188566	605074	1	1
4211016	4048865	7	9
4204936	4046490	4	4
4175154	4134121	3	3
4239442	37207511	3	3
4190005	4082206	9	14
4201745	607284	5	9
4180004	4168517	5	5
4180628	600577	6	7
4199158	44782537	6	7
4201554	40489849	3	4
4199158	4127760	7	14
4249161	4324899	4	5
4212577	606206	4	6
4180627	45766720	4	8
4169265	46002398	3	3
4212577	4201102	3	6
4227253	608945	5	9
4180628	4120117	4	8
4201745	46272427	4	8
4180628	4335977	5	6
4247371	602129	5	11
4239441	4199281	4	4
4199158	4107546	7	10
4199473	4045242	5	8
4209977	37119199	6	8
4180938	604997	4	6
4179141	765296	4	4
4209977	35632300	6	9
4180767	4032107	3	6
4195288	4305039	5	7
4180628	4152852	5	6
4191225	601671	3	3
4178367	46271502	4	7
4178545	602625	6	6
4227253	4103132	4	8
4212076	4050549	1	1
4233536	4102047	2	2
4180628	43021851	6	8
4179141	761981	2	2
4181194	200319	2	4
4209977	4275871	6	10
4174982	4144509	5	8
4182796	600986	3	4
4173409	4092434	7	8
4199158	4085729	4	8
4169265	616215	3	4
4190005	4093078	11	14
4190005	4239628	11	11
4212577	4063438	5	7
4196024	4168271	1	1
4200396	4137112	3	7
4190005	46272768	5	11
4195288	4170101	4	5
4240533	42539634	4	4
4227253	4305179	3	3
4190005	37113964	10	12
4227253	4244437	7	8
4178367	42535265	5	8
4239442	4149601	5	5
4190496	604298	3	4
4185503	4178397	3	3
4175154	42536757	3	6
4179922	607421	6	6
4237367	4352375	9	9
4189943	600803	4	4
4227253	606936	7	7
4169265	610986	3	4
4227378	37118937	4	6
4181322	40481359	3	7
4206591	4116240	7	9
