ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
40782948	37069112	1	1
40652426	21491124	2	2
40511357	4246419	5	5
40481827	4004182	5	5
40481827	4235789	6	12
40652440	40762354	2	2
40654138	3049624	1	1
40779570	3009251	2	2
40783188	37049238	1	1
40481827	4195077	6	14
40654143	21492715	1	1
40798316	37070046	2	2
40481827	4309512	8	14
40652448	3023773	2	2
40654142	3053066	1	1
40652431	40654220	1	1
40786267	3004437	2	2
40771966	3035307	1	1
40652448	1621376	1	1
40652745	3032503	1	1
40784775	37040748	1	1
40652435	3021532	2	2
40757668	40757930	1	1
40652431	3037110	2	2
40481827	4197671	4	17
40782958	37046169	2	2
40786227	3007264	2	2
40599742	4248852	6	6
40652431	43534075	2	2
40779570	3025070	2	2
40779610	37046215	1	1
40652431	3030729	2	2
40792784	3033390	2	2
40481827	4075098	7	13
40779574	3012910	3	3
40652451	3016513	2	2
40652448	40656947	1	1
40786267	46235445	2	2
40599742	42872940	9	10
40481827	4034270	5	12
40757669	40757933	1	1
40783188	37031836	1	1
40481827	4132127	7	15
40481878	4346070	6	6
40654137	1617799	1	1
40652448	40656751	1	1
40481827	42537229	8	15
40779570	3024644	2	2
40479737	37395129	3	3
40484156	36716614	3	4
40654243	3023194	1	1
40481827	4190294	5	9
40782937	37068616	2	2
40481827	4215154	8	17
40758121	40758146	2	2
40765741	40770206	2	2
40657554	42529294	1	1
40481827	4056212	6	16
40758298	3000253	2	2
40798316	43533627	2	2
40764556	40764567	1	1
40481517	36686079	2	2
40798316	40763618	2	2
40656957	3029574	1	1
40779575	3000596	2	2
40481827	4280497	7	7
40654134	21493193	1	1
40765338	40766719	1	1
40656455	21494273	2	2
40656447	3008007	1	1
40652426	21491227	2	2
40652431	3037432	2	2
40652450	21490996	2	2
40786267	36032009	2	2
40783188	37031498	1	1
40657326	21492590	1	1
40487842	37109273	4	6
40652450	36203805	2	2
40481827	37114520	8	14
40652454	3016966	2	2
40772947	36031834	2	2
40654138	3048487	1	1
40481827	4000512	4	6
40798316	37042923	1	1
40786267	40758442	2	2
40491865	4056011	4	4
40481827	42535949	6	12
40792784	37054538	2	2
40484194	36714195	1	1
40652440	1990684	1	1
40652426	36660655	2	2
40779575	42868297	2	2
40792772	37038030	1	1
40481827	37113327	7	17
40761533	3011483	1	1
40491439	45768886	5	8
40480054	4183472	2	2
40783188	40757617	2	2
40652435	3052257	2	2
40487842	42535625	7	8
40481827	4124716	9	11
40654138	3052750	1	1
40652448	3051836	2	2
40654143	40771196	1	1
40487842	37207294	6	6
40792784	3009916	2	2
40652451	3023565	2	2
40652426	21493828	2	2
40481827	4235499	6	15
40779587	42529210	2	2
40481827	37111324	6	16
40654143	3031799	1	1
40481827	4176504	6	6
40652420	36304341	2	2
40481517	4246015	7	8
40789542	37064987	1	1
40481827	4080490	7	11
40481827	4159205	8	8
40784775	37057393	1	1
40779574	37033986	1	1
40481827	4110932	10	21
40765472	40767838	1	1
40481827	4172149	5	11
40779558	37047394	1	1
40654143	42528166	1	1
40758304	3024318	1	1
40654143	21492758	1	1
40488904	4145040	1	1
40784775	1001787	3	3
40765248	40766439	2	2
40481827	37111970	7	12
40481827	4147556	8	18
40654138	3017947	1	1
40772947	3032350	2	2
40652450	42529383	2	2
40481827	4281930	8	22
40657374	42527394	1	1
40487037	4070789	2	2
40656267	3046977	1	1
40652448	40656960	1	1
40657374	1175892	1	1
40783188	37038196	1	1
40763538	3014663	1	1
40484194	3655800	1	1
40481827	4178657	8	22
40656515	3007502	1	1
40782921	37025405	1	1
40792784	3007805	2	2
40481517	4111928	3	3
40798316	3034015	2	4
40653679	36303483	1	1
40481827	4178296	9	18
40481827	4277998	8	11
40784775	37036162	1	1
40481382	42539500	3	3
40484533	4238904	7	9
40654143	42528522	1	1
40654143	36306217	1	1
40481878	35608043	3	3
40776232	37063099	1	1
40657374	42527395	1	1
40763740	40763759	2	2
40761535	3011760	1	1
40779610	37029903	1	1
40481827	4286280	7	22
40481827	36696004	8	15
40652426	42527394	2	2
40654134	3021881	1	1
40481517	4003694	4	5
40653964	3035209	1	1
40599742	37118766	7	7
40798316	3008283	2	2
40783188	3048275	2	2
40654143	21492264	1	1
40786267	3029157	2	2
40490966	4035467	2	2
40481827	4110076	7	14
40654142	3009373	1	1
40786217	3016918	2	2
40484991	36685889	2	2
40481827	4034363	5	20
40779570	37030758	1	1
40759273	3014300	1	1
40654134	3024625	1	1
40772938	3004471	2	2
40481827	37219294	6	23
40652426	21493793	2	2
40656675	1001819	1	1
40652447	40766586	2	3
40770507	40770600	1	1
40786267	3034456	2	2
40481827	37119087	9	12
40481827	4048440	6	6
40798316	36304736	3	3
40654138	3048116	1	1
40481878	4060483	5	5
40652451	3004354	2	2
40484194	36714115	1	1
40481371	4240912	3	3
40657537	40771344	1	1
40652451	3034585	2	2
40657342	21492265	1	1
40765741	40770205	2	2
40481352	37117067	4	4
40492458	4113105	2	2
40783188	21492543	2	2
40652431	1621305	1	1
40481827	37115650	7	16
40481827	4239251	7	11
40657473	42528393	1	1
40481827	4147637	6	14
40792784	40758286	2	2
40481827	4195657	7	12
40798316	36304472	2	2
40481517	4240912	4	6
40779558	43534065	2	2
40481827	4063669	4	4
40481517	40487607	5	7
40488439	40487081	3	4
40652426	21491232	2	2
40481827	4237411	5	7
40782937	37052538	2	2
40657805	3019476	1	1
40789542	37041431	1	1
40599742	4260192	6	8
40779558	37038977	1	1
40652431	40654531	1	1
40782937	37071640	2	2
