ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4169265	46204392	3	4
4180767	4201762	4	4
4126705	46195644	4	5
4175951	4325279	5	5
4126705	37309310	4	5
4156229	35613246	7	7
4126705	46198687	4	5
4169265	46023342	3	4
4132314	46270564	1	1
4126705	46147147	4	5
4122115	4239161	3	3
4126705	35619182	4	5
4126705	36704497	4	5
4180628	4128064	3	7
4157472	42538294	4	5
4159960	4234309	5	5
4126705	46123910	4	5
4126705	45984652	4	5
4169265	46040170	3	4
4180628	4197433	5	7
4180628	432621	5	8
4134141	4102544	6	9
4180627	44808016	4	9
4169265	46077275	3	4
4169265	46015902	3	4
4169265	46009311	3	4
4140868	4066074	3	4
4169265	46004330	3	4
4180314	42538310	1	1
4134141	4273855	6	6
4126705	45758818	3	3
4159949	4123435	3	5
4169265	46059181	3	4
4160855	4236400	1	1
4126705	37389371	4	5
4137091	4126804	2	2
4169265	37385683	3	4
4169265	46283103	3	4
4133610	760311	3	4
4131756	199752	3	3
4164630	4304599	4	4
4169265	37009123	3	4
4169968	4234122	4	4
4169265	46175477	3	4
4126705	45767746	5	8
4126705	42689068	4	5
4169265	46055654	3	4
4134141	4282069	14	20
4126705	36708576	4	5
4161572	46045038	4	4
4176944	4047619	4	4
4169265	46140656	3	4
4124960	4114041	2	2
4169265	37215550	3	4
4146314	4190932	2	2
4169265	46059712	3	4
4169265	46267140	3	4
4180628	37312013	4	6
4169265	46153904	3	4
4169265	46280622	3	4
4167841	4146993	5	6
4126705	46043740	4	5
4126705	46068431	4	5
4180627	4140741	4	6
4181664	4083923	3	3
4126705	46064329	4	5
4167841	4302910	4	4
4126705	46023274	4	5
4180628	4296486	4	4
4177216	4322905	1	1
4133974	4089661	7	8
4137716	35632162	6	8
4181322	4208193	3	3
4124783	4260072	3	3
4169265	46194636	3	4
4181322	4178631	3	5
4126705	46163348	4	5
4169265	46140477	3	4
4149883	40481772	2	2
4116634	45766080	5	7
4156229	35614113	7	7
4150554	37112222	7	7
4169265	46057384	3	4
4120664	3661562	3	3
4132867	4238442	7	13
4169265	3665481	3	4
4126705	37110230	3	3
4133453	4075242	4	6
4133169	4032768	5	5
4169265	35614432	8	8
4126705	46206618	4	5
4125501	42535340	5	5
4180628	4109791	3	3
4154961	37398120	5	5
4142683	4172026	1	1
4169265	46029003	3	4
4135711	4018133	3	3
4169265	4130578	6	9
4134182	4011673	3	3
4178831	4330511	3	3
4147389	4172332	1	1
4169265	45994079	3	4
4169265	46260335	3	4
4169265	46007444	3	4
4169265	36692864	3	4
4126705	37391912	4	5
4179872	4029937	5	5
4126705	37108152	4	5
4126705	46215240	4	5
4148204	4121456	1	1
4178025	4353039	7	7
4133748	4049106	2	2
4134141	4219820	12	17
4150554	4089503	5	7
4181195	4121577	3	3
4126705	46125423	4	5
4126705	46181209	4	5
4126705	46177344	4	5
4133453	4085726	7	7
4169265	37015296	3	4
4147067	4290179	2	2
4178025	37399566	7	8
4175154	4135454	3	4
4149889	4310967	8	8
4169265	36691227	3	4
4126705	37011400	4	5
4180628	438783	5	8
4169265	46266568	3	4
4133312	4145207	3	3
4126705	46199431	4	5
4174178	4174179	1	1
4126705	37308811	4	4
4134141	4194720	12	16
4126705	46182756	4	5
4177236	201810	3	3
4181726	4183938	1	1
4157453	4017384	4	5
4134141	4282683	7	11
4151637	4077810	6	6
4126705	46053080	4	5
4169265	46033915	3	4
4169265	37013068	3	4
4133001	4215442	3	3
4126705	46266092	4	5
4126705	46085543	4	4
4123553	4127385	1	1
4126705	46207851	4	5
4180627	4031978	5	9
4176683	40492515	1	1
4144492	4061851	6	10
4180627	4085073	5	7
4178025	4352905	13	13
4169265	45758407	4	4
4126705	45760882	4	6
4176945	36685233	3	3
4126982	4349953	3	3
4134141	36716146	11	15
4169265	36712113	3	4
4126705	37390493	4	5
4169265	46210210	3	4
4126705	46260638	4	5
4169265	36705590	3	4
4169265	46136425	3	4
4180935	4176028	2	2
4169265	46206798	3	4
4146820	4152816	4	4
4156638	4289242	4	4
4160962	4156599	4	4
4169265	46027040	3	4
4143774	40492027	6	8
4126705	46007840	4	5
4126705	42688088	4	5
4126705	46162009	4	5
4150851	45767082	2	2
4181187	3657842	6	6
4169265	37216557	3	4
4135587	3043668	2	2
4181322	4335304	6	6
4152304	4135870	3	3
4126705	46178267	4	5
4180628	37110666	5	5
4173413	4185845	7	7
4181064	4110343	4	5
4179485	40486445	3	3
4175951	4053977	3	3
4169265	37015194	3	4
4180627	4175969	4	6
4126705	46156930	4	5
4126705	36712360	4	5
4180627	4132297	5	10
4122633	4271065	6	8
4126705	45996227	4	5
4126705	46022179	4	5
4150554	4100949	11	12
4132805	4047578	2	2
4169265	45982143	3	4
4176808	4030054	3	3
4180628	4105639	3	5
4126705	45990067	4	5
4150572	35609895	1	1
4126705	46218289	4	5
4180314	3654615	3	3
4126705	46259467	4	5
4126705	46082740	4	4
4169265	46048426	3	4
4126705	36688366	4	5
4169265	46074605	3	4
4126705	46107744	4	5
4150554	4174290	11	12
4169265	46037271	3	4
4153430	4236313	2	2
4179713	4143391	3	3
4169265	46042501	3	4
4169265	45767745	4	5
4126705	46213950	4	5
4133453	4081793	7	7
4134141	4006845	7	9
4169265	46041576	3	4
4133963	37113862	5	5
4126318	4153827	4	4
4133169	4074137	5	7
4169265	46136809	3	4
4126705	46045457	4	5
4126705	46141114	4	5
4169265	46259656	3	4
4126705	46208371	4	5
4128004	4245414	1	1
4169265	42687907	3	4
4126705	46208313	4	5
4169265	46261694	3	4
4126705	46131802	4	5
4126705	46007416	4	5
4169265	45765228	4	4
4159963	4294829	5	5
4126705	46218877	4	5
4126705	46175513	4	5
4126705	36693997	4	5
4130517	4193872	4	4
4181664	4108439	5	5
4142310	4003976	4	5
4169265	46038510	3	4
4160439	4182550	5	5
4126705	36711783	4	5
4126705	46279067	4	5
4126705	36712467	4	5
4126705	37014254	4	5
4169265	3664881	3	4
4123193	4123313	2	2
4180628	4095889	5	7
4126705	3662299	4	4
4169265	36709915	3	4
4126705	46209163	4	5
4168332	43020986	8	8
4158892	4066180	3	3
4126705	46156301	4	5
4140861	4129201	3	3
4154329	4179412	1	1
4135750	765379	1	1
4126705	37385180	4	5
4150422	46272423	3	3
4126705	46030572	4	5
4156229	45764896	5	5
4126705	46205001	4	5
4162723	4091971	2	2
4180628	435537	4	4
4180628	443391	7	10
4168332	4015237	4	4
4134422	3657100	7	7
4178025	4232216	6	7
4126705	46057729	4	5
4180627	4145299	8	8
4181063	4266514	2	2
4147691	4247379	1	1
4169265	46002059	3	4
4140539	4138601	1	1
4169265	46128338	3	4
4134141	4171169	11	20
4169265	36706740	3	4
4169265	46017948	3	4
4126705	45992514	4	5
4126705	46218162	4	5
4169265	46125048	3	4
4169265	46004381	3	4
4169265	4082572	5	6
4181193	4022767	3	4
4180628	437906	5	5
4126705	46077419	4	5
4169265	42532678	3	4
4169265	36692674	3	4
4126705	46194416	4	5
4180627	4122357	7	7
4126705	46012774	4	5
4126705	45995572	4	6
4169265	46001786	3	4
4169265	46021225	3	4
4165913	4349132	4	7
4180627	4328946	4	6
4169265	46073795	3	4
4169265	37107211	3	4
4126705	46003095	4	5
4162526	36660329	4	4
4126705	37109805	5	5
4169265	46173138	3	4
4138680	4021005	3	3
4180627	4121263	5	9
4141733	3011550	6	6
4180627	4048449	5	9
4154961	37392331	5	5
4125035	4126808	6	6
4126705	4146959	5	5
4136830	4211710	1	1
4137716	4120489	6	9
4126705	45762598	4	5
4176642	4330378	3	3
4180628	4120270	4	7
4146314	4085176	3	3
4126705	46044626	4	5
4180627	4164497	5	8
4126705	37210674	4	4
4149335	4272544	1	1
4141610	4176629	1	1
4126705	46167131	4	5
4169265	37014629	3	4
4126705	46216733	4	5
4134141	44783902	5	9
4169265	3664483	3	4
4169265	36692132	3	4
4140109	4110840	5	6
4126705	46131237	4	5
4169265	36709985	3	4
4126705	35620538	4	5
4153243	4187921	5	5
4180628	4054463	5	5
4179149	4102261	1	1
4126705	46080756	4	4
4126705	46160737	4	5
4180627	4346618	4	8
4169265	46156665	3	4
4182165	3663220	5	5
4146314	4188014	3	3
4169265	37215561	3	4
4169265	46002188	3	4
4125181	35632304	3	4
