ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4117930	4194886	7	7
4135013	4309201	2	2
4179874	4044552	2	2
4181663	40482950	2	2
4121506	4031807	8	9
4180158	37399441	6	6
4178808	4173320	3	3
4177661	37113673	5	5
4166245	4328498	3	4
4165756	4166510	7	7
4132886	4130698	6	6
4137366	4328210	3	3
4179308	4092734	1	1
4179874	4136006	4	4
4165747	4028997	9	10
4119961	37112470	5	5
4181663	507425	4	4
4163383	37115659	5	5
4181663	4251175	5	5
4160012	42538903	4	4
4132130	441875	3	3
4167217	764561	2	2
4167027	4066572	1	1
4156081	4132916	4	5
4180158	36716444	2	2
4127579	44811131	2	2
4181663	4152796	6	6
4141068	4140044	1	1
4154125	37113913	4	4
4180501	35632381	4	6
4155285	4312289	3	3
4126965	4253640	4	4
4150417	4046814	2	2
4149519	3017892	2	2
4178818	375631	3	3
4178818	4178149	5	5
4165747	4034514	5	5
4155793	4162788	7	8
4149782	765154	4	4
4179873	320420	2	2
4149782	763926	3	3
4149355	3036050	5	5
4170047	37117316	9	13
4145406	4023492	5	5
4148897	4218787	3	3
4181218	4245356	6	6
4179874	4314619	5	5
4161051	4002094	4	4
4123268	4147763	2	2
4164907	4287377	1	1
4124231	37018271	3	3
4176794	40488435	5	5
4178835	4138655	4	4
4148033	4128774	5	5
4117930	4111186	4	4
4178835	4015553	4	4
4134440	377552	6	8
4177089	4231454	3	3
4116359	37210055	4	4
4120845	37119014	1	1
4157865	4248022	5	5
4124603	4156495	1	1
4162282	4248029	5	5
4177465	4182952	1	1
4180169	4240648	3	4
4176946	37108605	3	3
4165677	4272185	2	2
4176793	4341641	5	5
4140900	4178146	2	2
4141833	257007	3	3
4117930	4127712	8	8
4170278	4001891	1	1
4176790	4295470	1	1
4132887	4133042	9	9
4151869	4113456	1	1
4117930	4239238	9	9
4154801	4103824	2	3
4166736	44783910	5	9
4172708	4182521	1	1
4117930	192363	6	6
4166532	37118238	3	3
4117779	4187806	3	3
4180941	43531104	4	6
4167029	42534921	1	1
4127174	37310925	9	9
4134440	45763773	4	5
4150412	37112066	2	2
4140032	4125993	4	4
4166736	37114559	14	19
4130396	4120393	4	4
4179874	35610796	5	5
4155793	4297787	2	2
4126095	4025600	7	7
4136537	4025735	2	3
4178818	4048790	4	5
4165747	4231642	7	7
4180941	4273875	3	5
4170914	4197869	3	4
4132462	4033642	5	5
4182328	315922	1	1
4134598	4343337	3	3
4134294	4055207	2	2
4176799	79145	1	1
4134440	761594	4	8
4165960	4158016	1	1
4165747	4017126	8	10
4145879	4288154	2	2
4177669	44801705	4	4
4166576	4238584	1	1
4181663	4247390	5	5
4117930	42690590	5	5
4159157	4033642	3	3
4176947	4033479	2	2
4130851	4056891	2	3
4178360	4286723	1	1
4174262	4129225	2	3
4180779	4112456	3	3
4181663	4271755	3	3
4141529	4230417	3	3
4180503	4103308	1	1
4117930	4340518	6	7
4154125	4291930	3	3
4164603	4023979	1	1
4124578	36695622	4	6
4180941	4122459	1	1
4120147	40479670	4	4
4159653	4072811	5	5
4144099	4239210	1	1
4173971	133154	4	4
4144315	4085879	4	4
4179871	4229266	5	5
4179874	4181520	6	6
4149748	37396962	4	4
4117930	4216361	7	11
4178818	42538867	6	6
4152678	4077506	1	1
4149748	4177559	3	3
4158959	4153205	2	2
4178818	36713310	2	5
4143397	4316493	3	3
4179874	4214573	3	3
4180941	4204395	4	4
4132647	4119723	4	4
4178368	4070410	1	1
4137736	4080709	1	1
4125650	4120614	1	1
4181663	4266090	5	5
4178673	4058844	4	5
4177094	4199667	4	4
4155793	4202288	2	4
4116786	77819	4	4
4146567	44794888	7	7
4117930	4070387	6	8
4180748	74778	1	1
4139031	46272016	3	3
4121005	4170066	5	7
4132926	4133040	1	1
4162092	4266041	3	3
4167258	4120442	3	3
4156081	37114204	8	10
4179858	4251167	6	7
4132926	4043574	4	4
4165747	4016444	3	3
4128974	36717783	7	7
4117930	37116366	8	9
4143312	4225091	3	3
4117779	42535154	1	1
4179873	4100788	3	3
4151913	45758759	2	2
4116717	4055595	2	2
4155793	35624478	4	4
4155793	4083114	5	6
4178818	4090595	4	4
4163721	4163274	1	1
4160550	4021540	5	5
4163017	37113527	3	4
4161190	4144452	2	2
4152517	35611616	3	3
4180169	4220051	4	5
4130851	4085546	3	3
4158558	37399338	5	5
4132926	4012497	5	5
4160360	4065839	5	5
4116786	4244636	5	5
4180169	36715954	7	8
4164183	4137326	3	3
4165756	4004207	5	5
4134440	4319882	2	3
4160360	507290	6	7
4124231	45758261	2	2
4168498	36686973	3	5
4134440	3657127	5	8
4134887	45766331	2	2
4175391	45758179	2	2
4132647	4176471	4	5
4162282	4131442	4	4
4134294	36684522	3	3
4134598	4331904	5	6
4172515	44789123	3	3
4178835	4141571	3	3
4162840	4017149	1	1
4149782	35615104	3	3
4116811	4310270	3	3
4172500	44790803	3	3
4134440	4177665	2	2
4117031	4115779	2	2
4164184	4131988	2	2
4129748	4243570	1	1
4151444	4148959	4	4
4178673	198860	2	2
4177851	45767651	4	4
4117423	4235319	7	7
4182161	134067	4	8
