ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
36703914	46030376	1	1
36675054	36675634	4	7
36675054	4338373	4	10
36703897	37306633	1	1
36675054	507232	8	12
36684305	37117925	1	1
36675054	37395220	8	8
36675054	4076286	4	4
441840	4085821	5	5
36675054	4269750	6	6
36675054	40491504	3	4
441840	4180672	5	8
36675054	44784383	5	7
36703921	36692731	1	1
36703919	46278714	1	1
36675054	4067242	5	5
36703909	46075347	1	1
36675054	42710052	5	5
36703917	36705017	1	1
435569	607918	5	5
36703917	46280021	1	1
441840	4316502	6	11
36695795	37110749	3	3
36675054	4228216	4	6
36680592	4298098	1	1
441840	37017339	4	6
36703917	46028796	1	1
36675054	44811091	4	5
36703867	37210738	1	1
36703921	46035322	1	1
36675054	4199952	7	11
36675054	4038479	6	8
36703921	46051976	1	1
620312	4119301	4	4
36304424	42868519	1	1
36675054	40481493	4	5
36703917	42688263	1	1
36661357	1988704	3	3
36675054	4225219	5	5
36675054	4040552	2	2
36703917	37008747	1	1
36675054	4145312	2	7
36675054	4127484	5	7
441840	42539550	5	8
36684306	42537985	2	2
36703913	46063416	1	1
36675054	4287859	7	9
36675054	4076582	5	5
36703857	36706422	1	1
36675054	4342535	5	7
36703850	37105115	1	1
36675054	37396026	5	7
36675054	40491943	6	8
36684437	4117896	2	2
36703897	37306612	1	1
36703917	46076864	1	1
36703921	46052776	1	1
36660475	36660676	1	1
36304393	3025944	1	1
36684472	35624314	5	5
36675054	4001705	4	5
36703921	46051231	1	1
36703917	46051584	1	1
36305084	40757723	1	1
36675054	4138632	3	3
36703910	46024083	1	1
36675054	4271059	3	6
36703910	46074394	1	1
36675054	4327123	7	9
36703865	46055707	1	1
36675054	3657336	5	8
36683499	4077731	4	4
36703917	36704993	1	1
36675054	42534815	4	9
200174	141168	4	7
36675054	4159882	6	6
36703921	46260910	1	1
36675054	4228672	5	7
36685153	37309632	1	1
36675054	4134688	5	5
36703921	46030911	1	1
36703917	46029391	1	1
36675054	44804972	4	7
36695640	37304033	1	1
441840	4106999	7	10
36675054	4155658	4	4
36675054	4185882	6	6
36675054	4312328	5	7
36703921	46260805	1	1
36675054	4092968	5	5
36675054	4002694	5	7
36703873	46055305	1	1
36675054	4118457	5	5
36675054	4269214	7	7
36305813	36303991	3	3
36675054	4182904	5	5
36703921	46260682	1	1
36675054	42535334	6	10
36675054	4044381	6	9
36675054	4189847	4	6
36675054	40479592	4	7
36703917	46015981	1	1
36675054	4021030	5	5
36695770	4143321	2	2
36675054	42535012	4	7
36675054	4069983	4	7
36684472	437224	3	3
36703914	37008225	1	1
36675054	4023431	6	7
36675054	40486102	7	8
36675054	4313998	4	7
36703921	46260695	1	1
36675054	4168342	7	7
36675054	4229884	4	8
36675054	44807751	9	11
36675054	4003879	6	7
36703921	46072415	1	1
36303251	36659844	2	2
36303781	36304217	2	2
36675054	4082222	5	7
36703867	46066276	1	1
36675054	4170800	5	7
36675054	4059670	4	5
36675054	4290099	6	6
36685970	40490339	1	1
36703921	36691986	1	1
36703921	46009381	1	1
36675054	40484123	6	6
36675054	4336620	8	8
36675054	4238679	8	9
36675054	4281396	4	4
36676837	37109000	3	3
36661357	21491639	3	3
36703882	46042380	1	1
36703914	46280159	1	1
36703922	37104173	1	1
441840	4277530	6	6
36703868	37006663	1	1
36684612	3657881	2	2
36703921	46057040	1	1
619741	444253	3	3
36675054	507728	7	11
36675054	4086528	7	8
36661357	1617365	3	3
36675054	40481464	4	5
36703914	46029748	1	1
36703868	36704665	1	1
36703914	46029043	1	1
36675054	40486514	5	5
36703867	46258776	1	1
36703914	46280007	1	1
36686528	765337	3	4
36703922	36704079	1	1
36676834	42535087	1	1
36661357	36031771	3	3
36675054	4220706	5	5
36675054	40484981	6	6
36675226	4245120	2	2
36675054	4268189	5	5
36703909	36704143	1	1
36675054	4338608	3	3
36703868	46060272	1	1
36703868	37007542	1	1
36675054	4121241	6	7
36675054	4107578	8	8
36684738	36684800	1	1
36304874	36305659	2	2
36703913	46044754	1	1
36305813	36659844	3	3
36703910	46055660	1	1
36675054	4278301	9	9
36703917	42688086	1	1
36675054	506605	5	8
254068	4317140	4	4
36675054	4035798	6	10
36675054	4072832	4	4
36675054	37397442	5	7
36703874	46055180	1	1
441840	4032875	6	12
36675054	4224326	7	7
36675054	4003726	4	6
36675054	4346636	5	8
36675054	4343583	4	5
36685223	760199	2	2
255919	602151	6	12
36703883	37006067	1	1
36675054	4039255	4	5
36703867	46072701	1	1
36675054	4197901	4	6
36675054	4143649	7	7
36661032	36659969	2	2
441840	4082768	5	11
36675054	4237129	6	6
36305641	36660380	1	1
36675054	4066415	6	6
36703917	46073799	1	1
36659908	36659652	1	1
36703921	46036556	1	1
36305817	36204558	2	2
36703921	36692872	1	1
