ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
37065675	1002190	2	2
37018424	4127117	4	4
37043990	3029127	1	1
37064263	36660826	1	1
37047272	37025940	1	1
37037688	43533410	3	3
37023425	40758630	3	3
37068729	3032684	2	2
37025308	3028870	3	3
37035301	37077645	2	2
37030168	3006153	1	1
37035301	3023520	2	4
37024759	3037818	3	3
37020489	40757699	2	2
37056604	3044660	1	1
37030414	3009211	2	2
37023425	3008581	2	2
37043363	3046287	2	2
37032269	3000644	3	3
37055108	37020918	2	2
37023425	37034310	1	1
37023425	1989343	3	3
37024759	37063371	2	2
37035301	3046825	2	2
37024759	36031335	4	4
37018424	4315794	5	6
37018677	37311592	5	5
37046774	3022114	1	1
37024243	3039553	1	1
37053882	3052114	1	1
37032269	3018671	3	4
37043861	37046910	1	1
37047272	21490697	2	2
37023425	43054900	2	3
37023425	37047792	1	1
37024759	36305595	3	5
37021246	36304902	3	3
37047169	37062820	2	2
37032269	3007862	2	2
37023425	3050659	2	2
37032269	37050464	2	2
37018677	4259615	3	3
37024759	1990369	2	2
37020102	40764464	1	1
37018677	4334251	8	8
37023425	3051636	2	2
37054119	40761482	1	1
37032269	3003697	3	3
37023425	3020051	2	2
37060046	3023970	2	2
37032269	3038867	2	2
37032269	37036654	2	2
37024759	3016021	3	3
37032269	40759039	3	4
37046018	3000620	2	2
37024759	40758806	3	5
37031202	37020997	1	1
37024759	37047206	2	2
37024759	37046307	2	2
37055033	37062863	1	1
37023425	37061802	2	2
37035301	37049000	1	1
37037688	40759860	3	3
37035301	3006032	2	2
37023425	3019456	3	3
37037688	43534312	3	3
37068408	37048125	1	1
37022419	3052067	2	2
37065675	36031480	3	3
37068185	43055011	1	1
37032269	3003304	2	2
37018677	4338881	2	2
37024759	37052966	2	2
37023425	3042887	3	3
37023425	3029690	3	3
37033846	3044791	1	1
37032269	3017703	3	3
37021433	37020747	1	1
37037688	43533454	3	3
37023425	3023741	2	2
37024759	37026531	2	2
37065675	3033258	3	3
37024759	37066503	2	2
37024759	37023155	3	3
37024759	37037308	2	2
37021155	36660465	3	3
37063922	3016434	2	2
37024759	3012274	3	3
37023425	3003293	3	3
37025984	3028919	4	4
37032269	3024819	3	3
37024759	37037890	3	3
37024759	37068522	2	2
37047169	3015581	2	2
37064263	1003286	1	1
37043363	37039970	1	1
37065675	1001957	3	3
37057842	3044975	1	1
37024759	37035948	2	2
37060046	37052951	1	1
37023425	37040471	2	2
37032269	46236045	2	2
37055382	3000635	1	1
37049263	36304509	1	1
37035863	3011452	2	2
37050987	46236789	2	2
37023425	37042367	2	2
37047272	36303946	2	2
37024759	37029266	2	2
37024759	21493421	3	3
37024759	37059105	2	2
37032269	37067971	2	3
37050987	37076232	1	1
37032269	3010975	2	2
37032333	3015392	1	1
37068688	40758693	1	1
37024759	37041972	2	2
37064263	42868529	2	2
37023425	3039807	3	3
441840	4024117	4	8
37023425	3016937	3	3
37039027	3034593	2	2
37032269	3016506	2	2
37032269	46236289	3	3
37064263	3009864	2	2
37025984	3030074	3	4
37032269	3010140	3	3
37024759	37060822	2	2
37037199	40761539	5	5
37055508	3005599	1	1
37061796	37059566	1	1
37024759	37078389	2	2
37023425	36305190	3	3
37032264	3047733	2	2
37017269	4233675	5	5
37050987	37065740	1	1
37032269	3037401	3	3
37032269	37035062	1	1
37043363	37031778	2	2
37024759	36031666	3	4
37067580	3018612	2	2
37017269	37111940	6	6
37063549	40762869	1	1
37032269	3004935	3	3
37017953	37113984	6	6
37024759	3001496	3	5
37027973	3010939	2	2
37035301	3030833	2	5
37021246	36204574	2	2
37039027	3021136	2	2
37061796	3027094	2	2
37023425	3023122	2	2
37035301	3032038	2	6
37035301	3044870	2	5
37024759	21493899	3	5
37065675	36660755	1	1
37050987	3009978	2	2
37046226	3038458	1	1
37036535	3045770	2	2
37023425	40771878	2	2
37032680	3042399	1	1
37035301	37028339	1	1
37023425	37025537	2	2
37032269	37053636	2	2
37064263	37077135	2	2
37018677	3654269	4	5
37049096	3051828	1	1
37061796	3034996	2	4
37065675	1617499	3	3
37068408	37064151	1	1
37032269	3008455	3	3
37024759	37040255	2	2
37017979	37119014	3	3
37024759	37073066	2	2
37042568	3043812	1	1
37043363	3026132	2	2
37032269	40759019	2	2
37025202	3033414	1	1
37066337	3052925	2	2
37042032	36203153	3	3
37024759	3011479	5	5
37024759	36031926	4	6
37065675	37054880	1	1
441840	4177622	2	7
37025984	42870511	3	3
37023425	37061295	1	1
37023425	40760640	3	3
37032269	3046218	2	2
37047272	37045778	1	1
37065675	3012320	3	3
37023425	44816973	2	2
37064263	37025115	1	1
37035301	3027525	2	2
37019117	37114008	7	7
37035301	40759591	2	2
37024759	36660288	4	4
37065270	3016239	1	1
37020325	36306102	1	1
37024759	1618264	2	3
37023425	40761637	3	3
37059068	40758700	1	1
37053476	3042432	1	1
37068408	37025679	1	1
37024759	37022625	2	2
37023425	37074881	1	1
37029659	3048278	1	1
37018424	44783161	2	4
37065675	37031170	1	1
37023425	3045158	3	3
37047169	37034906	1	1
37018424	4063926	5	5
37032269	1618814	1	1
37023425	37033688	2	2
37047272	3012944	2	2
37018677	36714634	3	4
37024243	3003928	1	1
37021435	1176032	2	2
37018875	760960	3	3
37065675	3035499	2	2
37043363	40761813	2	4
37046958	3002913	1	1
37018677	37109744	5	5
37023425	40760700	3	3
37018424	4267740	6	6
37050987	3005762	2	2
37018677	4219610	5	6
37017953	4074092	7	8
37042990	3005625	1	1
37050987	37059672	1	1
37021246	40757712	2	2
37037199	3033852	5	5
37035301	3045997	2	7
37058362	37066938	1	1
37024759	37050325	2	3
37041286	3018980	1	1
37032269	3017454	3	3
37065675	3015256	3	3
37032269	3009035	2	3
37034784	3029573	1	1
37064263	3012782	2	2
37023425	36305090	2	2
37023920	3041681	1	1
37043363	3052714	2	2
37057597	3047719	1	1
37024759	3003831	3	3
37024759	36033225	2	2
37032269	37030789	1	1
37027674	3039568	1	1
37023425	40757398	3	3
37048814	3007651	1	1
37038809	3040569	1	1
37023425	3002310	3	3
37065675	3044276	3	3
37050213	40759911	1	1
37032269	3050061	2	2
37024759	37038006	2	2
37024759	37038810	2	2
37023425	3037698	3	3
37044924	21493319	1	1
37047272	37050740	1	1
