ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4169265	46138173	3	4
4126705	46207501	4	5
4181322	4200557	2	2
4134615	37110912	4	4
4155791	4177021	3	3
4169265	46268227	3	4
4180628	4003347	5	9
4126705	36693908	4	5
4126705	35619423	4	5
4180627	36685814	4	9
4180627	40482466	7	10
4162152	4097477	1	1
4169265	45758130	4	4
4123314	4106775	3	3
4126705	36689618	4	5
4156229	45767889	4	5
4156229	4216736	5	6
4169265	46037897	3	4
4180938	35622653	4	4
4126705	46282624	4	5
4133312	4037975	3	3
4126705	37389005	4	5
4126705	46206476	4	5
4169265	46049562	3	4
4150554	4238297	13	13
4142310	37219147	5	6
4140109	4324125	3	4
4126416	4193828	3	3
4169265	46278283	3	4
4156229	36676807	5	5
4158189	45769356	3	3
4154739	436837	5	8
4120961	4235394	2	2
4180627	36674306	5	12
4126705	46029254	4	5
4169265	46156491	3	4
4181193	40481481	5	6
4169265	37010442	3	4
4160439	4216810	5	6
4158149	4159071	1	1
4168332	4015098	8	8
4174982	4157860	6	8
4169265	46198693	3	4
4160193	4218386	2	2
4157120	36684931	1	1
4169265	37008029	3	4
4170855	40761694	2	2
4180627	36713055	6	9
4180628	4189938	5	7
4180938	4020236	4	5
4171379	4030349	5	5
4180628	4296189	6	7
4121042	46271672	3	3
4169265	36693940	3	4
4180628	4175837	6	6
4126705	46127253	4	5
4144684	4142765	4	4
4179713	40489327	3	3
4160354	37110785	3	3
4159949	4197204	6	6
4143175	4077883	1	1
4126705	45989526	4	5
4168332	4336082	3	5
4126705	46145031	4	5
4143774	4079102	4	6
4126705	46189783	4	5
4171379	4281392	5	5
4155790	4291804	5	6
4126705	45759890	5	5
4169265	46072103	3	4
4154961	37397974	4	4
4134141	4110519	7	11
4126705	46145406	4	5
4126705	46283616	4	5
4169265	46171231	3	4
4126705	46020265	4	5
4169265	46210868	3	4
4156229	4118684	5	5
4132552	4205670	4	4
4133001	4055163	4	4
4180628	4122749	4	9
4169265	46186659	3	4
4126705	3664291	4	4
4179148	4185957	2	2
4126705	46023021	4	5
4176642	4060642	6	6
4126705	46007676	4	5
4174520	45757306	3	3
4120665	46056821	7	7
4131748	36717258	3	3
4155499	37116615	6	7
4137915	4138057	2	2
4180628	3657058	5	6
4182011	4117565	6	7
4169265	46130298	3	4
4174884	4173161	1	1
4169265	46259686	3	4
4156229	45760273	4	4
4132788	4260908	1	1
4146314	4081784	4	4
4180628	4163994	5	9
4167564	4196170	2	2
4169265	46281180	3	4
4126705	37387991	4	5
4126705	45993861	4	5
4142785	4156651	1	1
4126705	37389685	4	5
4169265	46051242	3	4
4169265	36705531	3	4
4169265	46166770	3	4
4169265	35617815	3	4
4156229	45993894	4	4
4181322	37395242	7	7
4182011	4185960	4	5
4126705	46057119	4	5
4130852	4052527	3	4
4169265	45971556	3	3
4169265	46261332	3	4
4126705	46001077	4	11
4144492	4077416	7	10
4126705	4082571	6	7
4180628	4028086	4	5
4169265	46261646	3	4
4126705	46028824	4	5
4169265	46217452	3	4
4168335	4052966	3	4
4180627	4302533	4	5
4181298	36713398	4	4
4126705	46123007	4	5
4178680	46270429	4	4
4120823	4090605	4	4
4180627	4153589	3	5
4126705	46053189	4	5
4126705	46179626	4	5
4180628	4081332	5	6
4169265	46047401	3	4
4178507	37393197	6	6
4126705	45762311	6	6
4126705	3663604	4	5
4178025	4083609	5	6
4165913	4201296	4	9
4181322	4145202	4	4
4169265	46282538	3	4
4126705	46205215	4	5
4126465	4311192	4	4
4126705	46042125	4	5
4123594	4112583	3	4
4169265	42539741	5	5
4165792	4226911	2	2
4168332	4201362	7	7
4180628	4291604	5	9
4123427	35626258	4	4
4172654	4042213	2	3
4180628	4131282	5	7
4169265	37388953	3	4
4169265	46177504	3	4
4169265	36709608	3	4
4169265	35631676	4	4
4180628	4198758	4	6
4180628	4243675	5	7
4126705	4224205	7	7
4169265	46108117	3	4
4137716	4110656	6	11
4126705	35619937	4	5
4179141	4016695	3	3
4126705	37211559	4	4
4169265	46195169	3	4
4165781	4074062	7	7
4126705	37386008	4	5
4169265	46207900	3	4
4173413	4228516	3	3
4176642	4231796	4	4
4157866	37118631	6	6
4180628	4047469	8	9
4134141	4353169	7	14
4126705	46190531	4	5
4152549	4034404	4	4
4143774	4106585	5	7
4180628	4143745	4	7
4180628	73335	4	7
4180627	4070559	6	10
4126705	46071476	4	5
4157120	4169490	1	1
4169265	46198891	3	4
4169265	46192958	3	4
4118089	4194734	1	1
