ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
41903014	41914826	1	1
41881411	41890111	1	1
41916568	41922429	1	1
41881323	41886914	3	3
41931093	41940813	3	3
41930401	41964498	1	1
41928898	41932112	5	5
41892183	41909820	2	2
41928898	41941309	5	5
41890291	41891002	5	5
41881652	41884521	1	1
41884346	41893631	2	2
41913545	41919667	3	3
41928898	41953780	5	5
41892148	41910759	4	4
41893354	41915239	1	1
41964736	41967590	1	1
41929227	41937150	2	2
41900394	41905222	1	1
41929318	41935776	1	1
41928898	41946672	5	5
41928898	41967183	6	6
41929276	41959163	2	2
41915674	41922105	2	2
41927226	41930040	1	1
41960440	41978846	2	2
41929017	41947425	2	2
41881329	41884774	2	2
41922530	41925316	1	1
41924428	41930053	2	2
41928898	41954911	5	5
41892450	41893425	1	1
41929083	41956980	2	2
41929380	41962112	1	1
41930262	41931483	1	1
41930262	41941081	1	1
41890927	41891923	1	1
41915598	41927596	3	3
41929434	41970051	2	2
41929004	41934061	2	2
41922530	41921714	3	3
41928898	41935527	5	5
41890291	41891635	5	5
41897981	41899702	1	1
41929666	41937146	1	1
41928898	41939411	5	5
41881691	41883483	1	1
41893766	41899684	1	1
41930402	41938249	1	1
41892396	41895653	1	1
41904777	41905829	1	1
41890291	41891624	5	5
41928898	41954465	5	5
41928898	41938223	5	5
41931093	41966557	3	3
41930194	41947341	1	1
41929155	41960072	2	2
41896805	41914582	2	2
41928898	41961868	5	5
41928943	41933381	2	2
41930189	41946161	1	1
41915647	41919794	1	1
41929027	41943005	2	2
41881350	41882818	2	2
41892144	41909162	4	4
41884378	41913247	3	3
41884558	41912471	4	4
41881595	41891732	4	4
41892150	41908764	6	6
41931101	41940951	3	3
41960780	41990901	3	3
41881329	41889157	2	2
41930194	41961087	1	1
41881323	41889757	2	2
41928898	41965699	5	5
41892148	41907758	6	6
41960449	41980647	2	2
41929915	41938313	1	1
41960434	41983327	3	3
41884486	41910725	4	4
41961031	41992490	4	4
41960700	41972157	1	1
41916307	41926083	2	2
41904729	41905351	1	1
41881329	41882666	2	2
41921584	41928101	2	2
41968409	41967640	1	1
41894214	41912228	2	2
41892148	41899011	4	4
41892148	41914515	4	4
41968409	41962115	1	1
41881595	41891488	4	4
41915778	41922201	2	2
41881595	41890630	3	3
41913687	41920346	4	4
41928898	41952416	5	5
41929155	41970354	4	4
41928946	41966779	2	2
41881581	41886809	1	1
41931084	41968594	2	2
41928898	41947243	5	5
41892147	41915082	5	5
41931101	41952859	3	3
41930376	41949954	1	1
41892133	41898372	4	4
41892233	41897576	1	1
41928898	41957065	5	5
41892366	41899456	3	3
41956697	41968103	1	1
41892144	41909771	4	4
41892148	41902354	5	5
41892183	41910789	3	3
41929172	41943805	2	2
41928898	41951601	5	5
41922765	41926599	1	1
41960758	41979241	2	2
41881515	41889309	1	1
41881329	41888536	2	2
41931093	41945675	3	3
41892131	41911088	5	5
41881323	41881991	2	2
41881519	41881468	1	1
41929725	41941941	1	1
41960759	41993190	2	2
41929173	41955840	2	2
41915763	41921996	2	2
41892135	41914048	6	6
41928898	41947324	5	5
41893981	41907489	1	1
41931101	41950723	3	3
41881327	41881401	1	1
41928898	41964262	5	5
41892632	41902385	2	2
41884548	41909621	4	4
41931101	41934088	3	3
41903176	41912228	1	1
41928898	41941475	5	5
41892153	41893330	3	3
41928898	41933849	5	5
41928898	41953135	5	5
41928898	41936841	5	5
41884197	41898108	2	2
41892330	41893121	1	1
41923433	41929953	1	1
41881595	41891112	4	4
41892131	41898473	4	4
41928898	41966720	7	7
41892632	41911298	3	3
41928898	41964993	5	5
41893344	41906432	1	1
41929127	41950922	2	2
41892372	41894934	1	1
41960430	41991999	3	3
41928898	41967953	6	6
41928944	41967148	3	3
41881323	41885128	3	3
41897451	41912615	1	1
41931102	41935933	3	3
41928898	41952017	5	5
41884493	41911624	5	5
41928898	41963764	5	5
41928898	41954649	5	5
41928898	41935635	5	5
41928898	41951142	5	5
41928898	41963349	5	5
41928898	41937642	5	5
41881323	41890138	2	2
41960646	41978252	1	1
41930402	41938253	1	1
41898773	41910931	1	1
41928898	41963191	5	5
41881536	41889220	1	1
41892135	41912620	5	5
41929085	41940516	2	2
41931095	41969249	4	4
41928898	41949041	5	5
41928898	41949163	5	5
41928898	41940193	5	5
41893472	41902472	1	1
41961020	41994191	2	2
41894693	41910985	1	1
41900333	41895365	1	1
41928898	41956313	5	5
41930857	41951892	1	1
41913657	41916883	2	2
41892570	41921038	2	2
41929033	41964282	3	3
41881329	41881456	1	1
41892135	41910678	6	6
41892148	41903630	4	4
41928898	41966066	5	5
41930350	41970878	3	3
41931102	41944005	3	3
41929325	41952690	1	1
41960436	41984084	3	3
41928898	41964526	5	5
41892135	41897264	4	4
41960848	41988391	3	3
41960760	41982273	1	1
41930527	41953636	1	1
41881323	41890176	2	2
41931093	41946947	3	3
41894201	41900362	1	1
41929686	41965566	1	1
41884294	41915306	3	3
41881329	41883986	2	2
41892590	41897317	1	1
41900404	41909294	1	1
41892135	41897781	4	4
41960436	41973418	2	2
41884703	41903267	2	2
41931073	41941332	3	3
41928898	41965282	5	5
41931084	41966569	1	1
41890291	41891090	5	5
41892523	41898125	1	1
41928898	41941076	5	5
41931073	41933960	3	3
41928898	41964702	5	5
41892133	41895746	4	4
41892133	41900197	5	5
41929173	41959097	2	2
41931086	41944763	1	1
41892131	41908830	5	5
41890291	41890315	4	4
41931073	41947848	3	3
41929279	41956954	2	2
41890291	41890610	4	4
41892434	41895502	1	1
41930189	41967964	2	2
41881327	41887178	2	2
41892148	41911927	4	4
41960430	41979147	2	2
41930350	41969131	3	3
41892135	41911659	5	5
41931073	41951376	3	3
41929149	41951325	2	2
41929027	41961175	2	2
41930194	41932933	1	1
41892131	41910341	5	5
41928898	41938166	5	5
41884505	41901150	3	3
41931073	41947302	3	3
41881323	41884761	2	2
41960786	41985137	2	2
41930309	41947683	1	1
41928928	41940223	2	2
41931075	41969364	5	5
41881383	41883951	1	1
41928898	41943938	5	5
41894863	41900843	1	1
41928898	41962951	5	5
41892137	41899621	4	4
41892135	41898238	4	4
41928998	41955410	2	2
41928898	41952257	5	5
41892571	41910814	2	2
41881323	41885050	2	2
41929095	41968547	3	3
41884378	41912426	3	3
41915473	41922870	2	2
41884292	41903678	3	3
41881323	41881754	2	2
41930959	41952881	1	1
41928898	41955682	5	5
41929027	41954197	2	2
41892135	41902433	5	5
41892153	41895690	3	3
41930153	41950206	1	1
41928898	41950264	5	5
41904611	41909313	1	1
41892183	41913689	3	3
41928898	41953607	5	5
41929098	41967290	4	4
41960480	41989769	2	2
41931101	41934039	3	3
41928898	41935365	5	5
41929752	41933135	1	1
41913687	41918773	2	2
41928898	41959586	5	5
41929084	41939276	2	2
41931079	41944268	2	2
41930436	41950715	1	1
41931073	41965741	3	3
41893336	41905070	2	2
41892135	41904009	5	5
41913769	41919598	2	2
41915473	41924994	2	2
41881323	41884739	2	2
41929173	41958262	2	2
41928946	41959853	2	2
41892198	41898012	1	1
41929025	41945189	2	2
41884486	41902627	3	3
41892470	41914254	2	2
41928898	41939164	5	5
41931101	41940664	3	3
41928898	41968371	6	6
41892131	41914592	6	6
41930697	41959030	1	1
41931073	41936978	3	3
41960434	41985445	3	3
41884637	41912210	2	2
41928898	41948725	5	5
41930478	41967702	2	2
41931073	41951525	3	3
41928898	41955008	5	5
41928898	41969850	6	6
41928940	41955301	2	2
41931102	41968779	4	4
41928898	41954466	5	5
41929085	41943732	2	2
41892135	41909146	6	6
41892133	41892198	3	3
41928898	41965686	5	5
41960508	41977155	2	2
41931101	41953101	3	3
41930935	41949064	1	1
41929402	41940927	1	1
41929321	41941614	1	1
41930300	41970834	3	3
41884548	41899766	3	3
41892148	41905282	6	6
41960440	41979739	3	3
41930983	41938784	1	1
41928898	41935107	5	5
41892170	41902494	2	2
41881327	41888923	2	2
41928898	41952674	5	5
41881544	41885058	1	1
41904758	41908122	1	1
41960906	41984505	2	2
41928898	41937035	5	5
41930767	41948408	1	1
41929469	41961399	1	1
41931073	41936827	3	3
41960906	41983705	2	2
41892144	41911119	4	4
41931093	41967953	4	4
41931073	41943396	3	3
41928898	41967681	6	6
41931075	41952586	3	3
41881454	41889555	1	1
41893305	41901152	1	1
41881329	41882954	2	2
41929225	41932009	2	2
41928898	41943767	5	5
41961033	41974244	1	1
41928898	41931139	5	5
41960436	41974633	3	3
41928898	41945777	5	5
41931093	41937788	3	3
41894715	41915201	1	1
41931073	41941899	3	3
41942839	41970185	1	1
41931101	41954286	3	3
41928898	41939511	5	5
41893709	41913906	2	2
41881323	41887759	2	2
41929095	41961800	2	2
41892465	41895566	1	1
41892131	41913632	5	5
41896006	41899772	1	1
41928898	41937038	5	5
41928898	41933527	5	5
41928898	41951580	5	5
41928898	41964374	5	5
41922530	41925273	2	2
41881327	41882529	2	2
41928816	41930917	1	1
41930350	41946160	1	1
41893709	41907156	2	2
41929442	41935748	1	1
41929725	41957390	1	1
41931075	41946443	3	3
41928898	41966387	5	5
41881323	41884058	2	2
41915708	41917360	1	1
41884303	41907124	4	4
41931102	41932829	3	3
41960848	41988128	3	3
41928898	41933531	5	5
41960896	41992038	3	3
41881326	41883361	2	2
41902354	41912709	1	1
41913643	42084326	2	2
41892960	41911880	1	1
41960435	41960603	1	1
41896152	41894962	2	2
41893840	41899713	1	1
41931073	41944362	3	3
41928898	41938795	5	5
41928898	41947120	5	5
41881323	41884907	2	2
41960855	41976527	2	2
41928928	41935348	2	2
