ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
75909	600994	3	6
439928	608794	3	3
432795	4292357	5	5
133468	36716427	3	3
376208	619343	4	6
605534	37310954	2	2
437409	43530670	4	4
604744	4151457	5	5
620055	4195965	7	8
75053	4013603	4	6
442013	4055331	3	5
439658	4296872	6	8
620310	4110385	3	3
432795	4013160	5	7
193460	762190	3	4
602146	620208	4	4
253549	4019257	3	4
619743	4178931	2	2
443723	4122938	4	4
444190	4191821	2	3
432795	36686169	3	7
619743	4152463	3	3
194526	4228701	2	4
440508	604466	7	8
432795	4090091	4	7
619743	4014386	5	6
608005	4194878	2	2
74726	77661	4	5
604180	4003985	2	2
193631	4206867	5	5
196653	602333	3	3
432795	315947	3	6
138239	604754	3	7
444204	4094692	3	4
432795	4019248	5	6
620310	4284335	8	8
196653	619369	3	3
138239	37309967	6	10
619743	4015963	4	7
435244	4006750	6	7
432250	443453	5	6
75909	4001677	3	3
619193	4331497	4	4
75909	435097	6	8
194526	761736	8	8
440508	619252	5	6
320136	4274468	3	4
133468	4155335	4	6
198819	43530933	2	2
432795	4172411	4	4
73553	608836	4	7
604317	4015503	5	5
75909	442348	6	8
432795	4163503	3	3
620310	36695800	4	4
435244	4047725	4	5
432795	45766839	7	11
376208	609000	6	9
434742	604719	4	4
620310	42538464	7	11
432795	4051121	4	6
133468	4289447	4	4
432795	4311240	4	4
432795	4097032	3	3
193460	44808470	2	5
440895	4174939	2	2
435244	4009625	2	4
620053	4059448	7	8
620053	37113729	5	8
133468	606774	5	7
619743	4052210	3	4
138239	37396335	6	8
604687	37209103	4	4
193460	765155	3	9
620310	4112391	4	4
193631	198801	5	5
432795	439986	3	3
606812	4093082	2	2
253549	36684593	5	5
133468	36686359	4	7
75909	137651	2	4
31821	4110887	4	6
133468	4015056	5	9
432250	4222717	2	7
607149	4168121	3	3
194526	45767095	5	5
619743	4155474	3	4
432796	4175404	3	3
620310	4292867	7	10
606720	37118720	3	3
620311	4219895	7	7
620040	4131313	3	3
78574	444405	1	1
444210	37111662	3	4
440508	40491938	7	8
77030	4300081	2	2
602904	4180672	3	3
432795	4106183	4	6
432795	4018969	6	11
198911	77730	2	2
73553	765424	3	5
432796	4175405	4	4
608005	4013601	3	5
138239	37209176	5	10
75909	46270400	3	4
193460	442798	4	6
75053	45766822	2	4
620053	4150585	4	8
