ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
40481827	4204558	6	17
40481841	4189795	6	7
40481827	37112405	9	18
40481827	4177513	8	18
40484156	4307266	4	4
40481827	4057708	7	13
40481827	619948	6	13
40481827	4209985	6	18
40481827	4235341	6	21
40481827	4035471	6	15
40481827	620056	5	10
40481517	4032891	3	3
40481827	37114684	6	19
40481841	4181143	6	8
40481827	620045	8	11
40481827	4264981	7	14
40481827	42535889	6	14
40481517	609052	7	7
40481827	4237393	10	22
40481827	4081514	8	15
40486566	606199	1	1
40481827	4178053	13	14
40481827	4100605	6	12
40481827	620238	7	14
40481827	4195662	7	12
40481827	4353019	9	17
40481424	4084430	3	3
40481827	4076820	7	15
40481827	37119089	9	17
40481827	4132805	6	14
40481827	4055943	7	14
40481371	602105	5	5
40481827	4171056	6	15
40481827	4353263	10	19
40481827	37112269	8	14
40481827	37112701	9	12
40480453	761446	4	4
40481827	4242605	8	19
40481827	37115484	8	17
40484156	36715927	2	3
40481827	36714348	7	13
40481827	36717244	8	19
40481827	37111779	5	16
40481827	37113049	10	20
40481827	4271585	8	15
40481827	4318950	8	16
40481841	4228194	5	7
40481827	4081511	7	13
40481517	601005	2	2
40481827	37115706	7	15
40481827	4112218	8	19
40481827	4089888	10	18
40481827	37117393	8	14
40481827	4154850	9	18
40481827	4078894	5	11
40481827	4337663	7	13
40481827	36695948	9	17
40482699	4067345	3	4
40481827	37119109	7	13
40481382	40481954	4	4
40481827	4349520	8	17
40482699	37396768	3	4
40481827	620340	6	12
40481827	4285301	8	15
40481450	4347301	2	2
40481841	36716406	5	6
40481827	37112409	9	16
40481827	4073950	6	12
40481827	4092822	8	12
40481827	4287489	10	13
40481827	4234387	6	15
40481841	46270439	7	9
40481827	42537030	10	19
40481827	4186590	9	14
40481827	4237388	8	18
40481827	37112719	11	15
40481827	4238573	8	14
40481827	37115206	6	13
40481827	4173900	6	14
40481827	4135280	8	20
40481827	4057560	7	20
40481827	4315511	11	20
40484156	602009	3	3
40481827	4057094	6	14
40481827	4219431	8	18
40481827	4067530	8	14
40481827	36695943	8	14
40484533	4035974	4	7
40481827	4240393	7	14
40481827	4128002	9	17
40481827	4337816	6	15
40484194	602225	1	1
40481827	35632240	6	13
40484935	605363	5	5
40481827	619985	10	19
40481827	37112740	10	18
40481827	4118106	5	11
40481517	4300693	6	6
40481827	4089807	6	18
40481841	4174701	5	8
40481827	37112958	7	15
40484533	4298690	5	6
40481827	4163492	5	12
