ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
41892130	41894285	6	6
41884224	41900277	3	3
41915371	41916554	4	4
41892134	41902897	5	5
41892130	41911476	7	7
41921547	41927586	4	4
41928899	41961345	4	4
41885971	41905996	1	1
41931071	41958462	3	3
41892134	41901795	5	5
41913688	41916031	1	1
41884145	41896774	3	3
41884550	41893379	2	2
41928899	41965371	4	4
41931105	41948804	3	3
41892341	41903247	2	2
41884302	41904948	5	5
41929196	41964786	2	2
41892130	41915044	6	6
41892134	41906463	5	5
41928899	41958142	4	4
41960592	41994502	2	2
41929015	41953258	2	2
41931094	41963954	3	3
41929371	41932812	1	1
41892130	41899482	6	6
41915372	41920546	2	2
41928899	41948862	4	4
41892132	41898266	4	4
41929791	41953555	1	1
41915371	41915828	2	2
41881315	41882533	3	3
41892130	41901549	6	6
41928899	41943064	4	4
41915371	41920327	3	3
41895074	41913275	2	2
41928899	41933826	4	4
41915637	41928153	3	3
41928899	41956780	4	4
41892317	41906525	3	3
41928899	41945492	4	4
41915636	41930005	6	6
41893574	41915281	2	2
41892130	41904914	6	6
41929080	41936635	2	2
41892363	41910992	2	2
41902490	41913739	1	1
41928899	41959776	4	4
41892337	41898284	1	1
41928899	41955604	4	4
41892132	41893249	4	4
41892134	41901174	5	5
41892130	41913994	6	6
41884272	41909133	3	3
41884694	41901409	3	3
41892130	41908753	8	8
41892130	41904482	7	7
41894516	41906943	1	1
41884545	41907591	4	4
41921547	41922374	3	3
41900627	41904819	1	1
41931071	41933526	3	3
41892130	41913139	7	7
41931096	41944720	3	3
41915636	41927891	3	3
41884496	41913928	4	4
41915632	41918297	1	1
41915659	41923404	2	2
41881315	41882800	3	3
41930932	41932760	1	1
41929196	41958474	2	2
41928899	41951738	4	4
41928917	41939229	2	2
41915371	41920581	3	3
41960499	41986007	2	2
41881315	41884904	3	3
41884209	41901733	3	3
41892140	41894165	3	3
41884550	41892268	1	1
41892130	42084223	7	7
41884182	41893394	2	2
41929154	41941092	2	2
41915371	41918473	4	4
41895550	41903820	1	1
41928899	41943856	4	4
41931071	41962746	5	5
41921571	41921779	1	1
41929494	41934985	1	1
41929100	41963729	2	2
41892130	41894397	5	5
41915374	41918049	2	2
41892130	41903907	6	6
41915371	41919420	4	4
41884545	41907696	4	4
41892130	41900538	6	6
41892156	41913143	5	5
41931099	41953085	3	3
41960516	41981186	2	2
41881473	41887407	1	1
41884491	41899815	3	3
41893320	41905402	2	2
41960867	41971086	1	1
41884516	41884573	1	1
41931071	41969300	4	4
41884235	41902795	3	3
41929154	41943738	2	2
41892134	41911269	7	7
41916801	41927099	2	2
41892132	41893519	4	4
41915636	41929650	4	4
41884183	41915070	3	3
41892134	41911487	5	5
41931074	41963656	5	5
41900634	41913132	1	1
41928899	41970669	5	5
41961018	41976231	1	1
41928899	41932405	4	4
41881315	41885510	3	3
41913527	41919478	3	3
41928899	41939783	4	4
41884545	41910529	4	4
41892255	42084247	3	3
41960429	41990541	3	3
41960859	41982090	1	1
41961042	41986210	2	2
41928899	41936810	4	4
41931071	41961789	3	3
41892130	41905799	8	8
41915371	41919516	4	4
41951025	41968916	1	1
41929154	41938975	2	2
41929732	41969180	2	2
41892485	41904395	2	2
