ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4169265	37011971	3	4
4169265	46068391	3	4
4123594	4054613	3	3
4142524	4193162	2	2
4156370	4128440	1	1
4156229	45759143	4	5
4126705	46206219	4	5
4158892	37017372	4	5
4180628	4146367	5	8
4169265	36707242	3	4
4181063	4055219	5	5
4169265	46199352	3	4
4133034	4261319	3	4
4130852	42536834	5	7
4126705	46055608	4	5
4120665	4082910	3	3
4116962	4316503	2	2
4126705	46075499	4	5
4126705	46004421	4	5
4180628	37209413	5	5
4180627	4176941	4	4
4169265	37105032	3	4
4126705	46136744	4	5
4144684	4145660	3	3
4181992	4184414	2	3
4180628	4340812	3	3
4180628	4303204	6	6
4181527	4181545	3	3
4180628	37208344	4	8
4180627	4076440	8	10
4138150	4017944	2	4
4169265	46076966	3	4
4159886	4094051	4	9
4144492	37112123	6	8
4179922	37399441	6	6
4126705	46063707	4	5
4146527	4265919	1	1
4180627	4341509	4	7
4147213	3661542	6	7
4169265	46208926	3	4
4169265	45991570	3	4
4169265	46215328	3	4
4180627	4071248	3	10
4169265	36694096	3	4
4131916	37113467	6	6
4134141	4124379	5	5
4126705	42533058	4	5
4179141	4094996	1	1
4180627	4116623	5	7
4126705	36708550	4	5
4126648	4305002	5	5
4126705	46071426	4	5
4160914	4346529	2	2
4177956	4027703	6	6
4169265	37013026	3	4
4144492	4349664	5	7
4134145	761989	2	2
4169265	46037660	3	4
4169265	45772150	2	2
4180627	4207917	6	10
4169265	46204499	3	4
4126705	37209925	4	5
4144492	4285814	8	14
4126705	45989109	4	5
4181322	4168613	5	5
4180627	4277091	5	8
4169265	46126105	3	4
4119774	40490523	6	6
4124406	4160580	4	5
4169265	37215176	3	4
4126705	37305098	4	4
4120646	45764279	5	5
4169977	4244428	3	3
4169265	46025770	3	4
4129405	4018639	3	3
4134141	4141394	7	12
4126465	4237067	4	4
4159963	4284706	2	3
4134141	44784121	6	8
4132867	4281852	7	7
4126705	46165007	4	5
4124783	45763785	2	2
4169466	45767009	6	6
4126705	36693215	4	5
4169265	46055810	3	4
4181063	75900	4	4
4169265	46019283	3	4
4169265	46012288	3	4
4118598	4156059	5	5
4181664	37397025	3	3
4126705	45996400	4	5
4126705	46176815	4	5
4147213	37117032	5	5
4126705	46027227	4	5
4126705	46084491	4	4
4169265	37106627	3	4
4180628	4319459	3	6
4126705	46259781	4	5
4169265	45996458	3	4
4126705	46173037	4	5
4173968	36713062	3	3
4169265	46076972	3	4
4134141	37112874	13	17
4131008	36676728	3	3
4144492	4069286	4	7
4126705	46073120	4	5
4167978	4047012	2	2
4181194	42537652	4	4
4169265	46176258	3	4
4169265	36707701	3	4
4126705	46103649	4	4
4126705	46039351	4	5
4169265	46046361	3	4
4126705	46279429	4	5
4126705	37004445	4	5
4124650	4289522	4	4
4169466	762290	2	2
4126705	46059672	4	5
4134422	4338885	4	4
4126705	46123611	4	5
4169265	46195309	3	4
4151638	37119110	4	4
4126705	46138155	4	5
4169265	46188130	3	4
4126705	46062468	4	5
4126705	46051716	4	5
4126705	46061089	4	5
4180628	4241891	6	8
4143547	4334044	3	3
4126705	36712332	4	5
4174158	4173708	2	2
4168332	4016154	8	8
4180627	4172451	5	7
4126705	46185858	4	5
4170615	4234632	6	8
4169265	46027028	3	4
4126705	46019161	4	5
4156638	4087700	2	2
4178025	4004001	6	6
4133963	37019120	4	4
4181063	4009329	4	4
4133169	4304006	3	3
4123091	4120633	1	1
4156229	45771174	4	4
4142310	4055800	5	6
4126705	46039305	4	5
4126705	46204085	4	5
4126705	46209340	4	5
4178367	37108813	6	8
4178831	42535287	3	3
4169265	46208219	3	4
4134149	4144009	5	5
4149889	4069454	5	8
4169265	46092175	3	3
4126705	46204203	4	5
4122944	42709745	3	3
4156229	46041787	4	6
4135711	4201948	3	3
4169265	46266190	3	4
4169265	46126739	3	4
4137716	4012187	3	3
4169265	46277856	3	4
4126705	46070825	4	5
4180628	75206	6	6
4134141	4263685	6	9
4180627	4234417	5	8
4150372	760040	4	4
4134423	4074733	3	3
4180627	4236732	5	11
4169265	46260880	3	4
4169265	46062739	3	4
4126705	4120641	6	7
4126705	46019722	4	5
4169265	46125172	3	4
4169265	46165541	3	4
4180628	4220002	5	9
4180628	36714534	3	8
4169265	42534599	3	4
4180628	46269890	5	7
4126705	37011067	4	5
4169265	46020165	3	4
4159963	4127563	3	3
4143559	4162926	3	3
4169265	37215206	3	3
4126705	46052637	4	5
4126705	46054215	4	5
4169265	36687614	3	4
4180628	4317008	5	8
4169265	46145713	3	4
4181187	4263325	2	2
4132802	4041777	2	2
4166867	4071321	5	5
4169265	45990142	3	4
4169265	46128524	3	4
4169265	46218695	3	4
4131598	443382	4	5
4177956	4103233	6	6
4169265	46073355	3	4
4180628	4100891	6	8
4180627	37016844	5	8
4169265	46267179	3	4
4169265	46147014	3	4
4169265	37210983	3	4
4169265	46135857	3	4
4152304	37118727	4	4
4139931	37396083	3	4
4169265	45767444	7	7
4180938	44792490	5	7
4134422	4169445	4	4
4117957	4009473	4	5
4132867	4308336	8	8
4170492	4169193	1	1
4125666	4072005	7	8
4126705	46144668	4	5
4149889	4307353	7	7
4169265	46021582	3	4
4154279	507726	7	7
4134141	37115322	8	10
4169265	36691266	3	4
4159949	4050115	4	7
4126705	46074709	4	5
4126705	36709810	4	5
4175951	4173148	8	10
4126705	42532778	4	5
4152996	40766204	2	2
4169265	46174283	3	4
4169265	3665675	3	4
4167767	4164554	1	1
4126705	46044235	4	5
4169265	45758042	4	4
4180627	4337179	7	10
4181193	4046231	3	3
4169265	46148912	3	4
4126705	46260773	4	5
4169265	46179975	3	4
4126705	37211173	4	5
4126966	46287063	2	2
4168332	4035098	5	5
4129884	36685009	2	2
4126705	46267295	4	5
4180938	37108831	5	7
4171379	45766198	4	5
4169265	37013391	3	4
4144565	4146485	5	6
4126705	37389423	4	5
4180628	43022066	5	6
4169265	46129276	3	4
4169265	46258572	3	4
4169265	46266596	3	4
4131790	4056645	4	5
