ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4178025	4134151	7	7
4132093	380415	1	1
4176642	4333894	1	1
4155790	507272	5	6
4169265	46132302	3	4
4126705	46138727	4	5
4137716	4173221	6	6
4169265	37306848	3	4
4169265	46122344	3	4
4180627	4306075	4	8
4180767	44790415	3	3
4181193	4259564	3	3
4182011	4271638	3	3
4146314	4192273	5	5
4126705	46128044	4	5
4130839	442155	4	4
4169265	36693522	3	4
4181193	4241853	4	4
4167771	4164561	1	1
4126705	46063609	4	5
4126705	37212200	4	5
4126705	37388386	4	5
4126705	36691087	4	5
4126705	46203715	4	5
4180628	4214461	5	10
4169265	46020120	3	4
4156229	45762874	5	5
4180627	42537261	5	10
4169265	45761377	3	3
4149889	4058320	4	7
4126705	46042974	4	5
4175951	4073573	2	2
4170116	4306076	2	2
4169265	45994795	3	4
4179706	37114547	5	5
4126705	35613831	9	9
4127614	4139808	5	5
4126705	46208838	4	5
4169265	46126176	3	4
4126705	46282706	4	5
4157453	4167093	3	3
4142768	4141846	1	1
4126705	46135628	4	5
4126705	46064190	4	5
4126705	37007271	4	5
4171379	4295175	6	7
4163900	4028236	2	2
4181192	4199916	1	1
4169265	37385493	3	4
4126705	46162145	4	5
4146557	4220205	2	2
4180627	4206743	7	7
4126705	35612876	9	9
4138837	4164723	1	1
4142975	4200773	3	3
4180627	4071264	3	6
4132867	4076247	10	12
4181064	42539288	5	5
4122115	46269928	4	4
4166066	4314681	5	5
4126705	46028984	4	5
4181193	4107582	2	3
4131053	4127410	2	2
4168332	4146208	6	8
4152717	4088005	4	4
4123769	4027623	3	3
4126705	46009181	4	5
4127971	45957177	4	4
4169265	46210752	3	4
4121433	4343588	2	2
4176800	4223082	2	2
4158470	46286558	2	2
4120973	4164437	1	1
4169265	36689639	3	4
4169265	37390917	3	4
4126705	46198926	4	5
4126705	36705378	4	5
4133020	434792	2	2
4126548	4130747	1	1
4126705	36705326	4	5
4122633	4194655	5	6
4126705	46034128	4	5
4169265	45990464	3	4
4169265	37104328	3	4
4169265	42534525	3	4
4157472	4135869	5	5
4169265	46125216	3	4
4180628	4000967	5	7
4165781	4107075	4	4
4169265	46074503	3	4
4134141	37113228	9	11
4180627	4047349	4	7
4126705	36691435	4	5
4168332	4284114	8	8
