ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
37021246	3044482	3	3
37017269	36695708	4	4
37069265	3027945	3	3
37032269	1618380	2	3
37023425	36031762	3	3
37064263	37073632	1	1
37023425	40758978	2	2
37043363	3018030	2	4
37057260	3031201	2	2
37018080	4269639	4	4
37032269	37057264	1	1
37035301	37036836	1	1
37047272	3032759	2	2
37046774	3017118	1	1
37043363	3016363	2	2
37043363	3043404	2	2
37039065	3030924	2	2
37024759	37072332	3	3
37050987	37073265	1	1
37036104	37027059	1	1
37032269	40760219	3	3
37016668	4206081	4	4
37035301	36032920	1	1
37023425	37046720	1	1
37024759	3043084	5	5
37024759	40763599	3	3
37043363	37028620	1	2
37032269	37048637	2	2
37024759	3001502	3	3
37024759	37046247	3	3
37023425	36660063	3	4
37035887	3021687	2	2
37050426	21490589	1	1
37055382	3007316	1	1
37023425	3048306	3	3
37023425	3032971	2	2
37032269	21492382	2	2
37021433	37020337	1	1
37023425	3034323	3	3
37023425	37065927	2	2
37023425	3038838	3	3
37043363	36032984	1	1
37064263	3031163	2	2
37057468	3014538	1	1
37023425	40762371	3	4
37035301	3051832	3	3
37023425	3018287	2	4
37023425	1002231	2	4
37044594	40758492	1	1
37023425	3032415	2	2
37018424	4313510	4	4
37043363	36305433	3	3
37023425	40771463	3	3
37043363	37075179	1	2
37062565	3009172	1	1
37023425	37048907	1	2
37023425	3047199	2	2
37023425	3013925	2	2
37021193	37019946	1	1
37043363	37060524	2	2
37035306	3047841	1	1
37032269	3048278	2	2
37043363	3021356	2	2
37047272	21490866	2	2
37042032	1617328	3	3
37064263	37038015	1	1
37023425	37024720	2	2
37065675	3034607	3	3
37030045	37040232	1	1
37021155	40761228	3	3
37018424	37397733	3	7
37060046	40759122	2	2
37061796	1991155	1	1
37024759	37074022	2	3
37023425	3032228	2	7
37018424	4302482	3	5
37023425	37045771	2	2
37023425	3045323	2	2
37023425	40759710	3	3
37028028	3030728	2	2
37039027	3001612	2	2
37023930	3030564	1	1
37057574	3000002	1	1
37023425	37038924	2	2
37024759	37072435	2	2
37018424	4312684	5	8
37028631	40760953	1	1
37067813	3020824	1	1
37043363	3011496	2	2
37032269	3026677	3	3
37023425	37071321	2	2
37023425	3049050	2	2
37053828	3007346	3	3
37023425	37070443	1	1
37032269	37071803	2	2
37065675	1617237	3	3
37018677	4182267	5	5
37065675	36304900	3	3
37032269	37025268	1	1
37032269	37042209	2	2
37068408	37065396	1	1
37064263	37049921	1	1
37032269	40760602	3	3
37050987	1003153	1	1
37024759	37074266	2	3
37024416	3019188	2	2
37024759	37049891	2	3
37018424	36685925	3	3
37047272	37024761	1	1
37023425	3039911	2	4
37023425	3011258	2	2
37023425	37032240	1	1
37022564	3002407	1	1
37023425	37063181	1	1
37036387	3000719	1	1
37024759	46234878	3	5
37032269	3009654	3	3
37023425	21492525	3	3
37032269	40759160	2	2
37055657	3053120	1	1
37023425	40758604	3	3
37035301	37037515	1	1
37052609	3031330	1	1
37065675	3046673	3	3
37019117	4124552	4	4
37025314	42870429	1	1
37032269	40757484	2	2
37039350	3029744	1	1
37037688	43534350	3	3
37023425	3011369	3	4
37043844	3004809	2	2
37024759	37020168	3	3
37032269	37041888	2	2
37009871	37012455	1	1
37024759	3002408	4	4
37018424	4281690	3	3
37032269	3015223	3	3
443392	4299146	7	10
37024759	37046490	2	2
37023680	3052853	1	1
37039027	3023898	2	2
37030592	3002864	2	2
37024759	37036758	3	3
37024759	37056591	3	3
37024759	3046888	4	4
37043363	40758517	2	2
37049683	3051388	2	2
37023425	40760704	3	3
37047169	3000942	2	2
37047272	21490692	2	2
37023425	3039720	3	3
37040349	3014324	2	2
37024759	37047453	2	2
37047169	3027836	2	2
37024759	37047761	2	2
37032269	37023347	1	1
37024759	3006425	3	3
37017953	4057565	6	6
37023425	3020262	2	2
37050987	3037792	2	2
37023425	3040928	3	3
37032269	3036848	2	2
37024759	37046673	2	2
37024759	1990891	2	2
37050987	37047115	1	1
37032269	42868678	2	2
37016369	4263853	1	1
37032269	37070172	2	2
37023425	37030172	2	2
37032269	40760747	3	3
37018677	4335890	4	4
37032269	1003520	2	2
37025984	46235522	3	3
37047272	36660911	1	1
37037766	3028189	2	2
37058362	3028211	2	2
37018424	3655818	5	5
37018399	42690656	2	2
37024759	37046658	2	2
37023425	3024004	2	2
37037688	43533557	3	3
37040556	3051616	1	1
37023940	40762371	2	2
37057260	3030856	2	2
37060046	37023790	1	1
37024759	40758729	3	3
37037688	43533422	3	3
37034349	3005957	1	1
37032269	37050518	2	2
37032269	37056441	1	1
37042901	1988826	2	2
37024759	1618926	2	2
37019117	4076530	7	7
37024759	37061714	2	2
37021246	40761322	3	3
37037688	43534353	3	3
37035301	3002173	2	2
37050987	1004112	1	1
37035301	37039539	1	1
37023425	37040120	1	1
37049033	3029486	1	1
37032269	37053444	1	1
37032269	3019235	3	3
37050081	3019550	2	2
37017945	4101836	6	6
37021155	3040041	2	2
37017945	4081303	5	6
37032269	3016238	2	2
37032269	37036191	1	1
37023425	1617665	2	2
37023425	3038388	3	3
37032269	37073009	1	1
37064263	43055315	2	2
37047272	40767504	2	2
37070049	3022007	3	3
37026271	3026535	2	2
37032269	3044522	3	3
37032269	37055600	1	1
37024759	37074375	3	3
37064851	36305367	1	1
37023425	3025813	2	2
37024759	37026155	2	2
37023425	1001859	3	3
37024759	40761010	4	4
37023425	42868675	2	2
37032269	21490937	2	2
37023425	37063132	1	1
37069265	3031142	3	4
37018424	72521	3	3
37039027	3005614	2	2
37023185	3027426	1	1
37032269	3036942	3	4
37032226	3049054	1	1
37069265	3023993	3	4
37023425	3017127	3	3
37024759	3026950	3	3
440213	605676	1	1
37023425	3015884	3	3
37018424	4219880	6	6
37025308	3014471	3	3
37023425	3033065	3	3
37032269	37034891	1	1
37021437	37020827	1	1
37029385	3011371	2	2
37057260	3031457	2	2
37017953	4105867	7	7
37061796	3032531	2	4
37032269	3005148	3	3
37017945	4170629	5	5
37026625	3032452	1	1
37043363	3031619	2	2
37032269	3014592	3	3
37024759	37047781	2	2
37065675	21493560	3	4
37043363	37070548	1	1
37024759	36304372	3	5
37047169	37063275	1	1
37029194	3031747	2	2
37023425	3005070	2	2
37019117	4110383	4	4
37023425	3035062	2	4
37032269	3045062	3	3
37032269	37039213	1	1
37032269	37048666	1	1
37043363	37074830	2	2
37016130	4312040	3	3
37032269	40761910	3	3
37053828	40761687	3	3
37043363	3020373	2	2
37055034	46235366	1	1
37037688	36661056	1	1
37023425	3000361	3	3
37023425	3041045	2	2
37053178	3024695	1	1
37023425	3008002	2	2
37050987	37075775	1	1
37030811	40766284	1	1
37043363	37024103	1	1
37023425	40760637	3	3
37035301	37033858	3	3
37043363	3003507	2	2
37046774	36660139	1	1
37032269	3043435	2	2
37032269	3016806	3	3
37043363	37044967	1	2
37023425	3017117	2	2
37023425	3041883	3	3
37016130	4111647	3	3
37023425	3037936	3	3
37050987	1002874	2	2
37018080	36695853	4	6
37024759	37061921	3	3
37023425	37068269	1	1
37023425	40759612	4	4
37018424	36685421	2	2
37016429	37016449	1	1
37020325	40757813	3	3
37066724	44786656	1	1
37024759	3000044	3	3
37023425	3050077	3	3
37032269	3027370	3	3
37064263	37050587	1	1
37024759	3028019	4	4
37044859	36203114	2	2
37024416	3006659	2	2
37023425	3003671	3	3
37023425	37070945	1	1
37043363	37057890	1	1
37046766	36033424	1	1
37039027	3029105	2	2
37030620	21494248	3	3
37056281	43055567	1	1
37055374	37066093	1	1
37061413	3001743	1	1
37019877	1176184	1	1
37023425	44816998	2	4
37048271	3036724	1	1
37024416	3020639	2	2
37040392	36303946	1	1
37021965	3029045	1	1
37033859	40759012	1	1
37047169	36033434	1	1
37016877	37207209	4	4
37042901	37030799	1	1
37024355	3005564	2	2
37018080	37119206	6	7
37016189	193721	4	4
37023425	37036231	1	1
37043363	36660106	3	3
37042032	3045956	3	3
37024759	37043957	2	2
37024759	42870573	4	4
37052793	40763574	1	1
37060535	37024746	2	2
37064263	37073259	1	1
37023425	37054424	1	1
37017943	37017946	1	1
37046774	3013134	1	1
37018424	4220475	6	9
37023425	3005184	2	2
37032269	3029373	3	3
37033439	3048604	1	1
37056513	36305861	2	2
37059855	3017959	1	1
37024759	21493527	3	3
37024759	36304856	3	3
37017963	37113884	5	5
37043363	46236322	2	2
37024759	3028730	4	4
37023425	43055427	2	2
37032269	44817155	2	2
37043363	3045431	2	2
37023425	3007053	2	2
37023425	21492346	3	3
37029194	3009864	2	2
37018677	4265858	4	5
37050633	21494097	3	3
37018424	4067178	3	3
