ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4138750	37311455	4	4
4159960	4231679	4	4
4169265	37385163	3	4
4126705	46175472	4	5
4122633	4006845	5	6
4145372	4034006	1	1
4175379	43020484	4	4
4180628	4165351	4	4
4128492	4158563	4	5
4140114	4226952	1	1
4171379	4113454	4	4
4181187	4195993	4	4
4178676	4101620	4	7
4126705	46192057	4	5
4169265	37213624	3	4
4169265	46195223	3	4
4171379	4151909	4	7
4117701	4313341	1	1
4169265	42532767	3	4
4126705	36688259	4	5
4129409	40488824	3	3
4126705	36705723	4	5
4126705	46139333	4	5
4169265	46068180	3	4
4126705	46148818	4	5
4182009	46270416	1	1
4126705	46204466	4	5
4133963	4132806	2	2
4181322	4216356	7	10
4137422	4195587	2	2
4126705	46070152	4	5
4152297	4154465	3	3
4179698	37118155	4	4
4180938	4282446	3	3
4169265	46068094	3	4
4178968	45773564	4	4
4156502	46271110	4	5
4180628	380709	6	7
4137716	4210127	3	3
4180170	257583	4	4
4169265	36709828	3	4
4156229	45767521	1	1
4156229	4235033	4	4
4126705	45767505	5	5
4181193	4026220	6	7
4126705	46019037	4	5
4137142	4170710	2	2
4169265	35617778	3	4
4169265	46177432	3	4
4169265	46057134	3	4
4169265	46063842	3	4
4126705	46033911	4	6
4176642	4305806	5	5
4169265	46152776	3	4
4160209	4250154	3	3
4128030	4293034	2	2
4124406	4346845	2	3
4126705	46002406	4	5
4181187	35625724	6	7
4144684	4221769	2	2
4137062	4166066	1	1
4130852	760238	5	8
4129405	3662158	3	3
4176645	36716192	1	1
4126705	46066523	4	5
4124406	35622902	3	3
4169265	46057409	3	4
4159949	4336309	2	2
4126705	45968621	4	4
4133489	40489994	4	4
4126705	35613299	9	9
4169265	46215980	3	4
4126705	46281336	4	5
4153243	4088146	6	6
4163492	4074097	2	2
4169265	46031012	3	4
4126705	46279791	4	5
4169265	37104069	3	4
4126705	46160884	4	5
4150799	4216701	1	1
4169265	46028906	3	4
4169265	46128236	3	4
4126705	45995529	4	5
4169265	46072159	3	4
4122633	4126155	3	3
4126705	46214415	4	5
4180314	4044073	3	3
4126705	46195310	4	5
4133169	4270474	2	2
4147894	4000069	3	5
4169265	37104564	3	4
4127614	4119177	5	5
4169265	46056939	3	4
4124783	4237636	3	3
4126705	46183783	4	5
4126705	46167547	4	5
4126705	46022545	4	5
4180628	37399524	5	5
4164626	4044447	1	1
4169265	46032906	3	4
4126705	36692441	4	5
4169265	46071255	3	4
4126705	4172387	7	9
4159949	46270967	4	6
4156229	35612504	7	7
4126705	46082556	4	4
4126705	46071822	4	5
4180628	37017067	5	9
4180938	4082716	4	4
4161964	4218033	2	2
4123233	4124807	1	1
4126705	45994076	4	5
4126465	4106392	4	4
4150554	37113661	7	7
4126705	4243954	6	6
4158479	4013907	2	2
4126705	45989103	4	5
4126705	4041143	4	4
4126705	37014411	4	5
4121042	4198609	3	3
4180628	4069554	3	4
4126705	46054255	4	5
4150663	4248825	1	1
4154333	4080914	7	11
4169265	46180538	3	4
4116634	40488437	6	7
4180628	37119149	8	8
4169265	46064594	3	4
4180938	44805980	3	5
4175080	4171945	1	1
4169265	37012395	3	4
4126705	37005495	4	5
4169265	36689596	3	4
4160193	4016312	2	2
4169265	46260594	3	4
4180627	4251929	5	7
4169265	45994445	3	5
4180004	4195682	3	3
4169265	45772158	5	5
4156229	36714463	5	5
4127971	4116682	4	4
4169265	46142514	3	4
4142422	4205628	2	2
4169265	46150378	3	4
4169265	45993213	3	4
4180628	4275410	5	5
4169265	46073030	3	4
4126705	46219866	4	5
4169265	46279744	3	4
4146314	44803911	3	3
4159886	4231731	5	10
4116962	132853	3	3
4156638	4087697	1	1
4180628	4236905	5	8
4126705	46125984	4	5
4126705	45989573	4	5
4126705	45996296	4	5
4180627	4234095	4	5
4122633	4091396	8	8
4160551	4046389	6	7
4169265	3665661	3	4
4180653	40479675	4	4
4180938	37109472	6	8
4126705	46072148	4	5
4126705	45996224	4	5
4169265	46036986	3	4
4169265	46032958	3	4
4126705	46160560	4	5
4169265	46168225	3	4
4169265	36704479	3	4
4169265	46194729	3	4
4134149	4166764	4	4
4169265	46017420	3	4
4126705	45760040	3	3
4152854	4200992	1	1
4126705	46261319	4	5
4169265	46067552	3	4
4126705	37005733	4	5
4156229	45992688	5	5
4126705	36712314	4	5
4168332	4311590	4	4
4126705	46050950	4	5
4168332	4199687	4	5
4169265	45758479	6	6
4126168	45761802	1	1
4126705	46055113	4	5
4146314	44807359	3	3
4178704	4176083	1	1
4169265	36703901	3	3
4121004	37118384	3	3
4126705	35616820	4	4
4126705	46204570	4	5
4181298	4242181	3	3
4126705	46203252	4	5
4126705	46176860	4	5
4169265	37105644	3	4
4169265	46035559	3	4
4178367	4196904	3	5
4169265	45995168	3	4
4169265	37106486	3	4
4156229	45767524	3	3
4126705	37013713	4	5
4126705	46174573	4	5
4181063	3655101	3	3
4126705	37213934	4	5
4178367	4085073	4	4
4169265	37104537	3	4
4126705	35613185	9	9
4169265	46071563	3	4
4126705	46112854	4	5
4171379	37016361	3	12
4181602	4224627	3	3
4122154	45957354	5	5
4169265	46283646	3	4
4119774	40487010	5	6
4169265	36709408	3	4
4121882	4011133	3	3
4169265	46037202	3	4
4133169	4073700	4	4
4126705	46036503	4	5
4126705	46056521	4	5
4140861	4193519	3	3
4180628	43530744	2	3
4169265	46166682	3	4
4126705	46077001	4	5
4126705	37217992	4	5
4180627	4277914	4	11
4180628	4283743	8	10
4126705	46108557	4	5
4169265	46218170	3	4
4125411	4125414	2	2
4141523	4284492	2	2
4169265	4194565	7	8
4126705	46158840	4	5
4169265	46019467	3	4
4126705	37215265	4	5
4126705	46153313	4	5
4126705	37013717	4	5
4156229	45761008	3	3
4180938	4346843	5	7
4134613	4231740	4	4
4175951	37119056	4	4
