ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
442284	4033896	2	2
441840	4324887	3	3
441207	4098520	3	3
376106	4147503	7	7
441840	4117134	2	2
200174	134116	3	5
444112	4066479	3	4
438112	434881	6	7
378444	4007235	2	3
435503	4143895	4	4
375252	4185842	3	4
442604	4245279	2	2
255919	4200041	5	5
200174	36686928	4	6
432586	4333674	3	3
255919	45765444	5	5
444089	196152	2	2
193863	433583	6	6
373499	35607996	3	8
75865	4080779	5	8
435713	443024	4	4
373499	4305861	4	5
255919	35625988	5	8
196931	4173799	4	7
444187	4017794	3	6
373499	3657002	5	6
441840	4289458	5	5
436670	4236544	3	3
78228	42535179	2	2
255919	4282308	6	6
436670	4049711	3	3
442770	3656874	4	4
255919	4166885	8	8
374142	4106177	4	4
435742	4025014	2	3
437312	37209638	4	4
442098	37310753	1	1
443783	258780	3	3
255919	4313791	7	8
134057	35608087	2	5
254068	4177243	3	3
75865	37397763	5	6
378444	36676498	3	4
200174	40397299	7	7
443392	4177236	1	1
439224	4169379	2	2
373499	376699	5	5
439415	4113296	7	8
441840	46285278	3	3
441840	37110404	6	7
373499	4318990	5	8
200174	4345911	5	6
439392	432264	4	6
441840	44813024	5	5
134057	4054892	4	6
77358	4094015	2	3
440647	4235833	4	4
193431	40489919	5	5
133857	4084425	2	3
77635	4346973	3	4
198124	201908	2	3
441840	4219419	4	4
444363	37110438	3	6
435569	40486174	3	4
440029	37017210	5	5
444089	40646464	3	3
441207	3661501	3	3
440921	4208505	3	6
435444	4086586	3	3
193254	4127549	3	3
200174	80182	3	3
201909	4113674	2	2
135930	4237911	4	6
433417	439669	1	1
193666	765196	4	4
255919	4236144	7	7
135930	42535159	4	4
135930	4282147	5	7
75650	37016361	3	3
255919	4237589	6	6
141934	4296370	2	2
280	281	1	1
443793	36717137	2	2
321588	43022025	5	6
444187	4155173	3	4
434376	45766150	1	1
440631	3654904	2	2
255919	35621809	6	6
139057	4033798	2	2
141960	36685923	5	10
432739	4120449	2	2
444187	43530926	5	6
141960	3654835	3	3
441840	3663236	4	7
134741	36676720	5	5
381569	36684704	1	1
255919	4263600	2	2
134057	4253796	5	6
192763	4127729	1	1
444363	37019071	1	1
141960	4266328	4	5
443343	42536552	4	4
439394	37397118	3	3
441840	37396490	4	4
441840	438262	4	4
77358	36684545	2	2
134057	43020895	4	5
77358	37204473	2	4
441840	4136624	7	7
441840	4088032	5	5
443364	44792711	3	3
255919	444022	6	6
440142	4143776	3	3
444112	318566	4	5
443783	4038606	3	3
134057	35624297	4	6
440142	4119613	3	3
439224	4169220	1	1
133685	195460	2	2
443420	4309013	3	3
200174	4317698	6	7
72421	37208280	1	1
444187	40487370	4	7
443343	4096510	2	2
441207	3661822	2	2
437611	4194693	1	1
134222	760268	5	6
441840	36714931	3	3
381591	42539416	3	3
441840	44788627	4	4
255919	4242665	5	9
