ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
37209200	46040201	1	1
37073683	3011422	3	4
37209199	46155573	1	1
37209199	46125693	1	1
37209199	46199826	1	1
37209200	37009259	1	1
37209200	46063327	1	1
37209199	37391562	1	1
37209199	46145313	1	1
37209199	46173192	1	1
37203928	4298809	2	2
37209199	46195303	1	1
37209200	46073394	1	1
37209200	35617894	1	1
37209200	46044236	1	1
37209200	46068471	1	1
37209199	46148723	1	1
37209200	46064506	1	1
37206233	4065485	6	7
37209199	46215205	1	1
37111636	37219255	3	3
37209200	46060137	1	1
37110579	4270886	2	2
37209199	46135454	1	1
37209200	46070243	1	1
37209199	35619541	1	1
37209200	45995494	1	1
37209200	46002630	1	1
37209199	37390407	1	1
37209200	46022039	1	1
37209200	37215647	1	1
37209199	46124764	1	1
37209199	46204020	1	1
37209200	37008105	1	1
37209200	46028801	1	1
37209199	46108414	1	1
37209199	46215859	1	1
37209199	46203493	1	1
37209199	46157293	1	1
37209199	46124228	1	1
37209200	37213924	1	1
37070329	3013265	1	1
37209200	46046674	1	1
37078207	42529138	3	5
37209199	46156602	1	1
37209200	46030627	1	1
37209199	36709544	1	1
37071261	3010295	2	2
37209200	46076624	1	1
37209200	46019246	1	1
37209200	46001127	1	1
37209200	45991544	1	1
37209199	46266582	1	1
37209200	37008715	1	1
37209200	46061962	1	1
37206233	4164346	3	3
37209200	46062114	1	1
37209199	37211768	1	1
37209199	46176990	1	1
37209199	46162612	1	1
37209199	36710379	1	1
37209200	42687962	1	1
37209199	46186386	1	1
37209199	46208739	1	1
37209199	46197367	1	1
37209199	37106691	1	1
37209199	46266784	1	1
37111502	765775	3	3
37110109	36715152	2	2
37209200	46037791	1	1
37209200	45993337	1	1
37209199	46214936	1	1
37209200	46029574	1	1
37204303	4140992	3	3
37209200	46259907	1	1
37209199	46123091	1	1
37209199	46146981	1	1
37071237	36305653	1	1
37072671	3051274	1	1
37209199	46158601	1	1
37206233	44811663	5	6
37209199	46165036	1	1
37204303	4073394	6	6
37206233	4178008	5	5
37209199	37013654	1	1
37209200	46045645	1	1
37209199	46215298	1	1
37073683	3022462	4	4
37209200	45991490	1	1
37209200	46057340	1	1
37206233	42534857	6	6
37209200	37006411	1	1
37209200	46059529	1	1
37209200	46022979	1	1
37209199	46177772	1	1
37209199	46184196	1	1
37209200	42688044	1	1
37209199	46136152	1	1
37209199	46203016	1	1
37209199	3664094	1	1
37209199	46197664	1	1
37209199	46138843	1	1
37209200	46057677	1	1
37209200	46066783	1	1
37209200	37387845	1	1
37209199	46200207	1	1
37209199	46186306	1	1
37209200	46062685	1	1
37119234	4003482	2	2
37209200	46066808	1	1
37206233	40486955	4	4
37209200	45993358	1	1
37209200	37216542	1	1
37209200	46072913	1	1
37209199	46218507	1	1
37209199	46182373	1	1
37209199	46171567	1	1
37209200	46074943	1	1
37203929	4253322	2	2
37209200	45992246	1	1
37209200	46052803	1	1
37209200	37386946	1	1
