ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
41971948	41978121	1	1
42035286	42046245	4	4
42035303	42041942	1	1
42538380	42536196	2	2
42046186	42068994	5	5
42084629	42082343	4	4
41971116	41975858	1	1
42035286	42037295	3	3
42084633	42078966	3	3
41987240	42005113	2	2
42046186	42066443	5	5
42046240	42074520	2	2
42033808	42045217	2	2
42035286	42035640	5	5
42056790	42081950	1	1
42084629	42065221	4	4
42056838	42066765	1	1
41987173	41999691	3	3
42004724	42018014	1	1
41987173	41996846	3	3
42084633	42059312	3	3
41978196	41991428	2	2
42014353	42015312	4	4
42084637	42064477	3	3
42035301	42052604	1	1
42046186	42074449	5	5
42046186	42074811	5	5
42538299	42538408	1	1
42018960	42022552	1	1
42000960	42008835	1	1
42538249	4132633	1	1
42035286	42039952	3	3
42046186	42066644	5	5
41987239	42005303	2	2
41987239	42000528	2	2
42538046	37016129	3	4
42035286	42042971	5	5
41970938	41980862	2	2
42007464	42014135	1	1
42004849	42011293	1	1
42033954	42045134	2	2
42055267	42081145	1	1
42084629	42080145	4	4
42046186	42080976	5	5
42084629	42072293	4	4
42014354	42016311	3	3
42007203	42011360	2	2
41995353	41996980	1	1
42046186	42077788	5	5
42001879	42009733	2	2
42035301	42052873	1	1
42035286	42044377	5	5
41999306	42012628	3	3
42018861	42024411	1	1
42046186	42063091	5	5
41987398	42004565	1	1
42001879	42011720	2	2
42046186	42061134	5	5
42033809	42035733	2	2
42046186	42079770	5	5
42538249	4337757	6	6
42014354	42016045	3	3
42034119	42047023	1	1
42046186	42070305	5	5
41970943	41990780	4	4
42070112	42083856	1	1
42046186	42080416	6	6
42019388	42026189	1	1
42035303	42042288	1	1
41987173	41996905	3	3
42054837	42080910	1	1
41970947	41990435	3	3
42046312	42062183	2	2
42018662	42021053	3	3
42018849	42025588	1	1
42035286	42053288	5	5
42035287	42041048	4	4
42035286	42052350	5	5
41987456	42001434	1	1
42055070	42065129	1	1
42014353	42014847	4	4
42536717	4015992	1	1
42537889	37119325	6	8
42014353	42017211	4	4
42084628	42079346	4	4
41987173	42001210	3	3
42019174	42024088	1	1
41999306	42013146	3	3
42001879	42011488	2	2
41987239	41987270	1	1
41970934	41972299	2	2
42001879	42013801	2	2
42033894	42034080	1	1
42007310	42009970	1	1
42538862	4122060	4	4
42528543	40770154	1	1
42035290	42051826	3	3
42046186	42062773	5	5
42014353	42016136	3	3
42035287	42034158	3	3
41989291	41994742	1	1
42035286	42051233	5	5
41987173	42004779	3	3
41970980	41986918	2	2
42046186	42082650	3	3
42035286	42046755	3	3
42046186	42083859	6	6
42084637	42056404	2	2
42046186	42083039	6	6
42046186	42063149	5	5
42046312	42058338	2	2
42018592	42029672	3	3
42046189	42071750	2	2
41987253	41996853	2	2
41987173	42001593	3	3
42084635	42067105	3	3
42014353	42018374	3	3
42084627	42062037	4	4
42053965	42073164	1	1
42084627	42057781	4	4
41999306	42003233	3	3
42046186	42070829	5	5
42084629	42078117	4	4
42035286	42043190	5	5
41999306	42013936	4	4
42046186	42069559	5	5
41970945	41975501	3	3
42019494	42022304	1	1
42084633	42073277	3	3
42046186	42070244	5	5
42046186	42061859	5	5
42014353	42016597	4	4
41987240	42003037	2	2
42007310	42003869	1	1
42084637	42061036	3	3
41982261	41993992	2	2
42035286	42042847	4	4
42000960	42014286	2	2
41987173	41997115	3	3
41987186	42003621	2	2
41987173	41996437	3	3
42046186	42071394	5	5
42033768	42043408	3	3
42035286	42039271	3	3
42046186	42081987	5	5
42084637	42079062	3	3
41970945	41978167	3	3
42020826	42022979	3	3
42001879	42011509	2	2
42014353	42018828	4	4
42084627	42068202	4	4
41970938	41991616	2	2
42084633	42071896	3	3
42046271	42061191	2	2
41999306	42010048	3	3
42035287	42051292	4	4
41971068	41981777	1	1
41970943	41979972	2	2
42035286	42044077	5	5
42046290	42082463	2	2
41972096	41988685	2	2
41970939	41983146	3	3
42033808	42044649	2	2
41971018	41982166	1	1
42014353	42015407	4	4
42000240	42008567	1	1
42084633	42072274	3	3
41970943	41989226	4	4
42046186	42059262	5	5
42084637	42061853	3	3
42537276	4293911	2	2
42084627	42054613	3	3
42035290	42034007	2	2
42030998	42031458	4	4
42035287	42037786	4	4
42046186	42055480	4	4
42046264	42054830	1	1
42084627	42058366	4	4
42046186	42078569	5	5
41987173	42001411	3	3
41995175	41995320	1	1
42046186	42060700	5	5
42035287	42037713	3	3
41999306	42002819	3	3
42084629	42064824	4	4
42034022	42049791	1	1
42033894	42038431	2	2
41987173	42002500	3	3
42003350	42015057	1	1
42084627	42058464	4	4
42034119	42038512	1	1
42046186	42065724	5	5
41987240	41999216	2	2
42046299	42075728	2	2
42046186	42063326	5	5
42046186	42074064	5	5
42035301	42035516	1	1
41987239	42004461	2	2
42046186	42078631	5	5
41987186	42002437	2	2
41987456	41996129	1	1
42014347	42018053	3	3
41987434	42005122	1	1
42019615	42029468	1	1
42084627	42061030	4	4
42084627	42064683	4	4
42084637	42079480	3	3
42046240	42060662	2	2
41970931	41994282	4	4
42001879	42011890	3	3
42046186	42054742	4	4
42057046	42078464	1	1
42035287	42042938	3	3
42084628	42083882	5	5
42046186	42070677	5	5
42033763	42037998	3	3
41970931	41984642	5	5
41970946	41977708	3	3
42030998	42031216	2	2
42003238	42016231	2	2
42014353	42017442	4	4
42046186	42081300	5	5
41999306	42011819	3	3
42035286	42039743	3	3
42046186	42064805	5	5
42006875	42007392	2	2
41987173	41999064	3	3
42537132	4278148	6	6
42084629	42060006	4	4
41987186	42001529	2	2
42055573	42070239	1	1
42046189	42069431	2	2
41987179	42000989	1	1
42035301	42045551	1	1
42046284	42077053	2	2
42033823	42052452	2	2
42014334	42018651	3	3
41987173	42003910	3	3
42003274	42017105	2	2
41987279	42000417	1	1
42006861	42006911	1	1
42046186	42072958	5	5
42033768	42052314	2	2
42014334	42015453	2	2
42007365	42005938	2	2
42046186	42068544	5	5
42000240	42011159	2	2
42007585	42007340	1	1
42014331	42016809	2	2
42034138	42037358	1	1
41987173	42002534	3	3
42046186	42056079	4	4
42033763	42053781	3	3
41970945	41979159	2	2
42057356	42077747	1	1
42029802	42030692	1	1
42046186	42055491	4	4
42046186	42077332	5	5
42001879	42010406	2	2
42084633	42074507	3	3
42046309	42082222	2	2
42035287	42053239	4	4
42537638	4101164	3	3
42001879	42011255	2	2
41970931	41994273	4	4
41987173	42000833	3	3
42034388	42051186	1	1
42035286	42046639	5	5
42030997	42031870	4	4
42035286	42047143	5	5
42084627	42079919	4	4
42046186	42058725	5	5
42033844	42038367	1	1
42084629	42069996	4	4
41987179	41997646	1	1
42046284	42058167	2	2
42035286	42046814	3	3
42001879	42014037	2	2
41990634	41994106	1	1
41975555	41991061	1	1
42035286	42037328	5	5
42001879	42013686	2	2
41995090	41995145	1	1
42046312	42083900	3	3
42538046	4178942	3	3
42021484	42031737	2	2
42084635	42065666	3	3
42046186	42060153	5	5
42006877	42008364	3	3
42084627	42076046	4	4
42084633	42070768	3	3
42084633	42067754	3	3
41970938	41971777	2	2
42046286	42065736	2	2
42084627	42061090	4	4
41974214	41992248	1	1
42055713	42063450	1	1
42003446	42015364	1	1
42035303	42040099	1	1
42034093	42045438	1	1
42019503	42020287	1	1
42007310	42009975	1	1
42035286	42044392	5	5
42046312	42058575	2	2
42000240	42011084	2	2
42035286	42044111	3	3
41999306	42009772	3	3
42084634	42064041	3	3
42001879	42009688	2	2
42035286	42046807	3	3
42055817	42065904	1	1
42046186	42065952	5	5
41970934	41985860	3	3
42084629	42057161	3	3
42084637	42076339	3	3
42534962	36675129	2	2
42006877	42008863	2	2
42004437	42016557	1	1
42046186	42083806	6	6
42033762	42048284	3	3
42084636	42061729	3	3
42003274	42017110	2	2
42035303	42041799	1	1
42056638	42080477	1	1
41977078	41993857	2	2
42046186	42074819	5	5
42033762	42036228	3	3
41987173	42006745	5	5
42035287	42054183	3	3
42054716	42066516	1	1
41999306	42003626	3	3
41987173	41999984	3	3
42035286	42047130	5	5
42033762	42044754	3	3
42035286	42039042	5	5
42000960	42014283	2	2
41987239	41997715	2	2
42046310	42080482	2	2
42055388	42065493	1	1
42084628	42078423	4	4
42046186	42061967	5	5
42018896	42030772	3	3
42001879	42010098	2	2
41973662	41985097	1	1
42021527	42032964	2	2
42084628	42083989	5	5
42046186	42064675	5	5
41970946	41988216	3	3
42035286	42050362	5	5
42535234	760429	4	4
42084635	42065279	3	3
42084633	42069105	3	3
42046186	42055193	5	5
42035287	42049674	3	3
42035286	42041814	3	3
42035286	42038565	5	5
42084637	42076425	3	3
42084629	42063251	4	4
42046238	42080950	2	2
42014335	42016680	2	2
42021484	42028305	3	3
42046186	42077772	5	5
41999498	42007129	1	1
