ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
319844	4119456	3	3
138239	762442	5	6
444131	760242	6	8
443883	4264681	5	5
443357	4347176	2	2
75909	760094	7	10
432532	4313395	5	5
432851	4247965	2	3
138239	3657656	7	10
140259	139180	1	1
138239	37309903	6	7
440508	4007562	4	4
440508	4003643	6	7
75909	37311959	8	8
376208	4335890	3	5
372604	4186206	2	2
376713	36716567	2	2
435244	4100138	6	9
81902	4290623	3	4
141253	36717595	3	3
73001	4295455	2	2
261528	4243134	4	4
432796	4108268	3	3
434621	4045728	3	3
436806	37208012	2	2
193460	4187096	2	2
138239	4175171	4	7
440508	4151870	4	6
442264	4002799	1	1
378416	42535735	3	4
376337	4264143	7	7
435244	43531628	5	9
74816	36686521	2	2
138239	4052979	5	6
440508	36716032	5	9
376208	4293286	6	7
378416	4208206	2	2
442019	3656124	2	2
444209	4301426	4	4
432585	4144060	4	4
435244	36716451	4	6
432532	4073080	4	4
75909	4244969	5	5
435244	442277	5	6
133646	4059100	3	3
443285	35622091	4	4
194526	77129	3	3
31821	4030211	2	5
81195	4054773	1	1
443789	4028323	1	1
80767	4131017	2	3
432851	4111031	2	3
435506	40481147	3	4
376208	40481092	5	5
376208	36712965	5	10
432545	40485012	2	4
201346	4296365	1	1
377889	4030439	4	4
140435	37118758	2	2
376208	760946	6	8
440508	36714156	2	2
444130	45766819	2	2
133468	760482	6	10
377889	36717151	2	2
441137	4145317	3	3
436589	4310775	1	1
31821	35622308	2	5
440371	4120774	7	7
439658	4321446	4	4
432532	435712	2	2
75909	4052685	4	5
74726	4193121	3	3
435244	36675008	3	7
376337	36714334	2	6
376208	4343459	4	6
443403	43530691	3	3
374355	3657131	3	3
201956	37209410	3	4
312723	40488469	4	5
376337	762136	4	4
442562	4330590	3	3
439920	4003190	3	3
376337	761848	4	4
196162	4061049	3	3
440508	4101559	6	7
376208	436812	5	5
377861	4327787	2	2
193460	37116657	4	7
380102	4303969	1	1
442019	4347406	2	3
434416	435322	1	1
138239	4044021	5	7
193460	37208304	3	6
73553	4009506	3	4
435521	4105192	1	1
72405	36687192	2	3
444097	35615104	3	3
433658	4098537	2	2
133468	37204225	6	6
74706	4187373	1	1
80494	46270326	2	2
133468	4058346	3	3
436164	37209389	2	2
194406	36713429	2	2
253549	37110351	4	6
132356	4054613	3	3
141124	43021469	5	6
257293	36717573	4	4
133468	37209178	5	9
201313	43021748	1	1
440371	36715420	2	2
440508	4169027	8	8
76786	42535732	3	3
133468	4119148	4	5
444131	760247	5	6
442562	4253664	3	3
444190	37310125	2	2
443582	36676839	1	1
193460	36716255	5	5
193460	42535145	2	5
138864	4082355	5	5
376208	4164222	2	3
376208	36714668	6	6
77162	4015197	3	3
376208	36715025	4	4
434492	4168242	1	1
75053	4135095	2	4
141124	4112091	5	5
377288	4239555	2	2
133468	42539290	4	6
193460	42539218	3	6
73553	760212	3	3
138239	36675059	5	5
375807	37116568	1	1
442019	4320824	2	2
141124	4112081	7	7
444094	4257036	2	2
138239	4277660	5	5
435244	4245469	4	6
136779	436544	5	5
444377	4324845	5	6
378143	35607947	2	2
444377	4029115	5	6
31610	4096021	2	2
376208	4214896	2	3
443784	37016888	4	5
432876	440079	2	2
75909	4009445	3	8
138239	4152472	6	7
133468	37116501	4	7
138239	36684515	4	6
376208	312935	3	3
434742	4245449	3	3
437584	37110170	2	2
23986	4114196	4	4
192438	44806773	5	6
443740	4305300	2	2
432796	4158115	2	2
77030	440481	3	3
75909	4109971	3	3
201093	4081389	5	5
72618	4338676	3	3
435244	762663	8	10
201603	4122621	4	4
435506	4093790	4	5
435506	37208256	2	3
444200	4001318	4	5
442019	4225874	3	3
440795	4062119	2	2
442984	442962	3	3
377294	765916	2	2
444200	134295	5	5
442628	4018489	5	5
443419	42539572	4	4
139899	4297654	2	2
132344	4094823	2	2
257907	46270492	3	3
435244	318537	5	6
375807	4035280	2	2
443883	4031120	4	6
75909	36676673	3	3
433933	4149043	2	2
437584	4240907	3	4
443916	36715052	3	8
138239	36686519	6	9
197804	36687124	3	3
442019	4316211	4	4
75909	4015201	6	9
439928	37108984	4	4
376337	37204215	5	7
436583	4073059	3	3
31821	42536588	2	2
432250	4023322	4	4
440059	36685072	5	5
444463	24884	1	1
72986	4195424	2	2
444090	4245315	4	4
376337	42536618	2	3
443357	36684503	3	3
443360	37395846	2	5
135526	3655581	4	4
376337	36717042	3	7
443258	37109301	5	8
440508	4111308	5	5
138239	4189293	3	3
440076	4220978	4	4
437191	4098552	1	1
443916	4120778	2	3
437515	36713524	3	3
74726	37117757	4	5
432851	4246358	3	3
74809	4054985	2	2
376208	4153353	6	7
376208	4243412	3	4
319844	4096252	1	1
440508	4119434	5	5
321109	42873051	4	4
376208	4147787	4	7
320136	4104209	4	4
376208	4031657	6	8
440508	37111653	5	7
440508	36716040	5	11
440508	4007417	3	3
194526	4296627	3	3
440508	45772930	5	7
133468	36715373	4	4
253549	4154338	2	3
436581	435449	2	2
376337	4220014	5	6
376208	4126923	5	7
74740	37116396	1	1
197804	4161028	2	2
320136	4313926	6	8
133468	4055595	4	6
196158	40486605	2	2
442013	4111371	2	2
441177	434227	1	1
432795	4014917	4	8
74723	46270326	1	1
435244	35624232	5	8
139900	4084174	1	1
