ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
45876249	37020657	3	4
45876005	3003705	1	1
45876048	21494736	2	2
45876005	3012390	1	1
46079972	46194845	1	1
45876176	3007746	2	2
45876005	3035131	1	1
45876249	3021418	3	3
45876060	40764707	3	4
45876249	3012658	3	4
45876000	40761746	1	1
45876249	44816524	3	3
45875968	40765766	1	2
45971365	46046993	1	1
45876048	21493986	2	3
45876005	3036201	1	1
45973225	45990478	1	1
45876005	46236037	1	1
45876249	36659979	3	4
607014	607013	1	1
45876249	3025120	3	3
45876249	3007123	3	3
45971591	46075566	1	1
45876005	3025074	1	1
45876060	42868796	3	5
45876060	43054983	3	3
45876089	37020786	2	2
45876081	40764813	2	2
45876081	40764719	2	2
45876005	1989560	1	1
45876060	42868895	3	5
45876249	36031193	3	3
45876005	3012221	1	1
45876004	40758732	1	1
45875997	3004482	1	1
45876005	3022044	1	1
45876022	42870540	1	1
45876249	46236483	3	3
45876249	36660378	3	7
45876220	42528910	1	1
45876126	40764371	1	1
45876249	46236899	3	4
73553	4084927	3	5
45876249	3017190	3	3
45876249	3049242	2	2
45876089	40764875	2	2
45876000	3010044	1	1
45875999	3049871	1	1
45876249	1988493	3	3
45876089	40764507	2	2
45876249	1617142	3	3
45876081	40764883	2	2
45876005	3031434	1	1
45876106	42870017	1	1
45875957	46235708	2	2
432795	4277258	3	6
45876249	42527705	3	3
45875968	40768351	2	3
45875962	21494998	2	2
45876106	1175768	1	1
45876000	3039997	1	1
45875968	40768503	2	3
45876089	40764498	2	2
45876249	21493347	3	3
45876000	3029579	1	1
45876249	1002349	3	4
45876060	42868706	3	3
45876247	3010274	1	1
45876060	42868704	3	3
432795	36715646	3	7
45876032	36660345	2	2
45876126	1176313	1	1
45876003	40758476	1	1
45971446	46001232	1	1
45876249	3023123	3	3
45876249	40768243	3	4
45876249	40765141	2	2
45876005	3024033	1	1
133468	759993	5	10
45876249	37021155	2	4
45876005	3052204	1	1
45971591	45996960	1	1
442562	4095220	3	5
45971527	46056814	1	1
45876060	36304134	2	6
45876249	46235408	3	4
45876249	36031393	3	8
45971473	45992596	1	1
45971473	37104699	1	1
443916	4109172	3	5
45876140	3016473	1	2
45876247	3044824	1	1
45876247	3031530	1	1
45875954	21493631	1	2
45876038	3004327	2	3
45876089	40764765	2	2
45968354	46006929	1	1
45876240	3026334	1	1
45876126	37019656	1	1
45876249	42528991	2	2
45876060	3003907	3	3
45971394	37106032	1	1
45876060	3016910	3	3
45876126	21491773	1	1
45876249	3017930	3	3
45876126	21492060	1	1
45876003	3039615	1	1
133468	45773211	6	8
432795	73649	4	7
45876249	40770121	3	3
45876005	3043568	1	1
45876005	3008091	1	1
46082780	46186982	1	1
45876060	40770763	3	4
45876005	21491457	1	1
45876005	3018581	1	1
45876060	37020783	2	5
