ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4117930	193719	5	10
4151296	4167879	2	2
4181859	4033862	2	2
4179871	4134156	4	5
4151965	4076446	2	2
4134440	4265856	8	8
4181663	4114618	7	7
4149614	4242605	6	6
4118054	4118263	3	3
4179874	45767234	4	4
4169307	442115	2	2
4136537	46271905	1	1
4173615	4165077	2	2
4179874	4147239	7	7
4176113	4070329	2	2
4179873	4069803	4	4
4155794	36675606	3	3
4178597	4339012	9	9
4117930	4119307	2	3
4159716	4114361	3	3
4181213	36717546	2	2
4156081	4090292	5	5
4134443	4015633	4	5
4161058	4136062	1	1
4180169	4340494	4	5
4156891	4064722	1	1
4142312	4036567	3	3
4120746	4127668	4	4
4166736	4090138	10	15
4154112	4003030	2	2
4118601	37016837	5	7
4165756	36714745	13	13
4141529	4230416	3	3
4144315	36695573	4	4
4179874	35614960	5	5
4121106	4172446	1	1
4165756	46274110	13	13
4117930	37110596	4	5
4132553	441953	1	1
4117930	4213379	7	7
4117930	76629	6	12
4165747	4023080	4	4
4118090	37399709	3	3
4123196	36674777	3	5
4123431	44792824	4	4
4176794	43021585	3	3
4180169	43021291	4	6
4176644	4334405	5	5
4166736	4312237	4	4
4155793	37398917	5	7
4178368	4223239	3	3
4123879	4129853	1	1
4134440	36712989	3	8
4152163	4219676	3	3
4143573	37114012	2	2
4181663	37392336	5	8
4170962	45770323	5	5
4166736	4081704	11	16
4173573	4181662	2	2
4136825	37219223	2	5
4162054	4123607	4	6
4179871	438022	3	3
4127174	46271235	5	5
4181663	37397814	5	8
4180169	4151696	5	8
4178818	4031786	6	6
4159956	4293173	1	1
4134301	36712715	3	5
4163721	4124590	2	2
4116574	765042	2	2
4177260	4186581	3	3
4134174	4135094	3	3
4180169	42709934	4	6
4150941	4060863	1	1
4155793	44792001	4	4
4166406	4300868	4	4
4179874	36685722	4	4
4125334	4295813	4	4
4117457	4091389	4	4
4116778	4173590	2	2
4165747	4337815	6	6
4179874	4044522	5	5
4117930	442787	5	7
4132886	4056372	7	8
4127120	37111786	5	6
4165747	4220489	8	10
4141529	4231199	3	3
4132887	4147986	3	3
4181511	4061299	1	1
4177094	4032256	2	2
4180154	4005597	3	4
4134440	4304266	6	7
4165549	4203139	5	6
4180915	40650479	3	3
4130369	4131593	1	1
4143337	4211710	3	3
4147295	4325429	2	2
4123196	4170128	2	2
4180169	4147145	3	3
4126157	4085317	4	5
4166406	4140889	3	3
4130537	4246810	3	3
4134602	4070695	3	4
4121220	4204332	2	2
4178818	4224297	5	5
4117930	194679	7	9
4146423	37206835	3	3
4157463	37118061	2	2
4149614	4057866	3	4
4134784	763480	1	1
4154854	4239470	2	2
4180313	4129736	4	4
4180146	4297152	3	3
4165747	4302349	8	9
4177661	4091071	4	4
4165756	4304471	12	14
4148033	4141175	6	6
4169307	4170754	2	2
4155435	37115340	4	4
4182161	4092379	5	8
4140032	4125974	3	3
4134174	4017807	3	4
4179858	4207192	6	6
4117930	4133006	5	7
4178673	37204240	4	4
4159716	4141100	5	5
4178835	42689518	4	4
4161058	35609291	6	6
4179874	35616186	5	5
4141833	4105021	3	3
4147673	4078386	1	1
4128311	4075610	1	1
4162054	4333952	5	8
4159716	45757484	5	5
4118608	3657333	5	5
4176798	4243734	4	4
4121493	4280131	7	7
4137606	4283147	3	3
4147705	37310804	3	3
4168192	37207480	2	2
4148296	37219090	7	7
4179874	4044734	3	3
4120698	37303840	2	3
4170160	4176073	1	1
4127174	4128461	5	5
4132887	4139975	5	5
4165756	4050388	13	13
4147705	44793586	2	2
4145142	37108982	3	3
4180941	45766834	2	3
4127174	45957359	7	7
4134598	4259267	4	5
4132462	4032718	6	6
4116236	45768944	5	6
4179874	4183789	2	2
4165549	44807802	4	5
4155793	46271489	4	5
4150668	3028411	1	1
4154764	762315	2	2
4117771	4247959	1	1
4132857	3017871	3	3
4178818	4297824	4	4
4178835	4215572	2	2
4155793	4082839	2	2
4181350	140955	3	3
4134598	4051035	5	5
4166532	42539427	2	4
4175627	4122917	2	2
4165756	4114322	2	2
4151838	4119898	1	1
4179871	4152622	3	5
4154314	4170537	4	4
4178835	45766790	2	2
4176946	42534853	5	5
4177128	4174631	3	3
4128944	35632226	6	6
4172515	44790121	4	4
4179874	4137040	4	4
4179873	4043241	7	7
4159864	4274868	10	11
4121476	4111400	2	2
4117930	4219339	5	9
4182468	4097004	1	1
4118608	37208562	4	4
4149192	4092609	5	5
4155793	37204684	4	5
4143135	4127932	3	3
4160550	4077080	2	2
4160360	45763888	6	7
4125334	4146952	4	4
4147860	35609589	3	3
4162406	4120153	2	2
4178953	44807553	2	3
4182161	37310218	5	6
4140329	4143260	3	3
4156363	4215102	7	7
4160012	4133502	5	5
4166532	4058158	5	7
4180793	441225	3	4
4132623	4329096	6	6
4124136	4105987	2	2
4179874	36696037	3	3
4159862	4056092	3	3
4182161	761885	4	4
4141529	4326831	3	3
4179095	4246231	4	4
4176798	4100122	4	4
4163851	4014296	2	2
4154801	36685364	4	4
4132407	4016785	3	3
4161546	3662319	4	6
4165747	4325713	5	6
4180158	37016365	4	4
4134174	4017517	3	3
4165747	4323995	8	10
4181663	4096411	6	6
4132883	37112877	8	10
4165747	4209066	7	7
4117252	4115197	1	1
4156069	4106480	2	2
4165756	4041127	3	3
4117930	4205665	6	6
4117754	46043040	4	4
4177094	4137949	7	8
4176946	46284931	3	3
4141769	4191704	1	1
4141316	4031343	1	1
4155793	4171076	4	5
4161051	4333153	3	3
4177089	4019492	6	6
4180312	4054842	2	2
4119536	46270213	4	4
4166716	4228172	6	6
4134598	4124169	4	7
4117930	40479593	5	9
4181663	37392577	6	9
4159964	4009898	3	3
4152517	4114507	2	2
4178818	37207793	4	5
4172281	37117604	4	5
4179225	4187189	4	4
4180941	4022102	1	1
4171788	4048440	1	1
4134598	4081578	2	3
4172988	4238903	4	4
4180158	4212356	2	2
4117930	42535072	7	7
4132140	199881	1	1
4117930	200970	5	9
4181663	4015161	6	6
4131436	4316495	3	3
4177669	4149752	2	2
4149748	42539109	4	4
4134598	4295001	6	6
4176798	43020880	3	3
4116236	37117762	4	4
