ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4024728	4175053	5	5
4032503	4263812	2	2
4001045	4028249	5	7
4004055	42872654	2	2
4028235	4311982	7	7
4029205	4207461	5	5
4019381	37310983	5	8
4023995	4110346	7	9
4027369	4124841	3	3
4024223	4037402	3	3
4026200	4027834	3	3
4029205	4016519	8	8
4028253	35624315	5	7
4023995	4284240	2	2
4023995	4169261	6	7
4000616	4122375	3	4
4021166	37394628	4	4
4029205	3046591	6	6
4027883	4199035	6	6
4029205	44812295	5	8
4000731	44809462	5	6
4028071	194984	3	3
4017459	4010354	4	4
4026290	4280641	8	9
4028908	37207527	6	6
4019953	40268267	1	1
4022675	4025425	6	6
4022759	46271682	4	4
4019381	4306144	6	6
4027422	4137462	1	1
4019985	3011102	2	2
4031047	4259544	3	3
4029205	4150849	8	8
4020346	4316618	5	6
4028129	4309860	2	2
4012185	4169110	4	6
4018401	4167994	2	2
4000734	4148524	2	2
4001042	4131028	3	16
4001202	4309367	4	4
4012176	4165675	2	3
4029205	4212371	6	8
4001204	46273045	5	5
4028908	43530795	3	5
4025117	35632359	7	11
4022201	45766781	6	10
4014178	4294175	3	3
4009399	4037580	1	1
4006473	37204473	1	1
4012789	4266659	2	2
4022449	4247230	4	4
4012185	4173626	3	6
4023836	4238552	2	2
3667225	4248580	5	6
4002907	4285646	7	7
4020334	4265026	1	1
4019381	4122626	7	7
4018403	4225602	1	1
4019394	4142051	2	2
4020346	442317	5	6
4001213	4286740	4	4
4014241	4102982	7	12
4004041	4181641	1	1
4024733	4154262	1	1
4029205	4060497	4	7
4025117	37115532	7	12
4027383	80187	2	3
4028271	4230703	1	1
4020346	137735	5	5
4019678	3008082	2	2
4022675	37110858	10	19
4002365	4267068	4	4
4029205	4167047	6	7
4024727	4284245	1	1
4029205	4064906	5	6
4003034	4235175	1	1
4000496	4138449	3	3
4019381	35625476	6	6
4029205	44807356	3	3
4003033	4195664	5	5
4029205	4088844	5	5
4028071	3663278	7	8
4019381	37110215	6	6
4000510	4001203	5	5
4018041	4214239	2	2
4025117	4233710	5	8
4023812	4220975	5	5
4003033	37115171	6	6
4001202	37114895	5	5
4029205	4019695	5	5
4017459	46273729	5	5
4029205	4244971	7	7
4027581	4101699	1	1
4000510	4181628	7	9
4000738	4338729	5	5
4029358	4343352	2	2
4023985	4109972	2	2
4000731	40485352	3	3
4023631	4067988	1	1
4003041	4127945	3	3
4005794	4117297	4	4
4031967	4032142	2	2
4027911	4135114	1	1
4029205	4067704	5	8
4000510	4204993	4	5
4026405	4144543	3	3
4008701	4031983	2	2
4030654	4306060	8	9
4027003	4326425	2	2
4029499	4210628	3	3
4027403	4074715	7	7
4030314	4217167	4	4
4025110	4026087	2	2
4010418	4177543	1	1
4025356	4338092	5	5
4020466	4226953	6	6
4018097	4287716	2	2
4022675	4065959	8	8
4029205	4063559	7	10
4003519	4280972	2	2
4029205	4012478	4	6
4001727	4237593	3	4
4031967	4229849	4	9
4030314	4028851	3	5
4020346	4115846	3	5
4025117	4306836	6	6
4024728	4135992	5	5
4024567	252662	2	3
4027403	4347408	2	3
4019381	4023697	8	8
4029363	43021785	3	3
4028071	43021062	5	8
4002230	4237120	3	3
4030654	4068886	4	4
4029205	44807658	6	9
4031635	4031014	1	1
3667225	4021232	8	8
4027403	4336445	8	8
4028071	4070030	3	5
4022675	4260620	10	20
4029205	4023277	4	9
4028528	4117564	3	3
4023995	4219773	5	5
4022675	4041480	7	11
4002704	4225564	9	13
4009105	4045664	4	6
4022675	46272091	9	17
4027064	4149564	2	2
4029205	4335519	5	10
4029205	3031342	6	6
4027369	37018345	3	3
4030657	4139993	7	7
4026957	43531376	5	6
4001040	4349119	3	4
4028071	4109637	7	10
4005185	3015669	2	2
4019381	4278982	7	7
4029205	4266386	4	8
