ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
46096121	46129993	1	1
46270817	4003332	2	2
46273183	46269841	3	3
133298	4246457	3	3
77960	42539578	5	7
440921	37309806	3	5
46271404	4309111	9	11
46104187	37390032	1	1
46236262	1175945	1	1
438112	4131602	3	5
46236305	46236308	2	2
46234746	3039498	2	2
46096535	46134339	1	1
46269998	37309758	4	4
46096534	46122491	1	1
46096396	46125371	1	1
46096260	3663560	1	1
46102124	46112215	1	1
46286969	46284456	2	2
46096550	46123382	1	1
373724	607985	4	5
46096417	46132227	1	1
444211	4328807	3	5
443392	442178	4	4
46096261	46127418	1	1
46096260	46128255	1	1
46234744	3042516	2	2
441840	4038698	4	6
46096347	46268378	1	1
46273872	4055252	7	7
46085371	46162616	1	1
46096121	46170552	1	1
441840	37312018	5	5
46273848	4333623	2	2
437760	4158582	1	1
46285704	35609570	2	2
46096260	46185479	1	1
46234753	46234803	1	1
441840	4232913	3	3
46096535	46136988	1	1
46096534	46138452	1	1
46104153	46108653	1	1
441840	4108026	5	5
77630	4117742	3	3
46086445	46155604	1	1
376106	603116	5	7
441840	46284538	3	3
46271458	4075764	3	3
441840	4088590	3	3
441840	44805875	3	3
201436	201719	2	3
620056	4298694	6	6
135930	760824	5	8
46096294	46126473	1	1
46096360	46171612	1	1
46234744	46234803	1	1
46269709	46269723	2	2
441840	606383	6	8
46096530	46143663	1	1
46096260	46165168	1	1
46272569	4281670	1	1
46096535	46122758	1	1
46096260	37107073	1	1
46273566	46271769	1	1
46269874	46269876	1	1
438112	4130996	5	6
46272342	46273887	2	2
46272492	3654892	3	4
134741	37204311	3	4
440921	4096776	5	7
46096380	46135964	1	1
46271404	37113980	7	7
75865	4134154	3	5
619741	37209587	9	9
441840	4159781	5	7
46234887	46235091	1	1
46271413	4144330	5	6
441840	762961	8	12
440921	4054307	2	2
46235966	46235979	1	1
46096260	46165400	1	1
441840	4300130	6	8
441840	37395979	6	6
440921	37310211	3	10
46096530	46123373	1	1
46096326	46135588	1	1
441840	43020660	5	12
46273739	42538385	3	4
46096550	37216573	1	1
46271404	4184228	7	9
46096530	46145440	1	1
46096530	46123410	1	1
46271413	4057869	3	4
46271827	46271828	1	1
46234746	37019912	2	2
46235693	3000468	1	1
607147	4169998	2	4
46096535	46149901	1	1
46271404	4141345	12	14
444112	4064058	5	8
46235355	3029093	1	1
441840	76611	4	6
141960	4299300	3	4
438028	4178988	3	3
441840	4098605	3	7
46271404	37118383	11	11
444363	4177754	4	4
46096380	46125154	1	1
46096121	37390005	1	1
46096260	46128807	1	1
46095138	46131636	1	1
46096260	46165175	1	1
46101492	46135533	1	1
46096079	42534485	1	1
135061	4033896	4	5
611623	611724	1	1
441840	3654606	8	9
46096530	46123287	1	1
601114	4009787	2	2
46096260	35619722	1	1
200174	4300923	4	6
141960	4059862	6	9
441840	45768443	4	5
46235547	46235632	1	1
46096127	46129347	1	1
46085634	46187195	1	1
46096360	46195866	1	1
46096321	46135491	1	1
46090698	46144822	1	1
46085230	46163293	1	1
46096535	46122541	1	1
46271413	37118721	6	7
46096260	46166457	1	1
46234744	36204486	4	4
46096260	46138506	1	1
46272569	4329391	3	3
46096324	46135299	1	1
46235355	3007679	1	1
46095109	46136297	1	1
46272491	4221805	1	1
46096260	46174101	1	1
608298	4285225	9	10
46096367	46166845	1	1
441840	606931	4	8
46271404	4144246	6	7
46272072	36714781	1	1
46096320	46135514	1	1
46271404	37219068	6	9
46096260	46196549	1	1
