ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4254480	4251727	3	3
4201554	37311832	4	4
4220676	36717212	3	3
4199158	4056513	7	13
4185503	4109484	9	11
4253026	37016387	2	2
4199158	42537867	3	6
4212694	35608161	10	10
4259632	4242751	3	3
4234997	43020508	3	3
4266186	4346198	3	3
4216788	4219027	5	6
4227253	4031048	9	10
4189544	1175201	4	4
4223622	46003362	4	4
4259632	4216595	10	10
4224007	4213934	2	2
4206591	4131589	3	3
4227253	4263697	7	7
4253809	4143994	3	3
4259632	43020544	10	12
4259632	4334957	9	10
4188980	4263884	7	7
4259632	4233764	4	8
4217966	36674361	3	3
4185503	4110591	6	7
4247371	3657045	7	11
4260843	4232355	5	7
4185636	4013642	4	4
4199158	37219282	8	12
4247371	4298987	4	5
4220746	37311305	4	4
4210595	40488803	3	3
4253803	4236174	2	2
4259632	4199049	8	11
4204822	4315098	5	5
4237321	44805359	2	2
4201745	4055757	5	8
4257541	4252715	3	3
4183314	4320968	2	2
4245002	37311318	1	1
4212694	4127310	8	8
4238814	4034543	2	2
4216544	4132878	5	5
4259632	4012155	5	8
4246099	4289847	3	4
4228878	4242867	3	3
4199158	4136867	6	13
4212076	255674	2	2
4259632	4102933	9	9
4223887	45998192	3	3
4215424	44783262	2	2
4209766	45971295	2	2
4204822	4072916	6	6
4188980	4162821	7	7
4241403	4300290	7	12
4259632	44784050	6	9
4202797	763002	2	2
4183195	3025856	1	1
4232009	37396930	6	10
4259632	4166577	7	7
4194056	4251921	1	1
4266638	36684856	1	1
4196139	4137096	2	2
4259632	4198236	10	12
4190005	4101782	11	15
4223887	46001178	7	7
4257650	4230009	7	7
4210045	4278508	1	1
4198727	3045176	1	1
4217846	4178117	5	5
4220676	36716447	3	3
4249123	4272617	2	2
4236742	375680	2	2
4199158	37117638	5	7
4190005	4289477	9	19
4212577	4317813	5	7
4253027	4259705	5	5
4259632	4018649	10	12
4241403	4348582	9	12
4222559	42872393	2	2
4187742	37394345	4	4
4213241	4175390	4	5
4227253	40486132	5	6
4260918	45771002	3	3
4247370	37118365	6	11
4217846	4067550	8	8
4199158	37114960	6	8
4217846	4001218	6	12
4220536	4079034	9	9
4185115	37395204	6	8
4259632	4027612	7	8
4247370	4005180	3	5
4241214	4198338	5	5
4259632	4240114	7	8
4227354	4030620	2	2
4254480	4114614	5	5
4221610	4193653	3	3
4242112	37113193	3	3
4190005	37112582	8	11
4252853	40482069	2	2
4196442	4338505	1	1
4247371	36684625	4	9
4212569	4198628	3	3
4232923	37117580	5	8
4210123	4124091	4	4
4190005	4151114	10	13
4222514	46003778	2	2
4238814	4289593	3	3
4220676	37111628	2	2
4190005	4349798	5	13
4190005	4159423	8	15
4190005	4199452	11	18
4219297	4263704	8	8
4201745	193897	3	4
4186238	4090117	3	3
4221694	44807796	3	4
4187742	37393770	4	4
4247371	4088091	6	6
4202769	4053257	1	1
4217766	4138678	1	1
4190005	4281842	7	12
4223789	4015811	2	2
4201745	4347433	2	10
4185503	40486057	6	9
4222959	42538382	3	3
4199640	4348727	8	8
4203883	4081925	2	2
4227354	4238514	4	4
4227253	36716030	6	6
4213090	4190943	4	4
4186556	4208759	3	3
4245278	4228051	2	2
4256244	37019156	4	4
4199787	4276740	4	4
4259632	4248398	7	7
4227354	4239395	3	3
4190005	4295893	9	12
4199787	4244436	5	5
4247371	4247477	5	6
4187742	37398794	3	3
4219308	4110834	6	6
4237609	4105876	13	13
4203558	37118086	5	7
4259632	4015369	5	8
4208981	4285503	5	5
4205538	4332014	5	7
4216856	4269513	1	1
4183953	4033838	5	7
4247371	45757373	5	8
4190496	4086409	4	5
4201745	4093292	5	7
4203780	4080957	2	2
4259298	4029324	1	1
4259632	4237686	8	8
4208811	4049505	10	11
4216293	4198903	4	4
4242417	4177415	2	2
4183953	4095148	3	4
4185503	437899	6	10
4190745	4126861	4	4
4193288	4018191	2	2
4220195	4170280	2	2
4266339	4077104	3	3
4259632	4162841	10	12
4259632	4204133	11	11
4199158	42537209	4	9
4265415	4267819	3	3
4188152	4204684	5	7
4223887	46036793	7	7
4236775	4142318	3	3
4231166	45762126	2	2
4215028	36032009	1	1
4185115	40492512	5	8
4195683	37304077	9	14
4227253	4162772	6	6
4212694	40485497	9	9
4245152	3001012	1	1
4184140	44807639	2	2
4193167	4247613	3	3
4247371	4023325	3	7
4208811	4249114	12	13
4247371	376690	3	3
4202168	4085946	1	1
4185115	4096533	4	8
4190005	4172181	11	13
4209977	4352263	6	8
4208811	45768652	8	13
4229928	45978249	3	3
4195683	4056241	4	6
4207489	4045331	4	4
4205538	4276263	5	8
4208811	4026233	16	17
4183953	37310467	4	7
4201745	4204041	5	6
4204043	765504	3	3
4223622	35613323	5	5
4206591	45763562	5	5
4201398	37118988	7	7
4259632	4259831	7	9
4237320	4254352	4	4
4221555	36676512	2	2
4210457	4067487	3	3
4206591	4171019	3	3
4241075	3657294	5	5
4183953	4136973	2	2
4193450	4172234	5	7
4193873	37209326	3	3
4237321	762872	1	1
4234762	4334134	1	1
4261028	44790424	3	3
4202616	4287490	1	1
4216139	4300702	2	2
4188980	4299441	4	4
4262793	4035263	3	3
4212577	37209443	3	8
4216788	4163561	4	7
4185628	4034123	2	2
4237077	37112200	4	5
4199158	4353150	11	20
4190005	4139456	13	17
4223622	35612634	5	5
4204182	4119513	3	3
4199812	703429	2	2
4226499	4225658	2	2
4189325	4288232	4	5
4193315	4171017	3	4
4208811	36675306	3	3
4259632	4031331	7	7
4233869	4148756	2	2
4229604	4144909	3	3
4185115	4240458	6	10
4185503	4081040	6	6
4194606	4272704	3	4
4200010	4203860	2	2
4183269	4002729	1	1
4190005	4323710	9	16
4228202	4337129	1	1
4227253	40649300	6	9
4241460	4129642	1	1
4259632	4049365	11	12
4232345	4090119	6	7
4199158	4281621	6	12
4189544	36303346	4	4
4239975	42872390	3	3
4184707	761491	3	3
4185673	4021337	5	5
4195800	4279564	3	3
4217846	4280895	7	7
4225497	35624253	5	6
4208811	36674480	4	4
4256622	4236703	2	2
4190250	4267967	4	4
4205538	4219982	2	4
4237321	44784391	1	1
4239409	35609576	2	2
4185503	37110734	4	4
4201745	4095317	5	7
4247371	36674413	7	8
4235765	4210012	2	2
4235013	42535886	4	5
4201745	4208125	5	7
4261013	37114792	6	9
4185503	46269707	5	9
4199645	4326669	3	3
4200396	37112520	9	13
4240528	37112595	6	6
4188152	4196085	5	6
4246686	4175528	3	4
4199158	37118326	9	11
4208811	4025142	14	15
4233860	4281747	2	2
4250034	37115377	1	1
4196028	40487522	1	1
4183953	4294435	6	6
4201554	36712995	4	4
4224208	4221072	3	3
4200276	4200278	1	1
4232345	4096928	6	6
4206591	4193638	3	3
4187240	43021633	3	4
4200193	4107778	3	3
4217064	4167036	3	3
4202610	4106114	1	1
4185636	4185162	2	2
4219297	4323293	6	6
4237197	44788337	2	2
4233687	4260829	4	4
4203779	4054814	3	3
4261625	4199392	1	1
4217846	4052893	5	8
4212694	4138407	10	10
4187742	37393445	3	5
4209977	4282834	6	7
4190005	35632176	8	16
4204821	4045287	2	2
4241075	3657241	5	6
4259632	4023820	8	8
4227253	4090113	3	3
4209989	374936	3	6
4193450	37113779	10	12
4200056	4319270	4	4
4232345	4157871	4	4
4225829	4101623	6	6
4201398	37115610	5	5
4187742	37392198	4	4
4233946	4167267	4	6
4182963	4239096	6	6
4208811	4304989	9	10
4206591	442156	6	7
4201745	4345479	7	9
4232345	4276112	5	6
4254385	4070341	3	3
4235000	4300546	2	2
4232657	45762180	4	4
4193465	4192643	3	3
4224047	45994113	1	1
4237367	4156691	4	4
