ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
41881315	41887827	4	4
41913704	41918159	2	2
41894673	41900717	1	1
41960667	41980566	2	2
41892156	41909824	5	5
41930121	41947665	1	1
41884183	41895100	2	2
41916964	41926695	1	1
41892130	41899619	6	6
41915658	41922341	2	2
41928899	41948159	4	4
41928899	41955114	4	4
41931078	41968280	3	3
41890770	41892013	1	1
41884145	41895559	3	3
41928899	41944959	4	4
41892160	41914485	5	5
41931094	41939890	3	3
41929184	41949465	2	2
41892344	41912688	3	3
41915571	41921606	1	1
41960516	41972560	2	2
41892132	41905777	6	6
41928961	41944956	2	2
41892140	41895714	3	3
41892134	41899154	5	5
41894361	41902004	1	1
41915371	41917628	4	4
41892156	41910007	5	5
41928986	41945091	2	2
41894145	41905878	1	1
41931105	41936928	3	3
41884352	41895095	2	2
41931094	41955240	3	3
41893288	41912886	2	2
41921785	41929274	1	1
41892134	41897903	4	4
41892134	41907548	7	7
41892560	41897298	1	1
41928899	41950193	4	4
41915371	41921328	4	4
41892140	41897037	3	3
41913527	41920825	3	3
41929115	41944645	2	2
41902175	41900445	1	1
41892130	41911995	8	8
41892134	41909194	6	6
41892130	41897196	5	5
41892156	41884706	2	2
41892132	41896510	5	5
41928985	41968203	3	3
41960988	41974639	2	2
41930499	41951953	1	1
41930351	41962992	1	1
41892337	41887492	1	1
41892156	41907151	5	5
41884302	41914013	4	4
41928899	41937928	4	4
41930982	41966780	1	1
41928945	41933542	2	2
41892132	41902254	6	6
41881926	41890942	2	2
41884545	41908093	4	4
41893040	41904659	2	2
41923494	41927431	1	1
41892134	41904820	6	6
41892319	41915277	2	2
41931099	41942138	3	3
41928899	41933021	4	4
41915371	41917027	4	4
41931074	41969324	4	4
41884302	41915124	5	5
41931105	41953859	3	3
41913527	41920378	3	3
41928899	41947705	4	4
41931071	41967471	4	4
41881486	41885189	1	1
41884302	41907567	5	5
41929237	41962579	2	2
41892130	41900775	6	6
41915710	41917974	1	1
41928899	41959368	4	4
41913704	41918339	2	2
41931104	41940112	2	2
41884302	41914388	5	5
41884145	41908579	5	5
41931074	41937567	3	3
41913527	41917505	3	3
41884145	41896837	3	3
41921610	41927483	3	3
41928965	41958291	2	2
