ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4322976	3015240	8	8
4322976	3657282	8	11
4327661	4289244	1	1
4339410	760051	8	12
4344497	44782819	2	2
4334965	40762874	3	3
4328798	4146313	2	2
4322976	4225570	4	6
4322976	36716243	5	14
4322976	4023616	6	7
4322976	3657182	6	13
4322976	40490500	2	4
4322976	4147812	4	4
4323283	4287686	1	1
4329847	319039	2	2
4322976	4149483	4	7
4322976	40761760	8	8
4336840	36684186	7	8
4322976	4336076	5	8
4322976	4027870	4	13
4322976	4123938	6	6
4322976	44792458	6	8
4322976	37207603	7	8
4337977	4139199	4	4
4322976	4160306	8	10
4334965	4156648	2	2
4322976	4051935	3	10
4322976	4300406	7	10
4322976	4206485	5	9
4323826	37396244	4	4
4339410	42709903	3	3
4334965	43055507	3	3
4337977	4324185	4	5
4325458	4249469	4	4
4339410	440230	4	9
4322976	4031211	5	7
4344497	437715	4	4
4334965	4150341	3	3
4322542	4229265	1	1
4336840	4034757	4	7
4344497	4093966	5	7
4344497	4253796	5	5
4339410	4246138	5	7
4322976	4347907	4	6
4322976	40489792	6	13
4322976	4257059	3	4
4322976	3025282	7	7
4322976	3012683	8	8
4334965	4304776	4	4
4322976	4022518	6	6
4344497	37018880	3	8
4322976	3003334	8	8
4344497	442143	5	7
4322976	4079112	8	11
4322976	4084585	5	10
4322976	4329726	4	6
4333146	4333975	3	3
4337941	4305179	5	5
4322976	4051320	7	7
4322976	46272780	2	9
4322976	36674362	3	8
4322976	42535948	3	6
4339410	761248	8	9
4322976	4091880	5	8
4322976	44789346	6	6
4323581	36695868	5	6
4353023	37114170	4	4
4322976	3655721	6	10
4322976	44804889	8	8
4336840	4223819	7	7
4322976	4134811	6	15
4339410	36687034	5	5
4344497	4147975	1	1
4322976	4149168	5	12
4322976	3009682	8	8
4322976	3041727	6	6
4353023	4178424	8	8
4322976	4230250	7	10
4340265	4240179	1	1
4327879	44816827	1	1
4322976	4189061	6	11
4336840	4187927	7	7
4322976	4181212	4	4
4322976	1617359	7	7
4322976	44809880	4	4
4322976	3023980	8	8
4322976	4185759	5	9
4325458	4209000	8	8
4322976	4007972	6	6
4322976	4250650	4	4
4322976	37208355	4	4
4322976	44783113	6	13
4325458	4020925	8	8
4337977	4151370	5	6
4322976	3022755	6	6
4325458	4056371	7	7
4344497	37310472	5	6
4322976	46270871	4	7
4353139	4237511	2	2
4339410	36715123	4	4
4334965	4310203	2	2
4322976	4295117	4	6
4325458	4176187	5	11
4322976	4262010	4	5
4343791	4080023	1	1
4322976	3034771	8	8
4322976	40761981	6	6
4322976	42538871	8	11
4344497	3661791	5	5
4322819	4042851	2	2
4322976	506930	9	11
4334965	3000272	3	3
4322976	4129046	4	4
4346395	44783114	4	5
4336840	4184842	3	3
4322976	4269014	5	7
4322976	4296409	3	6
4322976	40768052	8	8
4349662	4077810	2	2
4322620	4243346	2	2
4322976	4082760	5	11
4344497	44782652	6	6
4322976	43531203	3	6
4344497	4130979	3	6
4336840	43530831	7	7
4322976	44806307	6	7
4322976	4030681	5	9
4352643	4348445	3	3
4331509	4096516	5	5
4337051	43531530	1	1
4322976	4066426	3	9
4322976	46272571	2	3
4323686	36716760	1	1
4322976	3019959	7	9
4322976	44808612	3	3
4322976	4022480	6	12
4322976	37311472	7	8
4325685	4023569	1	1
4322976	3052204	6	6
