ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4155793	4346637	2	7
4161058	4025315	4	4
4174866	4314721	3	3
4178835	4138648	4	5
4176939	4281388	4	4
4132886	4088315	5	5
4177703	4318384	1	1
4172281	4077235	5	5
4179874	4126032	4	4
4166716	4035580	6	6
4181663	37394252	5	5
4132865	37303942	4	4
4126211	4092288	3	3
4118601	4300866	2	2
4152517	4114656	4	4
4165756	4132032	9	9
4133851	4195708	2	2
4180941	4271842	4	4
4179874	4181712	5	5
4125334	4134633	2	2
4147278	42537591	2	2
4132886	36714323	6	7
4130373	4314068	6	7
4170047	4151497	7	11
4160550	4264618	3	3
4128830	436667	1	1
4170047	4285000	9	9
4152129	4332870	4	4
4167829	4031457	1	1
4182161	4136704	4	8
4156186	4146468	4	4
4138981	4302784	1	1
4181350	4090217	3	4
4155794	35622623	4	6
4125593	4061420	3	3
4181663	4046695	5	5
4159964	4012123	4	5
4164198	4128787	2	2
4133316	4019820	1	1
4180941	43531142	2	2
4161955	4036938	2	2
4165747	37016575	9	9
4121324	4194420	1	1
4117930	4096031	6	8
4179298	4199746	4	4
4168498	37118032	4	5
4157670	4314246	3	3
4163017	4080209	5	5
4140681	4146473	3	3
4119260	4283542	1	1
4162282	4040982	5	5
4161049	4168394	3	3
4117930	40487164	6	7
4178818	37207985	5	5
4179858	4281915	5	6
4182161	46271828	4	4
4176799	37116655	1	1
4126095	45957403	2	2
4163017	4032915	5	5
4168046	4053426	4	4
4134440	4189235	3	3
4179874	44808608	3	3
4165747	4205882	8	10
4180169	4084960	3	4
4159862	4349390	4	7
4180941	4079649	3	5
4166736	37119321	7	10
4151842	4269912	4	7
4178818	4120263	6	6
4165756	46271588	13	13
4180169	4285717	4	5
4176798	4247575	3	3
4117930	4322387	7	10
4179874	35613888	5	5
4117930	764600	5	7
4180169	4125967	5	6
4179874	3658025	5	5
4149355	3021572	6	6
4169307	4168735	2	2
4130533	4289824	3	3
4181663	4103509	7	9
4180154	4283742	6	6
4170914	44809437	2	2
4179874	37115852	2	2
4125334	45762932	2	5
4140867	4184323	2	2
4180169	4345800	5	6
4123223	4127521	2	2
4168166	4226016	5	5
4152154	40487127	4	4
4178179	4128545	3	3
4180169	4112529	4	7
4180169	4188412	5	6
4170610	4140882	4	4
4177089	4080029	5	5
4149355	4201769	4	4
4173361	4130575	3	3
4123985	4273877	4	4
4155793	3655695	4	7
4155793	4014082	4	4
4181663	37398800	3	3
4141098	4144051	2	2
4182161	36717698	6	6
4160360	36676445	5	6
4117930	257908	8	9
4166736	4085728	3	3
4149355	4192910	4	5
4180169	764983	3	4
4181839	4113252	1	1
4179874	37116168	2	2
4117930	36713581	6	6
4179871	42709954	5	5
4155792	4233360	2	2
4180648	4341897	3	3
4141980	765611	3	3
4117930	4080453	4	6
4166532	4171843	4	4
4130986	4099492	4	5
4166716	4223786	5	5
4134598	4149605	4	7
4160360	4021515	2	2
4117423	4095862	5	5
4178835	4141561	3	3
4180905	200963	1	1
4131444	4095442	2	2
4135375	37311860	1	1
4138792	4136284	4	4
4152468	4153547	3	3
4126095	36703560	2	2
4168046	442809	3	5
4122978	4118158	5	5
4157850	4186615	3	3
4180941	36676382	3	4
4179874	4096171	7	7
4180169	37019058	6	9
4148768	4040900	4	4
4129228	4089761	1	1
4125343	4235637	3	3
4167553	44809010	2	2
4162282	4080772	6	6
4170047	4056218	7	10
4178597	37112448	8	8
4182161	44784598	5	5
4181663	4008165	2	2
4178835	44791272	4	4
4127601	42539729	1	1
4117930	4083806	7	7
4119245	4150386	2	2
4135019	4016730	2	2
4182347	4183937	3	3
4179871	4318550	3	3
4161828	35609310	5	5
4116359	35621638	4	4
4117930	4152172	4	7
4144078	4227000	3	3
4134134	381733	2	2
4170047	4064156	7	15
4177661	4283599	6	7
4168644	35608142	3	3
4125334	45771556	5	5
4141980	4236850	5	5
4166736	4232785	4	6
4134440	4313170	6	7
4118608	4328416	3	3
4160360	4189290	3	3
4125334	37110235	4	4
4175383	40481974	2	2
4117930	4313092	7	10
4170422	4197500	2	2
4124754	4119196	5	5
4162054	4332576	5	8
4165585	4269373	1	1
4170914	4331957	3	3
4178818	43021622	5	5
4122969	4297878	3	3
4141388	42535102	2	2
4119906	4079952	1	1
4181663	4095617	5	5
4178818	4207953	4	7
4134148	4168396	5	6
4182161	4320020	4	4
4165747	4203526	5	5
4166716	4216049	6	6
4126095	4223606	4	4
4178904	4164645	2	2
4154801	45770154	4	4
4152517	4021818	4	4
4172281	4112723	8	8
4181663	4027737	6	6
4176644	4147784	4	4
4134598	40489294	3	6
4132865	4198835	5	5
4178835	4142760	6	6
4179873	44790679	1	1
4179095	4313171	3	5
4178835	4125982	5	5
4116359	35615844	4	4
4165747	4230903	8	10
4160360	4067322	5	6
4155793	4218948	2	2
4156046	4107658	1	1
4127174	45957368	7	7
4178818	4196721	4	4
4141179	3656088	2	2
4165747	4231099	7	9
4166736	37115340	12	12
4117930	193250	6	7
