ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
3052983	3005322	2	2
3050668	3029065	1	1
3005833	3010421	1	1
3045531	3000620	1	1
3035534	3015785	1	1
3036442	3038062	2	2
3050944	40766835	4	4
3050452	3031926	4	4
3008715	3027269	2	2
3042753	3045837	1	1
3021223	3031805	2	2
3030249	3049013	1	1
3050452	3009864	2	2
3037467	3037072	1	1
3048596	3022007	1	1
3050944	3051677	3	3
3036941	3006490	3	3
3036941	3035124	3	3
3016018	3032038	1	1
3044298	3003542	2	2
3043549	3042775	2	2
3050452	3020412	4	4
3049233	3004935	1	1
3029366	3045107	1	1
3050452	3031750	2	2
3015042	3027607	4	4
3046374	3045336	1	1
3050944	37020224	3	3
3029140	36204022	1	1
3041652	3039624	1	1
3030249	3048023	1	1
3045613	3046941	2	2
3046729	3006467	1	1
3030249	3049251	1	1
3053180	3049417	1	1
3048567	3023430	2	2
3049209	3037475	1	1
3049169	3051068	1	1
3046448	3043256	1	1
3029385	3032301	1	1
3045549	3046436	1	1
3030249	3052114	1	1
3032641	3036868	1	1
3037467	3011397	1	1
3037799	3033861	1	1
3031879	1001548	1	1
3043277	3044398	1	1
3043457	3046193	3	3
3043316	3046212	2	2
3044680	3047100	1	1
3044149	3038361	1	1
3044290	3003675	1	1
3007408	3006532	3	3
3047213	3045950	2	2
3036941	3001606	3	3
3016018	3033463	1	1
3049359	3052882	2	2
3047234	3046939	1	1
3016018	3032670	1	1
3022113	3025255	2	2
3022113	3033925	2	2
3045930	3031429	1	1
3021223	3021015	4	4
3022113	3020395	2	2
3029805	3047216	1	1
3040048	40760378	2	2
3050944	40765055	3	3
3012290	3019948	1	1
3036941	3000544	3	3
3036740	3037022	1	1
3045669	3045692	1	1
3031879	3035798	1	1
3021223	3006315	2	2
3030249	3050570	1	1
3021223	3035933	2	2
3029385	3037262	1	1
3048927	3011951	2	2
3048515	3025592	1	1
3031923	3029588	2	2
3049233	3023996	1	1
3032123	3016983	1	1
3015042	3032209	1	1
3045851	3043377	1	1
3050728	3028445	1	1
3051579	3051677	1	1
3030249	3049294	1	1
3029385	3023307	1	1
3046430	3042754	2	2
3043316	3044205	1	1
3022113	3030605	2	2
3048740	3052269	1	1
3016018	3026397	1	1
3045549	3046054	1	1
3049359	3049711	2	2
3048886	3022304	3	3
3012290	3007996	2	2
3034819	3034764	1	1
3048515	3028332	1	1
3027995	3019550	1	1
3043662	43055254	2	2
3046430	3046713	3	3
3039594	3040527	1	1
3049169	3052333	1	1
3049524	3017250	1	1
3029385	3019022	1	1
3021223	3007030	4	4
3048717	3048395	1	1
3050465	3013101	1	1
3046221	3043784	1	1
3049233	46235720	1	1
3049359	3052544	2	2
3043161	3044723	2	2
3050944	3042104	4	4
3049219	3015627	1	1
3029385	3037153	1	1
3051951	3048742	1	1
3050728	3024083	1	1
3044298	3032670	2	2
3029340	3021586	1	1
3050452	3003214	4	4
3016018	3008266	1	1
3021223	3022613	4	4
3050944	3032747	4	4
3048886	3050402	1	1
3029340	3023151	1	1
3015042	43534021	2	2
3015042	43055393	2	2
3029340	40758512	1	1
3032427	3029235	1	1
3036740	3035519	1	1
3048238	3015731	1	1
