ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
43534618	37066964	1	1
43531059	4314644	7	9
43531057	40486046	7	10
43531045	4095536	2	2
43530975	376210	5	5
43530897	4166815	4	4
43530907	43530954	4	4
43531054	4131007	2	2
43530975	4092615	2	2
43531044	4203760	4	4
43531054	4127707	2	2
43531051	4108544	5	6
43530857	4150591	4	4
43531054	35625687	1	1
43531057	760258	8	9
43530975	36714634	3	3
43531057	4092358	6	6
43531059	4298741	4	4
43531057	4088742	6	6
43531057	4029362	7	10
43531051	4275670	8	14
43531072	4225775	2	3
43530897	4163943	4	4
43531054	4183090	3	3
43530897	4171466	4	4
43531059	35621807	7	10
43531059	45757419	4	6
43530897	4166785	4	4
43531054	4059608	5	5
43531055	4238729	3	5
43531057	4151694	5	5
43531072	36714590	4	6
43534618	37029340	1	1
43531057	4019718	5	6
43531054	35610162	5	6
43531059	4289678	6	8
440508	4246880	5	6
43531059	4124631	6	7
43530863	37399738	4	4
43531057	42539547	6	6
43531051	4218142	2	2
43531054	45757089	4	4
43530897	4169193	5	5
43531057	45768881	8	10
43531057	4243109	5	6
43531059	37209384	4	5
43531059	4127704	6	7
43530863	43530864	1	1
43531057	37399545	6	7
43531057	443329	6	6
43531072	4051532	4	8
43531059	37116451	4	4
43531057	4245436	4	4
43531054	4307219	2	2
43531057	40487963	5	9
43531057	40490902	5	5
43531051	4092431	6	10
43530633	36714051	3	3
43531072	760720	1	1
43531057	4338674	5	7
43531055	45757340	4	5
43531586	42536592	1	1
43531445	4161124	1	1
43531059	4104165	4	4
43531072	4072278	3	3
43531057	4119957	8	9
43531057	4151202	5	5
43531057	43021185	7	10
43531059	45757157	5	6
43531073	4272391	9	12
43530897	42872775	4	4
43531051	4092045	5	8
43531059	4065739	4	5
43531054	37311775	4	4
43531059	4095774	3	3
43531054	4056627	3	3
43531057	43021601	4	4
43531059	4097670	4	5
43531051	37114271	7	10
43531072	4213044	6	7
43531055	4085416	3	4
43531059	4128388	5	6
43534618	37027913	1	1
43531059	194703	4	5
43531054	4137360	2	2
43531072	4162911	5	5
43531054	4009635	1	1
43531044	4235498	5	5
43531057	36679002	6	6
43530863	43530996	3	3
43531051	4248587	7	9
43531044	37111959	5	5
43531265	4262614	2	2
43530975	4242044	1	1
43531072	4264485	4	4
43531057	201061	4	4
43530975	36675059	4	4
43531059	37396311	6	8
43531057	4035885	8	8
43531057	45768709	4	4
43531054	4221853	4	4
43531054	196765	3	3
43530975	37203814	5	5
43530897	4166031	4	4
43531041	4069825	1	1
43531051	4351985	5	6
43531057	4119456	8	10
43531072	4245857	2	3
43534618	37071098	1	1
43531057	4168070	4	5
43531059	35622091	7	9
43531072	4243829	5	5
43531057	4080883	7	7
43531059	4129900	4	5
43531057	4133469	4	4
43531057	3655615	7	8
43531040	4286870	5	5
43531059	200148	4	5
43531072	4136758	5	5
43531059	765794	5	5
43531072	4322325	4	4
43531057	4130210	4	4
43531057	40479232	7	8
43531057	4217551	8	8
43531059	4127702	6	7
43531054	4227291	3	3
43531057	434975	6	6
43530897	4169197	4	4
43531059	4162049	4	5
43531059	4104294	4	4
43531057	4050869	5	5
43531040	4087832	2	2
43531057	4133463	4	4
43531057	3654258	2	2
43531051	4081803	6	6
43531057	4329095	6	8
43531054	4289376	4	4
43531057	4328805	5	6
43530884	43530890	1	1
43531054	4130356	2	2
43531059	36713396	6	9
43531072	4000799	4	6
43531059	4127826	6	7
43531051	4253795	5	8
43530817	3657944	4	4
43531054	200959	3	4
43531072	4004053	1	1
43531072	4243467	5	7
43531044	4107930	5	5
43530897	4166317	5	5
43530897	40483174	4	4
43531072	4341882	6	6
43531033	4105632	2	2
43531051	37117637	3	5
43531057	36714240	7	8
43531033	42535462	3	5
43531057	4228527	7	10
43534618	37048021	1	1
43531055	4193597	3	6
43531051	4100492	6	8
43531059	36675676	5	6
43531051	37115460	4	4
43531059	4135631	5	5
43531054	43021989	4	4
43531059	4303951	4	5
43530975	4129535	3	3
43531057	4064460	5	5
43531059	4127030	6	6
43531057	257503	7	7
