ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4321576	4235175	1	1
4306318	4204143	5	5
4310109	4040389	6	6
4304358	46272044	6	6
4274025	4308599	3	4
4308966	37016512	4	4
4294172	4130846	2	2
4279301	36685113	3	3
4307122	37017130	5	6
4304916	37016198	4	7
4310109	4232780	2	5
4271410	46000976	2	2
4282006	37303963	6	7
4308966	4213002	6	6
4298722	4296640	2	2
4269370	37111847	13	15
4321551	4179402	1	1
4291305	4300215	1	1
4269370	4128613	7	7
4284848	4113496	1	1
4319900	4066413	2	2
4301351	4013566	2	5
4321561	4287412	4	4
4290066	4310487	8	10
4301351	4070557	3	6
4308966	4071696	8	8
4309188	44782590	4	9
4274025	4070415	4	4
4301351	4135443	4	7
4274025	44782731	3	3
4269877	4049311	5	5
4268564	44792320	1	1
4301351	37394977	7	7
4297090	40484251	2	2
4309188	36716701	5	6
4303963	4170865	1	1
4301351	35609258	6	10
4267553	4100127	6	6
4290540	45772995	1	1
4308966	40487579	5	5
4310109	4152549	5	5
4301351	4279530	3	6
4302537	42539558	4	6
4307750	40479391	7	7
4276561	4041894	1	1
4290066	4133391	8	10
4313777	4314611	2	2
4302926	4115911	3	3
4321561	42535949	4	7
4293159	4278761	6	9
4310109	4118633	7	7
4297090	40762683	5	5
4304916	4110779	4	4
4297090	36685546	6	9
4309433	4123398	2	2
4302537	4314065	5	10
4301351	4336899	3	7
4297090	44790194	3	3
4307756	4201726	3	9
4307254	75949	3	3
4270319	45990408	1	1
4321561	4039451	10	15
4276587	44792382	1	1
4317294	4005768	6	6
4312226	4096151	3	3
4300602	4204681	5	5
4300602	4312796	7	7
4297090	3037226	6	6
4310109	4240515	8	14
4303235	4296748	1	1
4307750	4032016	10	10
4270980	4116412	3	3
4282006	36695618	6	11
4267563	37219084	16	18
4312008	4273847	5	5
4308811	141232	3	3
4307750	4314939	8	8
4321561	37114253	7	16
4276939	4169943	4	4
4300143	4245835	2	2
4297090	3007721	5	5
4321561	37112993	6	8
4281237	4082104	7	8
4310109	4159419	5	6
4297090	3035722	4	6
4308811	4130985	4	4
4307254	4199546	4	4
4311732	4307432	1	1
4271032	4287332	7	8
4274556	44791550	3	3
4297090	4269043	5	7
4297090	4031613	4	4
4301351	4211972	4	8
4305529	4074209	7	8
4274025	4144892	2	4
4311736	4281606	5	6
4308966	4290888	7	7
4274025	4051498	5	9
4301351	4028321	4	8
4298562	4180134	2	4
4321561	4225600	10	16
4310109	4083021	9	12
4297090	4250140	3	7
4267861	37018301	5	8
4271766	37398338	7	7
4301351	4328658	3	4
4274025	45757500	2	8
4307750	4169391	5	5
4288860	40485381	2	2
4310109	4110392	7	10
4274025	4154989	3	8
4311963	4044370	2	2
4307750	4324280	6	6
4270829	4265267	2	2
4301351	4146385	6	6
4307756	4165537	3	8
4318864	36674869	3	3
4302537	36716883	5	6
4267861	4088315	7	7
4304916	4204157	5	6
4297090	3017445	10	10
4285288	4088637	7	7
4293159	4049022	4	10
4307750	4225513	2	2
4266786	4033303	3	3
4274025	4338036	3	3
4310912	3657566	1	1
4274025	4231983	5	5
4301351	4069884	5	6
4269370	4103453	8	10
4321561	37111878	6	9
4309188	4312198	5	8
4304916	4188688	6	8
4300714	4214968	5	5
4297090	4018042	7	7
4309075	4266360	1	1
4271766	37398652	6	6
4282628	4057118	4	5
4310109	4050579	4	5
4309188	4177958	5	5
4266786	4314352	3	4
4301351	3656027	5	7
4301351	4338303	6	8
4267861	37112783	7	12
4297636	4282847	3	3
4321561	4259261	4	8
4297090	37016964	1	1
4269433	4087329	2	2
4270993	3654764	3	3
4313981	44790423	2	2
4307750	4221622	5	10
4300602	4028291	6	6
4299510	4243499	6	6
4308966	4263123	6	6
4280434	4083917	3	3
4279903	4139546	4	4
4301351	4116630	3	7
4321561	4238472	9	18
4291347	40481982	2	2
4294447	4063921	2	2
4274025	260430	5	12
4297090	3006001	5	5
4269441	4171281	2	2
