ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4090615	42538643	3	3
4067285	4128858	5	6
4042833	4129837	5	5
4056975	4084239	2	2
4043346	4281749	3	3
4048365	3022548	5	6
4115390	40484197	5	6
4095805	4090296	1	1
4043346	4127089	4	4
4054835	45768872	4	5
4113999	4299427	8	8
4090615	4038530	4	4
4091363	42538649	7	9
4057955	4046725	1	1
4034052	3667272	4	6
4105886	4208210	4	8
4034052	4170590	3	5
4043018	4216505	7	9
4087388	4133187	5	6
4040390	37395133	5	5
4096864	4214458	5	5
4105742	4136153	3	3
4086921	765713	5	6
4040400	4314560	4	7
4057244	4149903	2	2
4098477	4150016	1	1
4048365	4197604	4	4
4044880	4194334	9	14
4040390	4190648	6	8
4044403	4095542	2	2
4048365	3006537	5	5
4086921	4143684	3	3
4040400	4070097	4	7
4042641	4000891	5	5
4103837	40485498	10	10
4034052	4239277	8	11
4048384	4030709	7	7
4042673	44793520	2	4
4089557	4087180	1	1
4043163	44808903	3	3
4067285	4124170	4	4
4040390	4153212	4	4
4041268	4335188	5	7
4093991	4108746	8	10
4043022	40485408	4	7
4040400	4070591	3	3
4048365	3027963	5	5
4040394	4125467	5	7
4043022	4000743	4	5
4038502	4338893	5	9
4054501	40456794	4	4
4043022	4072427	4	6
4084423	4126153	1	1
4101799	4036157	1	1
4043670	762857	3	3
4085889	3667071	3	4
4103837	4339104	6	6
4042141	4082775	5	5
4042178	3654656	7	8
4052936	4177363	1	1
4103837	4304600	10	12
4106705	4308475	4	5
4043161	37394888	7	7
4078460	4014021	3	3
4100932	37396460	2	2
4069509	4094452	9	12
4043023	4234169	5	6
4043182	4002209	5	8
4042641	4052412	3	5
4113999	759810	2	8
4048384	40487944	5	5
4040400	46271923	5	5
4040537	4073512	3	5
4042641	37111599	4	5
4048384	37218997	7	14
4078475	4077700	3	3
4034052	4113096	8	11
4093991	4115294	6	8
4040391	4076307	6	6
4040390	4142232	6	11
4054327	36695815	4	6
4094205	4078855	6	6
4093831	4086504	2	2
4048384	4091745	5	18
4040390	4338153	7	8
4042650	4103179	4	4
4048384	4183720	7	22
4078460	4182680	4	4
4034052	4076697	10	10
4048365	3008293	5	5
4093991	133141	4	6
4103837	4050561	11	11
4038555	40486681	3	3
4040396	4174584	3	3
4044889	42535328	5	5
4040400	40484127	7	8
4090688	4348723	3	3
4040391	40486129	5	5
4043201	4238679	5	5
4043670	44805660	1	1
4054501	4111035	4	5
4092618	4089690	2	2
4041249	4018431	1	1
4077761	36717761	2	2
4097520	4253654	6	6
4048384	4133472	8	15
4079040	4074356	1	1
4042529	4174115	9	16
4103657	4079164	2	2
4033543	4336821	4	5
4047348	4279607	2	2
4042646	4141157	4	4
4107649	4242409	2	2
4043022	37395066	7	7
4054503	4283614	3	3
4041249	4106601	2	2
4090615	762207	3	3
4049125	4132410	4	5
4093991	4113583	5	5
4096636	436261	2	2
4034052	37117335	4	5
4040390	4012096	4	5
4040390	4201348	5	7
4042150	37394950	8	8
4034052	37114778	7	11
4090615	3657944	6	8
4054559	4307191	3	3
4043018	44807786	10	12
4093228	42535181	2	2
4041285	42709928	5	8
4067285	4225086	1	1
4048365	3021692	4	4
4110414	4023332	1	1
4047651	37219009	5	5
4093991	4297497	5	9
4034052	4001433	3	4
4109665	40486218	2	2
4071995	4075063	2	2
4043354	4076122	6	6
4034052	4280001	4	4
4048365	3046728	4	4
4077598	40492967	1	1
4076150	4076247	1	1
4040390	4138836	6	7
4042150	46271550	4	4
4096864	4119824	5	5
4054501	36684913	3	4
4101488	3654947	2	2
4040400	4083244	4	4
4048384	4072333	6	6
4040396	44811550	3	3
4035175	4078873	3	3
4105757	3022126	4	4
4091363	4201475	4	8
4040390	4149678	4	7
4112439	4027659	4	5
4086154	37397645	4	4
4093991	4028666	4	7
4093991	132982	5	6
4085063	4085667	1	1
4043161	4203686	6	9
4105261	4169831	1	1
4043346	4108877	3	3
4040400	4195917	3	5
4040540	4040078	3	3
4093167	44811323	5	5
4079040	4075726	2	2
4047347	4126238	2	2
4044880	4155437	5	10
4054501	36717485	3	5
4083787	4313933	6	8
4043191	4199471	2	2
4093991	36713416	3	7
4052826	4095882	3	3
4040400	4343586	6	7
4096864	40487392	4	6
4113802	197151	2	2
4038502	4338904	4	10
4053558	443023	2	2
4093991	4235812	3	6
4104157	4127207	4	4
4040390	4308878	3	3
4043337	4338177	3	3
4034052	4143591	3	7
4115390	4137350	4	4
4086259	42539193	2	2
4042650	35624422	4	4
4065029	4045990	1	1
4043670	37207484	3	3
4040551	4205489	3	6
4040390	4010018	6	8
4090426	42710018	2	2
4093090	4039292	4	9
4043018	4262246	6	8
4103183	438168	3	3
4081512	4083080	1	1
4081860	37116888	1	1
4038555	4087316	2	2
4040390	4127899	6	7
4048365	3032231	5	5
4115106	4243884	5	5
4034052	4138591	6	9
4040400	4049083	5	8
4041262	4242876	5	5
4048384	4019742	5	5
4101105	4133962	3	6
4043176	4051036	4	5
4110858	37310567	4	4
4095486	46273321	2	2
4090614	4152707	3	3
4038335	4200549	5	5
4043161	4170799	3	4
4040390	4205884	3	5
4063669	4102476	8	8
4051068	4091841	7	8
4048384	46270313	4	4
4043022	4033650	6	7
4042529	4159091	4	9
4048384	4145622	4	16
4040400	4048448	4	4
4103183	4065093	3	3
4112586	4110564	5	5
4043178	4295280	4	5
4038502	4268987	1	1
4042641	4088243	3	5
4042529	4034043	4	11
4043022	45763716	5	5
4068065	4171830	1	1
4043023	4074110	2	2
4043022	40489432	5	6
4041107	4266534	1	1
4055361	763656	2	2
4033543	4035937	5	7
4040400	4070434	6	7
4101626	4300530	2	2
4042330	4316718	4	4
4048365	40762822	4	4
4039365	3016154	3	3
4091056	37204730	3	6
4093991	42710054	7	8
4073262	42536953	1	1
4103995	760940	4	5
4071995	4071715	3	3
4086921	3657481	3	3
4040392	4194665	3	6
4044908	4044196	3	3
4043022	4134279	2	3
4035175	4078785	5	5
4040382	4335748	1	1
4034052	4008459	6	8
4091213	4129894	3	3
4075078	44807823	1	1
4071892	4218241	2	2
4043161	40490961	5	7
4033543	4271308	4	5
4040400	4345922	4	4
4040400	4223241	4	6
4103661	35622085	4	4
4105886	4163046	7	7
4088318	36695944	3	3
4111017	4316893	4	6
4041287	44805728	5	5
4042681	4173511	6	6
4090616	4057019	1	1
4092907	4351865	6	7
4061061	4271039	1	1
4034850	4306161	3	3
4101113	37108835	3	3
4040392	4328550	4	4
4099994	42538530	4	4
4033677	35613792	4	4
4083766	4112705	5	5
4048384	37114244	10	21
4110591	37395651	1	1
4043023	4174581	5	5
4085714	37110193	2	2
4048365	4041721	5	7
4033494	4194194	1	1
4033543	4028031	4	5
4082159	4128939	2	2
4042150	4027404	3	3
4043161	4052403	6	8
4110275	44812196	2	2
4048384	4108542	9	16
4086921	43021381	4	4
4089548	4124503	2	2
4040390	4129658	5	7
4047308	4044766	1	1
4103837	4174420	11	11
4090398	4278445	1	1
4042650	40487034	2	4
4100052	4334898	2	2
4048365	3004313	4	4
4040400	4336907	6	6
4051576	4173501	2	2
4041285	4126588	4	5
4095634	4218722	5	6
4114075	4023891	6	6
4048384	4111279	9	14
4040390	40489310	6	8
4073287	4307791	3	3
4034052	4176632	3	3
