ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4308966	4085133	3	8
4293442	37112346	2	2
4310109	4246866	1	1
4310109	4089286	5	9
4305201	4072928	2	2
4274025	255841	3	8
4307750	4020773	6	6
4308966	4194394	8	8
4279903	4107571	4	4
4307750	40486499	6	6
4321561	4120485	6	9
4297090	3043061	5	5
4290066	4310749	9	11
4267420	37018919	1	1
4279903	40480019	2	2
4302537	4048282	3	3
4285280	4244865	6	6
4309188	36713988	7	8
4309188	4180086	6	7
4274025	4006484	5	5
4297090	4076924	4	4
4311736	4233971	5	6
4308966	4311588	5	5
4313570	43531126	2	4
4309257	4314174	1	1
4312226	37118457	1	1
4310109	4112702	4	7
4267861	4311696	6	9
4300602	40486181	5	5
4301351	4038604	5	7
4311736	4284464	3	3
4281237	37112885	8	8
4300714	4177185	5	5
4270342	37219191	2	2
4298484	4012941	1	1
4274025	4119623	3	7
4299510	4097696	6	6
4274025	4185470	1	1
4297090	4102739	3	3
4274025	438353	6	6
4320796	46270786	2	2
4274104	4109861	2	2
4301351	4071148	4	9
4297090	4304816	6	7
4313421	42872912	3	3
4300602	4229091	5	5
4319269	4145834	1	1
4301351	4194239	3	6
4300602	4052692	5	6
4317260	4270876	2	2
4301351	4070863	2	5
4304791	4004486	6	6
4301351	4123115	3	6
4279903	4200063	4	4
4304791	4085707	8	12
4269370	4279144	8	12
4278672	440544	4	4
4302675	4029570	1	1
4269370	4075253	6	6
4282006	4246670	7	15
4309188	36674760	5	7
4301351	40481840	3	4
4307122	4243124	4	6
4271674	4115876	7	7
4276725	4194591	1	1
4297090	3028515	6	6
4267563	37112507	16	18
4282006	4279616	3	3
4303236	44782966	6	10
4310109	4198988	3	3
4281994	45760762	2	2
4297090	3004692	7	8
4321561	4009222	5	5
4301351	4271168	5	7
4297090	46271820	2	2
4297090	3035857	4	4
4290066	4304596	9	11
4269761	46272358	3	3
4282006	37112562	7	7
4307750	4008549	6	6
4296373	4141806	3	4
4307122	4131814	5	5
4274025	4011939	2	3
4321561	4178048	13	13
4297090	1001639	4	4
4290511	4146631	1	1
4270129	4270145	4	4
4310109	37115460	5	9
4300602	4287037	7	7
4279142	762124	5	5
4266786	4313779	3	3
4310109	4179638	8	14
4301891	40488065	9	10
4274108	4110624	2	2
4290066	4289753	4	4
4271124	4120928	4	4
4306147	4208906	1	1
4309063	4027636	7	7
4300602	4195557	7	7
4293159	4281934	9	11
4271766	37398445	5	6
4297090	4018060	5	5
4307750	4136074	9	9
4290066	4300591	8	10
4267563	4353008	10	10
4290722	4306956	1	1
4307122	4142545	2	5
4266786	4269876	5	5
4293902	4195909	6	7
4297090	44809025	6	6
4309188	4313517	5	6
4302537	4109072	4	4
4282628	4079047	4	6
4307750	4312147	6	7
4274556	4059642	2	2
4321561	4040545	9	12
4302537	37018199	6	9
4297090	44789796	4	4
4297090	4007667	4	4
4266786	4162546	4	4
4308966	4308325	4	4
4271766	37208597	4	4
4319440	4071123	1	1
4300602	4332158	6	6
4271032	4339415	5	6
4300595	4131119	3	3
4282628	37303894	5	5
4301891	4245921	4	4
4297090	4287777	7	8
4267563	44783930	7	7
4287941	4243304	1	1
4275722	4087147	5	5
4307750	4026492	6	6
4269370	37111715	6	6
4310109	4352497	6	7
4306228	4306233	1	1
4297090	3000330	3	3
4313083	4311324	2	2
4309188	40486589	6	8
4300602	4028754	6	6
4310109	4097832	7	8
4301351	4051625	5	9
4320030	4124509	2	2
4267553	44803379	4	4
4309063	4021346	3	3
4311739	4166520	2	2
4306642	4274875	1	1
4297090	42872449	5	6
4266792	4094336	1	1
4301775	4272159	1	1
4306074	4002398	6	6
4318793	37111793	1	1
4311739	3667111	5	5
4301351	4030159	2	2
4301351	4066012	4	9
4286052	4227131	1	1
4311736	4052338	3	3
4301351	4000892	5	9
4307750	4305171	5	10
4302537	4302734	4	6
4307750	4150817	7	8
4288304	4216370	1	1
4300137	36717716	1	1
4307750	4331736	10	11
4320030	4080593	2	2
