ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4036803	46284074	4	4
4043016	4071756	5	7
4041077	4056349	3	3
4042503	37209343	3	5
4072499	4024582	3	3
4090111	4195432	1	1
4044900	4275021	3	5
4086181	35622929	5	5
4041263	44811091	2	2
4046957	37118320	8	12
4114223	3655632	6	7
4042502	45769043	4	5
4114307	4311268	9	9
4098179	4016640	4	4
4071689	44782745	7	8
4041283	443921	3	3
4090861	435648	3	4
4096246	4289084	5	6
4042504	4042315	2	2
4090121	4113814	4	5
4041080	37016754	3	3
4079147	3654648	4	4
4090125	37111286	3	3
4082361	4174142	1	1
4095940	4142066	3	3
4077731	45765546	2	2
4061660	4226249	3	3
4111018	440965	3	3
4045150	4133401	1	1
4114307	36676211	4	4
4087571	4325534	3	3
4079975	4145112	4	5
4040559	4340102	4	4
4101796	4109399	4	4
4041284	4113163	4	4
4071048	37117372	10	10
4095631	4088222	3	4
4082629	42535245	2	2
4093091	4029828	3	3
4064533	4169841	4	5
4079047	37112768	2	2
4040721	4296446	6	6
4054845	4317423	1	1
4042645	4101919	5	5
4090125	4112228	3	3
4060873	40758625	1	1
4050172	4260662	4	4
4043017	4234548	3	4
4042504	40489379	3	3
4050692	196858	1	1
4044900	4137612	2	4
4050747	760225	6	8
4042664	4177017	3	3
4054502	37018649	3	3
4040395	4162673	6	6
4042837	4095446	4	5
4095631	4244959	4	7
4042504	37204682	4	6
4040559	4018281	7	10
4045900	4296081	5	7
4043016	40481056	4	5
4053939	4054159	1	1
4048506	4007311	4	5
4096246	37118218	7	7
4098179	3008089	7	7
4042658	764263	4	4
4043166	40491943	3	3
4042844	4247902	7	7
4076620	45759350	3	3
4041266	4200549	6	8
4098179	4047060	6	6
4053317	4277418	3	3
4038498	4016392	4	4
4042836	4146287	4	5
4044022	4258031	4	4
4113129	4084261	3	3
4091532	4207183	8	10
4040395	4066998	4	4
4042836	42536621	4	4
4079711	4160022	1	1
4054837	4054406	2	2
4071048	4215498	7	7
4090023	4262913	4	4
4083249	4034399	4	4
4114166	4002631	3	3
4103474	4334343	4	4
4042505	46273568	5	5
4072499	4302400	4	4
4043016	4064630	6	6
4100606	4110564	5	5
4054102	42537133	2	2
4104310	45772100	1	1
4087949	37207918	3	3
4042503	42709810	3	3
4043350	4029988	10	11
4042505	36716444	5	5
4040559	4075948	4	5
4044364	4307876	2	2
4045900	37108857	6	7
4072499	44805302	5	5
4045900	4046588	4	4
4050853	3657963	1	1
4090861	4149687	5	6
4042503	42539367	3	3
4090921	37113017	6	7
4042836	4339477	4	4
4042836	436695	7	7
4040720	4297184	3	3
4085225	4084940	8	8
4035137	36714102	5	5
4049890	42535647	3	3
4087936	37207945	5	5
4096246	4090470	6	7
4042502	4003498	5	6
4112892	4161385	1	1
4079975	4183454	4	4
4042645	4275142	3	3
4048506	4045760	4	4
4034302	4057345	3	3
4088610	4136836	9	10
4054837	134295	3	4
4080992	37209315	6	11
4042836	760197	3	5
4071689	44813671	5	7
4071048	4349674	4	4
4043025	3657331	4	6
4042504	4185916	2	2
4043195	4130173	3	3
4045658	4322475	3	3
4042836	373172	4	4
4096313	4052655	2	2
4086181	4178977	5	7
4103598	4033741	3	3
4088777	4091665	2	2
4044900	4048402	4	4
4045430	4278155	5	7
4035610	4067301	1	1
4085225	4287680	8	8
4079423	37114192	2	2
4088051	45766897	2	2
4104155	4241661	4	4
4042505	36717649	4	4
4040783	4039259	2	2
4041283	4088120	5	5
4040395	4065569	6	6
4055265	4099363	5	5
4042504	4244214	5	8
4052104	4234942	1	1
4043545	4185575	2	2
4094202	380702	2	2
4080857	762370	4	4
4043030	46270889	4	4
4103662	4308780	2	2
4093979	37311268	2	2
4053317	4113117	3	5
4115105	45768921	5	7
4091365	4109044	6	6
4038501	43021777	4	4
4043350	4266329	10	10
4074811	4098344	6	6
4050006	432587	4	4
4087859	4323711	4	4
4085225	4110746	6	9
4041283	4124219	7	7
4079975	4246514	6	8
4056787	4017625	1	1
4080992	4080537	3	5
4104340	4008935	5	6
4072499	4061923	4	4
4043350	4279312	5	5
4044012	45765549	4	5
4043016	37398884	6	6
4078416	4108694	4	4
4042491	4144666	5	6
4041283	37110492	4	4
4098179	3018960	5	5
4112892	4005967	3	5
4082135	4154760	2	2
4103988	4110569	5	6
4041284	44783252	5	6
4042836	4082768	6	8
4102117	36685978	5	5
4113998	4313917	5	5
4044900	36674526	4	5
4041263	4332016	2	5
4115260	4236624	6	7
4086181	4323777	5	6
4114307	36714726	11	12
4089214	4086876	4	5
4088927	4209126	7	7
4046263	44811982	3	3
4085870	4279713	4	5
4040395	46272761	5	5
4111898	4159276	4	4
4048506	40492276	3	3
4080992	35625722	4	8
4112892	4333292	3	7
4108616	4169564	4	4
4096246	37113601	5	6
4079975	4099092	4	5
4042345	4336919	2	2
4087949	4318701	2	2
4103327	4316748	3	3
4114307	4044434	10	10
4083815	37118119	5	6
4080992	761218	3	3
4040725	4156059	5	5
4071689	37312535	5	5
4042331	4258154	3	3
4071048	4126803	6	6
4094202	4002348	6	6
4042502	37111649	3	4
4066016	4288893	1	1
4095631	4175601	2	2
4048734	37118861	4	4
4114341	4315675	3	3
4047246	4130993	2	2
4042503	4150344	2	2
4100354	4157735	1	1
4071048	4084232	5	7
4045049	4234450	4	4
4115105	4129252	6	6
4086181	36715762	5	5
4042836	4003015	3	5
4101796	4034096	4	4
4090921	4165791	5	5
4085225	4101588	9	11
4043019	4117752	3	3
4101796	43531630	5	5
4103662	439308	2	2
4043679	4016272	4	5
4042836	437409	2	2
4042645	4339839	6	6
4091532	46269861	3	3
4046263	4017359	2	2
4042013	4139935	2	2
4046674	4039563	2	2
4041284	4039536	8	9
4115259	443747	5	6
4071689	4164092	4	4
4065161	764460	1	1
4090124	4154867	5	7
4042836	36676676	4	6
4090759	4090281	3	3
4079711	4022951	4	4
4042677	4039913	3	5
4046723	3002104	4	4
4112120	4223376	1	1
4085225	35632393	6	8
4054736	3654954	4	4
4057580	765016	4	4
4044364	4231436	3	3
4038498	4307459	4	4
4090180	4090181	3	3
4091204	4091793	3	3
4045900	4083249	4	5
4041283	36716728	6	7
4045900	3657236	6	9
4091795	4104166	1	1
4101053	4151509	2	2
4058321	4335371	2	2
4038538	35613838	3	3
4044900	4028849	3	4
4051864	4194043	4	4
4042664	4060931	3	3
4046267	43531114	5	8
4040721	4140705	3	3
4044364	4000503	4	4
4087936	4240577	5	5
4100357	45765554	7	7
4088035	44793469	3	3
4042677	4234818	3	3
4042836	4188581	4	6
4040559	4201632	2	2
4053584	4108647	3	4
4043334	4067028	3	3
4103598	4273386	3	3
4070970	37311208	1	1
4100357	45765552	5	7
4083487	4195052	1	1
4043687	4343810	1	1
4042505	4029116	5	6
4088090	45763773	2	2
4042505	40491988	6	9
4035651	37310597	2	2
4043183	4169565	5	5
4043334	4171934	3	3
4044012	4076039	6	7
4042837	4004124	4	5
4046263	3033307	3	3
4103834	37219211	5	7
4093227	36715715	4	4
4090125	42537915	5	5
4116211	4100541	2	2
4042645	4000891	5	5
4041284	4152785	5	5
4088026	4015147	1	1
4040570	4288731	3	3
4112892	4093586	3	3
4084428	4139321	8	8
4042836	44784560	5	5
4043019	4063758	2	2
4109685	4153225	1	1
4114336	198103	1	1
4095793	4129712	4	5
4085225	4133056	4	4
4043226	4106289	4	4
4083364	37118240	8	9
4037672	4082530	3	4
4111018	759933	6	6
4080412	37118789	1	1
4083646	4201011	1	1
4115105	4115144	4	8
4115105	45768855	5	7
4102288	37110277	1	1
4090786	4193049	5	8
4080271	4080272	1	1
4043030	40493016	4	5
4042326	4148898	2	2
4085870	37114592	7	8
4043334	4296387	1	1
4074287	4207816	5	5
4086302	4159081	3	3
4040395	4218286	4	6
4041284	4116890	4	4
4084428	4323170	5	10
4091375	4178963	3	3
4043019	4188478	6	8
4100357	40480701	5	5
4090125	4178050	3	3
4076620	46001071	6	6
4041284	42690619	4	4
4045049	4044543	2	3
4041283	441188	4	4
4051040	4196608	3	3
4042504	4074858	5	5
4090120	4067767	3	4
4042503	4118011	3	4
4043679	4012749	4	4
4044364	4194815	3	4
4105896	37112324	6	7
4095203	762301	4	5
4042836	3654278	3	5
4097745	134315	1	1
4039718	4304956	3	3
4041436	4144326	6	7
4093578	4215079	2	2
4114223	4210134	3	5
4043334	37311362	3	3
4093227	196345	5	5
4054426	4317013	1	1
4108616	4268270	3	3
4041261	4130184	5	6
4052689	4264002	2	2
4086687	760706	3	7
4041284	4101198	4	4
4041261	4227423	4	4
4096246	4009056	9	9
4040395	4066082	6	6
4080992	4256466	5	7
4080992	45772019	4	6
4081176	4275259	1	1
4051206	4168291	3	7
4080992	379010	2	5
4090125	4190394	6	8
4046723	36031734	4	4
4054841	4314479	3	4
4088051	45766842	2	2
4040546	37394757	4	5
4109685	37309959	3	3
4095434	42538835	1	1
4086181	36716784	6	6
4042504	4197733	3	3
4085225	4263656	12	13
4043019	4061132	4	4
4051206	4109905	5	5
4096246	4143194	9	15
4040395	4081322	6	9
4054839	4131760	3	3
4045900	4002021	6	7
4088727	4277093	2	2
4053317	4266796	5	8
4113619	44784510	4	4
4108611	4108218	4	5
4044900	4080971	4	6
4090023	37115718	3	3
4087640	37204664	8	8
4071689	4089373	4	4
4042505	44783857	4	11
4093089	37115098	6	6
4040395	4207222	4	5
4065109	4218440	1	1
4101733	4043239	2	2
4040395	4168670	5	7
4090125	4154868	5	6
4071689	315467	5	7
4042503	37208317	5	7
4101796	4188846	2	2
4040399	4059537	3	3
4096343	4336164	2	2
4114506	4240728	1	1
4086747	4253303	2	2
4041284	37018552	7	7
4042836	36712947	6	9
4108905	4103701	2	2
4040395	4048937	6	7
4038501	37204318	4	5
4033554	4254114	6	6
4035137	37396015	7	7
4090120	4284915	3	4
4058311	4060894	1	1
4115259	40482871	5	5
4103860	40759081	1	1
4040395	44811314	2	3
4104671	40762706	1	1
4083364	4193446	7	7
4051206	4127120	1	1
4052258	4024427	1	1
4040721	4100472	3	3
4048506	4205251	2	2
4041284	4116550	6	6
4040559	4068989	7	9
4042836	3654687	3	5
4073050	4296797	3	3
4110173	4115817	1	1
4054125	3661443	2	2
4088610	4111582	8	9
4086181	36712678	5	5
4074811	4287846	7	7
4042836	764797	2	2
4086181	37311816	4	5
4086268	37114530	2	2
4086687	4246463	4	5
4098111	4066030	1	1
4102560	4117720	2	2
4034438	4087837	1	1
4079526	4196715	5	5
4086202	4106357	1	1
4095793	4131007	3	4
4045900	4329703	5	8
4040559	4324402	4	5
4089214	4154297	6	6
4079711	4188081	4	4
4041284	36684848	5	5
4103531	4352907	1	1
4112892	37397484	4	7
4045900	37118389	3	4
4071689	4299440	3	3
4086197	3657662	2	2
4036803	4094033	3	3
4042836	46270111	3	5
4091980	4285303	4	4
4095800	4028632	2	2
4043350	42872945	9	9
4086181	4046092	6	6
