ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
37209199	46184775	1	1
37209199	37210989	1	1
37209200	46054336	1	1
37209200	37213649	1	1
37209199	46129260	1	1
37209200	37007154	1	1
37209200	46066286	1	1
37204303	4333474	2	2
37209200	37008696	1	1
37209200	36687636	1	1
37209199	46128764	1	1
37209199	46147381	1	1
37209200	36704639	1	1
37209199	46266843	1	1
37209199	46178368	1	1
37209199	37011188	1	1
37209200	36705328	1	1
37209199	37107364	1	1
37209200	45995327	1	1
37209199	46218176	1	1
37073682	1991084	1	1
37209200	45990243	1	1
37203927	4042930	2	2
37209200	46032583	1	1
37209199	46209191	1	1
37209200	46011605	1	1
37209199	37015035	1	1
37209200	46004575	1	1
37209199	46205185	1	1
37209199	46156762	1	1
37209199	46176986	1	1
37209199	46202537	1	1
37209199	46108803	1	1
37209199	37211760	1	1
37077830	37052452	1	1
37118586	4215632	3	7
37209200	46053127	1	1
37209200	46076509	1	1
37209199	46145720	1	1
37209200	45986077	1	1
37209200	36704096	1	1
37209199	46215748	1	1
37209199	46157272	1	1
37209199	46219922	1	1
37209200	46052995	1	1
37209199	37012673	1	1
37209199	36712224	1	1
37209200	46030509	1	1
37209199	46217875	1	1
37209199	46207358	1	1
37209199	46156355	1	1
37209200	46060917	1	1
37209199	46178458	1	1
37209200	36692329	1	1
37209200	45993585	1	1
37209200	45977617	1	1
37209200	36705930	1	1
37209199	37389920	1	1
37209199	46282758	1	1
37209199	46137494	1	1
37209199	46204864	1	1
37209199	46128621	1	1
37209200	45995506	1	1
37209199	46156690	1	1
37209199	37010610	1	1
37209200	46043377	1	1
37209199	46107994	1	1
37209199	46198225	1	1
37209200	46064496	1	1
37209199	37305962	1	1
37209199	46169818	1	1
37073682	3011009	2	2
37209200	46010477	1	1
37209199	42534282	1	1
37209200	46012489	1	1
37209200	37387875	1	1
37209199	36687504	1	1
37209200	46260829	1	1
37209199	36711645	1	1
37209200	46278257	1	1
37203929	4156651	3	3
37209200	36704720	1	1
37074275	42528680	2	2
37209200	45989388	1	1
37209199	46265640	1	1
37209199	42534612	1	1
37209200	36704092	1	1
37209199	46143938	1	1
37209200	46066402	1	1
37209200	3664136	1	1
37209200	46070469	1	1
37209199	46216889	1	1
37209199	46176465	1	1
37209200	46031308	1	1
37209199	46218900	1	1
37204304	4075336	2	2
37203929	4307300	1	1
37209199	46196443	1	1
37209200	46072269	1	1
37209199	37015144	1	1
37073682	37075358	1	1
37209199	46197924	1	1
37209199	46281510	1	1
37209200	46025852	1	1
37209200	46025093	1	1
37209200	46029028	1	1
37209200	46053212	1	1
37209200	46054115	1	1
37209199	46122933	1	1
37209200	46042103	1	1
37209199	46192238	1	1
37209199	36708543	1	1
37209199	46195002	1	1
37204830	37311850	1	1
37209199	46263992	1	1
37209199	46138662	1	1
37209199	46128602	1	1
37209200	46072320	1	1
37209199	46137832	1	1
37209199	37216356	1	1
37209200	46054197	1	1
37209200	37105095	1	1
37207455	4013775	3	3
37206233	44783578	4	6
37209200	46074503	1	1
37209200	46057443	1	1
37209200	45988901	1	1
37116719	3654865	2	2
37209200	37006092	1	1
37209199	46139491	1	1
37117763	36715856	1	1
37209200	37385949	1	1
37209200	37007797	1	1
37077460	46236727	1	1
37109238	37109161	2	2
37209199	46156102	1	1
37209200	45990639	1	1
37209199	46194735	1	1
37209199	46185179	1	1
37209200	46060768	1	1
37203929	40761714	2	2
37209199	46125851	1	1
37118667	4100702	4	4
37209199	46137962	1	1
37209199	36689892	1	1
37209199	46220708	1	1
37209200	46060702	1	1
37116489	201717	5	5
37209199	37392015	1	1
37209200	46053476	1	1
37209200	46053712	1	1
37209200	46278921	1	1
37209199	46266142	1	1
37116602	43530952	3	3
37209200	46002671	1	1
37209200	37005178	1	1
37209199	46156319	1	1
37209200	46029235	1	1
37209200	46010760	1	1
37209199	46203293	1	1
37209200	45977271	1	1
37209200	46020111	1	1
37209199	506284	1	1
37209199	37210468	1	1
37209200	46036430	1	1
37209200	46065535	1	1
37209200	46012270	1	1
37209200	46006656	1	1
37209199	37211295	1	1
37073683	40760558	3	4
37209200	46044728	1	1
37209200	46019177	1	1
37209199	46122247	1	1
37209199	46126320	1	1
37209199	46194011	1	1
37209199	46154972	1	1
37203929	4018598	4	4
37209199	46203198	1	1
37209200	45995571	1	1
37209200	46053980	1	1
37209199	36709379	1	1
37209199	37306428	1	1
37209199	46145320	1	1
37209199	37389175	1	1
37209199	37014406	1	1
37209199	46144405	1	1
37111502	3654597	1	1
37209200	46016042	1	1
37209200	45988987	1	1
37209199	46167344	1	1
37118667	4211010	6	6
37209199	46193577	1	1
37209199	37210016	1	1
37206233	73231	3	3
37209199	46266752	1	1
37209199	46131210	1	1
37209200	46066630	1	1
37209199	46161887	1	1
37209199	46137027	1	1
37209200	46060793	1	1
37209200	46025741	1	1
37071261	40767447	2	2
37209199	46194612	1	1
37071261	3024249	2	2
37209199	46199461	1	1
37110208	45757087	2	2
37209199	46213218	1	1
37209199	46205979	1	1
37209199	46265837	1	1
37209199	46208952	1	1
37209200	46074346	1	1
37204304	4239558	4	5
37209199	46263999	1	1
37209200	46260210	1	1
37209200	46051685	1	1
37209199	37106419	1	1
37209200	46004604	1	1
37209200	45995707	1	1
37209199	37210373	1	1
37209199	37388520	1	1
37209199	46123922	1	1
37209199	46220088	1	1
37074326	3009864	2	2
37209199	3665433	1	1
37209200	46024564	1	1
37209200	37104357	1	1
37209199	46194124	1	1
37209200	46280001	1	1
37209199	36691462	1	1
37209199	36708561	1	1
37209199	46129518	1	1
37209200	46002962	1	1
37209199	46208442	1	1
37209200	36706773	1	1
