ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
3045415	3045415	0	0
3046575	3046575	0	0
3046324	3046324	0	0
3046012	3046012	0	0
3042839	3042839	0	0
3043391	3043391	0	0
3043707	3043707	0	0
3043991	3043991	0	0
3046313	3046313	0	0
3023417	3023417	0	0
3028904	3028904	0	0
3029168	3029168	0	0
3029495	3029495	0	0
3043985	3043985	0	0
3030910	3030910	0	0
3044850	3044850	0	0
3029738	3029738	0	0
3030039	3030039	0	0
3029486	3029486	0	0
3003709	3003709	0	0
3044813	3044813	0	0
3044842	3044842	0	0
3045449	3045449	0	0
3045117	3045117	0	0
3002617	3002617	0	0
3045137	3045137	0	0
3029476	3029476	0	0
3046884	3046884	0	0
3046911	3046911	0	0
3047157	3047157	0	0
3047183	3047183	0	0
3001526	3001526	0	0
3046333	3046333	0	0
3046870	3046870	0	0
3042809	3042809	0	0
3028885	3028885	0	0
3021968	3021968	0	0
3028913	3028913	0	0
3029148	3029148	0	0
3033230	3033230	0	0
3029503	3029503	0	0
3029756	3029756	0	0
3029782	3029782	0	0
3026897	3026897	0	0
3030324	3030324	0	0
3030928	3030928	0	0
3044833	3044833	0	0
3005394	3005394	0	0
3030605	3030605	0	0
3029749	3029749	0	0
3029773	3029773	0	0
3030070	3030070	0	0
3029469	3029469	0	0
3029461	3029461	0	0
3000872	3000872	0	0
3047146	3047146	0	0
3030374	3030374	0	0
3003514	3003514	0	0
3045692	3045692	0	0
3045744	3045744	0	0
3046917	3046917	0	0
3047189	3047189	0	0
3002419	3002419	0	0
3043088	3043088	0	0
3043114	3043114	0	0
3042825	3042825	0	0
3045737	3045737	0	0
3045424	3045424	0	0
3046580	3046580	0	0
3046605	3046605	0	0
3046631	3046631	0	0
3046296	3046296	0	0
3046013	3046013	0	0
3042843	3042843	0	0
3043435	3043435	0	0
3043992	3043992	0	0
3046316	3046316	0	0
3028875	3028875	0	0
3029167	3029167	0	0
3029195	3029195	0	0
3029440	3029440	0	0
3033223	3033223	0	0
3030318	3030318	0	0
3030922	3030922	0	0
3030909	3030909	0	0
3030639	3030639	0	0
3030668	3030668	0	0
3044823	3044823	0	0
3029767	3029767	0	0
3030037	3030037	0	0
3006740	3006740	0	0
3030065	3030065	0	0
3030089	3030089	0	0
3046886	3046886	0	0
3016573	3016573	0	0
3044851	3044851	0	0
3044875	3044875	0	0
3030616	3030616	0	0
3045457	3045457	0	0
3045717	3045717	0	0
3046912	3046912	0	0
3047160	3047160	0	0
3046852	3046852	0	0
3001445	3001445	0	0
3045167	3045167	0	0
3046038	3046038	0	0
3020053	3020053	0	0
3046576	3046576	0	0
3046602	3046602	0	0
3046628	3046628	0	0
3046295	3046295	0	0
3042840	3042840	0	0
3043386	3043386	0	0
3035738	3035738	0	0
3043412	3043412	0	0
3043437	3043437	0	0
3043689	3043689	0	0
3043708	3043708	0	0
3046620	3046620	0	0
3036264	3036264	0	0
3046001	3046001	0	0
3028871	3028871	0	0
3028900	3028900	0	0
3028926	3028926	0	0
3029164	3029164	0	0
3043981	3043981	0	0
3030950	3030950	0	0
3030919	3030919	0	0
3030944	3030944	0	0
3036777	3036777	0	0
3030665	3030665	0	0
3029179	3029179	0	0
3028864	3028864	0	0
3029730	3029730	0	0
3029789	3029789	0	0
3030061	3030061	0	0
3030086	3030086	0	0
3030632	3030632	0	0
3030660	3030660	0	0
3044843	3044843	0	0
3013834	3013834	0	0
3045404	3045404	0	0
3030606	3030606	0	0
3014141	3014141	0	0
3047153	3047153	0	0
3047180	3047180	0	0
3013408	3013408	0	0
3045702	3045702	0	0
3045749	3045749	0	0
3046031	3046031	0	0
3046593	3046593	0	0
3046866	3046866	0	0
3043408	3043408	0	0
3043433	3043433	0	0
3046594	3046594	0	0
3046617	3046617	0	0
3046282	3046282	0	0
3046307	3046307	0	0
3045997	3045997	0	0
3028872	3028872	0	0
3028923	3028923	0	0
3043695	3043695	0	0
3020574	3020574	0	0
3030946	3030946	0	0
3029181	3029181	0	0
3029455	3029455	0	0
3028859	3028859	0	0
3029786	3029786	0	0
3030032	3030032	0	0
3030933	3030933	0	0
3030629	3030629	0	0
3044811	3044811	0	0
3044837	3044837	0	0
3045402	3045402	0	0
3030608	3030608	0	0
3029778	3029778	0	0
3029798	3029798	0	0
3030051	3030051	0	0
3046900	3046900	0	0
3009103	3009103	0	0
3047203	3047203	0	0
3045129	3045129	0	0
3045697	3045697	0	0
3016172	3016172	0	0
3045724	3045724	0	0
3045750	3045750	0	0
3027954	3027954	0	0
3047163	3047163	0	0
3047195	3047195	0	0
3016707	3016707	0	0
3046860	3046860	0	0
3042856	3042856	0	0
3043403	3043403	0	0
3043428	3043428	0	0
3017238	3017238	0	0
3045989	3045989	0	0
3043395	3043395	0	0
3043134	3043134	0	0
3030325	3030325	0	0
3029452	3029452	0	0
3015375	3015375	0	0
3030966	3030966	0	0
3030326	3030326	0	0
3008808	3008808	0	0
3044861	3044861	0	0
3029498	3029498	0	0
3017056	3017056	0	0
3030073	3030073	0	0
3046873	3046873	0	0
3046901	3046901	0	0
3047149	3047149	0	0
3044855	3044855	0	0
3045391	3045391	0	0
3017597	3017597	0	0
3030617	3030617	0	0
3045100	3045100	0	0
3045152	3045152	0	0
3045747	3045747	0	0
3018132	3018132	0	0
3046892	3046892	0	0
3046914	3046914	0	0
3047166	3047166	0	0
3043116	3043116	0	0
3046858	3046858	0	0
3013917	3013917	0	0
3045734	3045734	0	0
3046044	3046044	0	0
3046582	3046582	0	0
3046608	3046608	0	0
3004739	3004739	0	0
3046299	3046299	0	0
3046323	3046323	0	0
3043387	3043387	0	0
3043419	3043419	0	0
3007833	3007833	0	0
3043694	3043694	0	0
3046289	3046289	0	0
3046317	3046317	0	0
3028880	3028880	0	0
3028907	3028907	0	0
3033224	3033224	0	0
3043731	3043731	0	0
3030924	3030924	0	0
3030913	3030913	0	0
3033212	3033212	0	0
3029741	3029741	0	0
3029768	3029768	0	0
3030066	3030066	0	0
3030090	3030090	0	0
3024550	3024550	0	0
3029484	3029484	0	0
3044827	3044827	0	0
3044853	3044853	0	0
3030369	3030369	0	0
3045456	3045456	0	0
3045121	3045121	0	0
3045147	3045147	0	0
3045691	3045691	0	0
3030907	3030907	0	0
3046915	3046915	0	0
3047162	3047162	0	0
3004922	3004922	0	0
3045684	3045684	0	0
3045706	3045706	0	0
3045735	3045735	0	0
3045423	3045423	0	0
