ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
35626947	37385268	2	2
35626947	46063453	2	2
35626951	46196924	2	2
35626947	46062078	2	2
35626947	46072260	2	2
35626951	46108004	2	2
35626947	46052714	2	2
35626947	46065530	2	2
35626951	36708530	2	2
35626951	46126252	2	2
35626951	46282516	2	2
35626947	46042352	2	2
35626951	46212688	2	2
35626951	46108653	2	2
35626951	46219593	2	2
35626947	37006576	2	2
35626951	37308782	2	2
35626951	35617199	2	2
35626951	46123382	2	2
35626947	45998112	2	2
35626947	36690978	2	2
35626947	37005670	2	2
35626947	46038607	2	2
35626947	46012632	2	2
35626947	46055291	2	2
35624868	44782590	4	5
35626947	36707225	2	2
35626947	46280607	2	2
35626951	37210540	2	2
35626947	37006351	2	2
35626951	46198815	2	2
35626951	46156169	2	2
35627170	35612271	1	1
35626947	46071977	2	2
35624874	4095579	1	1
35626947	46046212	2	2
35626951	46122152	2	2
35626951	37392040	2	2
35626947	46039995	2	2
35626951	36708904	2	2
35626951	46092310	1	1
35626947	46073057	2	2
35624868	4033899	4	4
35626947	46007493	2	2
35626947	37385731	2	2
35632383	4349808	3	3
35626951	35620354	2	2
35626951	37212226	1	1
35626947	46278702	2	2
35626951	46218843	2	2
35626947	46025497	2	2
35626951	46177837	2	2
35626951	46187069	2	2
35626951	46207674	2	2
35615802	35614960	1	1
35626947	46067222	2	2
35626947	46041948	2	2
35626947	42688296	2	2
35626947	36704048	2	2
35626951	46095434	1	1
35626951	46205020	2	2
35626947	46004594	2	2
35626947	46025943	2	2
35626951	46207939	2	2
35626951	46157021	2	2
35626947	45994967	2	2
35626947	37009441	2	2
35626951	46205066	2	2
35626951	46103870	1	1
35624491	35623063	4	4
35626947	37210199	2	2
35626951	46177652	2	2
35626951	46124638	2	2
35626947	36705116	2	2
35626951	36711545	2	2
35626951	46145694	2	2
35626951	46203355	2	2
35626947	46071339	2	2
35626947	46046753	2	2
35626951	46214057	2	2
35626947	46063529	2	2
35626947	46018397	2	2
35626947	46012764	2	2
35626951	46154394	2	2
35626951	46212221	2	2
35626947	46075213	2	2
35626947	46072677	2	2
35627170	35629303	1	1
35626951	46148528	2	2
35626951	46199600	2	2
35626947	46071801	2	2
35626947	46258427	2	2
35626947	46053256	2	2
35626947	46259025	2	2
35626947	42533145	2	2
35626951	46184380	2	2
35626951	46165028	2	2
35626947	46059434	2	2
35632207	35632217	5	7
35626951	3664123	2	2
35626947	45998323	2	2
35626951	46156047	2	2
35626951	46267269	2	2
35626947	46040680	2	2
35626951	46186458	2	2
35626951	46265286	2	2
35626947	36689847	2	2
35626951	46189540	2	2
35626947	46036632	2	2
35626951	46218457	2	2
35626951	46162784	2	2
35626947	46059676	2	2
35626951	46174066	2	2
35626951	46188703	2	2
35626951	46140209	2	2
35626951	46140513	2	2
35626951	46202448	2	2
35626951	46198980	2	2
35626947	46018419	2	2
35626951	46162698	2	2
35626951	46149940	2	2
35626951	46131196	2	2
35626947	46003305	2	2
35626947	46070882	2	2
35626947	45995413	2	2
35626947	46066623	2	2
35626951	37388797	2	2
35626951	46163764	2	2
35626947	46047164	2	2
35626947	46010026	2	2
35626951	46265446	2	2
35624387	4230129	4	4
35626947	46001478	2	2
35626947	46005285	2	2
35626951	46193942	2	2
35626951	46266930	2	2
35626947	46034277	2	2
35626947	3665392	2	2
35626951	37107245	2	2
35626951	46187511	2	2
35626947	46044609	2	2
35626947	46043441	2	2
35626951	46157190	2	2
35626951	46164886	2	2
35626951	46282306	2	2
35626951	46153585	2	2
35626951	46213154	2	2
35626951	37305984	2	2
35626947	36694095	2	2
35626947	46061823	2	2
35626951	46143924	2	2
35626951	46199332	2	2
35626951	37211287	2	2
35626947	46067228	2	2
35626951	46167156	2	2
35626947	46260937	2	2
35615163	760342	3	3
35626951	46127059	2	2
35626947	37008588	2	2
35626951	46219855	2	2
35626951	46155622	2	2
35626951	46210886	2	2
35626947	46073886	2	2
35615056	40488397	2	2
35626947	46019822	2	2
35626951	46138009	2	2
35626947	46038597	2	2
35626951	37014057	2	2
35626951	46197372	2	2
35626951	3664836	1	1
35626951	46182631	2	2
35626947	46069942	2	2
35626951	36708597	2	2
35626947	46030975	2	2
35626947	46042072	2	2
35626951	46187710	2	2
35626951	37217941	2	2
35626947	46003340	2	2
35626951	46214132	2	2
35626947	46064537	2	2
35626951	46082350	1	1
35626947	45994927	2	2
35624387	35623070	3	3
35626947	35616851	2	2
35626947	37386126	2	2
35624383	4030675	4	4
35624387	4168351	3	3
35626947	37006832	2	2
35626951	46204684	2	2
35626947	46024769	2	2
35626951	37213789	2	2
35626951	46282654	2	2
35626947	45994885	2	2
35626947	46024592	2	2
35626951	46161766	2	2
35626947	46025417	2	2
35626947	46031356	2	2
35626951	46086695	1	1
35626951	46135061	2	2
35626947	46016040	2	2
35626947	37386490	2	2
35626947	46068064	2	2
35626947	36693191	2	2
35622827	40482403	4	4
35626951	46129001	2	2
35626951	46123753	2	2
35626951	46160793	2	2
35626947	45995748	2	2
35615125	762051	3	3
35626951	46281501	2	2
35626947	46068563	2	2
35626951	46266893	2	2
35626947	46016060	2	2
35622932	4098337	1	1
35626947	45961693	1	1
35622933	45768675	3	3
35626951	46203716	2	2
35626947	46071008	2	2
35626951	46172710	2	2
35626947	46054371	2	2
35626947	46075818	2	2
35626947	37007233	2	2
35626947	45988965	2	2
35626947	46060797	2	2
35626947	46050904	2	2
35626951	46168083	2	2
35626951	36711946	2	2
35626947	46061206	2	2
35626947	46013897	2	2
35626947	46028287	2	2
35624388	4169363	2	2
35626947	37006891	2	2
35626947	46020140	2	2
35626947	37388231	2	2
35626951	37388788	2	2
35626951	46199618	2	2
35626951	46147973	2	2
35626947	46280383	2	2
35626947	45995953	2	2
35626947	46062159	2	2
35626951	46211723	2	2
35626947	46068162	2	2
35626951	36708465	2	2
35626947	46008684	2	2
35626951	46099734	1	1
35626947	46030358	2	2
35626951	46156529	2	2
35626947	45992329	2	2
35626947	46047056	2	2
35626951	37108368	2	2
35626947	37215392	2	2
35626947	45991552	2	2
35626951	46215704	2	2
35626947	46073421	2	2
35626951	46139828	2	2
35626951	46203319	2	2
35626947	45995536	2	2
35626947	46062752	2	2
35626947	46005220	2	2
35626947	36691458	2	2
35626947	45989674	2	2
35626951	36709265	2	2
35626947	46037020	2	2
35624387	4021402	3	3
35626951	46126530	2	2
35626951	46205428	2	2
35626947	37003774	1	1
35626951	37210631	2	2
35626951	46113881	2	2
35626951	46282946	2	2
35626951	37390970	2	2
35626951	46210081	2	2
35626947	37104392	2	2
35626947	46072448	2	2
35626951	46181526	2	2
35626947	46032503	2	2
35626951	46085510	1	1
35626951	46210356	2	2
35624387	36684068	3	3
35626947	46004978	2	2
35626951	35619503	2	2
35626951	46167722	2	2
35626951	46205431	2	2
35626951	46177331	2	2
35626951	46136385	2	2
35626951	3665383	2	2
35626951	46283484	2	2
35626951	46126217	2	2
35626951	36708637	2	2
35626951	35618851	2	2
35626947	46037854	2	2
35615059	197597	3	3
35626951	46182943	2	2
35626947	36704114	2	2
35615803	35621544	1	1
35626951	46266876	2	2
35626951	36711782	2	2
35626951	46188775	2	2
35626947	45988967	2	2
35626947	37215319	2	2
35626947	46077579	2	2
35626947	46073167	2	2
35626947	46259040	2	2
35626947	46073035	2	2
35626947	45974033	1	1
35626947	46017052	2	2
35626951	37011214	2	2
35626951	42533944	2	2
35626947	37007193	2	2
35626947	46016255	2	2
35626947	37005205	2	2
35626951	37106679	2	2
35626951	46282648	2	2
35626951	46204698	2	2
35626951	46212181	2	2
35626947	46002163	2	2
35626951	46168843	2	2
35626951	37308536	2	2
35626951	46177412	2	2
35626951	46184892	2	2
35626951	46205001	2	2
35626947	45998695	2	2
35626951	46198005	2	2
35626947	45968113	1	1
35626947	45993688	2	2
35626947	46073703	2	2
35626951	46189767	2	2
35626951	46195769	2	2
35626947	46043565	2	2
35626951	46138932	2	2
35626951	46149042	2	2
35626947	46073094	2	2
35626947	46071710	2	2
35626951	46122245	2	2
35626947	46038876	2	2
35626947	46074928	2	2
35626947	46072846	2	2
35626947	46017946	2	2
35626947	46277899	2	2
35615056	4068741	1	1
35626947	37105003	2	2
35626951	46129264	2	2
35626947	46039899	2	2
35626947	46060971	2	2
35626951	46095238	1	1
35626947	45991933	2	2
35626947	46057123	2	2
35626947	46030962	2	2
35626947	36704674	2	2
35626951	46212367	2	2
35626951	46080847	1	1
35626951	46134906	2	2
35611909	46024227	1	1
35631690	46280572	2	2
35626947	46010033	2	2
35626951	46264838	2	2
35626947	46045311	2	2
35626951	46211590	2	2
35626951	46131565	2	2
35626951	46138509	2	2
35626951	46214191	2	2
35626947	37105667	2	2
35626947	45990376	2	2
35615803	35607771	1	1
35626951	46113662	2	2
35626947	46005332	2	2
35626947	46067016	2	2
35626951	46184416	2	2
35626947	46059278	2	2
35626947	37009206	2	2
35626947	46059304	2	2
35626951	46122237	2	2
35626951	37009995	1	1
35626951	37213762	2	2
35626951	37015230	2	2
35626951	46084126	1	1
35626951	46138221	2	2
35626951	37014542	2	2
35626951	46184743	2	2
35626947	46019827	2	2
35626951	46109055	2	2
35626947	46023538	2	2
35626947	46045352	2	2
35626951	37011845	2	2
35626947	46074512	2	2
35626951	46165056	2	2
35626947	37006856	2	2
35626951	37215360	2	2
35626951	46210279	2	2
35626951	46166843	2	2
35626947	45985798	2	2
35626947	45997827	2	2
35626951	37389522	2	2
35626951	46215726	2	2
35626947	36687781	2	2
35626951	46168740	2	2
35626951	36692314	2	2
35626947	46260139	2	2
35626947	46068330	2	2
35626951	46128198	2	2
35626947	46059288	2	2
35626947	46029789	2	2
35626951	46135264	2	2
35626947	46057453	2	2
35626951	46188014	2	2
35626947	46016691	2	2
35626951	46208246	2	2
35626947	46063776	2	2
35626951	46171320	2	2
35626951	46125828	2	2
35626947	46013017	2	2
35626947	46075897	2	2
35626951	46183906	2	2
35626951	46149094	2	2
35626951	36712414	2	2
35626951	46091129	1	1
35626951	37106452	2	2
35624556	4057968	2	2
35626951	46158978	2	2
35626947	46042170	2	2
35626947	46053558	2	2
35626947	46052476	2	2
35626947	37213781	2	2
35626947	3664604	2	2
35626947	37386396	2	2
35626947	45990431	2	2
35626951	46194197	2	2
35626951	46168222	2	2
35626951	3666102	2	2
35626947	46039345	2	2
35626947	46008801	2	2
35626951	35618822	2	2
35626951	46161337	2	2
35626951	46170579	2	2
35622933	4218216	6	6
35626947	46072360	2	2
35626947	46030304	2	2
35626951	37010201	2	2
35626947	46076176	2	2
35626951	46210951	2	2
35626951	37014687	2	2
35626951	46139825	2	2
35626951	46211400	2	2
35626951	46125162	2	2
35626947	37386029	2	2
35626947	46046737	2	2
35626947	46008981	2	2
35626951	46126029	2	2
35626951	46091001	1	1
35626951	46145707	2	2
35626947	46062939	2	2
35626947	45996994	2	2
35626951	3663666	2	2
35626947	46012831	2	2
35626947	46037111	2	2
35626947	42532551	2	2
35626947	46067599	2	2
35626947	46066573	2	2
35626947	37006142	2	2
35626947	46075872	2	2
35626951	46123694	2	2
35626947	36692800	2	2
35624488	4273229	3	3
35626951	46212154	2	2
35626947	46008203	2	2
35626951	46209223	2	2
35626947	46036573	2	2
35626947	46048391	2	2
35626951	36708610	2	2
35626951	3663839	2	2
35626947	46044242	2	2
35626951	46190767	2	2
35626947	46033122	2	2
35626951	46205029	2	2
35626951	46082770	1	1
35626951	46213811	2	2
35626947	35608285	2	2
35626951	46199874	2	2
35626947	46280207	2	2
35626951	46194006	2	2
35626951	35620524	2	2
35626947	45989678	2	2
35626947	46010834	2	2
35626951	46185461	2	2
35624387	4308887	2	2
35626947	46072734	2	2
35626947	3666872	2	2
35626947	46030387	2	2
35626951	46213697	2	2
35626951	46138637	2	2
35626947	46050975	2	2
35626951	46204360	2	2
35626951	46177523	2	2
35626947	46045637	2	2
35626947	46065486	2	2
35626951	37389798	2	2
35626951	3664622	2	2
35626947	46024678	2	2
35626951	46138138	2	2
35626951	37013836	2	2
35626951	46213757	2	2
35626947	46069347	2	2
35626947	46054334	2	2
35626951	46211061	2	2
35626951	46156905	2	2
35626951	46220821	2	2
35632164	4271448	8	8
35626947	46077201	2	2
35626947	46260392	2	2
35626947	46040674	2	2
35626951	46167748	2	2
35626951	37011969	2	2
35626947	46071419	2	2
35626947	46073478	2	2
35626951	37388659	2	2
35626947	46077002	2	2
35626947	46051030	2	2
35626951	506258	2	2
35626947	46063209	2	2
35626951	46153274	2	2
35626947	46061583	2	2
35626947	45990676	2	2
35626951	46130286	2	2
35626947	46011113	2	2
35626947	46055420	2	2
35626947	36706784	2	2
35626951	37390670	2	2
35626951	46160473	2	2
35626951	46218022	2	2
35626951	37308075	1	1
35626951	46198879	2	2
35626951	46204027	2	2
35626947	46020217	2	2
35626947	45988970	2	2
35626951	46202529	2	2
35626947	46049724	2	2
35626947	36692889	2	2
35626947	45989261	2	2
35626947	3663341	2	2
35626951	46184000	2	2
35626951	46219876	2	2
35626947	46280311	2	2
35626947	46068221	2	2
35626947	37386953	2	2
35632164	4176204	5	5
35626947	45993409	2	2
35626947	46046435	2	2
35626947	45978047	2	2
35626951	46185453	2	2
35626951	36694824	2	2
35626947	37009069	2	2
35626947	46029727	2	2
35626951	46203694	2	2
35626951	46190700	2	2
35626951	46215558	2	2
35626951	37389280	2	2
35626951	3665649	2	2
35626951	46126038	2	2
35626951	46196395	2	2
35626947	46052231	2	2
35626947	46060859	2	2
35626951	46264408	2	2
35626951	46186514	2	2
35626951	46145761	2	2
35626951	42534544	2	2
35626951	37013789	2	2
35631690	45977568	2	2
35626947	46003137	2	2
35626951	46125133	2	2
35626947	46023117	2	2
35626947	46064881	2	2
35626951	46171876	2	2
