ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4247371	36686161	4	8
4216788	4299198	4	6
4254477	42538685	3	3
4185206	4197801	6	7
4242893	4157087	5	8
4205215	4203978	3	3
4199473	4099061	10	14
4217846	4238053	4	4
4219381	80861	3	4
4188980	4018547	7	7
4199158	4091651	8	13
4222144	4349656	4	5
4240528	4087341	7	7
4203558	4204791	8	8
4189705	4139839	5	6
4217846	4023824	3	3
4199158	4093383	5	11
4256622	4352125	4	6
4186554	4200313	3	3
4217846	4179825	6	12
4188980	4218699	7	7
4223657	4047830	1	1
4241398	4277346	7	7
4189334	4029171	1	1
4199158	4293169	9	19
4190005	4144662	7	11
4227253	3655347	3	5
4247370	4099612	4	8
4200521	4006304	2	2
4233946	4063993	3	4
4209977	4285045	6	9
4233086	4250511	1	1
4265717	44807790	6	7
4259632	4228685	8	8
4190005	4281905	12	20
4190005	4145465	12	17
4246879	3005951	1	1
4190496	4333761	5	8
4263904	4219585	1	1
4185503	4313922	6	6
4241110	434859	1	1
4241403	37117559	9	15
4185075	45957113	2	2
4239747	4224774	4	4
4215595	45758334	6	6
4215595	45773328	1	1
4233946	4333974	5	6
4208811	36714763	15	16
4256244	4080268	6	6
4185115	4147525	3	6
4189705	37118087	2	2
4193450	37114865	10	12
4208059	4175800	2	2
4216293	40486650	2	3
4247371	765310	4	6
4259632	4154592	5	5
4195683	44791684	4	4
4214033	37219159	6	10
4222559	4024461	4	4
4230174	4225864	1	1
4232345	4048734	7	7
4247371	4240910	5	6
4194839	4245354	2	2
4242205	4240039	1	1
4212577	4122756	5	5
4241317	4125747	2	2
4199013	4275422	6	6
4211652	4261939	4	4
4247371	436986	4	5
4214187	4024272	3	3
4213162	4090696	4	10
4259632	37018906	5	5
4217846	4020648	8	8
4199158	4278911	7	22
4260918	4314343	4	5
4214799	37119206	6	6
4210457	4075879	2	2
4206591	4243126	5	9
4189705	4094525	2	2
4209977	4281768	11	12
4259632	4133821	5	5
4185503	36717587	6	7
4210595	4270626	4	5
4247371	4129248	5	8
4199158	4118482	2	5
4232106	4314196	5	5
4225092	4048711	1	1
4199158	4203192	6	6
4240672	4172229	6	7
4217846	4102059	6	7
4266364	4237300	3	4
4234873	4081522	4	4
4212577	4183997	5	7
4201705	37017545	2	2
4191382	4133067	7	14
4265695	4269300	2	2
4221994	4297996	2	2
