ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
45763613	4053593	2	2
432795	4302740	3	5
253549	4224176	3	3
45765685	42535479	3	3
376337	4054869	5	5
619743	37312003	4	4
45765623	36687017	4	4
432795	4310360	4	4
442562	4175564	3	8
201618	606147	4	4
45766657	3667285	4	4
45772686	37209136	2	2
45766714	46271529	2	2
45759243	35613571	2	2
443258	4221981	6	9
75053	436818	5	5
376208	4058956	4	6
192438	606200	5	6
45763304	3661555	1	1
73553	607177	4	5
620053	4159263	8	9
45769458	4126099	1	1
443403	604979	2	2
432795	4035417	4	6
440508	604946	7	8
376337	608182	7	7
45767702	45764651	1	1
45768725	4245856	3	3
432795	37208071	4	7
432250	4256894	4	8
45771513	45758910	2	2
45766657	37117661	4	4
432795	43530728	3	5
605931	45764302	3	3
45768361	45773310	1	1
432795	4278250	2	2
443916	36716158	2	6
443784	605282	4	7
133468	37309899	5	8
432795	4152478	4	7
45772822	45760761	1	1
434231	40490913	3	3
619743	4010371	4	4
443916	44783569	2	3
194526	4054770	3	4
432250	36715973	4	6
432795	4174369	4	7
606682	4142100	4	4
609173	601573	1	1
320136	604945	5	5
607856	4308863	4	4
45765522	37109497	1	1
45767930	45758842	1	1
440508	35624207	3	6
45768719	4301422	3	3
442562	4157648	3	5
138239	4013323	7	8
81454	765120	2	4
194526	4244374	3	5
73571	760663	3	3
45757060	37309646	1	1
607856	36684728	2	2
45768367	45759826	1	1
606481	4197834	3	5
45771096	35622377	3	3
45768360	45759176	1	1
45757698	36684708	4	4
619743	37310211	4	9
45766714	4256470	3	3
45768179	45761401	1	1
376125	601994	2	2
444094	439322	7	7
442560	4012436	3	3
45769144	45763218	2	2
432250	4248810	2	4
45772843	45765365	4	4
432795	37110625	2	2
432795	4153397	6	10
45766714	4292532	3	3
45767775	45761159	2	2
45768165	45763285	1	1
602146	4189189	4	4
432250	40491891	5	8
432795	760462	8	12
75053	433039	5	6
432250	4042562	4	6
432795	73361	3	6
432795	4173698	4	6
435244	36716192	2	5
432795	4096332	3	6
194526	606229	3	3
45766159	45767004	2	2
45757688	442777	1	1
376337	4305274	4	4
45770454	45770462	1	1
194394	35610576	3	3
45770490	44812728	3	3
432795	4083964	1	1
45757650	36676834	1	1
73553	4053829	3	5
45768092	35614232	4	4
45766714	4270872	2	3
45771370	4195824	4	4
45766714	4084823	2	2
45767823	45772807	1	1
45770973	45758163	2	2
432795	4319280	2	4
620053	4300770	7	10
440984	4334104	1	1
45771096	36676629	3	3
432545	4128397	3	5
45766714	4299978	2	2
45768111	45764612	1	1
45768386	37017630	1	1
432795	37309974	3	8
45767721	45762211	2	2
442562	4174179	3	7
45771272	44812764	2	2
133468	760731	4	6
45763613	4342656	3	3
45766714	4031137	2	2
45770357	36685288	1	1
138239	602288	4	6
435244	37110836	2	9
194526	40629958	4	5
138239	4244180	5	6
435244	36717325	2	4
45773541	765341	2	2
194526	4312122	5	5
619742	4018510	3	3
45765737	4185006	1	1
133468	608828	4	4
132706	36717560	2	3
45766714	4066471	4	4
437158	4156175	3	3
432795	4156297	3	3
443916	36714383	2	3
45769144	45762276	2	2
133468	36686170	4	5
45767720	45760779	1	1
608233	3000844	2	2
45768719	4297931	3	3
432795	4299815	4	5
432795	43530699	6	8
441712	3662176	4	5
201093	3572003	5	5
432250	4182586	2	7
45765623	762203	2	2
193460	4010232	5	6
601837	4354056	4	4
45769458	42537015	1	1
45766060	4329023	2	2
45768425	45758067	1	1
619873	763401	1	1
443784	42535096	6	6
432250	4229422	3	5
45768093	35614255	3	3
376208	4299421	8	9
376208	618778	5	8
138239	4153138	5	6
