ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
318459	4259490	2	2
28083	45769022	2	2
193460	40480275	4	5
440371	4305873	5	5
193460	4119468	5	6
253549	4301524	4	4
138239	435659	5	8
443883	4009042	2	2
74250	37309909	2	2
432250	4145477	4	7
439658	4198832	4	4
435244	4099077	6	8
136610	4099746	3	3
435739	42709904	1	1
376337	4218493	5	5
376337	4242834	3	5
434153	37111436	4	5
436583	4178908	1	1
256622	40481431	1	1
439658	199891	2	4
138239	37310676	4	5
439658	443873	1	1
77987	44805729	4	4
376208	4024704	2	3
72986	37309804	4	4
435244	4099994	5	6
376337	4056893	4	7
435244	4245327	3	6
136610	4083328	2	2
133468	765894	6	6
437165	442810	3	3
432532	440903	4	6
443883	4195495	3	3
317510	4079683	4	4
434153	36717093	5	6
376337	4264766	5	5
77030	4023741	3	4
193460	436249	5	7
201618	4083325	1	1
440508	35608091	4	4
195314	4128056	2	2
437460	4029577	2	3
133468	36687057	4	5
135615	4033788	2	2
376337	45765391	6	7
432725	36676720	4	4
378416	37109645	3	4
138239	4092737	2	2
257907	439853	3	3
138239	37209107	7	12
444131	4055597	2	2
133468	4094654	4	7
443916	4109022	4	5
444090	80232	4	5
376208	37208181	4	4
432250	36685414	4	4
194995	762661	3	3
443258	4243585	5	7
253506	46269713	4	6
141124	40486057	5	6
133468	760059	6	9
443784	4241473	5	6
73553	37309829	2	3
141608	37204079	1	1
440377	37206935	5	5
376337	379008	3	4
434489	37019119	2	2
198623	4038602	3	3
376208	42538641	4	8
377885	4079325	4	4
376337	4194827	4	5
196158	4172846	3	4
440371	4216510	3	3
443258	4314958	3	3
141124	40487548	4	4
376208	762191	3	5
73553	3655814	3	5
75354	4001987	4	4
138239	37207786	5	7
440508	4109022	4	4
440508	4232833	4	5
376208	4224631	7	7
434899	4049575	1	1
437515	4305324	1	1
376208	36684674	4	4
435188	436342	2	2
75909	45766392	2	2
378143	36716016	2	2
376208	4296450	4	9
132344	4242673	5	5
193460	36686969	2	5
432250	4233621	2	4
443784	4108874	5	8
253549	761301	6	6
376208	4080607	6	6
436007	4297505	3	3
437428	29979	1	1
201093	37398947	3	3
138239	4003305	3	4
381732	4062230	2	4
435875	4183977	3	3
378416	761548	4	4
432532	4313544	5	5
433435	4243882	3	3
376208	4067324	6	7
376125	3656860	2	2
432545	4111093	5	6
434219	4084635	1	1
75909	4028087	2	2
440508	4231453	4	4
440508	36674921	5	5
435244	4069592	5	5
436209	4015634	3	3
138239	4031151	3	4
444090	36686247	4	4
444243	434017	2	2
442352	4009649	1	1
253549	4084923	4	4
192438	36717228	6	6
432250	4298975	2	3
443916	4311397	8	8
433524	440448	1	1
432532	439511	6	6
435432	4098991	2	2
440358	36713368	1	1
376208	45771393	4	5
136610	4148914	2	2
376337	37110468	6	6
75053	4154098	3	5
443258	45768900	7	9
138239	37118646	4	8
439777	4130067	4	5
138239	379012	3	3
201618	4152372	3	3
133303	35624199	5	5
81939	4115191	2	2
197331	4128530	2	2
443916	4144779	3	3
72618	4161246	3	3
439143	44784466	1	1
376337	42873042	6	6
135526	36715729	4	4
435244	4306463	4	6
435244	4209546	6	10
135526	4332369	2	3
375239	45765477	1	1
193460	760947	4	7
443441	4032509	3	3
193460	442276	3	5
75053	4146461	4	5
194526	37116603	4	6
376337	4174218	3	3
443285	4012550	2	2
138239	4079842	4	6
133468	44784356	4	5
507604	507607	1	1
435459	259852	1	1
80767	4131014	2	2
197320	37395519	4	4
201891	4241414	2	2
442013	434811	4	4
133280	35622259	1	1
443784	4208222	4	5
77647	37209298	2	2
507778	506934	2	2
436134	3656870	2	2
197506	4092079	4	4
443356	440554	6	6
133468	37396503	3	3
432250	3654893	4	4
440508	4062247	5	7
440059	35624116	1	1
444118	4152695	3	5
320136	260936	4	6
138239	45763835	4	6
443356	762245	3	3
138239	4115196	7	8
443419	37110627	1	1
75053	760675	3	4
138239	76034	3	3
435790	4055357	1	1
435244	4214761	5	5
440409	36684733	4	4
375504	37110469	2	2
440508	36715425	4	4
193460	37109887	4	6
201093	4035179	5	5
194995	762777	1	1
441545	4216772	1	1
433933	4238829	2	2
437456	4156788	2	2
436673	435218	1	1
133468	37119224	3	5
138239	132617	2	2
432725	4082359	5	7
437461	45771318	2	2
440508	442056	5	5
432532	4054025	4	4
75909	81707	7	7
193460	80571	4	5
136779	765341	7	8
81454	45766920	4	4
443784	35615024	5	7
434225	40490913	1	1
193460	4246559	3	4
440508	4110098	4	4
443784	764101	5	8
138239	4271643	3	3
376208	136497	3	3
443916	4241463	4	6
376337	4309153	3	3
133468	37208066	4	6
141253	4275410	3	3
435244	37204505	4	6
201618	765406	4	4
375239	37116958	4	4
132344	4324848	2	2
193252	4057822	3	3
377270	37109996	3	3
31602	4055267	3	3
432795	36686191	5	9
138239	37310157	9	11
138239	760953	6	9
432532	4072929	4	4
193460	45763809	5	5
374313	4317564	2	2
313761	4335591	2	2
440371	36687116	4	4
442019	4204038	3	3
133303	4174141	4	4
377280	4318693	1	1
75053	4008209	4	5
440508	4049226	4	9
443360	4114212	4	4
192438	4137771	2	2
432851	318096	2	2
438777	4141491	2	2
197331	4330644	3	3
193460	4033353	1	1
197751	37309794	3	3
433716	37016122	1	1
440700	37204803	1	1
134118	4293699	2	2
442013	37309878	5	6
440409	436129	2	2
432250	4174196	6	6
138239	4003463	5	6
195901	4001963	1	1
443916	4195318	2	4
435506	40593800	1	1
444131	760283	5	5
433967	438362	2	2
201238	4198275	2	2
433951	4311226	1	1
80809	4114441	3	3
442562	4188028	4	4
133468	762012	5	6
134118	4301028	3	3
433981	4097262	2	2
141375	4191949	1	1
133468	4323778	5	5
432725	4301402	6	6
138239	45763816	6	9
443935	4161226	3	3
440508	4302108	5	5
444118	44806381	2	2
444209	4295618	4	4
133468	4242661	3	3
440508	35625845	6	7
440508	4113446	8	9
440371	4295182	6	6
432532	4313959	4	4
440508	4205583	2	5
443916	37118979	3	6
74392	4185648	3	4
133468	77355	3	3
73553	37110373	5	5
133303	438794	2	4
376208	4323287	2	6
73553	4012289	5	9
133468	4300160	6	7
138239	4247469	4	4
444204	4314197	4	6
372604	4196433	3	3
433967	4288611	4	5
138667	40490331	1	1
435506	4242495	3	5
378143	375185	2	4
442562	4310233	3	4
376208	4324953	4	5
136779	37116302	3	3
141124	4244027	5	5
376337	436090	5	6
193460	37310100	5	6
138239	37110649	7	8
377280	4120320	3	3
138239	36685846	3	3
443532	4313959	2	2
376208	4033804	4	5
376208	3661901	6	6
376337	4286418	5	5
442575	4049570	3	3
440418	3654273	1	1
193460	761821	4	7
376208	4291294	3	4
255841	258780	1	1
376337	42535447	5	5
432250	4232168	5	5
72404	73841	1	1
75053	765296	5	8
443883	4121464	6	6
31821	4240589	3	3
75620	4133014	3	5
193460	4115994	5	6
80494	37399301	1	1
376208	435478	6	8
79069	193807	2	2
439777	4147600	3	3
432250	4082056	4	7
443784	4105620	3	3
435244	4245800	4	8
442562	4048838	2	2
435506	4301535	4	6
437456	4156895	3	3
435188	3655652	3	3
443258	4212189	2	2
440508	4029958	5	6
376337	37204179	4	4
257293	4303730	2	2
443357	4016122	2	2
435244	45773171	3	4
433208	40479606	2	2
