concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
19164849	Sphingomonas zeae	Observation	MeSH	Suppl Concept		C000639803	20230501	20991231	
19164850	Sphingomonas yunnanensis	Observation	MeSH	Suppl Concept		C000639804	20230501	20991231	
19164851	Sphingomonas yantingensis	Observation	MeSH	Suppl Concept		C000639805	20230501	20991231	
19164852	Sphingomonas yabuuchiae	Observation	MeSH	Suppl Concept		C000639806	20230501	20991231	
19164853	Sphingomonas xinjiangensis	Observation	MeSH	Suppl Concept		C000639807	20230501	20991231	
19164854	Sphingomonas wittichii	Observation	MeSH	Suppl Concept		C000639808	20230501	20991231	
19164855	Sphingomonas vulcanisoli	Observation	MeSH	Suppl Concept		C000639809	20230501	20991231	
19164856	Sphingomonas ursincola	Observation	MeSH	Suppl Concept		C000639810	20230501	20991231	
19164857	Sphingomonas turrisvirgatae	Observation	MeSH	Suppl Concept		C000639811	20230501	20991231	
19164858	Sphingomonas trueperi	Observation	MeSH	Suppl Concept		C000639812	20230501	20991231	
19164859	Sphingomonas taxi	Observation	MeSH	Suppl Concept		C000639813	20230501	20991231	
19164860	Sphingomonas tabacisoli	Observation	MeSH	Suppl Concept		C000639814	20230501	20991231	
19164861	Sphingomonas swuensis	Observation	MeSH	Suppl Concept		C000639815	20230501	20991231	
19164862	Sphingomonas starnbergensis	Observation	MeSH	Suppl Concept		C000639816	20230501	20991231	
19164863	Sphingomonas spermidinifaciens	Observation	MeSH	Suppl Concept		C000639817	20230501	20991231	
19164864	Sphingomonas soli	Observation	MeSH	Suppl Concept		C000639818	20230501	20991231	
19164865	Sphingomonas silvisoli	Observation	MeSH	Suppl Concept		C000639819	20230501	20991231	
19164866	Sphingomonas sediminicola	Observation	MeSH	Suppl Concept		C000639820	20230501	20991231	
19164867	Sphingomonas sanxanigenens	Observation	MeSH	Suppl Concept		C000639821	20230501	20991231	
19164868	Sphingomonas sanguinis	Observation	MeSH	Suppl Concept		C000639822	20230501	20991231	
19164869	Sphingomonas rubra	Observation	MeSH	Suppl Concept		C000639823	20230501	20991231	
19164870	Sphingomonas roseiflava	Observation	MeSH	Suppl Concept		C000639824	20230501	20991231	
19164871	Sphingomonas rosea	Observation	MeSH	Suppl Concept		C000639825	20230501	20991231	
19164872	Sphingomonas rhizophila	Observation	MeSH	Suppl Concept		C000639826	20230501	20991231	
19164873	Sphingomonas rhizogenes	Observation	MeSH	Suppl Concept		C000639827	20230501	20991231	
19164874	Sphingomonas qilianensis	Observation	MeSH	Suppl Concept		C000639828	20230501	20991231	
19164875	Sphingomonas psychrolutea	Observation	MeSH	Suppl Concept		C000639829	20230501	20991231	
19164876	Sphingomonas pseudosanguinis	Observation	MeSH	Suppl Concept		C000639830	20230501	20991231	
19164877	Sphingomonas pruni	Observation	MeSH	Suppl Concept		C000639831	20230501	20991231	
19164878	Sphingomonas prati	Observation	MeSH	Suppl Concept		C000639832	20230501	20991231	
19164879	Sphingomonas polyaromaticivorans	Observation	MeSH	Suppl Concept		C000639833	20230501	20991231	
19164880	Sphingomonas pokkalii	Observation	MeSH	Suppl Concept		C000639834	20230501	20991231	
19164881	Sphingomonas pituitosa	Observation	MeSH	Suppl Concept		C000639835	20230501	20991231	
19164882	Sphingomonas piscinae	Observation	MeSH	Suppl Concept		C000639836	20230501	20991231	
19164883	Sphingomonas phyllosphaerae	Observation	MeSH	Suppl Concept		C000639837	20230501	20991231	
19164884	Sphingomonas paucimobilis	Observation	MeSH	Suppl Concept		C000639838	20230501	20991231	
19164885	Sphingomonas parvus	Observation	MeSH	Suppl Concept		C000639839	20230501	20991231	
19164886	Sphingomonas parapaucimobilis	Observation	MeSH	Suppl Concept		C000639840	20230501	20991231	
19164887	Sphingomonas panni	Observation	MeSH	Suppl Concept		C000639841	20230501	20991231	
19164888	Sphingomonas panaciterrae	Observation	MeSH	Suppl Concept		C000639842	20230501	20991231	
19164889	Sphingomonas panacis	Observation	MeSH	Suppl Concept		C000639843	20230501	20991231	
19164890	Sphingomonas palustris	Observation	MeSH	Suppl Concept		C000639844	20230501	20991231	
19164891	Sphingomonas oryziterrae	Observation	MeSH	Suppl Concept		C000639845	20230501	20991231	
19164892	Sphingomonas oligophenolica	Observation	MeSH	Suppl Concept		C000639846	20230501	20991231	
19164893	Sphingomonas oligoaromativorans	Observation	MeSH	Suppl Concept		C000639847	20230501	20991231	
19164894	Sphingomonas oleivorans	Observation	MeSH	Suppl Concept		C000639848	20230501	20991231	
19164895	Sphingomonas olei	Observation	MeSH	Suppl Concept		C000639849	20230501	20991231	
19164896	Sphingomonas naphthae	Observation	MeSH	Suppl Concept		C000639850	20230501	20991231	
19164897	Sphingomonas naasensis	Observation	MeSH	Suppl Concept		C000639851	20230501	20991231	
19164898	Sphingomonas mucosissima	Observation	MeSH	Suppl Concept		C000639852	20230501	20991231	
19164899	Sphingomonas morindae	Observation	MeSH	Suppl Concept		C000639853	20230501	20991231	
19164900	Sphingomonas montana	Observation	MeSH	Suppl Concept		C000639854	20230501	20991231	
19164901	Sphingomonas molluscorum	Observation	MeSH	Suppl Concept		C000639855	20230501	20991231	
19164902	Sphingomonas metalli	Observation	MeSH	Suppl Concept		C000639856	20230501	20991231	
19164903	Sphingomonas melonis	Observation	MeSH	Suppl Concept		C000639857	20230501	20991231	
19164904	Sphingomonas mathurensis	Observation	MeSH	Suppl Concept		C000639858	20230501	20991231	
19164905	Sphingomonas mali	Observation	MeSH	Suppl Concept		C000639859	20230501	20991231	
19164906	Sphingomonas lutea	Observation	MeSH	Suppl Concept		C000639860	20230501	20991231	
19164907	Sphingomonas limnosediminicola	Observation	MeSH	Suppl Concept		C000639861	20230501	20991231	
19164908	Sphingomonas leidyi	Observation	MeSH	Suppl Concept		C000639862	20230501	20991231	
19164909	Sphingomonas laterariae	Observation	MeSH	Suppl Concept		C000639863	20230501	20991231	
19164910	Sphingomonas lacus	Observation	MeSH	Suppl Concept		C000639864	20230501	20991231	
19164911	Sphingomonas kyungheensis	Observation	MeSH	Suppl Concept		C000639865	20230501	20991231	
19164912	Sphingomonas kyeonggiensis	Observation	MeSH	Suppl Concept		C000639866	20230501	20991231	
19164913	Sphingomonas kwangyangensis	Observation	MeSH	Suppl Concept		C000639867	20230501	20991231	
19164914	Rhodococcus kunmingensis	Observation	MeSH	Suppl Concept		C000639868	20230501	20991231	
19164915	Rhodococcus kroppenstedtii	Observation	MeSH	Suppl Concept		C000639869	20230501	20991231	
19164916	Rhodococcus kronopolitis	Observation	MeSH	Suppl Concept		C000639870	20230501	20991231	
19164917	Rhodococcus koreensis	Observation	MeSH	Suppl Concept		C000639871	20230501	20991231	
19164918	Rhodococcus jostii	Observation	MeSH	Suppl Concept		C000639872	20230501	20991231	
19164919	Rhodococcus indicum	Observation	MeSH	Suppl Concept		C000639873	20230501	20991231	
19164920	Rhodococcus humicola	Observation	MeSH	Suppl Concept		C000639875	20230501	20991231	
19164921	Rhodococcus hoagii	Observation	MeSH	Suppl Concept		C000639876	20230501	20991231	
19164922	Rhodococcus gordoniae	Observation	MeSH	Suppl Concept		C000639877	20230501	20991231	
19164923	Rhodococcus globerulus	Observation	MeSH	Suppl Concept		C000639878	20230501	20991231	
19164924	Rhodococcus gannanensis	Observation	MeSH	Suppl Concept		C000639879	20230501	20991231	
19164925	Rhodococcus fascians	Observation	MeSH	Suppl Concept		C000639880	20230501	20991231	
19164926	Rhodococcus erythropolis	Observation	MeSH	Suppl Concept		C000639881	20230501	20991231	
19164927	Rhodococcus electrodiphilus	Observation	MeSH	Suppl Concept		C000639883	20230501	20991231	
19164928	Rhodococcus defluvii	Observation	MeSH	Suppl Concept		C000639885	20230501	20991231	
19164929	Rhodococcus corynebacterioides	Observation	MeSH	Suppl Concept		C000639886	20230501	20991231	
19164930	Rhodococcus coprophilus	Observation	MeSH	Suppl Concept		C000639887	20230501	20991231	
19164931	Rhodococcus cercidiphylli	Observation	MeSH	Suppl Concept		C000639888	20230501	20991231	
19164932	Rhodococcus cerastii	Observation	MeSH	Suppl Concept		C000639889	20230501	20991231	
19164933	Rhodococcus canchipurensis	Observation	MeSH	Suppl Concept		C000639890	20230501	20991231	
19164934	Rhodococcus boritolerans	Observation	MeSH	Suppl Concept		C000639891	20230501	20991231	
19164935	Rhodococcus baikonurensis	Observation	MeSH	Suppl Concept		C000639893	20230501	20991231	
19164936	Rhodococcus australis	Observation	MeSH	Suppl Concept		C000639894	20230501	20991231	
19164937	Rhodococcus artemisiae	Observation	MeSH	Suppl Concept		C000639895	20230501	20991231	
19164938	Rhodococcus antrifimi	Observation	MeSH	Suppl Concept		C000639896	20230501	20991231	
19164939	Rhodococcus agglutinans	Observation	MeSH	Suppl Concept		C000639897	20230501	20991231	
19164940	Rhodococcus aetherivorans	Observation	MeSH	Suppl Concept		C000639898	20230501	20991231	
