concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
41966531	Vinzelles	Geography	OSM	8th level	S	1205474	19700101	20991231	
41942868	Gancourt-Saint-Étienne	Geography	OSM	8th level	S	1205479	19700101	20991231	
41967380	Beaulieu-sur-Dordogne	Geography	OSM	9th level	S	120551	19700101	20991231	
41933801	Beaumont	Geography	OSM	8th level	S	120552	19700101	20991231	
41934562	Beynat	Geography	OSM	8th level	S	120554	19700101	20991231	
41934577	Beyssac	Geography	OSM	8th level	S	120555	19700101	20991231	
41934665	Bilhac	Geography	OSM	8th level	S	120556	19700101	20991231	
41931378	Brive-la-Gaillarde	Geography	OSM	8th level	S	120557	19700101	20991231	
41967575	Brivezac	Geography	OSM	9th level	S	120558	19700101	20991231	
41945291	Kœnigsmacker	Geography	OSM	8th level	S	120567	19700101	20991231	
41965390	Verfeil	Geography	OSM	8th level	S	120576	19700101	20991231	
41946607	Laning	Geography	OSM	8th level	S	120578	19700101	20991231	
41947083	Launstroff	Geography	OSM	8th level	S	120580	19700101	20991231	
41939715	Cros	Geography	OSM	8th level	S	120584	19700101	20991231	
41933165	Bagnols	Geography	OSM	8th level	S	120585	19700101	20991231	
41946861	Larodde	Geography	OSM	8th level	S	120586	19700101	20991231	
41950890	Messeix	Geography	OSM	8th level	S	120595	19700101	20991231	
41962135	Savennes	Geography	OSM	8th level	S	120596	19700101	20991231	
41963399	Tauves	Geography	OSM	8th level	S	120597	19700101	20991231	
41962822	Singles	Geography	OSM	8th level	S	120598	19700101	20991231	
41940000	Dampierre-en-Bray	Geography	OSM	8th level	S	1206007	19700101	20991231	
41947287	Le Ban-Saint-Martin	Geography	OSM	8th level	S	120604	19700101	20991231	
41950406	Maussac	Geography	OSM	8th level	S	1206076	19700101	20991231	
41958801	Saint-Germain-près-Herment	Geography	OSM	8th level	S	120613	19700101	20991231	
41935452	Bourg-Lastic	Geography	OSM	8th level	S	120614	19700101	20991231	
41953833	Ormoy-la-Rivière	Geography	OSM	8th level	S	1206160	19700101	20991231	
41937185	Chabrignac	Geography	OSM	8th level	S	120632	19700101	20991231	
41943266	Gommecourt	Geography	OSM	8th level	S	1206387	19700101	20991231	
41961803	Sapignies	Geography	OSM	8th level	S	1206388	19700101	20991231	
41961961	Saulchoy	Geography	OSM	8th level	S	1206394	19700101	20991231	
41960718	Saint-Rémy-au-Bois	Geography	OSM	8th level	S	1206399	19700101	20991231	
41935239	Boubers-lès-Hesmond	Geography	OSM	8th level	S	1206400	19700101	20991231	
41965302	Vendin-le-Vieil	Geography	OSM	8th level	S	1206406	19700101	20991231	
41961597	Sallaumines	Geography	OSM	8th level	S	1206408	19700101	20991231	
41957217	Sains-en-Gohelle	Geography	OSM	8th level	S	1206419	19700101	20991231	
41963061	Souchez	Geography	OSM	8th level	S	1206420	19700101	20991231	
41966228	Villers-Châtel	Geography	OSM	8th level	S	1206421	19700101	20991231	
41958528	Saint-Floris	Geography	OSM	8th level	S	1206426	19700101	20991231	
41965718	Vieille-Chapelle	Geography	OSM	8th level	S	1206427	19700101	20991231	
41937298	Chamboulive	Geography	OSM	8th level	S	120647	19700101	20991231	
41956127	Rebreuve-Ranchicourt	Geography	OSM	8th level	S	1206478	19700101	20991231	
41956303	Renty	Geography	OSM	8th level	S	1206482	19700101	20991231	
41955968	Radinghem	Geography	OSM	8th level	S	1206488	19700101	20991231	
41937348	Chameyrat	Geography	OSM	8th level	S	120650	19700101	20991231	
41956008	Ramecourt	Geography	OSM	8th level	S	1206525	19700101	20991231	
41956140	Récourt	Geography	OSM	8th level	S	1206528	19700101	20991231	
41956215	Rely	Geography	OSM	8th level	S	1206529	19700101	20991231	
41937529	Chanac-les-Mines	Geography	OSM	8th level	S	120654	19700101	20991231	
41937564	Chanteix	Geography	OSM	8th level	S	120656	19700101	20991231	
41956269	Rémy	Geography	OSM	8th level	S	1206567	19700101	20991231	
41956429	Riencourt-lès-Bapaume	Geography	OSM	8th level	S	1206568	19700101	20991231	
41938178	Chenailler-Mascheix	Geography	OSM	8th level	S	120657	19700101	20991231	
41956434	Riencourt-lès-Cagnicourt	Geography	OSM	8th level	S	1206570	19700101	20991231	
41956505	Rimboval	Geography	OSM	8th level	S	1206571	19700101	20991231	
41956622	Roclincourt	Geography	OSM	8th level	S	1206572	19700101	20991231	
41956643	Rœux	Geography	OSM	8th level	S	1206573	19700101	20991231	
41956710	Rombly	Geography	OSM	8th level	S	1206574	19700101	20991231	
41956898	Rougefay	Geography	OSM	8th level	S	1206577	19700101	20991231	
41956948	Roussent	Geography	OSM	8th level	S	1206581	19700101	20991231	
41956989	Rouvroy	Geography	OSM	8th level	S	1206586	19700101	20991231	
41957083	Ruisseauville	Geography	OSM	8th level	S	1206588	19700101	20991231	
41957086	Ruitz	Geography	OSM	8th level	S	1206589	19700101	20991231	
41938752	Collonges-la-Rouge	Geography	OSM	8th level	S	120659	19700101	20991231	
41957091	Rumaucourt	Geography	OSM	8th level	S	1206590	19700101	20991231	
41957122	Ruyaulcourt	Geography	OSM	8th level	S	1206591	19700101	20991231	
41961676	Samer	Geography	OSM	8th level	S	1206593	19700101	20991231	
41957220	Sains-lès-Marquion	Geography	OSM	8th level	S	1206596	19700101	20991231	
41954139	Palluel	Geography	OSM	8th level	S	1206604	19700101	20991231	
41939091	Cornil	Geography	OSM	8th level	S	120661	19700101	20991231	
41965385	Vermelles	Geography	OSM	8th level	S	1206612	19700101	20991231	
41939116	Corrèze	Geography	OSM	8th level	S	120663	19700101	20991231	
41965093	Vaudricourt	Geography	OSM	8th level	S	1206631	19700101	20991231	
41931772	Cosnac	Geography	OSM	8th level	S	120665	19700101	20991231	
41939774	Cublac	Geography	OSM	8th level	S	120675	19700101	20991231	
41940020	Dampniat	Geography	OSM	8th level	S	120677	19700101	20991231	
41961914	Sathonay-Village	Geography	OSM	8th level	S	120678	19700101	20991231	
41950381	Mauremont	Geography	OSM	8th level	S	1206797	19700101	20991231	
41940435	Donzenac	Geography	OSM	8th level	S	120681	19700101	20991231	
41966208	Villenouvelle	Geography	OSM	8th level	S	1206821	19700101	20991231	
41940809	Égletons	Geography	OSM	8th level	S	120683	19700101	20991231	
41933189	Brémontier-Merval	Geography	OSM	8th level	S	1206838	19700101	20991231	
41941221	Espagnac	Geography	OSM	8th level	S	120684	19700101	20991231	
41949279	Luçay-le-Mâle	Geography	OSM	8th level	S	120685	19700101	20991231	
41961912	Sathonay-Camp	Geography	OSM	8th level	S	120686	19700101	20991231	
41941565	Eyrein	Geography	OSM	8th level	S	120687	19700101	20991231	
41941699	Favars	Geography	OSM	8th level	S	120688	19700101	20991231	
41943276	Gimel-les-Cascades	Geography	OSM	8th level	S	120695	19700101	20991231	
41945146	Juillac	Geography	OSM	8th level	S	120696	19700101	20991231	
41947712	Lemberg	Geography	OSM	8th level	S	120697	19700101	20991231	
41945661	La Chapelle-aux-Brocs	Geography	OSM	8th level	S	120699	19700101	20991231	
41947820	Lemud	Geography	OSM	8th level	S	120700	19700101	20991231	
41945668	La Chapelle-aux-Saints	Geography	OSM	8th level	S	120701	19700101	20991231	
41947832	Lengelsheim	Geography	OSM	8th level	S	120704	19700101	20991231	
41948373	Lessy	Geography	OSM	8th level	S	120706	19700101	20991231	
41964781	Valençay	Geography	OSM	8th level	S	120708	19700101	20991231	
41955392	Poulaines	Geography	OSM	8th level	S	120709	19700101	20991231	
41969023	Parpeçay	Geography	OSM	9th level	S	120710	19700101	20991231	
