concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
19338794	9-oxodecenoic acid	Observation	MeSH	Suppl Concept		C515368	20230501	20991231	
19338795	dimethylfuran-lactone	Observation	MeSH	Suppl Concept		C515369	20230501	20991231	
19464268	CCR7 protein, human	Observation	MeSH	Suppl Concept		C515370	20230501	20991231	
19338796	Ccr7 protein, mouse	Observation	MeSH	Suppl Concept		C515371	20230501	20991231	
19338797	Ccr7 protein, rat	Observation	MeSH	Suppl Concept		C515372	20230501	20991231	
19338798	DUR3 protein, S cerevisiae	Observation	MeSH	Suppl Concept		C515373	20230501	20991231	
19464269	betuletol 3-methyl ether	Observation	MeSH	Suppl Concept		C515374	20230501	20991231	
19464270	3-but-2-ynyl-5-methyl-2-piperazin-1-yl-3,5-dihydro-4H-imidazo(4,5-d)pyridazin-4-one tosylate	Observation	MeSH	Suppl Concept		C515375	20230501	20991231	
19338799	tropomyosin 4 protein, mouse	Observation	MeSH	Suppl Concept		C515376	20230501	20991231	
19338800	mustang protein, mouse	Observation	MeSH	Suppl Concept		C515377	20230501	20991231	
19338801	(L-arginyl)-(N-(2,4-dichlorophenethyl)glycyl)-N-(2,4-dichlorophenethyl) glycinamide	Observation	MeSH	Suppl Concept		C515378	20230501	20991231	
19338802	park7 protein, zebrafish	Observation	MeSH	Suppl Concept		C515379	20230501	20991231	
19338803	N(1),N(6)-bis(2,2,6,6-tetrakis(trifluoromethyl)-3,6-dihydro-2H-1,3,5-oxadiazine-4-yl)-1,6-hexanediamine	Observation	MeSH	Suppl Concept		C515380	20230501	20991231	
19338804	kinamycin C	Drug	MeSH	Suppl Concept		C515381	20230501	20991231	
19338805	esculetin-4-carboxylic acid ethyl ester	Observation	MeSH	Suppl Concept		C515382	20230501	20991231	
19338806	cep170ab protein, zebrafish	Observation	MeSH	Suppl Concept		C515383	20230501	20991231	
19338807	beta-lactamase CTX-M-2, Klebsiella pneumoniae	Observation	MeSH	Suppl Concept		C515384	20230501	20991231	
19338808	dimethylditetradecylammonium	Observation	MeSH	Suppl Concept		C515385	20230501	20991231	
19338809	Hug protein, Drosophila	Observation	MeSH	Suppl Concept		C515386	20230501	20991231	
19338810	3,3'-furoin	Observation	MeSH	Suppl Concept		C515387	20230501	20991231	
19338811	curcin protein, Jatropha curcas	Observation	MeSH	Suppl Concept		C515388	20230501	20991231	
19338812	17-(monodesacetyl)pancuronium	Observation	MeSH	Suppl Concept		C515389	20230501	20991231	
19338813	vegetamin	Observation	MeSH	Suppl Concept		C515390	20230501	20991231	
19338814	ipsdienol	Observation	MeSH	Suppl Concept		C515391	20230501	20991231	
19338815	N,N-acryloyloxysuccinimide	Observation	MeSH	Suppl Concept		C515393	20230501	20991231	
