concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
19289075	2-phenylglycinium methyl ester	Observation	MeSH	Suppl Concept		C120465	20230501	20991231	
19289076	tetrakis(mu-2-(2,6-dichloroanilino)phenylacetato)-1-2kappa(8)O-O'-diacetone-1kappaO,2kappaO-dicopper(II)(Cu-Cu)acetaldehyde	Observation	MeSH	Suppl Concept		C120466	20230501	20991231	
19454361	aquatricarbonyl(1,10-phenanthroline-N,N')rhenium(I)	Observation	MeSH	Suppl Concept		C120467	20230501	20991231	
19454362	1,2-naphthalenedicarboxylic anhydride	Observation	MeSH	Suppl Concept		C120468	20230501	20991231	
19289077	(2,4-cyclopentadien-1-ylidenehydrazono)triphenylphosphorane	Observation	MeSH	Suppl Concept		C120469	20230501	20991231	
19454363	resorufin dimethylcarbamate	Observation	MeSH	Suppl Concept		C120470	20230501	20991231	
19289078	AKR1B10 protein, human	Observation	MeSH	Suppl Concept		C120471	20230501	20991231	
19454364	GEM1 protein, S cerevisiae	Observation	MeSH	Suppl Concept		C120472	20230501	20991231	
19454365	3-(4-(methylthio)phenylserine)	Observation	MeSH	Suppl Concept		C120473	20230501	20991231	
19454366	3-(hexadecanoyloxy)hexadecanoyl-ornithine	Observation	MeSH	Suppl Concept		C120475	20230501	20991231	
19454367	amant	Observation	MeSH	Suppl Concept		C120476	20230501	20991231	
19289079	7-hydroxy(4,3-d)pyrazolo pyrimidine	Observation	MeSH	Suppl Concept		C120477	20230501	20991231	
19454368	zeatin O-beta-D-xylosyltransferase protein, Phaseolus vulgaris	Observation	MeSH	Suppl Concept		C120478	20230501	20991231	
19454369	caffeine synthase	Observation	MeSH	Suppl Concept		C120479	20230501	20991231	
19454370	fucose 1,3-glucosyltransferase	Observation	MeSH	Suppl Concept		C120480	20230501	20991231	
45616243	ciclesonide	Drug	MeSH	Suppl Concept		C120481	19700101	20991231	
19454371	potassium diazoacetate	Observation	MeSH	Suppl Concept		C120482	20230501	20991231	
19289080	copper(II)-2,6-diaminomethylpyridine	Observation	MeSH	Suppl Concept		C120483	20230501	20991231	
19289081	HEV-specific LSST	Observation	MeSH	Suppl Concept		C120484	20230501	20991231	
19289082	UDP-GalNAc - GlcA beta-R alpha1,4-N-acetylgalactosaminyltransferase	Observation	MeSH	Suppl Concept		C120485	20230501	20991231	
19454372	10-formyl-7,8-dihydrofolic acid	Observation	MeSH	Suppl Concept		C120486	20230501	20991231	
19454373	pro-matrix metalloproteinase 9	Observation	MeSH	Suppl Concept		C120487	20230501	20991231	
19454374	collagen-PVP	Observation	MeSH	Suppl Concept		C120488	20230501	20991231	
19454375	oligofructose	Observation	MeSH	Suppl Concept		C120489	20230501	20991231	
19454376	azido-LPC	Observation	MeSH	Suppl Concept		C120490	20230501	20991231	
19289083	GRP4 protein, Zea mays	Observation	MeSH	Suppl Concept		C120491	20230501	20991231	
19289084	APC1 protein, Arabidopsis	Observation	MeSH	Suppl Concept		C120492	20230501	20991231	
19289085	BPC1 protein, Brassica napus	Observation	MeSH	Suppl Concept		C120493	20230501	20991231	
19454377	anionic peroxidase	Observation	MeSH	Suppl Concept		C120494	20230501	20991231	
19454378	20-glycinate-10,11-methylenedioxycamptothecin	Observation	MeSH	Suppl Concept		C120495	20230501	20991231	
19454379	10,11-methylenedioxycamptothecin	Observation	MeSH	Suppl Concept		C120496	20230501	20991231	
19289086	20-glycinate-7-chloromethyl-10,11-methylenedioxycamptothecin	Observation	MeSH	Suppl Concept		C120497	20230501	20991231	
19289087	maltohexaose sulfate	Observation	MeSH	Suppl Concept		C120498	20230501	20991231	
19289088	Pcdhga12 protein, mouse	Observation	MeSH	Suppl Concept		C120499	20230501	20991231	
19289089	CLC-0 chloride channel protein, Torpedo californica	Observation	MeSH	Suppl Concept		C120501	20230501	20991231	
19454380	brevinase	Observation	MeSH	Suppl Concept		C120502	20230501	20991231	
19289090	3-(pyrido(1,2-e)purin-4-ylsulfanyl)-2-propanol	Observation	MeSH	Suppl Concept		C120503	20230501	20991231	
19289091	4-tert-octylcatechol	Observation	MeSH	Suppl Concept		C120504	20230501	20991231	
19289092	epithelial adhesin 1, Candida glabrata	Observation	MeSH	Suppl Concept		C120505	20230501	20991231	
19289093	Pdd1 protein, Hansenula	Observation	MeSH	Suppl Concept		C120506	20230501	20991231	
19289094	SKP1 protein, S cerevisiae	Observation	MeSH	Suppl Concept		C120507	20230501	20991231	
19289095	A 192621	Observation	MeSH	Suppl Concept		C120508	20230501	20991231	
