concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
19156458	Tomato golden mosaic virus	Observation	MeSH	Suppl Concept		C000623906	20230501	20991231	
19156459	Watermelon mosaic virus	Observation	MeSH	Suppl Concept		C000623907	20230501	20991231	
19156460	Bean yellow mosaic virus	Observation	MeSH	Suppl Concept		C000623908	20230501	20991231	
19156461	Papaya mosaic virus	Observation	MeSH	Suppl Concept		C000623909	20230501	20991231	
19156462	Pepino mosaic virus	Observation	MeSH	Suppl Concept		C000623910	20230501	20991231	
19156463	Sugarcane mosaic virus	Observation	MeSH	Suppl Concept		C000623911	20230501	20991231	
19156464	Cucumber green mottle mosaic virus	Observation	MeSH	Suppl Concept		C000623912	20230501	20991231	
19156465	Potato virus A	Observation	MeSH	Suppl Concept		C000623913	20230501	20991231	
19156467	Invertebrate iridescent virus 6	Observation	MeSH	Suppl Concept		C000623914	20230501	20991231	
19156468	Cucumber necrosis virus	Observation	MeSH	Suppl Concept		C000623915	20230501	20991231	
19156469	Southern rice black-streaked dwarf virus	Observation	MeSH	Suppl Concept		C000623916	20230501	20991231	
19156470	Grapevine leafroll-associated virus 3	Observation	MeSH	Suppl Concept		C000623917	20230501	20991231	
19156471	Prunus necrotic ringspot virus	Observation	MeSH	Suppl Concept		C000623918	20230501	20991231	
19156472	Bean pod mottle virus	Observation	MeSH	Suppl Concept		C000623919	20230501	20991231	
19156473	Peanut stunt virus	Observation	MeSH	Suppl Concept		C000623920	20230501	20991231	
19156474	Beet curly top virus	Observation	MeSH	Suppl Concept		C000623921	20230501	20991231	
19156475	Pepper mild mottle virus	Observation	MeSH	Suppl Concept		C000623922	20230501	20991231	
19156476	Potato virus S	Observation	MeSH	Suppl Concept		C000623923	20230501	20991231	
19156477	Tomato aspermy virus	Observation	MeSH	Suppl Concept		C000623924	20230501	20991231	
19156478	Bean common mosaic virus	Observation	MeSH	Suppl Concept		C000623925	20230501	20991231	
19156479	Tomato leaf curl New Delhi virus	Observation	MeSH	Suppl Concept		C000623926	20230501	20991231	
19156480	Cypovirus 1	Observation	MeSH	Suppl Concept		C000623927	20230501	20991231	
19156481	Cymbidium mosaic virus	Observation	MeSH	Suppl Concept		C000623928	20230501	20991231	
19156482	Melon necrotic spot virus	Observation	MeSH	Suppl Concept		C000623929	20230501	20991231	
19156483	Wheat dwarf virus	Observation	MeSH	Suppl Concept		C000623930	20230501	20991231	
19156484	Lettuce mosaic virus	Observation	MeSH	Suppl Concept		C000623931	20230501	20991231	
19156485	Tomato leaf curl virus	Observation	MeSH	Suppl Concept		C000623932	20230501	20991231	
19156486	Tomato yellow leaf curl Sardinia virus	Observation	MeSH	Suppl Concept		C000623933	20230501	20991231	
19156487	Abutilon mosaic virus	Observation	MeSH	Suppl Concept		C000623934	20230501	20991231	
19156488	Arabis mosaic virus	Observation	MeSH	Suppl Concept		C000623935	20230501	20991231	
19156489	Amsacta moorei entomopoxvirus	Observation	MeSH	Suppl Concept		C000623936	20230501	20991231	
19156490	Grapevine virus A	Observation	MeSH	Suppl Concept		C000623937	20230501	20991231	
19156491	Potato virus M	Observation	MeSH	Suppl Concept		C000623938	20230501	20991231	
19156492	Red clover mottle virus	Observation	MeSH	Suppl Concept		C000623939	20230501	20991231	
19156493	Grapevine rupestris stem pitting-associated virus	Observation	MeSH	Suppl Concept		C000623940	20230501	20991231	
19156494	Lettuce necrotic yellows cytorhabdovirus	Observation	MeSH	Suppl Concept		C000623941	20230501	20991231	
19156495	Tobacco vein mottling virus	Observation	MeSH	Suppl Concept		C000623942	20230501	20991231	
19156496	Tomato ringspot virus	Observation	MeSH	Suppl Concept		C000623943	20230501	20991231	
19156497	Barley yellow mosaic virus	Observation	MeSH	Suppl Concept		C000623944	20230501	20991231	
19156498	Clover yellow vein virus	Observation	MeSH	Suppl Concept		C000623945	20230501	20991231	
19156499	Apple latent spherical virus	Observation	MeSH	Suppl Concept		C000623946	20230501	20991231	
19156500	Hibiscus chlorotic ringspot virus	Observation	MeSH	Suppl Concept		C000623947	20230501	20991231	
19156501	Mungbean yellow mosaic India virus	Observation	MeSH	Suppl Concept		C000623948	20230501	20991231	
19156502	Panicum mosaic virus	Observation	MeSH	Suppl Concept		C000623949	20230501	20991231	
19156503	Sonchus yellow net nucleorhabdovirus	Observation	MeSH	Suppl Concept		C000623950	20230501	20991231	
19156504	Tomato black ring virus	Observation	MeSH	Suppl Concept		C000623951	20230501	20991231	
19156505	Maize rough dwarf virus	Observation	MeSH	Suppl Concept		C000623952	20230501	20991231	
19156506	Pea seed-borne mosaic virus	Observation	MeSH	Suppl Concept		C000623953	20230501	20991231	
19156507	Sugarcane yellow leaf virus	Observation	MeSH	Suppl Concept		C000623954	20230501	20991231	
19156508	Sweet potato feathery mottle virus	Observation	MeSH	Suppl Concept		C000623955	20230501	20991231	
19156509	Barley mild mosaic virus	Observation	MeSH	Suppl Concept		C000623956	20230501	20991231	
19156510	Broad bean wilt virus 2	Observation	MeSH	Suppl Concept		C000623957	20230501	20991231	
19156511	Apple stem grooving virus	Observation	MeSH	Suppl Concept		C000623958	20230501	20991231	
19156512	Cucurbit yellow stunting disOrder virus	Observation	MeSH	Suppl Concept		C000623959	20230501	20991231	
