concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
42072491	Mermentau	Geography	OSM	8th level	S	131989	19700101	20991231	
42073255	Morse	Geography	OSM	8th level	S	131990	19700101	20991231	
42069513	Jeanerette	Geography	OSM	8th level	S	131991	19700101	20991231	
42071302	Loreauville	Geography	OSM	8th level	S	131992	19700101	20991231	
42073883	New Iberia	Geography	OSM	8th level	S	131993	19700101	20991231	
41931001	Central Denmark Region	Geography	OSM	4th level	S	1319935	19700101	20991231	
41931002	North Denmark Region	Geography	OSM	4th level	S	1319936	19700101	20991231	
42062837	Chatham	Geography	OSM	8th level	S	131994	19700101	20991231	
42062525	Eros	Geography	OSM	8th level	S	131995	19700101	20991231	
42069662	Jonesboro	Geography	OSM	8th level	S	131997	19700101	20991231	
41931003	Region of Southern Denmark	Geography	OSM	4th level	S	1319978	19700101	20991231	
42076389	Quitman	Geography	OSM	8th level	S	131998	19700101	20991231	
42060785	Bastrop	Geography	OSM	8th level	S	131999	19700101	20991231	
42061675	Bonita	Geography	OSM	8th level	S	132000	19700101	20991231	
42063865	Collinston	Geography	OSM	8th level	S	132001	19700101	20991231	
42072169	Mer Rouge	Geography	OSM	8th level	S	132002	19700101	20991231	
42074549	Oak Ridge	Geography	OSM	8th level	S	132003	19700101	20991231	
42059650	Abita Springs	Geography	OSM	8th level	S	132006	19700101	20991231	
41954642	Picquigny	Geography	OSM	8th level	S	1320062	19700101	20991231	
42064217	Covington	Geography	OSM	8th level	S	132007	19700101	20991231	
42066527	Folsom	Geography	OSM	8th level	S	132008	19700101	20991231	
41937239	Chalandray	Geography	OSM	8th level	S	132009	19700101	20991231	
42071674	Madisonville	Geography	OSM	8th level	S	132010	19700101	20991231	
42071799	Mandeville	Geography	OSM	8th level	S	132011	19700101	20991231	
41934123	Belloy-sur-Somme	Geography	OSM	8th level	S	1320176	19700101	20991231	
41939739	Crouy-Saint-Pierre	Geography	OSM	8th level	S	1320226	19700101	20991231	
42075394	Pearl River	Geography	OSM	8th level	S	132023	19700101	20991231	
42038301	Brattleby CP	Geography	OSM	10th level	S	1320247	19700101	20991231	
42052366	Thorpe in the Fallows CP	Geography	OSM	10th level	S	1320250	19700101	20991231	
42051837	Sturton by Stow CP	Geography	OSM	10th level	S	1320251	19700101	20991231	
42051687	Stow CP	Geography	OSM	10th level	S	1320252	19700101	20991231	
42054020	Willingham CP	Geography	OSM	10th level	S	1320256	19700101	20991231	
42047846	Marton CP	Geography	OSM	10th level	S	1320261	19700101	20991231	
42043451	Gate Burton CP	Geography	OSM	10th level	S	1320264	19700101	20991231	
42078349	Slidell	Geography	OSM	8th level	S	132029	19700101	20991231	
42075717	Sun	Geography	OSM	8th level	S	132030	19700101	20991231	
42062334	Bunkie	Geography	OSM	8th level	S	132031	19700101	20991231	
41949574	Maillé	Geography	OSM	8th level	S	132033	19700101	20991231	
