concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
19447967	drICE protein, Drosophila	Observation	MeSH	Suppl Concept		C109171	20230501	20991231	
19447968	GrpE-like 1 mitochondrial protein, vertebrate	Observation	MeSH	Suppl Concept		C109172	20230501	20991231	
19447969	Kap123 protein, S cerevisiae	Observation	MeSH	Suppl Concept		C109173	20230501	20991231	
19447970	splicing endonuclease, Methanococcus	Observation	MeSH	Suppl Concept		C109175	20230501	20991231	
19447971	12-formyl-5,6-dihydro-3,9-dihydroxy-6-propylindolo(2,1-a)isoquinoline	Observation	MeSH	Suppl Concept		C109176	20230501	20991231	
19447972	6-butyl-12-formyl-5,6-dihydro-3,9-dihydroxyindolo(2,1-a)isoquinoline	Observation	MeSH	Suppl Concept		C109177	20230501	20991231	
19447973	2,4-diamino-5-((3,5-dichloro-4-(1-pyrrolo)anilino)methyl)-6-bromothieno(2,3-d)pyrimidine	Observation	MeSH	Suppl Concept		C109178	20230501	20991231	
19447974	Sj25 protein, Schistosoma japonicum	Observation	MeSH	Suppl Concept		C109179	20230501	20991231	
19447975	dimyristoylphosphatidylinositol-4-phosphate	Observation	MeSH	Suppl Concept		C109180	20230501	20991231	
19447976	CsgB protein, E coli	Observation	MeSH	Suppl Concept		C109182	20230501	20991231	
19447977	K201 compound	Observation	MeSH	Suppl Concept		C109183	20230501	20991231	
19447978	UBD protein, human	Observation	MeSH	Suppl Concept		C109184	20230501	20991231	
19447979	STARP antigen, Plasmodium falciparum	Observation	MeSH	Suppl Concept		C109185	20230501	20991231	
19447980	tumor necrosis factor (1-12)	Observation	MeSH	Suppl Concept		C109186	20230501	20991231	
19447981	TLL2 protein, Xenopus	Observation	MeSH	Suppl Concept		C109187	20230501	20991231	
19447982	SOX17 protein, human	Observation	MeSH	Suppl Concept		C109188	20230501	20991231	
19447983	DNC-melitten	Observation	MeSH	Suppl Concept		C109189	20230501	20991231	
19447984	N-stearoylcysteamine	Observation	MeSH	Suppl Concept		C109190	20230501	20991231	
19447985	HetC protein, Anabaena	Observation	MeSH	Suppl Concept		C109191	20230501	20991231	
19447986	SolI protein, Ralstonia solanacearum	Observation	MeSH	Suppl Concept		C109192	20230501	20991231	
19447987	SolR protein, Ralstonia solanacearum	Observation	MeSH	Suppl Concept		C109193	20230501	20991231	
19447988	HemN protein, Bacteria	Observation	MeSH	Suppl Concept		C109194	20230501	20991231	
19447989	procollagen type IIA amino-terminal peptide	Observation	MeSH	Suppl Concept		C109195	20230501	20991231	
19447990	nitroglycerin reductase	Observation	MeSH	Suppl Concept		C109196	20230501	20991231	
19447991	dopuin	Observation	MeSH	Suppl Concept		C109197	20230501	20991231	
19447992	CIB1 protein, human	Observation	MeSH	Suppl Concept		C109198	20230501	20991231	
19447993	neurabin	Observation	MeSH	Suppl Concept		C109200	20230501	20991231	
19447994	Unc-9 protein, C elegans	Observation	MeSH	Suppl Concept		C109201	20230501	20991231	
19447995	PD 58491	Observation	MeSH	Suppl Concept		C109202	20230501	20991231	
19447996	gene VI protein, bacteriophage phi-Lf	Observation	MeSH	Suppl Concept		C109203	20230501	20991231	
19447997	ALU1 protein, Arthrobacter viscosus	Observation	MeSH	Suppl Concept		C109204	20230501	20991231	
19447998	seryl-tRNA(GCU)	Observation	MeSH	Suppl Concept		C109205	20230501	20991231	
19447999	PCTAIRE-2 protein kinase	Observation	MeSH	Suppl Concept		C109207	20230501	20991231	
19448000	EGL4 protein, Hypocrea jecorina	Observation	MeSH	Suppl Concept		C109208	20230501	20991231	
19448001	glucuronan lyase	Observation	MeSH	Suppl Concept		C109209	20230501	20991231	
19448002	sphingomyelin deacylase	Observation	MeSH	Suppl Concept		C109210	20230501	20991231	
19448003	END-1 protein, C elegans	Observation	MeSH	Suppl Concept		C109211	20230501	20991231	
19448004	NUP42 protein, S cerevisiae	Observation	MeSH	Suppl Concept		C109212	20230501	20991231	
19448005	ring finger protein, BFP	Observation	MeSH	Suppl Concept		C109213	20230501	20991231	
19448006	inositol 1,2,3,5,6-pentakisphosphate 5-phosphatase	Observation	MeSH	Suppl Concept		C109214	20230501	20991231	
19448007	cherimolin-1	Observation	MeSH	Suppl Concept		C109215	20230501	20991231	
19448008	N(6)-(((N-(N-biotinyl-(ethenoaminocapronyl))-(6-aminohexyl))-carbamoyl)methyl)NAD	Observation	MeSH	Suppl Concept		C109216	20230501	20991231	
19448009	CEH-22 protein, C elegans	Observation	MeSH	Suppl Concept		C109217	20230501	20991231	
19448010	Alx4 protein, mouse	Observation	MeSH	Suppl Concept		C109218	20230501	20991231	
19448011	Brd protein, Drosophila	Observation	MeSH	Suppl Concept		C109219	20230501	20991231	
19448012	NBPhox protein	Observation	MeSH	Suppl Concept		C109220	20230501	20991231	
19448013	Bin1 protein, mouse	Observation	MeSH	Suppl Concept		C109221	20230501	20991231	
19448014	Rapgap1 protein, Drosophila	Observation	MeSH	Suppl Concept		C109224	20230501	20991231	
19448015	MioC protein, E coli	Observation	MeSH	Suppl Concept		C109225	20230501	20991231	
19448016	ER 27319	Observation	MeSH	Suppl Concept		C109226	20230501	20991231	
19448017	YopP protein, Yersinia	Observation	MeSH	Suppl Concept		C109227	20230501	20991231	
19448018	ko protein, Drosophila	Observation	MeSH	Suppl Concept		C109229	20230501	20991231	
19448019	alpha-carboxy-2-nitrobenzyl gamma-aminobutyrate	Observation	MeSH	Suppl Concept		C109231	20230501	20991231	
19448020	ala inhibitor peptide	Observation	MeSH	Suppl Concept		C109232	20230501	20991231	
19448021	RPS3 protein, Xenopus	Observation	MeSH	Suppl Concept		C109235	20230501	20991231	
19448022	Hcf106 protein, plant	Observation	MeSH	Suppl Concept		C109236	20230501	20991231	
19448023	OmpF protein	Observation	MeSH	Suppl Concept		C109237	20230501	20991231	
19448024	acyline	Observation	MeSH	Suppl Concept		C109238	20230501	20991231	
19448025	CGP 12388	Observation	MeSH	Suppl Concept		C109239	20230501	20991231	
19448026	4-(3-((1-fluoroprop-2-yl)amino)-2-hydroxypropoxy)-2H-benzimidazol-2-one	Observation	MeSH	Suppl Concept		C109240	20230501	20991231	
19448027	collapsin-1 receptor, Gallus gallus	Observation	MeSH	Suppl Concept		C109241	20230501	20991231	
19448028	FAL1 protein, S cerevisiae	Observation	MeSH	Suppl Concept		C109242	20230501	20991231	
19448029	Zranb2 protein, rat	Observation	MeSH	Suppl Concept		C109244	20230501	20991231	
19448030	Pdzk1 protein, rat	Observation	MeSH	Suppl Concept		C109245	20230501	20991231	
19448031	HSV-2 protease	Observation	MeSH	Suppl Concept		C109246	20230501	20991231	
19448032	2'-deoxy-3'-(N-methylanthraniloyl)adenosine 5'-diphosphate	Observation	MeSH	Suppl Concept		C109247	20230501	20991231	
19448033	5,6-dihydro-5-methylthymidine	Observation	MeSH	Suppl Concept		C109248	20230501	20991231	
19448034	tetrafluoro-4-hydroxybenzoic acid	Observation	MeSH	Suppl Concept		C109249	20230501	20991231	
19448035	(2,2'-(1,2-ethanediyldimino)bis(1,5-dimethoxy-5-methyl-4-oxohexenyl))bis(methylbis(3-methoxy-1-propyl)phosphine)technetium(III)	Observation	MeSH	Suppl Concept		C109250	20230501	20991231	
19448036	(5,5'-(1,2-ethanediyldimino)bis(2-ethoxy-2-methyl-3-oxo-4-pentenyl)bis(dimethyl(3-methoxy-1-propyl)phosphine))technetium(III)	Observation	MeSH	Suppl Concept		C109251	20230501	20991231	
19448037	GIC1 protein, S cerevisiae	Observation	MeSH	Suppl Concept		C109252	20230501	20991231	
19448038	GIC2 protein, S cerevisiae	Observation	MeSH	Suppl Concept		C109253	20230501	20991231	
19448039	HY5 protein, Arabidopsis	Observation	MeSH	Suppl Concept		C109254	20230501	20991231	
19448040	amylin (8-37)	Observation	MeSH	Suppl Concept		C109255	20230501	20991231	
19448041	insulin-like growth factor binding protein 5 (201-218)	Observation	MeSH	Suppl Concept		C109256	20230501	20991231	
19448042	ush protein, Drosophila	Observation	MeSH	Suppl Concept		C109258	20230501	20991231	
19448043	pnr protein, Drosophila	Observation	MeSH	Suppl Concept		C109259	20230501	20991231	
19448044	reactive orange	Observation	MeSH	Suppl Concept		C109260	20230501	20991231	
19448045	3,5-dichlorofolic acid	Observation	MeSH	Suppl Concept		C109261	20230501	20991231	
19448046	benzyl-(2-chloroethyl)-(2-(2-methoxyphenoxy)-1-methylethyl)amine	Observation	MeSH	Suppl Concept		C109262	20230501	20991231	
19448047	10-formyl-5,8-10-trideazafolic acid	Observation	MeSH	Suppl Concept		C109263	20230501	20991231	
19448048	abenzyl 10-formyltrideazafolic acid	Observation	MeSH	Suppl Concept		C109264	20230501	20991231	
19448049	N-(4-(3-(2-amino-3,4-dihydro-4-oxoquinazol-6-yl)-((8-phosphono)-1-(octanoyloxy))prop-2-yl)benzoyl)glutamic acid	Observation	MeSH	Suppl Concept		C109265	20230501	20991231	
19448050	2,3-methanoleucine	Observation	MeSH	Suppl Concept		C109266	20230501	20991231	
19448051	4-trifluoromethylphenol	Observation	MeSH	Suppl Concept		C109267	20230501	20991231	
19448052	darbufelone	Observation	MeSH	Suppl Concept		C109268	20230501	20991231	
19448053	picroside I	Observation	MeSH	Suppl Concept		C109270	20230501	20991231	
19448054	mbl protein, Drosophila	Observation	MeSH	Suppl Concept		C109271	20230501	20991231	
19448055	ORG 21465	Observation	MeSH	Suppl Concept		C109272	20230501	20991231	
19448056	ASP45 protein, Avena sativa	Observation	MeSH	Suppl Concept		C109275	20230501	20991231	
19448057	2-ureido-4-pyrimidone	Observation	MeSH	Suppl Concept		C109276	20230501	20991231	
19448058	TSSC3 protein	Observation	MeSH	Suppl Concept		C109277	20230501	20991231	
19448059	MIA2 protein, human	Observation	MeSH	Suppl Concept		C109278	20230501	20991231	
19448060	Pias3 protein, mouse	Observation	MeSH	Suppl Concept		C109279	20230501	20991231	
19448061	CUE1 protein, S cerevisiae	Observation	MeSH	Suppl Concept		C109280	20230501	20991231	
19448062	ACR3 protein, S cerevisiae	Observation	MeSH	Suppl Concept		C109281	20230501	20991231	
19448063	L 371912	Observation	MeSH	Suppl Concept		C109283	20230501	20991231	
19448064	EIF6 protein, human	Observation	MeSH	Suppl Concept		C109284	20230501	20991231	
19448065	PSMD14 protein, human	Observation	MeSH	Suppl Concept		C109285	20230501	20991231	
19448066	fem-3-binding protein, C elegans	Observation	MeSH	Suppl Concept		C109286	20230501	20991231	
19448067	Tir protein, E coli	Observation	MeSH	Suppl Concept		C109287	20230501	20991231	
19448068	cone rod homeobox protein	Observation	MeSH	Suppl Concept		C109288	20230501	20991231	
19448069	BAY y 5959	Observation	MeSH	Suppl Concept		C109289	20230501	20991231	
19448070	lysyl-asparaginyl-alanyl-phenylalanyl-isoleucyl-arginyl-phenylalaninamide	Observation	MeSH	Suppl Concept		C109290	20230501	20991231	
19448071	Ascaris Ringers solution	Observation	MeSH	Suppl Concept		C109291	20230501	20991231	
19448072	DfRh1 protein, Sympetrum frequens	Observation	MeSH	Suppl Concept		C109292	20230501	20991231	
19448073	DfRh2 protein, Sympetrum frequens	Observation	MeSH	Suppl Concept		C109293	20230501	20991231	
19448074	HDS1 protein, Helix lucorum	Observation	MeSH	Suppl Concept		C109294	20230501	20991231	
19448075	HDS2 protein, Helix lucorum	Observation	MeSH	Suppl Concept		C109295	20230501	20991231	
19448076	2-hydroxyiminomethyl-4-carbamoyl-1-methylpyridinium	Observation	MeSH	Suppl Concept		C109296	20230501	20991231	
19448077	2-hydroxyiminomethyl-4-methoxycarbonyl-1-methylpyridinium	Observation	MeSH	Suppl Concept		C109297	20230501	20991231	
19448078	QW7437	Observation	MeSH	Suppl Concept		C109298	20230501	20991231	
19448079	SCH 47112	Observation	MeSH	Suppl Concept		C109299	20230501	20991231	
19448080	(9-acridinyl)alanine	Observation	MeSH	Suppl Concept		C109302	20230501	20991231	
19448081	SCAMP3 protein, human	Observation	MeSH	Suppl Concept		C109303	20230501	20991231	
19448082	bromopyrogal red	Observation	MeSH	Suppl Concept		C109304	20230501	20991231	
19448083	TNF-IL1-activated protein kinase	Observation	MeSH	Suppl Concept		C109305	20230501	20991231	
19448084	S4 ATPase, proteasome	Observation	MeSH	Suppl Concept		C109306	20230501	20991231	
19448085	Rph3al protein, rat	Observation	MeSH	Suppl Concept		C109307	20230501	20991231	
