concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
19463022	cupaniol	Observation	MeSH	Suppl Concept		C504501	20230501	20991231	
19330114	MOS6 protein, Arabidopsis	Observation	MeSH	Suppl Concept		C504502	20230501	20991231	
19330115	D 004 extract	Observation	MeSH	Suppl Concept		C504503	20230501	20991231	
19330116	N-(3-(4-((3-fluorobenzyl)oxy)phenoxy)propyl)-2-pyridin-4-ylacetamide	Observation	MeSH	Suppl Concept		C504504	20230501	20991231	
19330117	Fit Seal composite resin	Device	MeSH	Suppl Concept		C504505	20230501	20991231	
19330118	ZACN protein, human	Observation	MeSH	Suppl Concept		C504506	20230501	20991231	
19330119	RBCK1 protein, human	Observation	MeSH	Suppl Concept		C504507	20230501	20991231	
19330120	Ib-AMP4 peptide, Impatiens balsamina	Observation	MeSH	Suppl Concept		C504508	20230501	20991231	
19330121	ALG polysaccharide, Pseudomonas aeruginosa	Observation	MeSH	Suppl Concept		C504509	20230501	20991231	
19330122	STEVOR protein (41-60), Plasmodium falciparum	Observation	MeSH	Suppl Concept		C504510	20230501	20991231	
19330123	STEVOR protein (61-80), Plasmodium falciparum	Observation	MeSH	Suppl Concept		C504511	20230501	20991231	
19330124	STEVOR protein (161-180), Plasmodium falciparum	Observation	MeSH	Suppl Concept		C504512	20230501	20991231	
19330125	(Gly)2-interferon alpha2b(122-137)-Gly(138)-Gly(139)-interferon alpha2b(30-35)-(Gly)2	Observation	MeSH	Suppl Concept		C504513	20230501	20991231	
19330126	cyclo((Gly)2-interferon alpha2b(122-137)-Gly(138)-Gly(139)-interferon alpha2b(30-35)-(Gly)2)	Observation	MeSH	Suppl Concept		C504514	20230501	20991231	
19330127	nociceptin (1-17)amide, Arg(14)-Lys(DTPA)(15)-	Observation	MeSH	Suppl Concept		C504515	20230501	20991231	
19330128	N(6)-(1-naphthyl)adenosine diphosphate	Observation	MeSH	Suppl Concept		C504516	20230501	20991231	
19330129	GSK 3987	Observation	MeSH	Suppl Concept		C504517	20230501	20991231	
19330130	N,N'-bis(7-chloroquinolin-4-yl)benzene-1,3-diamine	Observation	MeSH	Suppl Concept		C504518	20230501	20991231	
19330131	4-(3-(4-(2-methoxyphenyl)piperazin-1-yl)propoxy)-4-azatricyclo(5.2.1.02,6)dec-8-ene-3,5-dione	Observation	MeSH	Suppl Concept		C504519	20230501	20991231	
19330132	2'-deoxy-2'-fluoro-2'-C-methylcytidine	Observation	MeSH	Suppl Concept		C504520	20230501	20991231	
19330133	2-(4-chlorophenoxy)-3-phenylpropanoic acid	Observation	MeSH	Suppl Concept		C504521	20230501	20991231	
19330134	N-hydroxy-4-(3-methyl-2-phenylbutyrylamino)benzamide	Observation	MeSH	Suppl Concept		C504522	20230501	20991231	
19330136	2-ethyl-5-(3-(2-chloro-4-(trifluoromethoxy)phenoxy)propoxy)-2,3-dihydro-1-benzofuran-2-carboxylic acid	Observation	MeSH	Suppl Concept		C504523	20230501	20991231	
19330137	2-((carboxymethyl)sulfanyl)-4-oxo-4-(2,5-diisopropylphenyl)butanoic acid	Observation	MeSH	Suppl Concept		C504524	20230501	20991231	
19330138	2-((carboxymethyl)sulfanyl)-4-oxo-4-(2,4,6-triethylphenyl)butanoic acid	Observation	MeSH	Suppl Concept		C504525	20230501	20991231	
19330139	3-((2,6-dimethylimidazo(2,1-b)thiazol-5-yl)methylene)-5-chloro-2-indolinone	Observation	MeSH	Suppl Concept		C504526	20230501	20991231	
19330140	2',6'-dimethyltyrosyl-1,2,3,4-tetrahydroisoquinolinecarbonyl-phenylalanyl-(N(epsilon)-benzyloxycarbonyl)lysine	Observation	MeSH	Suppl Concept		C504527	20230501	20991231	
19330141	IspH protein, Arabidopsis	Observation	MeSH	Suppl Concept		C504528	20230501	20991231	
19330142	MAP65-6 protein, Arabidopsis	Observation	MeSH	Suppl Concept		C504529	20230501	20991231	
19330143	starch synthase III, Arabidopsis	Observation	MeSH	Suppl Concept		C504530	20230501	20991231	
19330144	HSI2 protein, Arabidopsis	Observation	MeSH	Suppl Concept		C504531	20230501	20991231	
19330145	SAC9 protein, Arabidopsis	Observation	MeSH	Suppl Concept		C504532	20230501	20991231	
19330146	plantacyanin, Arabidopsis	Observation	MeSH	Suppl Concept		C504533	20230501	20991231	
19330147	VAN3 protein, Arabidopsis	Observation	MeSH	Suppl Concept		C504534	20230501	20991231	
19330148	REV1 protein, Arabidopsis	Observation	MeSH	Suppl Concept		C504535	20230501	20991231	
19330149	REV7 protein, Arabidopsis	Observation	MeSH	Suppl Concept		C504536	20230501	20991231	
19330150	MDR1 protein, Arabidopsis	Observation	MeSH	Suppl Concept		C504537	20230501	20991231	
19330151	FH8 protein, Arabidopsis	Observation	MeSH	Suppl Concept		C504538	20230501	20991231	
19330152	MYB12 protein, Arabidopsis	Observation	MeSH	Suppl Concept		C504539	20230501	20991231	
19330153	Cdh8 protein, rat	Observation	MeSH	Suppl Concept		C504540	20230501	20991231	
19330154	Cdh8 protein, mouse	Observation	MeSH	Suppl Concept		C504541	20230501	20991231	
19330155	Pcdh12 protein, mouse	Observation	MeSH	Suppl Concept		C504542	20230501	20991231	
19330156	Mucdhl protein, mouse	Observation	MeSH	Suppl Concept		C504543	20230501	20991231	
19330157	Cdhr5 protein, rat	Observation	MeSH	Suppl Concept		C504544	20230501	20991231	
19463023	piproxen	Observation	MeSH	Suppl Concept		C504545	20230501	20991231	
19330158	1-naphthol-4-sulfonate	Observation	MeSH	Suppl Concept		C504546	20230501	20991231	
19330159	9-phenyl anthracene	Observation	MeSH	Suppl Concept		C504547	20230501	20991231	
19330160	2-hydroquinone-5,10,15,20-tetra(p-hydroxyphenyl)porphyrin	Observation	MeSH	Suppl Concept		C504548	20230501	20991231	
19330161	9,9-bis(4'-(beta-naphthyl-methacrylate)phenyl)fluorene	Observation	MeSH	Suppl Concept		C504549	20230501	20991231	
19330162	4-hydroxy-3-methylacetophenone	Observation	MeSH	Suppl Concept		C504550	20230501	20991231	
19330163	4,5-dichloro-3-hydroxypyridazine	Observation	MeSH	Suppl Concept		C504551	20230501	20991231	
19330164	2,6-diphenyl-4-(2,4,6-triphenyl 1-pyridino)phenolate	Observation	MeSH	Suppl Concept		C504552	20230501	20991231	
19330165	1,3-diphenyl-4-(4'-fluro)benzal-5-pyrazolone-4-ethyl thiosemicarbazone	Observation	MeSH	Suppl Concept		C504553	20230501	20991231	
19330166	allophycocyanin II	Observation	MeSH	Suppl Concept		C504554	20230501	20991231	
19330167	allophycocyanin III	Observation	MeSH	Suppl Concept		C504555	20230501	20991231	
19330168	allophycocyanin I	Observation	MeSH	Suppl Concept		C504556	20230501	20991231	
19330169	allophycocyanin B	Observation	MeSH	Suppl Concept		C504557	20230501	20991231	
19330170	Eu(III)-dibenzoylmethanate	Observation	MeSH	Suppl Concept		C504558	20230501	20991231	
19330171	1,3-dithiole-2-thione-4,5-dithiolate	Observation	MeSH	Suppl Concept		C504559	20230501	20991231	
19330172	galphimine A	Observation	MeSH	Suppl Concept		C504560	20230501	20991231	
19330173	strongylostatin 2 protein, Strongylocentrotus droebachiensis	Observation	MeSH	Suppl Concept		C504561	20230501	20991231	
19330174	Col14a1 protein, rat	Observation	MeSH	Suppl Concept		C504562	20230501	20991231	
19330175	Col14a1 protein, mouse	Observation	MeSH	Suppl Concept		C504563	20230501	20991231	
19463024	Cd37 protein, rat	Observation	MeSH	Suppl Concept		C504564	20230501	20991231	
19463025	Cd37 protein, mouse	Observation	MeSH	Suppl Concept		C504565	20230501	20991231	
19330176	ARISX protein, Xenopus	Observation	MeSH	Suppl Concept		C504566	20230501	20991231	
19330177	Emb protein, rat	Observation	MeSH	Suppl Concept		C504567	20230501	20991231	
19330178	Cyp2d1 protein, rat	Observation	MeSH	Suppl Concept		C504568	20230501	20991231	
19330179	tph2 protein, rat	Observation	MeSH	Suppl Concept		C504569	20230501	20991231	
19330180	tph1 protein, rat	Observation	MeSH	Suppl Concept		C504570	20230501	20991231	
19463026	D-chiro-inositol-galactosamine	Observation	MeSH	Suppl Concept		C504571	20230501	20991231	
19330181	CYP1A2 protein, human	Observation	MeSH	Suppl Concept		C504573	20230501	20991231	
19330182	CYP2D9 protein, mouse	Observation	MeSH	Suppl Concept		C504575	20230501	20991231	
19330183	4-N-(3',4',5'-tris(dodecyloxy)benzamido)benzene-4-sulfonic acid	Observation	MeSH	Suppl Concept		C504576	20230501	20991231	
19330184	licanolide	Observation	MeSH	Suppl Concept		C504578	20230501	20991231	
19330185	buddlin	Observation	MeSH	Suppl Concept		C504579	20230501	20991231	
19330186	arachidonyl 7-amino, 4-methyl coumarin amide	Observation	MeSH	Suppl Concept		C504580	20230501	20991231	
19330187	Stx2 protein, rat	Observation	MeSH	Suppl Concept		C504581	20230501	20991231	
19330188	Epim protein, mouse	Observation	MeSH	Suppl Concept		C504582	20230501	20991231	
19330189	2,4,5,7-tetranitrofluorescein	Observation	MeSH	Suppl Concept		C504583	20230501	20991231	
19463027	LEA-135 protein, human	Observation	MeSH	Suppl Concept		C504584	20230501	20991231	
19330190	Icam5 protein, mouse	Observation	MeSH	Suppl Concept		C504585	20230501	20991231	
19330191	Tnfsf4 protein, mouse	Observation	MeSH	Suppl Concept		C504586	20230501	20991231	
19330192	Tnfsf4 protein, rat	Observation	MeSH	Suppl Concept		C504587	20230501	20991231	
19463028	C1G5F2 protein, rat	Observation	MeSH	Suppl Concept		C504588	20230501	20991231	
19330193	Sypl protein, mouse	Observation	MeSH	Suppl Concept		C504589	20230501	20991231	
19330194	Sypl1 protein, rat	Observation	MeSH	Suppl Concept		C504590	20230501	20991231	
19330195	Spint1 protein, mouse	Observation	MeSH	Suppl Concept		C504591	20230501	20991231	
19330196	Spint1 protein, rat	Observation	MeSH	Suppl Concept		C504592	20230501	20991231	
19330197	Nfasc protein, mouse	Observation	MeSH	Suppl Concept		C504593	20230501	20991231	
19330198	Nfasc protein, rat	Observation	MeSH	Suppl Concept		C504594	20230501	20991231	
19330199	Nfasc protein, Gallus gallus	Observation	MeSH	Suppl Concept		C504595	20230501	20991231	
19330200	3-chloro-4-dichloromethyl-5-dichloromethylene-2,4-dihydroxycyclopent-2-enone	Observation	MeSH	Suppl Concept		C504596	20230501	20991231	
19330201	phenyl 2-acetamido-2-deoxy-4-O-sulfonatogalactopyranoside	Observation	MeSH	Suppl Concept		C504597	20230501	20991231	
19330202	allyl 2-acetamido-4,6-O-benzylidene-2-deoxyglucopyranoside	Observation	MeSH	Suppl Concept		C504598	20230501	20991231	
19330204	N-(4-fluorophenyl)-5-(4-bromophenyl)-1-(2,4-dichlorophenyl)-1H-pyrazole-3-carboxamide	Observation	MeSH	Suppl Concept		C504599	20230501	20991231	
19463029	4-borono-2-fluorophenylalaninefructose	Observation	MeSH	Suppl Concept		C504600	20230501	20991231	
19330205	LsrR protein, E coli	Observation	MeSH	Suppl Concept		C504601	20230501	20991231	
19330206	NorR protein, E coli	Observation	MeSH	Suppl Concept		C504602	20230501	20991231	
19330207	bisnaphthalimidopropyl putrescine	Observation	MeSH	Suppl Concept		C504603	20230501	20991231	
19330208	bisnaphthalimidopropyl spermine	Observation	MeSH	Suppl Concept		C504604	20230501	20991231	
19330209	4,8-bis(4-hydroxy-3-methoxyphenyl)-3,7-dioxabicyclo(3.3.0)octane-2,6-dione	Observation	MeSH	Suppl Concept		C504605	20230501	20991231	
19330210	VPS Coriolus versicolor extract	Observation	MeSH	Suppl Concept		C504606	20230501	20991231	
19330211	cyclo(-6)-glucopyranosyl-1-4-glucopyranosyl-1-6-glucopyranosyl-1-4-glucopyranosyl-(1-)	Observation	MeSH	Suppl Concept		C504607	20230501	20991231	
19330212	4-acetamido-4,6-dideoxygalactose	Observation	MeSH	Suppl Concept		C504608	20230501	20991231	
19330213	2-O-(2-hydroxybutyl)cyclomaltoheptaose	Observation	MeSH	Suppl Concept		C504609	20230501	20991231	
19330214	Bmp2 protein, Xenopus	Observation	MeSH	Suppl Concept		C504610	20230501	20991231	
19330215	WntD protein, Drosophila	Observation	MeSH	Suppl Concept		C504611	20230501	20991231	
19330216	Vps18 protein, zebrafish	Observation	MeSH	Suppl Concept		C504612	20230501	20991231	
19330217	TRAPPC11 protein, zebrafish	Observation	MeSH	Suppl Concept		C504613	20230501	20991231	
19330218	AUR1 protein, Arabidopsis	Observation	MeSH	Suppl Concept		C504614	20230501	20991231	
19330219	AUR2 protein, Arabidopsis	Observation	MeSH	Suppl Concept		C504615	20230501	20991231	
19330220	AUR3 protein, Arabidopsis	Observation	MeSH	Suppl Concept		C504616	20230501	20991231	
