concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
42042094	Drumshanbo-Glebe	Geography	OSM	10th level	S	5448397	19700101	20991231	
42044322	Killeenan	Geography	OSM	10th level	S	5448399	19700101	20991231	
42045593	Killucan	Geography	OSM	10th level	S	5448424	19700101	20991231	
42042808	Evishacrancussy	Geography	OSM	10th level	S	5448454	19700101	20991231	
42042814	Evishanoran	Geography	OSM	10th level	S	5448498	19700101	20991231	
42043704	Gortaclady	Geography	OSM	10th level	S	5448507	19700101	20991231	
42048634	Murnells	Geography	OSM	10th level	S	5448509	19700101	20991231	
42050964	Skenahergny	Geography	OSM	10th level	S	5448544	19700101	20991231	
42052987	Tullyreavy	Geography	OSM	10th level	S	5448561	19700101	20991231	
42043378	Galcussagh	Geography	OSM	10th level	S	5448567	19700101	20991231	
42048596	Mullynure	Geography	OSM	10th level	S	5448570	19700101	20991231	
42046068	Knockavaddy	Geography	OSM	10th level	S	5448572	19700101	20991231	
42039987	Cloughfin	Geography	OSM	10th level	S	5448588	19700101	20991231	
42040310	Corchoney	Geography	OSM	10th level	S	5448617	19700101	20991231	
42046048	Knockaleery	Geography	OSM	10th level	S	5448621	19700101	20991231	
42047594	Magheraglass	Geography	OSM	10th level	S	5448631	19700101	20991231	
42039735	Chute Forest	Geography	OSM	10th level	S	5448688	19700101	20991231	
42039734	Chute	Geography	OSM	10th level	S	5448692	19700101	20991231	
42052462	Tidcombe and Fosbury	Geography	OSM	10th level	S	5448731	19700101	20991231	
42043845	Grafton	Geography	OSM	10th level	S	5448781	19700101	20991231	
42053024	Tullywiggan	Geography	OSM	10th level	S	5448871	19700101	20991231	
42035877	Ardcumber	Geography	OSM	10th level	S	5448874	19700101	20991231	
42046510	Legnacash	Geography	OSM	10th level	S	5448875	19700101	20991231	
42049076	Oaklands	Geography	OSM	10th level	S	5448881	19700101	20991231	
42036679	Ballygroogan	Geography	OSM	10th level	S	5448892	19700101	20991231	
42049034	Old Church Yard	Geography	OSM	10th level	S	5448960	19700101	20991231	
42048556	Mullenbeg	Geography	OSM	10th level	S	5448963	19700101	20991231	
41889302	Turrella	Geography	OSM	10th level	S	5449076	19700101	20991231	
41984425	Essentho	Geography	OSM	9th level	S	5449259	19700101	20991231	
41986403	Meerhof	Geography	OSM	9th level	S	5449260	19700101	20991231	
41987102	Oesdorf	Geography	OSM	9th level	S	5449261	19700101	20991231	
41988978	Westheim	Geography	OSM	9th level	S	5449262	19700101	20991231	
41938374	Chilly-sur-Salins	Geography	OSM	8th level	S	544944	19700101	20991231	
41938086	Chaux-Champagny	Geography	OSM	8th level	S	544946	19700101	20991231	
41961498	Saint-Yon	Geography	OSM	8th level	S	54495	19700101	20991231	
41976034	Hallstadt	Geography	OSM	8th level	S	544953	19700101	20991231	
41986856	Niedermarsberg	Geography	OSM	9th level	S	5449552	19700101	20991231	
42041999	Drumnacross Upper	Geography	OSM	10th level	S	5450136	19700101	20991231	
42041998	Drumnacross Lower	Geography	OSM	10th level	S	5450138	19700101	20991231	
42043559	Glenarny	Geography	OSM	10th level	S	5450181	19700101	20991231	
42043702	Gortacar (Doris)	Geography	OSM	10th level	S	5450237	19700101	20991231	
42048363	Moveagh	Geography	OSM	10th level	S	5450238	19700101	20991231	
42035792	Annaghananam	Geography	OSM	10th level	S	5450247	19700101	20991231	
42043726	Gortavilly	Geography	OSM	10th level	S	5450252	19700101	20991231	
42045778	Kiltyclogher	Geography	OSM	10th level	S	5450261	19700101	20991231	
42037199	Ballysudden	Geography	OSM	10th level	S	5450394	19700101	20991231	
42051783	Strifehill	Geography	OSM	10th level	S	5450404	19700101	20991231	
42046034	Knockaconny	Geography	OSM	10th level	S	5450443	19700101	20991231	
42045515	Kilcronagh	Geography	OSM	10th level	S	5450456	19700101	20991231	
42037132	Ballyreagh	Geography	OSM	10th level	S	5450460	19700101	20991231	
42041362	Desertcreat	Geography	OSM	10th level	S	5450484	19700101	20991231	
42035800	Annaghteige	Geography	OSM	10th level	S	5450494	19700101	20991231	
42043385	Gallanagh	Geography	OSM	10th level	S	5450508	19700101	20991231	
42050121	Rockhead	Geography	OSM	10th level	S	5450511	19700101	20991231	
42044713	Killycolp	Geography	OSM	10th level	S	5450512	19700101	20991231	
42047136	Loughry	Geography	OSM	10th level	S	5450516	19700101	20991231	
42050817	Shivey	Geography	OSM	10th level	S	5450569	19700101	20991231	
42052994	Tullyroan	Geography	OSM	10th level	S	5450571	19700101	20991231	
42043703	Gortacar (Glassy)	Geography	OSM	10th level	S	5450575	19700101	20991231	
42043735	Gortfad	Geography	OSM	10th level	S	5450586	19700101	20991231	
42052550	Tirnaskea (Bayly)	Geography	OSM	10th level	S	5450587	19700101	20991231	
41984904	Grafschaft	Geography	OSM	9th level	S	54506	19700101	20991231	
42040080	Collingbourne Ducis	Geography	OSM	10th level	S	5450688	19700101	20991231	
42040081	Collingbourne Kingston	Geography	OSM	10th level	S	5450692	19700101	20991231	
42038685	Burbage	Geography	OSM	10th level	S	5450766	19700101	20991231	
42050481	Savernake	Geography	OSM	10th level	S	5450849	19700101	20991231	
41987020	Oberlohberg	Geography	OSM	9th level	S	54512	19700101	20991231	
41945825	Lachaux	Geography	OSM	8th level	S	545129	19700101	20991231	
41974497	Hiesfeld	Geography	OSM	10th level	S	54513	19700101	20991231	
41957781	Saint-Chéron	Geography	OSM	8th level	S	54514	19700101	20991231	
41956288	Rennes	Geography	OSM	8th level	S	54517	19700101	20991231	
41943960	Guibeville	Geography	OSM	8th level	S	54519	19700101	20991231	
41986239	Lohberg	Geography	OSM	9th level	S	54520	19700101	20991231	
42045666	Killyneedan	Geography	OSM	10th level	S	5452090	19700101	20991231	
42052906	Tullylagan	Geography	OSM	10th level	S	5452092	19700101	20991231	
42040836	Cross Glebe	Geography	OSM	10th level	S	5452095	19700101	20991231	
41984471	Feldmark, Bruch	Geography	OSM	9th level	S	54521	19700101	20991231	
42048517	Mullaghshantullagh	Geography	OSM	10th level	S	5452137	19700101	20991231	
42050965	Skenarget	Geography	OSM	10th level	S	5452166	19700101	20991231	
41948717	Liffré	Geography	OSM	8th level	S	54526	19700101	20991231	
42050115	Rockdale	Geography	OSM	10th level	S	5452624	19700101	20991231	
41937756	Chasné-sur-Illet	Geography	OSM	8th level	S	54527	19700101	20991231	
42040460	Corrycroar	Geography	OSM	10th level	S	5452708	19700101	20991231	
42047433	Lurganeden	Geography	OSM	10th level	S	5452725	19700101	20991231	
41932384	Artres	Geography	OSM	8th level	S	54531	19700101	20991231	
42039121	Carnenny	Geography	OSM	10th level	S	5453131	19700101	20991231	
42035602	Allen	Geography	OSM	10th level	S	5453140	19700101	20991231	
42049539	Pewsey	Geography	OSM	10th level	S	5453146	19700101	20991231	
42048273	Moree	Geography	OSM	10th level	S	5453169	19700101	20991231	
42043724	Gortavale	Geography	OSM	10th level	S	5453240	19700101	20991231	
42038275	Derrygortanea	Geography	OSM	10th level	S	5453241	19700101	20991231	
42048614	Munderrydoe	Geography	OSM	10th level	S	5453242	19700101	20991231	
41949948	Maresches	Geography	OSM	8th level	S	54533	19700101	20991231	
42045570	Killey	Geography	OSM	10th level	S	5453362	19700101	20991231	
42043794	Gortnagarn	Geography	OSM	10th level	S	5453371	19700101	20991231	
42040385	Cornamaddy	Geography	OSM	10th level	S	5453394	19700101	20991231	
42053067	Turnabarson	Geography	OSM	10th level	S	5453398	19700101	20991231	
41966294	Villers-Pol	Geography	OSM	8th level	S	54534	19700101	20991231	
42039425	Cavanakeeran	Geography	OSM	10th level	S	5453414	19700101	20991231	
42041258	Derryhash	Geography	OSM	10th level	S	5453420	19700101	20991231	
42039390	Cavanacaw	Geography	OSM	10th level	S	5453434	19700101	20991231	
42048957	Pomeroy	Geography	OSM	10th level	S	5453440	19700101	20991231	
41962486	Sepmeries	Geography	OSM	8th level	S	54535	19700101	20991231	
41955542	Préseau	Geography	OSM	8th level	S	54537	19700101	20991231	
42057784	Cambria Town	Geography	OSM	7th level	S	5453885	19700101	20991231	
42058162	Pendleton Town	Geography	OSM	7th level	S	5453886	19700101	20991231	
41934273	Bermerain	Geography	OSM	8th level	S	54539	19700101	20991231	
42059594	Wilson Town	Geography	OSM	7th level	S	5453917	19700101	20991231	
42058191	Porter Town	Geography	OSM	7th level	S	5454012	19700101	20991231	
42057987	Lewiston Town	Geography	OSM	7th level	S	5454014	19700101	20991231	
42058131	Niagara Town	Geography	OSM	7th level	S	5454048	19700101	20991231	
