concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
42009529	北32条東14	Geography	OSM	10th level	S	7167956	19700101	20991231	
42009528	北32条東13	Geography	OSM	10th level	S	7167957	19700101	20991231	
42002964	北32条東12	Geography	OSM	10th level	S	7167958	19700101	20991231	
42009527	北32条東10	Geography	OSM	10th level	S	7167959	19700101	20991231	
42009541	北32条東9	Geography	OSM	10th level	S	7167960	19700101	20991231	
42009540	北32条東8	Geography	OSM	10th level	S	7167961	19700101	20991231	
42009539	北32条東7	Geography	OSM	10th level	S	7167962	19700101	20991231	
42009538	北32条東6	Geography	OSM	10th level	S	7167963	19700101	20991231	
42009537	北32条東5	Geography	OSM	10th level	S	7167964	19700101	20991231	
42009536	北32条東4	Geography	OSM	10th level	S	7167965	19700101	20991231	
42009535	北32条東3	Geography	OSM	10th level	S	7167966	19700101	20991231	
42009534	北32条東2	Geography	OSM	10th level	S	7167967	19700101	20991231	
42009526	北32条東1	Geography	OSM	10th level	S	7167968	19700101	20991231	
41914577	Vila Industrial	Geography	OSM	10th level	S	7167984	19700101	20991231	
41960005	Saint-Michel-sur-Savasse	Geography	OSM	8th level	S	71687	19700101	20991231	
41932358	Arthémonay	Geography	OSM	8th level	S	71688	19700101	20991231	
41947428	Le Chalon	Geography	OSM	8th level	S	71689	19700101	20991231	
41943211	Geyssans	Geography	OSM	8th level	S	71690	19700101	20991231	
41931451	Albon	Geography	OSM	8th level	S	71692	19700101	20991231	
41952739	Mureils	Geography	OSM	8th level	S	71693	19700101	20991231	
41941716	Fay-le-Clos	Geography	OSM	8th level	S	71694	19700101	20991231	
41933893	Beausemblant	Geography	OSM	8th level	S	71695	19700101	20991231	
41961344	Saint-Uze	Geography	OSM	8th level	S	71696	19700101	20991231	
41946406	La Motte-de-Galaure	Geography	OSM	8th level	S	71698	19700101	20991231	
41904445	Jardim Santa Catarina	Geography	OSM	10th level	S	7170033	19700101	20991231	
41914706	Vila Martins	Geography	OSM	10th level	S	7170036	19700101	20991231	
42009562	北33条東18	Geography	OSM	10th level	S	7170044	19700101	20991231	
42009561	北33条東17	Geography	OSM	10th level	S	7170045	19700101	20991231	
42009560	北33条東16	Geography	OSM	10th level	S	7170046	19700101	20991231	
42009559	北33条東15	Geography	OSM	10th level	S	7170047	19700101	20991231	
42009558	北33条東14	Geography	OSM	10th level	S	7170048	19700101	20991231	
42009557	北33条東13	Geography	OSM	10th level	S	7170049	19700101	20991231	
42009556	北33条東12	Geography	OSM	10th level	S	7170050	19700101	20991231	
42009555	北33条東10	Geography	OSM	10th level	S	7170051	19700101	20991231	
42009570	北33条東9	Geography	OSM	10th level	S	7170052	19700101	20991231	
42009569	北33条東8	Geography	OSM	10th level	S	7170053	19700101	20991231	
42009568	北33条東7	Geography	OSM	10th level	S	7170054	19700101	20991231	
42009567	北33条東6	Geography	OSM	10th level	S	7170055	19700101	20991231	
42009566	北33条東5	Geography	OSM	10th level	S	7170056	19700101	20991231	
42009565	北33条東4	Geography	OSM	10th level	S	7170057	19700101	20991231	
42009564	北33条東3	Geography	OSM	10th level	S	7170058	19700101	20991231	
42009563	北33条東2	Geography	OSM	10th level	S	7170059	19700101	20991231	
42009554	北33条東1	Geography	OSM	10th level	S	7170060	19700101	20991231	
41907056	Coroado	Geography	OSM	10th level	S	7170607	19700101	20991231	
42031545	Haurida distrikt	Geography	OSM	9th level	S	7171309	19700101	20991231	
42031871	Vireda distrikt	Geography	OSM	9th level	S	7171464	19700101	20991231	
42053227	Upper Poppleton	Geography	OSM	10th level	S	7171548	19700101	20991231	
42048739	Nether Poppleton	Geography	OSM	10th level	S	7171549	19700101	20991231	
41904903	Aleixo	Geography	OSM	10th level	S	7171857	19700101	20991231	
41906667	Cidade de Deus	Geography	OSM	10th level	S	7173434	19700101	20991231	
41902869	Chácara LXV	Geography	OSM	10th level	S	7173685	19700101	20991231	
41912910	Vila Vieira	Geography	OSM	10th level	S	7173707	19700101	20991231	
42037490	Batchworth	Geography	OSM	10th level	S	7173804	19700101	20991231	
42053637	West Hill	Geography	OSM	10th level	S	7174362	19700101	20991231	
42035334	Abdon and Heath	Geography	OSM	10th level	S	7174419	19700101	20991231	
41915189	Vila Viegas	Geography	OSM	10th level	S	7174444	19700101	20991231	
41910505	Novo Aleixo	Geography	OSM	10th level	S	7174703	19700101	20991231	
41913179	São José Operário	Geography	OSM	10th level	S	7174709	19700101	20991231	
41902525	Pedras Altas	Geography	OSM	9th level	S	7174712	19700101	20991231	
41899894	Cerro do Baú	Geography	OSM	9th level	S	7174713	19700101	20991231	
41898949	Arroio Mau	Geography	OSM	9th level	S	7174714	19700101	20991231	
41903588	São Diogo	Geography	OSM	9th level	S	7174715	19700101	20991231	
41913040	São Geraldo	Geography	OSM	10th level	S	7174863	19700101	20991231	
41910324	Nossa Senhora das Graças	Geography	OSM	10th level	S	7175004	19700101	20991231	
41994157	Friesenheimer Insel	Geography	OSM	11th level	S	7175109	19700101	20991231	
41909108	Jardim São Cristóvão	Geography	OSM	10th level	S	7175653	19700101	20991231	
41914918	Vila Ponte Branca	Geography	OSM	10th level	S	7175743	19700101	20991231	
41991716	Linden	Geography	OSM	10th level	S	7176198	19700101	20991231	
41990049	Dahlhausen	Geography	OSM	10th level	S	7176199	19700101	20991231	
41994679	Querenburg	Geography	OSM	11th level	S	7176279	19700101	20991231	
42040610	Cranbrook	Geography	OSM	10th level	S	7176350	19700101	20991231	
41994462	Langendreer	Geography	OSM	11th level	S	7176353	19700101	20991231	
41994434	Langendreer/Alter Bahnhof	Geography	OSM	11th level	S	7176370	19700101	20991231	
41994412	Laer	Geography	OSM	11th level	S	7176447	19700101	20991231	
41994957	Werne	Geography	OSM	11th level	S	7176518	19700101	20991231	
41902470	Cabeceira Alegre	Geography	OSM	10th level	S	7176530	19700101	20991231	
41994279	Harpen/Rosenberg	Geography	OSM	11th level	S	7176604	19700101	20991231	
41994198	Gerthe	Geography	OSM	11th level	S	7176626	19700101	20991231	
41993990	Bergen/Hiltrop	Geography	OSM	11th level	S	7176696	19700101	20991231	
41994449	Kornharpen/Voede-Abzweig	Geography	OSM	11th level	S	7176731	19700101	20991231	
41912765	Santo Antonio	Geography	OSM	10th level	S	7176769	19700101	20991231	
42067023	Galloway Township	Geography	OSM	8th level	S	7176861	19700101	20991231	
41913845	Vila Lili	Geography	OSM	10th level	S	7177049	19700101	20991231	
41994702	Riemke	Geography	OSM	11th level	S	7177052	19700101	20991231	
41994244	Grumme	Geography	OSM	11th level	S	7177171	19700101	20991231	
41993909	Altenbochum	Geography	OSM	11th level	S	7177192	19700101	20991231	
41994846	Südinnenstadt	Geography	OSM	11th level	S	7177279	19700101	20991231	
