concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
42019096	Hanam-si	Geography	OSM	6th level	S	2409172	19700101	20991231	
42019102	Hwaseong-si	Geography	OSM	6th level	S	2409173	19700101	20991231	
42019105	Icheon-si	Geography	OSM	6th level	S	2409174	19700101	20991231	
42019168	Namyangju-si	Geography	OSM	6th level	S	2409175	19700101	20991231	
42019104	Osan-si	Geography	OSM	6th level	S	2409176	19700101	20991231	
42019106	Paju-si	Geography	OSM	6th level	S	2409177	19700101	20991231	
42019107	Pocheon-si	Geography	OSM	6th level	S	2409178	19700101	20991231	
42019110	Pyeongtaek-si	Geography	OSM	6th level	S	2409179	19700101	20991231	
42019189	Seongnam-si	Geography	OSM	6th level	S	2409180	19700101	20991231	
42019191	Siheung-si	Geography	OSM	6th level	S	2409181	19700101	20991231	
42019205	Suwon-si	Geography	OSM	6th level	S	2409182	19700101	20991231	
42019211	Uijeongbu-si	Geography	OSM	6th level	S	2409183	19700101	20991231	
42019213	Uiwang-si	Geography	OSM	6th level	S	2409184	19700101	20991231	
42019226	Yangju-si	Geography	OSM	6th level	S	2409185	19700101	20991231	
42019229	Yangpyeong-gun	Geography	OSM	6th level	S	2409186	19700101	20991231	
42019231	Yeoju-si	Geography	OSM	6th level	S	2409187	19700101	20991231	
42019232	Yeoncheon-gun	Geography	OSM	6th level	S	2409188	19700101	20991231	
42019244	Yongin-si	Geography	OSM	6th level	S	2409189	19700101	20991231	
41989334	Alterode	Geography	OSM	10th level	S	2409269	19700101	20991231	
41989415	Arnstedt	Geography	OSM	10th level	S	2409270	19700101	20991231	
41989845	Bräunrode	Geography	OSM	10th level	S	2409271	19700101	20991231	
41990697	Greifenhagen	Geography	OSM	10th level	S	2409272	19700101	20991231	
41990874	Harkerode	Geography	OSM	10th level	S	2409273	19700101	20991231	
41992568	Quenstedt	Geography	OSM	10th level	S	2409274	19700101	20991231	
41993156	Stangerode	Geography	OSM	10th level	S	2409275	19700101	20991231	
41993282	Sylda	Geography	OSM	10th level	S	2409276	19700101	20991231	
41993389	Ulzigerode	Geography	OSM	10th level	S	2409277	19700101	20991231	
41993632	Welbsleben	Geography	OSM	10th level	S	2409278	19700101	20991231	
41993730	Wiederstedt	Geography	OSM	10th level	S	2409279	19700101	20991231	
41890856	Stavelot	Geography	OSM	8th level	S	2409290	19700101	20991231	
41978265	Lutherstadt Eisleben	Geography	OSM	8th level	S	2409291	19700101	20991231	
41946245	La Jaudonnière	Geography	OSM	8th level	S	240931	19700101	20991231	
41989968	Burgsdorf	Geography	OSM	10th level	S	2409349	19700101	20991231	
41990178	Hedersleben	Geography	OSM	10th level	S	2409350	19700101	20991231	
41992322	Oberrißdorf	Geography	OSM	10th level	S	2409351	19700101	20991231	
41992518	Polleben	Geography	OSM	10th level	S	2409352	19700101	20991231	
41993418	Unterrißdorf	Geography	OSM	10th level	S	2409353	19700101	20991231	
41993478	Volkstedt	Geography	OSM	10th level	S	2409354	19700101	20991231	
41989749	Bischofrode	Geography	OSM	10th level	S	2409405	19700101	20991231	
41992409	Osterhausen	Geography	OSM	10th level	S	2409406	19700101	20991231	
41992770	Rothenschirmbach	Geography	OSM	10th level	S	2409407	19700101	20991231	
41992907	Schmalzerode	Geography	OSM	10th level	S	2409408	19700101	20991231	
41993802	Wolferode	Geography	OSM	10th level	S	2409409	19700101	20991231	
41971579	Mansfelder Grund-Helbra	Geography	OSM	7th level	S	2409455	19700101	20991231	
41972378	Ahlsdorf	Geography	OSM	8th level	S	2409456	19700101	20991231	
41973153	Benndorf	Geography	OSM	8th level	S	2409457	19700101	20991231	
41973536	Bornstedt	Geography	OSM	8th level	S	2409458	19700101	20991231	
41976312	Helbra	Geography	OSM	8th level	S	2409459	19700101	20991231	
41976396	Hergisdorf	Geography	OSM	8th level	S	2409460	19700101	20991231	
41977422	Klostermansfeld	Geography	OSM	8th level	S	2409461	19700101	20991231	
41978358	Mansfeld	Geography	OSM	8th level	S	2409462	19700101	20991231	
41982915	Wimmelburg	Geography	OSM	8th level	S	2409463	19700101	20991231	
41989400	Annarode	Geography	OSM	10th level	S	2409533	19700101	20991231	
41990754	Großörner	Geography	OSM	10th level	S	2409534	19700101	20991231	
41993044	Siebigerode	Geography	OSM	10th level	S	2409535	19700101	20991231	
41990663	Gorenzen	Geography	OSM	10th level	S	2409621	19700101	20991231	
41989272	Abberode	Geography	OSM	10th level	S	2409671	19700101	20991231	
41989711	Biesenrode	Geography	OSM	10th level	S	2409672	19700101	20991231	
41989848	Braunschwende	Geography	OSM	10th level	S	2409673	19700101	20991231	
41990523	Friesdorf	Geography	OSM	10th level	S	2409674	19700101	20991231	
41990996	Hermerode	Geography	OSM	10th level	S	2409675	19700101	20991231	
41992004	Molmerswende	Geography	OSM	10th level	S	2409676	19700101	20991231	
41992001	Möllendorf	Geography	OSM	10th level	S	2409677	19700101	20991231	
41992498	Piskaborn	Geography	OSM	10th level	S	2409678	19700101	20991231	
41992716	Ritzgerode	Geography	OSM	10th level	S	2409679	19700101	20991231	
41993446	Vatterode	Geography	OSM	10th level	S	2409680	19700101	20991231	
41973925	Buttstädt	Geography	OSM	8th level	S	2410076	19700101	20991231	
41971471	Kindelbrück	Geography	OSM	7th level	S	2410077	19700101	20991231	
41971493	Kölleda	Geography	OSM	7th level	S	2410078	19700101	20991231	
