concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
19378999	TRIM21 protein, rat	Observation	MeSH	Suppl Concept		C576159	20230501	20991231	
19379000	DYNLL1 protein, mouse	Observation	MeSH	Suppl Concept		C576160	20230501	20991231	
19379001	2'-deoxy-5-fluorouridylyl-(3'-5')-3'-C-ethynylcytidine	Observation	MeSH	Suppl Concept		C576161	20230501	20991231	
19379002	3'-C-ethynylcytidinylyl-(5'-1-O)-2-O-octadecyl-sn-glycerylyl-(3-O-5')-2'-deoxy-5-fluorouridine	Observation	MeSH	Suppl Concept		C576162	20230501	20991231	
19471250	valerena-4,7(11)-diene	Observation	MeSH	Suppl Concept		C576163	20230501	20991231	
19471251	EiK1 compound	Observation	MeSH	Suppl Concept		C576164	20230501	20991231	
19379003	estrogen receptor alpha (295-311), human	Observation	MeSH	Suppl Concept		C576174	20230501	20991231	
19379004	poly(aspartic acid-co-lactic acid)	Observation	MeSH	Suppl Concept		C576175	20230501	20991231	
19471252	N-(1-methylethyl)-5-(pyridin-4-ylethynyl)pyridine-2-carboxamide	Observation	MeSH	Suppl Concept		C576176	20230501	20991231	
19471253	6-iodonordihydrocapsaicin	Observation	MeSH	Suppl Concept		C576177	20230501	20991231	
19471254	cibinetide	Observation	MeSH	Suppl Concept		C576178	20230501	20991231	
19379005	Lgr5 protein, rat	Observation	MeSH	Suppl Concept		C576179	20230501	20991231	
19471255	131I-chimeric TNT-1-B monoclonal antibody	Observation	MeSH	Suppl Concept		C576180	20230501	20991231	
19471256	jiangxienone	Observation	MeSH	Suppl Concept		C576181	20230501	20991231	
19379006	adamant-1-ylglycyl-alanyl-isoglutamide	Observation	MeSH	Suppl Concept		C576182	20230501	20991231	
19379007	extracellular leucine-rich repeat fibronectin containing 1 protein, mouse	Observation	MeSH	Suppl Concept		C576183	20230501	20991231	
19379008	ntc-1 protein, C elegans	Observation	MeSH	Suppl Concept		C576184	20230501	20991231	
19379009	NTR-1 protein, C elegans	Observation	MeSH	Suppl Concept		C576185	20230501	20991231	
19379010	NTR-2 protein, C elegans	Observation	MeSH	Suppl Concept		C576186	20230501	20991231	
19379011	YhiR protein, E coli	Observation	MeSH	Suppl Concept		C576187	20230501	20991231	
19471257	Qsymia	Observation	MeSH	Suppl Concept		C576188	20230501	20991231	
19379012	HtrA4 protein, human	Observation	MeSH	Suppl Concept		C576189	20230501	20991231	
19471258	SKLB1028	Observation	MeSH	Suppl Concept		C576190	20230501	20991231	
19379013	rGel-BLyS fusion toxin	Observation	MeSH	Suppl Concept		C576191	20230501	20991231	
19379014	MUF1 protein, mouse	Observation	MeSH	Suppl Concept		C576192	20230501	20991231	
19379015	CbrA protein, E coli	Observation	MeSH	Suppl Concept		C576193	20230501	20991231	
