concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
46193815	46193815	Mapped from	20180731	20991231	
46193815	46193815	Maps to	20180731	20991231	
46193818	46051779	Has AMP	20150131	20991231	
46193818	46193818	Mapped from	20180731	20991231	
46193818	46193818	Maps to	20180731	20991231	
46193820	46051781	Has AMP	20150131	20991231	
46193820	46193820	Mapped from	20180731	20991231	
46193820	46193820	Maps to	20180731	20991231	
46193821	46051782	Has AMP	20150131	20991231	
46193821	46193821	Mapped from	20180731	20991231	
46193821	46193821	Maps to	20180731	20991231	
46193822	46193822	Mapped from	20180731	20991231	
46193822	46193822	Maps to	20180731	20991231	
46193823	46193823	Mapped from	20180731	20991231	
46193823	46193823	Maps to	20180731	20991231	
46193824	46193824	Mapped from	20180731	20991231	
46193824	46193824	Maps to	20180731	20991231	
46193826	46051787	Has AMP	20150131	20991231	
46193826	46193826	Mapped from	20180731	20991231	
46193826	46193826	Maps to	20180731	20991231	
46193830	46051791	Has AMP	20150131	20991231	
46193830	46193830	Mapped from	20180731	20991231	
46193830	46193830	Maps to	20180731	20991231	
46193831	46193831	Mapped from	20180731	20991231	
46193831	46193831	Maps to	20180731	20991231	
46193832	4114842	Has excipient	20200309	20991231	
46193832	4166230	Has excipient	20200309	20991231	
46193832	4189425	Has basis str subst	20180731	20991231	
46193832	4331894	Has excipient	20200309	20991231	
46193832	46051792	Has AMP	20150131	20991231	
46193835	4114842	Has excipient	20200309	20991231	
46193835	4166230	Has excipient	20200309	20991231	
46193835	4189425	Has basis str subst	20180731	20991231	
46193835	4331894	Has excipient	20200309	20991231	
46193835	46104963	Is a	20150131	20991231	
46193836	4114842	Has excipient	20200309	20991231	
46193836	4166230	Has excipient	20200309	20991231	
46193836	4189425	Has basis str subst	20180731	20991231	
46193836	4331894	Has excipient	20200309	20991231	
46193836	46103319	Is a	20150131	20991231	
46193837	46193837	Mapped from	20180731	20991231	
46193837	46193837	Maps to	20180731	20991231	
46193838	46193838	Mapped from	20180731	20991231	
46193838	46193838	Maps to	20180731	20991231	
46193847	46051808	Has AMP	20150131	20991231	
46193847	46193847	Mapped from	20180731	20991231	
46193847	46193847	Maps to	20180731	20991231	
46193851	46051811	Has AMP	20150131	20991231	
46193851	46104930	Is a	20150131	20991231	
46193853	46051813	Has AMP	20150131	20991231	
46193853	46104929	Is a	20150131	20991231	
46193854	46193854	Mapped from	20180731	20991231	
46193854	46193854	Maps to	20180731	20991231	
46193855	4299841	Has spec active ing	20180731	20991231	
46193855	46104221	Is a	20150131	20991231	
46193864	46193864	Mapped from	20180731	20991231	
46193864	46193864	Maps to	20180731	20991231	
46193871	4031908	Has spec active ing	20180731	20991231	
46193871	4190349	Has basis str subst	20180731	20991231	
46193871	46102891	Is a	20150131	20991231	
46193874	46103015	Is a	20150131	20991231	
46193876	46097030	Is a	20150131	20991231	
46193877	46051837	Has AMP	20150131	20991231	
46193877	46193877	Mapped from	20180731	20991231	
46193877	46193877	Maps to	20180731	20991231	
46193881	46051841	Has AMP	20150131	20991231	
46193881	46193881	Mapped from	20180731	20991231	
46193881	46193881	Maps to	20180731	20991231	
46193882	46193882	Mapped from	20180731	20991231	
46193882	46193882	Maps to	20180731	20991231	
46193884	46051844	Has AMP	20150131	20991231	
46193884	46193884	Mapped from	20180731	20991231	
46193884	46193884	Maps to	20180731	20991231	
46193885	46193885	Mapped from	20180731	20991231	
46193885	46193885	Maps to	20180731	20991231	
46193887	4166230	Has excipient	20180731	20991231	
46193887	46079688	Is a	20150131	20991231	
46193889	46193889	Mapped from	20180731	20991231	
46193889	46193889	Maps to	20180731	20991231	
46193890	46193890	Mapped from	20180731	20991231	
46193890	46193890	Maps to	20180731	20991231	
46193891	46051850	Has AMP	20150131	20991231	
46193891	46193891	Mapped from	20180731	20991231	
46193891	46193891	Maps to	20180731	20991231	
46193894	46051853	Has AMP	20150131	20991231	
46193894	46193894	Mapped from	20180731	20991231	
46193894	46193894	Maps to	20180731	20991231	
46193895	46051854	Has AMP	20150131	20991231	
46193895	46193895	Mapped from	20180731	20991231	
46193895	46193895	Maps to	20180731	20991231	
46193897	46193897	Mapped from	20180731	20991231	
46193897	46193897	Maps to	20180731	20991231	
46193898	46051857	Has AMP	20150131	20991231	
46193898	46193898	Mapped from	20180731	20991231	
46193898	46193898	Maps to	20180731	20991231	
46193899	46193899	Mapped from	20180731	20991231	
46193899	46193899	Maps to	20180731	20991231	
46193900	46193900	Mapped from	20180731	20991231	
46193900	46193900	Maps to	20180731	20991231	
46193901	46193901	Mapped from	20180731	20991231	
46193901	46193901	Maps to	20180731	20991231	
46193902	36708230	Is a	20170131	20991231	
46193902	46193902	Mapped from	20180731	20991231	
46193902	46193902	Maps to	20180731	20991231	
46193903	36708230	Is a	20170131	20991231	
46193903	46193903	Mapped from	20180731	20991231	
46193903	46193903	Maps to	20180731	20991231	
46193905	36708230	Is a	20170131	20991231	
46193905	46193905	Mapped from	20180731	20991231	
46193905	46193905	Maps to	20180731	20991231	
46193906	36708230	Is a	20170131	20991231	
46193906	46193906	Mapped from	20180731	20991231	
46193906	46193906	Maps to	20180731	20991231	
46193908	36708230	Is a	20170131	20991231	
46193908	46051868	Has AMP	20150131	20991231	
46193908	46193908	Mapped from	20180731	20991231	
46193908	46193908	Maps to	20180731	20991231	
46193912	36708230	Is a	20170131	20991231	
46193912	46051872	Has AMP	20150131	20991231	
46193912	46193912	Mapped from	20180731	20991231	
46193912	46193912	Maps to	20180731	20991231	
46193913	36708230	Is a	20170131	20991231	
46193913	46051873	Has AMP	20150131	20991231	
46193913	46193913	Mapped from	20180731	20991231	
46193913	46193913	Maps to	20180731	20991231	
46193914	36708230	Is a	20170131	20991231	
46193914	46193914	Mapped from	20180731	20991231	
46193914	46193914	Maps to	20180731	20991231	
46193915	36708230	Is a	20170131	20991231	
46193915	46051875	Has AMP	20150131	20991231	
46193915	46193915	Mapped from	20180731	20991231	
46193915	46193915	Maps to	20180731	20991231	
46193918	36708230	Is a	20170131	20991231	
46193918	46051878	Has AMP	20150131	20991231	
46193918	46193918	Mapped from	20180731	20991231	
46193918	46193918	Maps to	20180731	20991231	
46193919	36708230	Is a	20170131	20991231	
46193919	46051879	Has AMP	20150131	20991231	
46193919	46193919	Mapped from	20180731	20991231	
46193919	46193919	Maps to	20180731	20991231	
46193920	36708230	Is a	20170131	20991231	
46193920	46193920	Mapped from	20180731	20991231	
46193920	46193920	Maps to	20180731	20991231	
46193921	36708230	Is a	20170131	20991231	
46193921	46051881	Has AMP	20150131	20991231	
46193921	46193921	Mapped from	20180731	20991231	
46193921	46193921	Maps to	20180731	20991231	
46193923	36708230	Is a	20170131	20991231	
46193923	46051883	Has AMP	20150131	20991231	
46193923	46193923	Mapped from	20180731	20991231	
46193923	46193923	Maps to	20180731	20991231	
46193931	36708230	Is a	20170131	20991231	
46193931	46051891	Has AMP	20150131	20991231	
46193931	46193931	Mapped from	20180731	20991231	
46193931	46193931	Maps to	20180731	20991231	
46193933	36708230	Is a	20170131	20991231	
46193933	46193933	Mapped from	20180731	20991231	
46193933	46193933	Maps to	20180731	20991231	
46193935	36708230	Is a	20170131	20991231	
46193935	46051896	Has AMP	20150131	20991231	
46193935	46193935	Mapped from	20180731	20991231	
46193935	46193935	Maps to	20180731	20991231	
46193938	36708230	Is a	20170131	20991231	
46193938	46051899	Has AMP	20150131	20991231	
46193938	46193938	Mapped from	20180731	20991231	
46193938	46193938	Maps to	20180731	20991231	
46193939	36708230	Is a	20170131	20991231	
46193939	46051900	Has AMP	20150131	20991231	
46193939	46193939	Mapped from	20180731	20991231	
46193939	46193939	Maps to	20180731	20991231	
46193941	36708230	Is a	20170131	20991231	
46193941	46193941	Mapped from	20180731	20991231	
46193941	46193941	Maps to	20180731	20991231	
46193943	36708230	Is a	20170131	20991231	
46193943	46193943	Mapped from	20180731	20991231	
46193943	46193943	Maps to	20180731	20991231	
46193946	36708230	Is a	20170131	20991231	
46193946	46051907	Has AMP	20150131	20991231	
46193946	46193946	Mapped from	20180731	20991231	
46193946	46193946	Maps to	20180731	20991231	
46193949	36708231	Is a	20170131	20991231	
46193949	46051909	Has AMP	20150131	20991231	
46193949	46193949	Mapped from	20180731	20991231	
46193949	46193949	Maps to	20180731	20991231	
46193950	36708231	Is a	20170131	20991231	
46193950	46193950	Mapped from	20180731	20991231	
46193950	46193950	Maps to	20180731	20991231	
46193951	36708231	Is a	20170131	20991231	
46193951	46193951	Mapped from	20180731	20991231	
46193951	46193951	Maps to	20180731	20991231	
46193952	36708231	Is a	20170131	20991231	
46193952	46193952	Mapped from	20180731	20991231	
46193952	46193952	Maps to	20180731	20991231	
46193956	36708231	Is a	20170131	20991231	
46193956	46051916	Has AMP	20150131	20991231	
46193956	46193956	Mapped from	20180731	20991231	
46193956	46193956	Maps to	20180731	20991231	
46193959	36708231	Is a	20170131	20991231	
46193959	46051919	Has AMP	20150131	20991231	
46193959	46193959	Mapped from	20180731	20991231	
46193959	46193959	Maps to	20180731	20991231	
46193960	36708231	Is a	20170131	20991231	
46193960	46051920	Has AMP	20150131	20991231	
46193960	46193960	Mapped from	20180731	20991231	
46193960	46193960	Maps to	20180731	20991231	
46193966	36708231	Is a	20170131	20991231	
46193966	46051926	Has AMP	20150131	20991231	
46193966	46193966	Mapped from	20180731	20991231	
46193966	46193966	Maps to	20180731	20991231	
46193967	36708231	Is a	20170131	20991231	
46193967	46051927	Has AMP	20150131	20991231	
46193967	46193967	Mapped from	20180731	20991231	
46193967	46193967	Maps to	20180731	20991231	
46193971	36708231	Is a	20170131	20991231	
46193971	46193971	Mapped from	20180731	20991231	
46193971	46193971	Maps to	20180731	20991231	
46193972	36708231	Is a	20170131	20991231	
46193972	46051932	Has AMP	20150131	20991231	
46193972	46193972	Mapped from	20180731	20991231	
46193972	46193972	Maps to	20180731	20991231	
46193973	36708231	Is a	20170131	20991231	
46193973	46051933	Has AMP	20150131	20991231	
46193973	46193973	Mapped from	20180731	20991231	
46193973	46193973	Maps to	20180731	20991231	
46193974	36708231	Is a	20170131	20991231	
46193974	46051934	Has AMP	20150131	20991231	
46193974	46193974	Mapped from	20180731	20991231	
46193974	46193974	Maps to	20180731	20991231	
46193975	36708231	Is a	20170131	20991231	
46193975	46051935	Has AMP	20150131	20991231	
46193975	46193975	Mapped from	20180731	20991231	
46193975	46193975	Maps to	20180731	20991231	
46193976	36708231	Is a	20170131	20991231	
46193976	46051936	Has AMP	20150131	20991231	
46193976	46193976	Mapped from	20180731	20991231	
46193976	46193976	Maps to	20180731	20991231	
46193980	36708231	Is a	20170131	20991231	
46193980	46051940	Has AMP	20150131	20991231	
46193980	46193980	Mapped from	20180731	20991231	
46193980	46193980	Maps to	20180731	20991231	
46193986	36708231	Is a	20170131	20991231	
46193986	46051946	Has AMP	20150131	20991231	
46193986	46193986	Mapped from	20180731	20991231	
46193986	46193986	Maps to	20180731	20991231	
46193988	36708231	Is a	20170131	20991231	
46193988	46051948	Has AMP	20150131	20991231	
46193988	46193988	Mapped from	20180731	20991231	
46193988	46193988	Maps to	20180731	20991231	
46193993	36708231	Is a	20170131	20991231	
46193993	46193993	Mapped from	20180731	20991231	
46193993	46193993	Maps to	20180731	20991231	
46193994	36708231	Is a	20170131	20991231	
46193994	46193994	Mapped from	20180731	20991231	
46193994	46193994	Maps to	20180731	20991231	
46193997	46051958	Has AMP	20150131	20991231	
46193997	46079687	Is a	20150131	20991231	
46194002	36708235	Is a	20170131	20991231	
46194002	46051959	Has AMP	20150131	20991231	
46194002	46194002	Mapped from	20180731	20991231	
46194002	46194002	Maps to	20180731	20991231	
46194007	36708235	Is a	20170131	20991231	
46194007	46194007	Mapped from	20180731	20991231	
46194007	46194007	Maps to	20180731	20991231	
46194011	36708235	Is a	20170131	20991231	
46194011	46194011	Mapped from	20180731	20991231	
46194011	46194011	Maps to	20180731	20991231	
46194012	36708235	Is a	20170131	20991231	
46194012	46194012	Mapped from	20180731	20991231	
46194012	46194012	Maps to	20180731	20991231	
46194013	36708235	Is a	20170131	20991231	
46194013	46051970	Has AMP	20150131	20991231	
46194013	46194013	Mapped from	20180731	20991231	
46194013	46194013	Maps to	20180731	20991231	
46194014	46194014	Mapped from	20180731	20991231	
46194014	46194014	Maps to	20180731	20991231	
46194015	46194015	Mapped from	20180731	20991231	
46194015	46194015	Maps to	20180731	20991231	
46194016	46051973	Has AMP	20150131	20991231	
46194016	46194016	Mapped from	20180731	20991231	
46194016	46194016	Maps to	20180731	20991231	
46194020	46051977	Has AMP	20150131	20991231	
46194020	46194020	Mapped from	20180731	20991231	
46194020	46194020	Maps to	20180731	20991231	
46194021	46194021	Mapped from	20180731	20991231	
46194021	46194021	Maps to	20180731	20991231	
46194023	46194023	Mapped from	20180731	20991231	
46194023	46194023	Maps to	20180731	20991231	
46194028	46096216	Is a	20150131	20991231	
46194028	46194028	Mapped from	20180731	20991231	
46194028	46194028	Maps to	20180731	20991231	
46194030	46051987	Has AMP	20150131	20991231	
46194030	46194030	Mapped from	20180731	20991231	
46194030	46194030	Maps to	20180731	20991231	
46194032	46194032	Mapped from	20180731	20991231	
46194032	46194032	Maps to	20180731	20991231	
46194036	46096061	Is a	20150131	20991231	
46194036	46194036	Mapped from	20180731	20991231	
46194036	46194036	Maps to	20180731	20991231	
46194040	35626979	Has non-avail ind	20180731	20991231	
46194040	45984973	Has AMP	20150131	20991231	
46194040	46194040	Mapped from	20180731	20991231	
46194040	46194040	Maps to	20180731	20991231	
46194042	36708232	Is a	20170131	20991231	
46194042	46194042	Mapped from	20180731	20991231	
46194042	46194042	Maps to	20180731	20991231	
46194044	35626979	Has non-avail ind	20180731	20991231	
46194044	45987228	Has AMP	20150131	20991231	
46194044	46194044	Mapped from	20180731	20991231	
46194044	46194044	Maps to	20180731	20991231	
46194045	36708232	Is a	20170131	20991231	
46194045	46194045	Mapped from	20180731	20991231	
46194045	46194045	Maps to	20180731	20991231	
46194049	4299172	Has basis str subst	20180731	20991231	
46194049	46052005	Has AMP	20150131	20991231	
46194049	46079682	Is a	20150131	20991231	
46194051	46194051	Mapped from	20180731	20991231	
46194051	46194051	Maps to	20180731	20991231	
46194052	46079680	Is a	20150131	20991231	
46194052	46194052	Mapped from	20180731	20991231	
46194052	46194052	Maps to	20180731	20991231	
46194053	46194053	Mapped from	20180731	20991231	
46194053	46194053	Maps to	20180731	20991231	
46194055	36708232	Is a	20170131	20991231	
46194055	46052010	Has AMP	20150131	20991231	
46194055	46194055	Mapped from	20180731	20991231	
46194055	46194055	Maps to	20180731	20991231	
46194056	36708232	Is a	20170131	20991231	
46194056	46194056	Mapped from	20180731	20991231	
46194056	46194056	Maps to	20180731	20991231	
46194057	36708232	Is a	20170131	20991231	
46194057	46194057	Mapped from	20180731	20991231	
46194057	46194057	Maps to	20180731	20991231	
46194058	36708232	Is a	20170131	20991231	
46194058	46194058	Mapped from	20180731	20991231	
46194058	46194058	Maps to	20180731	20991231	
46194059	36708232	Is a	20170131	20991231	
46194059	46194059	Mapped from	20180731	20991231	
46194059	46194059	Maps to	20180731	20991231	
46194060	36708232	Is a	20170131	20991231	
46194060	46194060	Mapped from	20180731	20991231	
46194060	46194060	Maps to	20180731	20991231	
46194061	36708232	Is a	20170131	20991231	
46194061	46052016	Has AMP	20150131	20991231	
46194061	46194061	Mapped from	20180731	20991231	
46194061	46194061	Maps to	20180731	20991231	
46194065	36708232	Is a	20170131	20991231	
46194065	46052020	Has AMP	20150131	20991231	
46194065	46194065	Mapped from	20180731	20991231	
46194065	46194065	Maps to	20180731	20991231	
46194066	36708231	Is a	20170131	20991231	
46194066	46194066	Mapped from	20180731	20991231	
46194066	46194066	Maps to	20180731	20991231	
46194068	46052022	Has AMP	20150131	20991231	
46194068	46103996	Is a	20150131	20991231	
46194068	46194068	Mapped from	20180731	20991231	
46194068	46194068	Maps to	20180731	20991231	
46194069	36708232	Is a	20170131	20991231	
46194069	46194069	Mapped from	20180731	20991231	
46194069	46194069	Maps to	20180731	20991231	
46194071	36708232	Is a	20170131	20991231	
46194071	46194071	Mapped from	20180731	20991231	
46194071	46194071	Maps to	20180731	20991231	
46194072	46052022	Has AMP	20150131	20991231	
46194072	46194072	Mapped from	20180731	20991231	
46194072	46194072	Maps to	20180731	20991231	
46194074	46052025	Has AMP	20150131	20991231	
46194074	46103991	Is a	20150131	20991231	
46194074	46194074	Mapped from	20180731	20991231	
46194074	46194074	Maps to	20180731	20991231	
46194075	46052025	Has AMP	20150131	20991231	
46194075	46194075	Mapped from	20180731	20991231	
46194075	46194075	Maps to	20180731	20991231	
46194076	46194076	Mapped from	20180731	20991231	
46194076	46194076	Maps to	20180731	20991231	
46194077	36708232	Is a	20170131	20991231	
46194077	46194077	Mapped from	20180731	20991231	
46194077	46194077	Maps to	20180731	20991231	
46194078	46194078	Mapped from	20180731	20991231	
46194078	46194078	Maps to	20180731	20991231	
46194079	46103986	Is a	20150131	20991231	
46194079	46194079	Mapped from	20180731	20991231	
46194079	46194079	Maps to	20180731	20991231	
46194081	36708232	Is a	20170131	20991231	
46194081	46052030	Has AMP	20150131	20991231	
46194081	46194081	Mapped from	20180731	20991231	
46194081	46194081	Maps to	20180731	20991231	
46194085	36708232	Is a	20170131	20991231	
46194085	46194085	Mapped from	20180731	20991231	
46194085	46194085	Maps to	20180731	20991231	
46194087	36708232	Is a	20170131	20991231	
46194087	46194087	Mapped from	20180731	20991231	
46194087	46194087	Maps to	20180731	20991231	
46194089	46052037	Has AMP	20150131	20991231	
46194089	46096395	Is a	20150131	20991231	
46194089	46194089	Mapped from	20180731	20991231	
46194089	46194089	Maps to	20180731	20991231	
46194090	36708232	Is a	20170131	20991231	
46194090	46052038	Has AMP	20150131	20991231	
46194090	46194090	Mapped from	20180731	20991231	
46194090	46194090	Maps to	20180731	20991231	
46194092	36708232	Is a	20170131	20991231	
46194092	46194092	Mapped from	20180731	20991231	
46194092	46194092	Maps to	20180731	20991231	
46194093	4187588	Has basis str subst	20180731	20991231	
46194096	46096395	Is a	20150131	20991231	
46194096	46194096	Mapped from	20180731	20991231	
46194096	46194096	Maps to	20180731	20991231	
46194097	46096395	Is a	20150131	20991231	
46194097	46194097	Mapped from	20180731	20991231	
46194097	46194097	Maps to	20180731	20991231	
46194099	36708232	Is a	20170131	20991231	
46194099	46052045	Has AMP	20150131	20991231	
46194099	46194099	Mapped from	20180731	20991231	
46194099	46194099	Maps to	20180731	20991231	
46194100	36708232	Is a	20170131	20991231	
46194100	46052047	Has AMP	20150131	20991231	
46194100	46194100	Mapped from	20180731	20991231	
46194100	46194100	Maps to	20180731	20991231	
46194102	36708232	Is a	20170131	20991231	
46194102	46052049	Has AMP	20150131	20991231	
46194102	46194102	Mapped from	20180731	20991231	
46194102	46194102	Maps to	20180731	20991231	
46194104	36708232	Is a	20170131	20991231	
46194104	46052050	Has AMP	20150131	20991231	
46194104	46194104	Mapped from	20180731	20991231	
46194104	46194104	Maps to	20180731	20991231	
46194106	46096395	Is a	20150131	20991231	
46194106	46194106	Mapped from	20180731	20991231	
46194106	46194106	Maps to	20180731	20991231	
46194108	36708232	Is a	20170131	20991231	
46194108	46194108	Mapped from	20180731	20991231	
46194108	46194108	Maps to	20180731	20991231	
46194109	36708232	Is a	20170131	20991231	
46194109	46052056	Has AMP	20150131	20991231	
46194109	46194109	Mapped from	20180731	20991231	
46194109	46194109	Maps to	20180731	20991231	
46194110	46096395	Is a	20150131	20991231	
46194110	46194110	Mapped from	20180731	20991231	
46194110	46194110	Maps to	20180731	20991231	
46194116	36708232	Is a	20170131	20991231	
46194116	46194116	Mapped from	20180731	20991231	
46194116	46194116	Maps to	20180731	20991231	
46194118	46052065	Has AMP	20150131	20991231	
46194118	46096546	Is a	20150131	20991231	
46194118	46194118	Mapped from	20180731	20991231	
46194118	46194118	Maps to	20180731	20991231	
46194120	36708236	Is a	20170131	20991231	
46194120	46194120	Mapped from	20180731	20991231	
46194120	46194120	Maps to	20180731	20991231	
46194122	36708236	Is a	20170131	20991231	
46194122	46052070	Has AMP	20150131	20991231	
46194122	46194122	Mapped from	20180731	20991231	
46194122	46194122	Maps to	20180731	20991231	
46194123	36708236	Is a	20170131	20991231	
46194123	46052071	Has AMP	20150131	20991231	
46194123	46194123	Mapped from	20180731	20991231	
46194123	46194123	Maps to	20180731	20991231	
46194124	46052068	Has AMP	20150131	20991231	
46194124	46096546	Is a	20150131	20991231	
46194124	46194124	Mapped from	20180731	20991231	
46194124	46194124	Maps to	20180731	20991231	
46194126	36708236	Is a	20170131	20991231	
46194126	46194126	Mapped from	20180731	20991231	
46194126	46194126	Maps to	20180731	20991231	
46194131	46052078	Has AMP	20150131	20991231	
46194131	46096546	Is a	20150131	20991231	
46194131	46194131	Mapped from	20180731	20991231	
46194131	46194131	Maps to	20180731	20991231	
46194132	36708236	Is a	20170131	20991231	
46194132	46052079	Has AMP	20150131	20991231	
46194132	46194132	Mapped from	20180731	20991231	
46194132	46194132	Maps to	20180731	20991231	
46194133	46096546	Is a	20150131	20991231	
46194133	46194133	Mapped from	20180731	20991231	
46194133	46194133	Maps to	20180731	20991231	
46194134	36708236	Is a	20170131	20991231	
46194134	46052081	Has AMP	20150131	20991231	
46194134	46194134	Mapped from	20180731	20991231	
46194134	46194134	Maps to	20180731	20991231	
46194135	46096546	Is a	20150131	20991231	
46194135	46194135	Mapped from	20180731	20991231	
46194135	46194135	Maps to	20180731	20991231	
46194136	36708236	Is a	20170131	20991231	
46194136	46194136	Mapped from	20180731	20991231	
