concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
4180739	46087093	Spec active ing of	20180731	20991231	
4180739	46152171	Spec active ing of	20180731	20991231	
4180739	46152173	Spec active ing of	20180731	20991231	
4180740	4257979	Has dir subst	20110731	20991231	
4180742	760249	Finding site of	20180131	20991231	
4180742	763786	Finding site of	20180131	20991231	
4180742	4061279	Is a	20180731	20991231	
4180742	4083802	Finding site of	20110731	20991231	
4180742	36695815	Subsumes	20190131	20991231	
4180742	36695816	Subsumes	20190131	20991231	
4180743	443752	Is a	20110731	20991231	
4180743	4121979	Has occurrence	20110731	20991231	
4180743	4126076	Is a	20140131	20991231	
4180743	4179955	Has asso morph	20110731	20991231	
4180743	4261981	Has finding site	20110731	20991231	
4180744	4180899	Subsumes	20110731	20991231	
4180744	4210778	Is a	20110731	20991231	
4180744	4233450	Is a	20110731	20991231	
4180744	4295507	Has dose form	20110731	20991231	
4180744	36682113	Subsumes	20190131	20991231	
4180746	4179516	Is a	20110731	20991231	
4180747	4177534	Subsumes	20110731	20991231	
4180749	4163261	Has asso finding	20110731	20991231	
4180749	4253628	Has finding context	20110731	20991231	
4180752	4190355	Is a	20110731	20991231	
4180752	36679992	Active ing of	20190131	20991231	
4180754	4215685	Is a	20110731	20991231	
4180758	4210455	Is a	20110731	20991231	
4180760	4215685	Is a	20110731	20991231	
4180760	37108804	Subsumes	20170731	20991231	
4180762	4046634	Method of	20110731	20991231	
4180762	4070910	Method of	20110731	20991231	
4180762	4072869	Method of	20110731	20991231	
4180762	4073838	Method of	20110731	20991231	
4180762	4096653	Method of	20110731	20991231	
4180762	4102744	Method of	20110731	20991231	
4180762	4114317	Method of	20110731	20991231	
4180762	4117041	Method of	20110731	20991231	
4180762	4119654	Method of	20110731	20991231	
4180762	4119656	Method of	20110731	20991231	
4180762	4119657	Method of	20110731	20991231	
4180762	4119658	Method of	20110731	20991231	
4180762	4124875	Method of	20110731	20991231	
4180762	4124876	Method of	20110731	20991231	
4180762	4126471	Method of	20110731	20991231	
4180762	4126472	Method of	20110731	20991231	
4180762	4126473	Method of	20110731	20991231	
4180762	4127441	Method of	20110731	20991231	
4180762	4127443	Method of	20110731	20991231	
4180762	4127445	Method of	20110731	20991231	
4180762	4130267	Subsumes	20110731	20991231	
4180762	4137560	Method of	20110731	20991231	
4180762	4137562	Method of	20110731	20991231	
4180762	4142296	Method of	20110731	20991231	
4180762	4142297	Method of	20110731	20991231	
4180762	4143037	Method of	20110731	20991231	
4180762	4143593	Method of	20110731	20991231	
4180762	4143595	Method of	20110731	20991231	
4180762	4143596	Method of	20110731	20991231	
4180762	4144641	Method of	20110731	20991231	
4180762	4146331	Method of	20110731	20991231	
4180762	4167178	Method of	20110731	20991231	
4180762	4173407	Method of	20110731	20991231	
4180762	4178803	Method of	20110731	20991231	
4180762	4181045	Method of	20110731	20991231	
4180762	4199266	Method of	20110731	20991231	
4180762	4200787	Is a	20110731	20991231	
4180762	4225078	Method of	20110731	20991231	
4180762	4234807	Method of	20110731	20991231	
4180762	4245777	Method of	20110731	20991231	
4180762	4335620	Method of	20110731	20991231	
4180762	45766751	Method of	20150301	20991231	
4180766	4044524	Has method	20110731	20991231	
4180766	4232481	Has indir proc site	20110731	20991231	
4180766	4299721	Subsumes	20110731	20991231	
4180766	42872586	Is a	20130131	20991231	
4180767	4013337	Subsumes	20110731	20991231	
4180767	4030686	Subsumes	20180131	20991231	
4180767	4041185	Subsumes	20110731	20991231	
4180767	4044524	Has method	20110731	20991231	
4180767	4066314	Subsumes	20110731	20991231	
4180767	4068799	Subsumes	20110731	20991231	
4180767	4071264	Subsumes	20110731	20991231	
4180767	4080030	Subsumes	20180131	20991231	
4180767	4097553	Subsumes	20110731	20991231	
4180767	4109451	Subsumes	20110731	20991231	
4180767	4114773	Subsumes	20110731	20991231	
4180767	4119567	Subsumes	20190731	20991231	
4180767	4121816	Subsumes	20110731	20991231	
4180767	4122423	Subsumes	20110731	20991231	
4180767	4124709	Subsumes	20110731	20991231	
4180767	4137924	Subsumes	20110731	20991231	
4180767	4140115	Subsumes	20110731	20991231	
4180767	4140857	Subsumes	20110731	20991231	
4180767	4205276	Subsumes	20110731	20991231	
4180767	4265580	Subsumes	20110731	20991231	
4180767	4282306	Subsumes	20110731	20991231	
4180767	4294683	Subsumes	20200309	20991231	
4180767	4318831	Subsumes	20110731	20991231	
4180767	4324272	Subsumes	20110731	20991231	
4180767	4327322	Subsumes	20110731	20991231	
4180767	4333489	Subsumes	20190131	20991231	
4180767	4334573	Subsumes	20110731	20991231	
4180767	4338971	Has dir proc site	20110731	20991231	
4180767	4339824	Subsumes	20110731	20991231	
4180767	37016996	Subsumes	20160131	20991231	
4180767	37396031	Subsumes	20160731	20991231	
4180767	40482789	Subsumes	20110731	20991231	
4180767	40487347	Subsumes	20190131	20991231	
4180767	40490917	Subsumes	20200309	20991231	
4180767	42872785	Subsumes	20130131	20991231	
4180767	44783222	Subsumes	20140131	20991231	
4180767	44809343	Subsumes	20190731	20991231	
4180767	46271055	Subsumes	20150731	20991231	
4180767	46271057	Subsumes	20150731	20991231	
4180767	46271072	Subsumes	20150731	20991231	
4180767	46272918	Subsumes	20150731	20991231	
4180768	442019	Is a	20180131	20991231	
4180768	4264681	Subsumes	20130131	20991231	
4180768	4322976	Has due to	20180131	20991231	
4180769	4030518	Is a	20110731	20991231	
4180769	4125554	Has interpretation	20190131	20991231	
4180771	442015	Concept poss_eq from	20190731	20991231	
4180771	442015	Mapped from	20190731	20991231	
4180771	442562	Followed by	20160131	20991231	
4180771	442562	Has due to	20190731	20991231	
4180771	442562	Occurs after	20110731	20991231	
4180771	37205080	Subsumes	20190731	20991231	
4180771	37205081	Subsumes	20190731	20991231	
4180774	762796	Subsumes	20180131	20991231	
4180774	4038363	Subsumes	20110731	20991231	
4180774	4066316	Subsumes	20110731	20991231	
4180774	4119804	Subsumes	20110731	20991231	
4180774	4126482	Subsumes	20110731	20991231	
4180774	4127459	Subsumes	20110731	20991231	
4180774	4127460	Subsumes	20110731	20991231	
4180774	4172515	Is a	20110731	20991231	
4180774	4178468	Subsumes	20110731	20991231	
4180774	4333229	Subsumes	20180731	20991231	
4180774	4338971	Has dir proc site	20110731	20991231	
4180776	4037672	Is a	20110731	20991231	
4180776	4081836	Has method	20110731	20991231	
4180780	436348	Subsumes	20110731	20991231	
4180780	4116241	Subsumes	20110731	20991231	
4180780	4131618	Is a	20110731	20991231	
4180780	4180911	Is a	20110731	20991231	
4180780	4282379	Has asso morph	20110731	20991231	
4180780	35622690	Subsumes	20190731	20991231	
4180780	40487139	Subsumes	20190731	20991231	
4180781	4054826	Is a	20160131	20991231	
4180781	4092236	Subsumes	20110731	20991231	
4180781	4282379	Has asso morph	20110731	20991231	
4180781	4314479	Subsumes	20110731	20991231	
4180782	4093013	Concept was_a from	20140401	20991231	
4180782	4093013	Mapped from	19700101	20991231	
4180782	4130854	Is a	20110731	20991231	
4180782	4134589	Has finding site	20110731	20991231	
4180782	4282379	Has asso morph	20110731	20991231	
4180782	4314194	Subsumes	20110731	20991231	
4180784	4130984	Is a	20110731	20991231	
4180784	4181333	Is a	20110731	20991231	
4180784	4282379	Has asso morph	20110731	20991231	
4180784	4315658	Subsumes	20110731	20991231	
4180784	40650453	Concept poss_eq from	20170731	20991231	
4180784	40650453	Mapped from	20170731	20991231	
4180784	46270611	Asso finding of	20150731	20991231	
4180785	4177101	Is a	20110731	20991231	
4180785	4181333	Is a	20110731	20991231	
4180785	4282379	Has asso morph	20110731	20991231	
4180785	4314483	Subsumes	20110731	20991231	
4180787	438694	Subsumes	20110731	20991231	
4180787	4247966	Subsumes	20110731	20991231	
4180787	4282379	Has asso morph	20110731	20991231	
4180788	433709	Subsumes	20110731	20991231	
4180788	4138234	Has finding site	20110731	20991231	
