concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
41925847	41925847	Mapped from	20190221	20991231	
41925847	41925847	Maps to	20190221	20991231	
41925852	41923117	Is a	19700101	20991231	
41925852	41925852	Mapped from	20190221	20991231	
41925852	41925852	Maps to	20190221	20991231	
41925860	41923450	Is a	19700101	20991231	
41925860	41925860	Mapped from	20190221	20991231	
41925860	41925860	Maps to	20190221	20991231	
41925861	41925263	Is a	19700101	20991231	
41925861	41925861	Mapped from	20190221	20991231	
41925861	41925861	Maps to	20190221	20991231	
41925862	41925862	Mapped from	20190221	20991231	
41925862	41925862	Maps to	20190221	20991231	
41925864	41921846	Is a	19700101	20991231	
41925864	41925864	Mapped from	20190221	20991231	
41925864	41925864	Maps to	20190221	20991231	
41925868	41924375	Is a	19700101	20991231	
41925868	41925868	Mapped from	20190221	20991231	
41925868	41925868	Maps to	20190221	20991231	
41925869	41925869	Mapped from	20190221	20991231	
41925869	41925869	Maps to	20190221	20991231	
41925870	41925870	Mapped from	20190221	20991231	
41925870	41925870	Maps to	20190221	20991231	
41925871	41925871	Mapped from	20190221	20991231	
41925871	41925871	Maps to	20190221	20991231	
41925872	41925872	Mapped from	20190221	20991231	
41925872	41925872	Maps to	20190221	20991231	
41925874	41925874	Mapped from	20190221	20991231	
41925874	41925874	Maps to	20190221	20991231	
41925876	41925876	Mapped from	20190221	20991231	
41925876	41925876	Maps to	20190221	20991231	
41925878	41924748	Is a	19700101	20991231	
41925878	41925878	Mapped from	20190221	20991231	
41925878	41925878	Maps to	20190221	20991231	
41925879	41925879	Mapped from	20190221	20991231	
41925879	41925879	Maps to	20190221	20991231	
41925880	41925880	Mapped from	20190221	20991231	
41925880	41925880	Maps to	20190221	20991231	
41925882	41923977	Is a	19700101	20991231	
41925882	41925882	Mapped from	20190221	20991231	
41925882	41925882	Maps to	20190221	20991231	
41925883	41924431	Is a	19700101	20991231	
41925883	41925883	Mapped from	20190221	20991231	
41925883	41925883	Maps to	20190221	20991231	
41925885	41925885	Mapped from	20190221	20991231	
41925885	41925885	Maps to	20190221	20991231	
41925887	41925887	Mapped from	20190221	20991231	
41925887	41925887	Maps to	20190221	20991231	
41925888	41925888	Mapped from	20190221	20991231	
41925888	41925888	Maps to	20190221	20991231	
41925892	41925892	Mapped from	20190221	20991231	
41925892	41925892	Maps to	20190221	20991231	
41925895	41925895	Mapped from	20190221	20991231	
41925895	41925895	Maps to	20190221	20991231	
41925898	41925898	Mapped from	20190221	20991231	
41925898	41925898	Maps to	20190221	20991231	
41925899	41924076	Is a	19700101	20991231	
41925899	41925899	Mapped from	20190221	20991231	
41925899	41925899	Maps to	20190221	20991231	
41925902	41922094	Is a	19700101	20991231	
41925902	41925902	Mapped from	20190221	20991231	
41925902	41925902	Maps to	20190221	20991231	
41925906	41924436	Is a	19700101	20991231	
41925906	41925906	Mapped from	20190221	20991231	
41925906	41925906	Maps to	20190221	20991231	
41925912	41921660	Is a	19700101	20991231	
41925912	41925912	Mapped from	20190221	20991231	
