concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
45877994	40769981	Answer of	19700101	20991231	
45877994	40769982	Answer of	19700101	20991231	
45877994	40769983	Answer of	19700101	20991231	
45877994	40769984	Answer of	19700101	20991231	
45877994	40769987	Answer of	19700101	20991231	
45877994	40769988	Answer of	19700101	20991231	
45877994	40769989	Answer of	19700101	20991231	
45877994	40769994	Answer of	19700101	20991231	
45877994	40769995	Answer of	19700101	20991231	
45877994	40769996	Answer of	19700101	20991231	
45877994	40769997	Answer of	19700101	20991231	
45877994	40770032	Answer of	19700101	20991231	
45877994	40770035	Answer of	19700101	20991231	
45877994	40770036	Answer of	19700101	20991231	
45877994	40770044	Answer of	19700101	20991231	
45877994	40770048	Answer of	19700101	20991231	
45877994	40770054	Answer of	19700101	20991231	
45877994	40770057	Answer of	19700101	20991231	
45877994	40770060	Answer of	19700101	20991231	
45877994	40770061	Answer of	19700101	20991231	
45877994	40770063	Answer of	19700101	20991231	
45877994	40770068	Answer of	19700101	20991231	
45877994	40770072	Answer of	19700101	20991231	
45877994	40770073	Answer of	19700101	20991231	
45877994	40770081	Answer of	19700101	20991231	
45877994	40770090	Answer of	19700101	20991231	
45877994	40770092	Answer of	19700101	20991231	
45877994	40770099	Answer of	19700101	20991231	
45877994	40770108	Answer of	19700101	20991231	
45877994	40770129	Answer of	19700101	20991231	
45877994	40770136	Answer of	19700101	20991231	
45877994	40770160	Answer of	19700101	20991231	
45877994	40770162	Answer of	19700101	20991231	
45877994	40770193	Answer of	19700101	20991231	
45877994	40770195	Answer of	19700101	20991231	
45877994	40770196	Answer of	19700101	20991231	
45877994	40770197	Answer of	19700101	20991231	
45877994	40770198	Answer of	19700101	20991231	
45877994	40770199	Answer of	19700101	20991231	
45877994	40770282	Answer of	19700101	20991231	
45877994	40770285	Answer of	19700101	20991231	
45877994	40770289	Answer of	19700101	20991231	
45877994	40770290	Answer of	19700101	20991231	
45877994	40770291	Answer of	19700101	20991231	
45877994	40770294	Answer of	19700101	20991231	
45877994	40770295	Answer of	19700101	20991231	
45877994	40770296	Answer of	19700101	20991231	
45877994	40770297	Answer of	19700101	20991231	
45877994	40770298	Answer of	19700101	20991231	
45877994	40770302	Answer of	19700101	20991231	
45877994	40770303	Answer of	19700101	20991231	
45877994	40770304	Answer of	19700101	20991231	
45877994	40770306	Answer of	19700101	20991231	
45877994	40770307	Answer of	19700101	20991231	
45877994	40770309	Answer of	19700101	20991231	
