concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
42532921	4294030	Is a	20180731	20991231	
42532921	42532921	Mapped from	20180731	20991231	
42532921	42532921	Maps to	20180731	20991231	
42532921	42534181	AMP of	20180131	20991231	
42532921	42534182	AMP of	20180131	20991231	
42532923	4296905	Is a	20180731	20991231	
42532923	42532923	Mapped from	20180731	20991231	
42532923	42532923	Maps to	20180731	20991231	
42532923	42534187	AMP of	20180131	20991231	
42532923	42534188	AMP of	20180131	20991231	
42532925	42532925	Mapped from	20180731	20991231	
42532925	42532925	Maps to	20180731	20991231	
42532925	42534192	AMP of	20180131	20991231	
42532927	42532927	Mapped from	20180731	20991231	
42532927	42532927	Maps to	20180731	20991231	
42532927	42534196	AMP of	20180131	20991231	
42532931	42532931	Mapped from	20180731	20991231	
42532931	42532931	Maps to	20180731	20991231	
42532931	42534202	AMP of	20180131	20991231	
42532931	42534203	AMP of	20180131	20991231	
42532933	42532933	Mapped from	20180731	20991231	
42532933	42532933	Maps to	20180731	20991231	
42532940	4142366	Has numerator value	20180731	20991231	
42532940	4166230	Has excipient	20180131	20991231	
42532940	4236602	Is a	20180131	20991231	
42532940	4242377	Has denomin value	20180731	20991231	
42532942	4033747	Has basis str subst	20180731	20991231	
42532942	4033747	Has spec active ing	20180131	20991231	
42532942	4159320	Has basis str subst	20180131	20991231	
42532942	4163303	Is a	20180131	20991231	
42532942	4166230	Has excipient	20180131	20991231	
42532942	4242377	Has denomin value	20180731	20991231	
42532942	42534221	AMP of	20180131	20991231	
42532943	42534222	AMP of	20180131	20991231	
42532943	45956966	Has spec active ing	20180131	20991231	
42532944	42532944	Mapped from	20180731	20991231	
42532944	42532944	Maps to	20180731	20991231	
42532944	42534224	AMP of	20180131	20991231	
42532944	45974074	Is a	20180131	20991231	
42532945	4297039	Is a	20180731	20991231	
42532945	42532945	Mapped from	20180731	20991231	
42532945	42532945	Maps to	20180731	20991231	
42532945	45974077	Is a	20180131	20991231	
42532947	42532947	Mapped from	20180731	20991231	
42532947	42532947	Maps to	20180731	20991231	
42532947	42534229	AMP of	20180131	20991231	
42532948	37384748	Is a	20180131	20991231	
42532948	42532948	Mapped from	20180731	20991231	
42532948	42532948	Maps to	20180731	20991231	
42532952	42532952	Mapped from	20180731	20991231	
42532952	42532952	Maps to	20180731	20991231	
42532952	42534272	AMP of	20180131	20991231	
42532952	42534273	AMP of	20180131	20991231	
42532954	4298878	Has disp dose form	20180131	20991231	
42532954	4298878	Has dose form	20180731	20991231	
42532954	35614554	Is a	20180731	20991231	
42532954	45963824	Is a	20180131	20991231	
42532956	42532956	Mapped from	20180731	20991231	
42532956	42532956	Maps to	20180731	20991231	
42532957	42532957	Mapped from	20180731	20991231	
42532957	42532957	Maps to	20180731	20991231	
42532958	42532958	Mapped from	20180731	20991231	
42532958	42532958	Maps to	20180731	20991231	
42532958	42534245	AMP of	20180131	20991231	
42532959	42532959	Mapped from	20180731	20991231	
42532959	42532959	Maps to	20180731	20991231	
42532959	45971365	Is a	20180131	20991231	
42532961	42532961	Mapped from	20180731	20991231	
42532961	42532961	Maps to	20180731	20991231	
42532961	42534247	AMP of	20180131	20991231	
42532962	42532962	Mapped from	20180731	20991231	
42532962	42532962	Maps to	20180731	20991231	
42532962	42534248	AMP of	20180131	20991231	
42532965	42532965	Mapped from	20180731	20991231	
42532965	42532965	Maps to	20180731	20991231	
42532965	42534254	AMP of	20180131	20991231	
42532965	45968017	Is a	20180131	20991231	
42532966	42532966	Mapped from	20180731	20991231	
42532966	42532966	Maps to	20180731	20991231	
42532966	45964907	Is a	20180131	20991231	
42532967	42532967	Mapped from	20180731	20991231	
42532967	42532967	Maps to	20180731	20991231	
42532967	42534256	AMP of	20180131	20991231	
42532967	45964156	Is a	20180131	20991231	
42532968	42532968	Mapped from	20180731	20991231	
42532968	42532968	Maps to	20180731	20991231	
42532968	42534258	AMP of	20180131	20991231	
42532968	45968302	Is a	20180131	20991231	
42532972	42532416	Is a	20180131	20991231	
42532972	42532972	Mapped from	20180731	20991231	
42532972	42532972	Maps to	20180731	20991231	
42532972	42534265	AMP of	20180131	20991231	
42532973	42532973	Mapped from	20180731	20991231	
42532973	42532973	Maps to	20180731	20991231	
42532973	42534266	AMP of	20180131	20991231	
42532973	45971473	Is a	20180131	20991231	
42532974	42532974	Mapped from	20180731	20991231	
42532974	42532974	Maps to	20180731	20991231	
42532974	42534267	AMP of	20180131	20991231	
42532974	45971473	Is a	20180131	20991231	
42532975	42532975	Mapped from	20180731	20991231	
42532975	42532975	Maps to	20180731	20991231	
42532975	42534268	AMP of	20180131	20991231	
42532975	45971473	Is a	20180131	20991231	
42532978	42532978	Mapped from	20180731	20991231	
42532978	42532978	Maps to	20180731	20991231	
42532978	42534271	AMP of	20180131	20991231	
42532978	45971473	Is a	20180131	20991231	
42532980	42532980	Mapped from	20180731	20991231	
42532980	42532980	Maps to	20180731	20991231	
42532980	42534276	AMP of	20180131	20991231	
42532980	45971473	Is a	20180131	20991231	
42532981	42532981	Mapped from	20180731	20991231	
42532981	42532981	Maps to	20180731	20991231	
42532981	45971473	Is a	20180131	20991231	
42532982	42532982	Mapped from	20180731	20991231	
42532982	42532982	Maps to	20180731	20991231	
42532982	42534278	AMP of	20180131	20991231	
42532982	45971473	Is a	20180131	20991231	
42532984	42532984	Mapped from	20180731	20991231	
42532984	42532984	Maps to	20180731	20991231	
42532985	4166230	Has excipient	20180131	20991231	
42532985	4214355	Has active ing	20180731	20991231	
42532985	4218056	Has active ing	20180731	20991231	
42532985	35628309	Is a	20180731	20991231	
42532985	42532431	Is a	20180131	20991231	
42532985	42534281	AMP of	20180131	20991231	
42532985	45957349	Has spec active ing	20180131	20991231	
42532987	42532987	Mapped from	20180731	20991231	
42532987	42532987	Maps to	20180731	20991231	
42532987	42534283	AMP of	20180131	20991231	
42532989	42532989	Mapped from	20180731	20991231	
42532989	42532989	Maps to	20180731	20991231	
42532990	42532990	Mapped from	20180731	20991231	
42532990	42532990	Maps to	20180731	20991231	
42532991	42532991	Mapped from	20180731	20991231	
42532991	42532991	Maps to	20180731	20991231	
42532991	42534287	AMP of	20180131	20991231	
42532994	42532994	Mapped from	20180731	20991231	
42532994	42532994	Maps to	20180731	20991231	
42532994	42534289	AMP of	20180131	20991231	
42532999	42532999	Mapped from	20180731	20991231	
42532999	42532999	Maps to	20180731	20991231	
42533002	42533002	Mapped from	20180731	20991231	
42533002	42533002	Maps to	20180731	20991231	
42533003	42533003	Mapped from	20180731	20991231	
42533003	42533003	Maps to	20180731	20991231	
42533005	4237964	Has active ing	20180731	20991231	
42533005	42534300	AMP of	20180131	20991231	
42533005	42534301	AMP of	20180131	20991231	
42533005	45971082	Is a	20180131	20991231	
42533006	4237964	Has active ing	20180731	20991231	
42533006	37306345	AMP of	20200309	20991231	
42533006	42534302	AMP of	20180131	20991231	
42533006	42534303	AMP of	20180131	20991231	
42533006	42534304	AMP of	20180131	20991231	
42533006	45971082	Is a	20180131	20991231	
42533007	42533007	Mapped from	20180731	20991231	
42533007	42533007	Maps to	20180731	20991231	
42533007	45971575	Is a	20180131	20991231	
42533011	4141898	Has numerator value	20180731	20991231	
42533011	4166230	Has excipient	20180131	20991231	
42533011	4242377	Has denomin value	20180731	20991231	
